_id	_cws.staal.foc10.nav.ppmi_weight.bound	_count.staal.foc10.nav.ppmi_weight.bound	_cws.staal.foc10.nav.ppmi_sel.bound	_count.staal.foc10.nav.ppmi_sel.bound	_cws.staal.foc10.nav.no_ppmi.bound	_count.staal.foc10.nav.no_ppmi.bound	_cws.staal.foc10.all.ppmi_weight.bound	_count.staal.foc10.all.ppmi_weight.bound	_cws.staal.foc10.all.ppmi_sel.bound	_count.staal.foc10.all.ppmi_sel.bound	_cws.staal.foc10.all.no_ppmi.bound	_count.staal.foc10.all.no_ppmi.bound	_cws.staal.foc5.nav.ppmi_weight.bound	_count.staal.foc5.nav.ppmi_weight.bound	_cws.staal.foc5.nav.ppmi_sel.bound	_count.staal.foc5.nav.ppmi_sel.bound	_cws.staal.foc5.nav.no_ppmi.bound	_count.staal.foc5.nav.no_ppmi.bound	_cws.staal.foc5.all.ppmi_weight.bound	_count.staal.foc5.all.ppmi_weight.bound	_cws.staal.foc5.all.ppmi_sel.bound	_count.staal.foc5.all.ppmi_sel.bound	_cws.staal.foc5.all.no_ppmi.bound	_count.staal.foc5.all.no_ppmi.bound
staal/noun/nrc_handelsblad_20011213_154/44	concern/noun;euro/noun;jaarlijks/adj;miljard/noun;miljoen/noun;omzet/noun;produceer/verb;ton/noun	8	concern/noun;euro/noun;jaarlijks/adj;miljard/noun;miljoen/noun;omzet/noun;produceer/verb;ton/noun	8	concern/noun;euro/noun;heb/verb;jaarlijks/adj;miljard/noun;miljoen/noun;omzet/noun;produceer/verb;ton/noun	9	concern/noun;een/det;euro/noun;het/det;jaarlijks/adj;miljard/noun;miljoen/noun;omzet/noun;produceer/verb;ton/noun;van/prep	11	concern/noun;een/det;euro/noun;het/det;jaarlijks/adj;miljard/noun;miljoen/noun;omzet/noun;produceer/verb;ton/noun;van/prep	11	concern/noun;een/det;euro/noun;heb/verb;het/det;jaarlijks/adj;miljard/noun;miljoen/noun;omzet/noun;produceer/verb;ton/noun;van/prep	12	jaarlijks/adj;miljoen/noun;omzet/noun;produceer/verb;ton/noun	5	jaarlijks/adj;miljoen/noun;omzet/noun;produceer/verb;ton/noun	5	heb/verb;jaarlijks/adj;miljoen/noun;omzet/noun;produceer/verb;ton/noun	6	een/det;jaarlijks/adj;miljoen/noun;omzet/noun;produceer/verb;ton/noun;van/prep	7	een/det;jaarlijks/adj;miljoen/noun;omzet/noun;produceer/verb;ton/noun;van/prep	7	een/det;heb/verb;jaarlijks/adj;miljoen/noun;omzet/noun;produceer/verb;ton/noun;van/prep	8
staal/noun/nrc_handelsblad_19990702_96/95	architect/noun;compromis_loos/adj;doos/noun;glas/noun;zuiver/adj	5	architect/noun;compromis_loos/adj;doos/noun;glas/noun;zuiver/adj	5	architect/noun;compromis_loos/adj;doos/noun;glas/noun;goed/adj;zuiver/adj	6	architect/noun;compromis_loos/adj;de/det;doos/noun;glas/noun;van/prep;zuiver/adj	7	architect/noun;compromis_loos/adj;de/det;doos/noun;glas/noun;van/prep;zuiver/adj	7	architect/noun;compromis_loos/adj;de/det;doos/noun;glas/noun;goed/adj;om/prep;van/prep;volgens/prep;zijn/det;zuiver/adj	11	compromis_loos/adj;doos/noun;glas/noun	3	compromis_loos/adj;doos/noun;glas/noun	3	compromis_loos/adj;doos/noun;glas/noun	3	compromis_loos/adj;de/det;doos/noun;glas/noun	4	compromis_loos/adj;de/det;doos/noun;glas/noun	4	compromis_loos/adj;de/det;doos/noun;glas/noun;om/prep;volgens/prep;zijn/det	7
staal/noun/nrc_handelsblad_20031022_48/304	aluminium/noun;auto_onderdeel/noun;ben/verb;gegoten/adj	4	aluminium/noun;auto_onderdeel/noun;ben/verb;gegoten/adj	4	aluminium/noun;auto_onderdeel/noun;ben/verb;gegoten/adj;vaak/adj	5	aluminium/noun;auto_onderdeel/noun;ben/verb;gegoten/adj;in/prep;plaats/prep;van/prep	7	aluminium/noun;auto_onderdeel/noun;ben/verb;gegoten/adj;in/prep;plaats/prep;van/prep	7	aluminium/noun;auto_onderdeel/noun;ben/verb;gegoten/adj;in/prep;plaats/prep;steeds/adv;vaak/adj;van/prep	9	aluminium/noun	1	aluminium/noun	1	aluminium/noun	1	aluminium/noun;in/prep;plaats/prep;van/prep	4	aluminium/noun;in/prep;plaats/prep;van/prep	4	aluminium/noun;in/prep;plaats/prep;van/prep	4
staal/noun/nrc_handelsblad_20030617_59/206	lang/adj;leg_toe/verb;meest/adj;plat/adj;productie/noun;staal_bedrijf/noun;stoot_af/verb	7	lang/adj;leg_toe/verb;meest/adj;plat/adj;productie/noun;staal_bedrijf/noun;stoot_af/verb	7	lang/adj;leg_toe/verb;meest/adj;mogelijk/adj;plat/adj;productie/noun;staal_bedrijf/noun;stoot_af/verb;veel/adj	9	de/det;lang/adj;leg_toe/verb;meest/adj;op/prep;plat/adj;productie/noun;staal_bedrijf/noun;stoot_af/verb;van/prep	10	de/det;lang/adj;leg_toe/verb;meest/adj;op/prep;plat/adj;productie/noun;staal_bedrijf/noun;stoot_af/verb;van/prep	10	de/det;lang/adj;leg_toe/verb;meest/adj;mogelijk/adj;op/prep;plat/adj;productie/noun;staal_bedrijf/noun;stoot_af/verb;van/prep;veel/adj;zich/pron;zo/adv	14	lang/adj;leg_toe/verb;plat/adj;productie/noun;staal_bedrijf/noun	5	lang/adj;leg_toe/verb;plat/adj;productie/noun;staal_bedrijf/noun	5	lang/adj;leg_toe/verb;plat/adj;productie/noun;staal_bedrijf/noun	5	de/det;lang/adj;leg_toe/verb;op/prep;plat/adj;productie/noun;staal_bedrijf/noun;van/prep	8	de/det;lang/adj;leg_toe/verb;op/prep;plat/adj;productie/noun;staal_bedrijf/noun;van/prep	8	de/det;lang/adj;leg_toe/verb;op/prep;plat/adj;productie/noun;staal_bedrijf/noun;van/prep;zich/pron	9
staal/noun/nrc_handelsblad_20020112_142/53	eis/verb;klant/noun;prijs/noun;verhoog/verb	4	eis/verb;klant/noun;prijs/noun;verhoog/verb	4	eis/verb;grijp/verb;kans/noun;klant/noun;prijs/noun;verhoog/verb	6	de/det;eis/verb;klant/noun;meer/det;prijs/noun;verhoog/verb	6	de/det;eis/verb;klant/noun;meer/det;prijs/noun;verhoog/verb	6	de/det;deze/det;eis/verb;grijp/verb;kans/noun;klant/noun;meer/det;ons/det;prijs/noun;verhoog/verb;we/pron	11	eis/verb;klant/noun	2	eis/verb;klant/noun	2	eis/verb;grijp/verb;kans/noun;klant/noun	4	eis/verb;klant/noun;meer/det	3	eis/verb;klant/noun;meer/det	3	deze/det;eis/verb;grijp/verb;kans/noun;klant/noun;meer/det;ons/det;we/pron	8
staal/noun/nrc_handelsblad_20040320_264/210	ben/verb;gehard/adj;hard/adj;soort/noun;staal/noun;verschil/adj	6	ben/verb;gehard/adj;hard/adj;soort/noun;staal/noun;verschil/adj	6	ben/verb;gehard/adj;hard/adj;heb/verb;soort/noun;staal/noun;verschil/adj	7	ben/verb;er/adv;gehard/adj;hard/adj;soort/noun;staal/noun;veel/det;verschil/adj	8	ben/verb;er/adv;gehard/adj;hard/adj;soort/noun;staal/noun;veel/det;verschil/adj	8	ben/verb;er/adv;gehard/adj;hard/adj;heb/verb;heel/adv;soort/noun;staal/noun;veel/det;verschil/adj	10	ben/verb;gehard/adj;hard/adj;staal/noun	4	ben/verb;gehard/adj;hard/adj;staal/noun	4	ben/verb;gehard/adj;hard/adj;staal/noun	4	ben/verb;er/adv;gehard/adj;hard/adj;staal/noun	5	ben/verb;er/adv;gehard/adj;hard/adj;staal/noun	5	ben/verb;er/adv;gehard/adj;hard/adj;staal/noun	5
staal/noun/nrc_handelsblad_20010606_105/134	ben/verb;flink/adj;gekrompen/adj;roest_vrij/adj;vraag/noun	5	ben/verb;flink/adj;gekrompen/adj;roest_vrij/adj;vraag/noun	5	ben/verb;flink/adj;gekrompen/adj;kom/adj;reden/noun;roest_vrij/adj;tijd/noun;vraag/noun	8	ben/verb;de/det;flink/adj;gekrompen/adj;in/prep;met/adv;name/adv;roest_vrij/adj;vraag/noun	9	ben/verb;de/det;flink/adj;gekrompen/adj;in/prep;met/adv;name/adv;roest_vrij/adj;vraag/noun	9	ben/verb;de/det;flink/adj;gekrompen/adj;in/prep;kom/adj;met/adv;naar/prep;name/adv;reden/noun;roest_vrij/adj;tijd/noun;voor/prep;vraag/noun	14	ben/verb;roest_vrij/adj;vraag/noun	3	ben/verb;roest_vrij/adj;vraag/noun	3	ben/verb;reden/noun;roest_vrij/adj;vraag/noun	4	ben/verb;met/adv;name/adv;roest_vrij/adj;vraag/noun	5	ben/verb;met/adv;name/adv;roest_vrij/adj;vraag/noun	5	ben/verb;met/adv;naar/prep;name/adv;reden/noun;roest_vrij/adj;voor/prep;vraag/noun	8
staal/noun/nrc_handelsblad_20020807_141/346	gebruikelijk/adj;licht/adj;sterk/adj	3	gebruikelijk/adj;licht/adj;sterk/adj	3	gebruikelijk/adj;licht/adj;min/adj;sterk/adj	4	gebruikelijk/adj;het/det;licht/adj;nu/adv;sterk/adj;tot/prep	6	gebruikelijk/adj;het/det;licht/adj;nu/adv;sterk/adj;tot/prep	6	gebruikelijk/adj;het/det;licht/adj;min/adj;nu/adv;sterk/adj;toe/part;tot/prep	8	gebruikelijk/adj	1	gebruikelijk/adj	1	gebruikelijk/adj	1	gebruikelijk/adj;het/det;nu/adv;tot/prep	4	gebruikelijk/adj;het/det;nu/adv;tot/prep	4	gebruikelijk/adj;het/det;nu/adv;toe/part;tot/prep	5
staal/noun/nrc_handelsblad_20000913_126/441	baksteen/noun;doos/noun;eeuw/noun;glas/noun	4	baksteen/noun;doos/noun;eeuw/noun;glas/noun	4	baksteen/noun;doos/noun;eeuw/noun;glas/noun	4	baksteen/noun;bijvoorbeeld/adv;de/det;doos/noun;eeuw/noun;glas/noun;tot/prep;uit/prep;van/prep	9	baksteen/noun;bijvoorbeeld/adv;de/det;doos/noun;eeuw/noun;glas/noun;tot/prep;uit/prep;van/prep	9	baksteen/noun;bijvoorbeeld/adv;de/det;doos/noun;eeuw/noun;glas/noun;tot/prep;uit/prep;van/prep;via/prep	10	doos/noun;glas/noun	2	doos/noun;glas/noun	2	doos/noun;glas/noun	2	de/det;doos/noun;glas/noun;tot/prep;uit/prep;van/prep	6	de/det;doos/noun;glas/noun;tot/prep;uit/prep;van/prep	6	de/det;doos/noun;glas/noun;tot/prep;uit/prep;van/prep	6
staal/noun/nrc_handelsblad_20010922_111/404	bedrijf/noun;investering/noun;maak/verb;miljoen/noun;ton/noun	5	bedrijf/noun;investering/noun;maak/verb;miljoen/noun;ton/noun	5	bedrijf/noun;daar/noun;investering/noun;jaar/noun;kan/verb;maak/verb;mens/noun;miljoen/noun;natuurlijk/adj;ton/noun	10	bedrijf/noun;het/det;in/prep;investering/noun;maak/verb;met/prep;miljoen/noun;minder/adv;per/prep;ton/noun	10	bedrijf/noun;het/det;in/prep;investering/noun;maak/verb;met/prep;miljoen/noun;minder/adv;per/prep;ton/noun	10	bedrijf/noun;daar/noun;geen/det;het/det;in/prep;investering/noun;jaar/noun;kan/verb;maak/verb;mens/noun;met/prep;miljoen/noun;minder/adv;natuurlijk/adj;niet/adv;per/prep;ton/noun	17	maak/verb;miljoen/noun;ton/noun	3	maak/verb;miljoen/noun;ton/noun	3	daar/noun;jaar/noun;maak/verb;mens/noun;miljoen/noun;ton/noun	6	maak/verb;miljoen/noun;minder/adv;per/prep;ton/noun	5	maak/verb;miljoen/noun;minder/adv;per/prep;ton/noun	5	daar/noun;jaar/noun;maak/verb;mens/noun;miljoen/noun;minder/adv;per/prep;ton/noun	8
staal/noun/nrc_handelsblad_20010710_109/480	dreig/verb;recent/adj;slagveld/noun;tob/verb;word/verb	5	dreig/verb;recent/adj;slagveld/noun;tob/verb;word/verb	5	dreig/verb;recent/adj;schepen/noun;slagveld/noun;stad/noun;tob/verb;verleden/noun;word/verb	8	die/pron;dreig/verb;een/det;met/prep;recent/adj;slagveld/noun;tob/verb;van/prep;word/verb	9	die/pron;dreig/verb;een/det;met/prep;recent/adj;slagveld/noun;tob/verb;van/prep;word/verb	9	die/pron;dreig/verb;een/det;haar/det;met/prep;recent/adj;schepen/noun;slagveld/noun;stad/noun;tob/verb;van/prep;verleden/noun;word/verb	13	dreig/verb;recent/adj;slagveld/noun	3	dreig/verb;recent/adj;slagveld/noun	3	dreig/verb;recent/adj;schepen/noun;slagveld/noun;verleden/noun	5	dreig/verb;een/det;recent/adj;slagveld/noun;van/prep	5	dreig/verb;een/det;recent/adj;slagveld/noun;van/prep	5	dreig/verb;een/det;recent/adj;schepen/noun;slagveld/noun;van/prep;verleden/noun	7
staal/noun/nrc_handelsblad_20030712_28/329	berg/noun;hoog/adj;machine/noun;meter/noun;ontwar/verb;verwrongen/adj;vorm/verb	7	berg/noun;hoog/adj;machine/noun;meter/noun;ontwar/verb;verwrongen/adj;vorm/verb	7	berg/noun;hoog/adj;machine/noun;meter/noun;ontwar/verb;verwrongen/adj;vorm/verb	7	berg/noun;bij/prep;de/det;een/det;hoog/adj;machine/noun;meter/noun;nu/adv;ontwar/verb;verwrongen/adj;vorm/verb	11	berg/noun;bij/prep;de/det;een/det;hoog/adj;machine/noun;meter/noun;nu/adv;ontwar/verb;verwrongen/adj;vorm/verb	11	berg/noun;bij/prep;de/det;een/det;hoog/adj;machine/noun;meter/noun;niet/adv;nu/adv;ontwar/verb;verwrongen/adj;vorm/verb	12	berg/noun;ontwar/verb;verwrongen/adj	3	berg/noun;ontwar/verb;verwrongen/adj	3	berg/noun;ontwar/verb;verwrongen/adj	3	berg/noun;bij/prep;ontwar/verb;verwrongen/adj	4	berg/noun;bij/prep;ontwar/verb;verwrongen/adj	4	berg/noun;bij/prep;niet/adv;ontwar/verb;verwrongen/adj	5
staal/noun/nrc_handelsblad_20000214_94/267	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;kan/verb;projectiel/noun;tank/noun	4	dat/pron;doorboor/verb;een/det;het/det;met/prep;projectiel/noun;tank/noun;van/prep	8	dat/pron;doorboor/verb;een/det;het/det;met/prep;projectiel/noun;tank/noun;van/prep	8	dat/pron;doorboor/verb;een/det;het/det;kan/verb;met/prep;projectiel/noun;tank/noun;van/prep	9	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;projectiel/noun;tank/noun	3	doorboor/verb;kan/verb;projectiel/noun;tank/noun	4	dat/pron;doorboor/verb;een/det;het/det;projectiel/noun;tank/noun;van/prep	7	dat/pron;doorboor/verb;een/det;het/det;projectiel/noun;tank/noun;van/prep	7	dat/pron;doorboor/verb;een/det;het/det;kan/verb;projectiel/noun;tank/noun;van/prep	8
staal/noun/nrc_handelsblad_20020121_26/642	keer/noun	1	keer/noun	1	graag/adj;hoofd/noun;houd/verb;keer/noun;volg/adj	5	boven/prep;de/det;keer/noun	3	boven/prep;de/det;keer/noun	3	al/adv;boven/prep;de/det;dus/adv;graag/adj;hoofd/noun;houd/verb;ik/pron;keer/noun;mijn/det;niet/adv;ook/adv;volg/adj	13	keer/noun	1	keer/noun	1	graag/adj;hoofd/noun;keer/noun;volg/adj	4	boven/prep;de/det;keer/noun	3	boven/prep;de/det;keer/noun	3	boven/prep;de/det;dus/adv;graag/adj;hoofd/noun;keer/noun;mijn/det;volg/adj	8
staal/noun/nrc_handelsblad_20010427_30/230	glas/noun;licht/noun;marmer/noun;ruim/adj	4	glas/noun;licht/noun;marmer/noun;ruim/adj	4	geef/verb;glas/noun;licht/noun;marmer/noun;ruim/adj	5	de/det;glas/noun;licht/noun;marmer/noun;ruim/adj;uit/prep	6	de/det;glas/noun;licht/noun;marmer/noun;ruim/adj;uit/prep	6	de/det;geef/verb;glas/noun;licht/noun;marmer/noun;ruim/adj;uit/prep	7	glas/noun;licht/noun;marmer/noun	3	glas/noun;licht/noun;marmer/noun	3	glas/noun;licht/noun;marmer/noun	3	glas/noun;licht/noun;marmer/noun	3	glas/noun;licht/noun;marmer/noun	3	glas/noun;licht/noun;marmer/noun	3
staal/noun/nrc_handelsblad_20031126_49/194	Amerikaans/adj;ben/verb;geïmporteerd/adj;heffing/noun;maak_bekend/verb;onregelmatig/adj	6	Amerikaans/adj;ben/verb;geïmporteerd/adj;heffing/noun;maak_bekend/verb;onregelmatig/adj	6	Amerikaans/adj;ben/verb;geïmporteerd/adj;heffing/noun;maak_bekend/verb;onregelmatig/adj	6	Amerikaans/adj;bekend/part;ben/verb;de/det;geïmporteerd/adj;heffing/noun;maak_bekend/verb;onregelmatig/adj;op/prep	9	Amerikaans/adj;bekend/part;ben/verb;de/det;geïmporteerd/adj;heffing/noun;maak_bekend/verb;onregelmatig/adj;op/prep	9	Amerikaans/adj;bekend/part;ben/verb;de/det;geïmporteerd/adj;heffing/noun;maak_bekend/verb;onregelmatig/adj;op/prep	9	Amerikaans/adj;ben/verb;geïmporteerd/adj;heffing/noun;onregelmatig/adj	5	Amerikaans/adj;ben/verb;geïmporteerd/adj;heffing/noun;onregelmatig/adj	5	Amerikaans/adj;ben/verb;geïmporteerd/adj;heffing/noun;onregelmatig/adj	5	Amerikaans/adj;ben/verb;de/det;geïmporteerd/adj;heffing/noun;onregelmatig/adj;op/prep	7	Amerikaans/adj;ben/verb;de/det;geïmporteerd/adj;heffing/noun;onregelmatig/adj;op/prep	7	Amerikaans/adj;ben/verb;de/det;geïmporteerd/adj;heffing/noun;onregelmatig/adj;op/prep	7
staal/noun/nrc_handelsblad_20040522_21/165	ben/verb;hoop/noun;pers_samen/verb;reiziger/noun;verwrongen/adj;zit/verb	6	ben/verb;hoop/noun;pers_samen/verb;reiziger/noun;verwrongen/adj;zit/verb	6	ben/verb;even/adj;hoop/noun;pers_samen/verb;reiziger/noun;verwrongen/adj;zit/verb	7	ben/verb;een/det;hoop/noun;pers_samen/verb;reiziger/noun;tot/prep;verwrongen/adj;zit/verb	8	ben/verb;een/det;hoop/noun;pers_samen/verb;reiziger/noun;tot/prep;verwrongen/adj;zit/verb	8	ben/verb;een/det;even/adj;hoop/noun;pers_samen/verb;reiziger/noun;tot/prep;verwrongen/adj;zit/verb	9	hoop/noun;pers_samen/verb;verwrongen/adj	3	hoop/noun;pers_samen/verb;verwrongen/adj	3	hoop/noun;pers_samen/verb;verwrongen/adj	3	een/det;hoop/noun;pers_samen/verb;tot/prep;verwrongen/adj	5	een/det;hoop/noun;pers_samen/verb;tot/prep;verwrongen/adj	5	een/det;hoop/noun;pers_samen/verb;tot/prep;verwrongen/adj	5
staal/noun/nrc_handelsblad_20010202_31/375	ben/verb;ingreep/noun;miljoen/noun;procent/noun;productie/noun;ton/noun;verlaag/verb	7	ben/verb;ingreep/noun;miljoen/noun;procent/noun;productie/noun;ton/noun;verlaag/verb	7	ben/verb;doel/noun;ingreep/noun;miljoen/noun;procent/noun;productie/noun;ton/noun;verlaag/verb	8	ben/verb;de/det;het/det;ingreep/noun;met/prep;miljoen/noun;procent/noun;productie/noun;ton/noun;van/prep;verlaag/verb	11	ben/verb;de/det;het/det;ingreep/noun;met/prep;miljoen/noun;procent/noun;productie/noun;ton/noun;van/prep;verlaag/verb	11	ben/verb;de/det;deze/det;doel/noun;het/det;ingreep/noun;met/prep;miljoen/noun;om/prep;procent/noun;productie/noun;ton/noun;van/prep;verlaag/verb;zo'n/det	15	ben/verb;miljoen/noun;productie/noun;ton/noun	4	ben/verb;miljoen/noun;productie/noun;ton/noun	4	ben/verb;miljoen/noun;productie/noun;ton/noun	4	ben/verb;de/det;met/prep;miljoen/noun;productie/noun;ton/noun;van/prep	7	ben/verb;de/det;met/prep;miljoen/noun;productie/noun;ton/noun;van/prep	7	ben/verb;de/det;met/prep;miljoen/noun;om/prep;productie/noun;ton/noun;van/prep	8
staal/noun/nrc_handelsblad_20000330_61/26	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;roep_op/verb;schaf_af/verb;snel/adj	4	landbouw_product/noun;schaf_af/verb;uit/prep	3	landbouw_product/noun;schaf_af/verb;uit/prep	3	af/part;landbouw_product/noun;roep_op/verb;schaf_af/verb;snel/adj;uit/prep;voor/prep	7	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb	2	landbouw_product/noun;schaf_af/verb;uit/prep	3	landbouw_product/noun;schaf_af/verb;uit/prep	3	landbouw_product/noun;schaf_af/verb;uit/prep;voor/prep	4
staal/noun/nrc_handelsblad_20000323_52/245	opgesteld/adj;ruiter/noun;uitgevoerd/adj	3	opgesteld/adj;ruiter/noun;uitgevoerd/adj	3	Spaans/adj;opgesteld/adj;ruiter/noun;uitgevoerd/adj	4	in/prep;opgesteld/adj;ruiter/noun;uitgevoerd/adj	4	in/prep;opgesteld/adj;ruiter/noun;uitgevoerd/adj	4	Spaans/adj;achter/prep;elkaar/pron;in/prep;opgesteld/adj;ruiter/noun;uitgevoerd/adj	7	ruiter/noun;uitgevoerd/adj	2	ruiter/noun;uitgevoerd/adj	2	ruiter/noun;uitgevoerd/adj	2	in/prep;ruiter/noun;uitgevoerd/adj	3	in/prep;ruiter/noun;uitgevoerd/adj	3	in/prep;ruiter/noun;uitgevoerd/adj	3
staal/noun/nrc_handelsblad_20020426_9/1293	ben/verb;keer/noun;maak/verb;retorisch/adj;sterk/adj;vezel/noun	6	ben/verb;keer/noun;maak/verb;retorisch/adj;sterk/adj;vezel/noun	6	ben/verb;kan/verb;keer/noun;maak/verb;retorisch/adj;sterk/adj;vezel/noun;vraag/verb	8	ben/verb;die/pron;keer/noun;maak/verb;retorisch/adj;sterk/adj;vezel/noun	7	ben/verb;die/pron;keer/noun;maak/verb;retorisch/adj;sterk/adj;vezel/noun	7	ben/verb;die/pron;hij/pron;kan/verb;keer/noun;maak/verb;retorisch/adj;sterk/adj;vezel/noun;vraag/verb;we/pron	11	ben/verb;keer/noun;retorisch/adj;sterk/adj	4	ben/verb;keer/noun;retorisch/adj;sterk/adj	4	ben/verb;keer/noun;retorisch/adj;sterk/adj;vraag/verb	5	ben/verb;keer/noun;retorisch/adj;sterk/adj	4	ben/verb;keer/noun;retorisch/adj;sterk/adj	4	ben/verb;hij/pron;keer/noun;retorisch/adj;sterk/adj;vraag/verb	6
staal/noun/nrc_handelsblad_20020306_90/148	ben/verb;geïmporteerd/adj	2	ben/verb;geïmporteerd/adj	2	alleen/adj;ben/verb;geïmporteerd/adj;procent/adj;tevreden/adj	5	alle/det;ben/verb;geïmporteerd/adj;met/prep;op/prep	5	alle/det;ben/verb;geïmporteerd/adj;met/prep;op/prep	5	alle/det;alleen/adj;ben/verb;geïmporteerd/adj;met/prep;op/prep;procent/adj;tevreden/adj	8	geïmporteerd/adj	1	geïmporteerd/adj	1	geïmporteerd/adj;procent/adj	2	alle/det;geïmporteerd/adj;op/prep	3	alle/det;geïmporteerd/adj;op/prep	3	alle/det;geïmporteerd/adj;op/prep;procent/adj	4
staal/noun/nrc_handelsblad_20000506_136/334	bedek/verb;ben/verb;crème_kleurig/adj;hout/noun;licht/adj;meubel/noun;roest_vrij/adj	7	bedek/verb;ben/verb;crème_kleurig/adj;hout/noun;licht/adj;meubel/noun;roest_vrij/adj	7	bedek/verb;ben/verb;crème_kleurig/adj;grond/noun;hout/noun;licht/adj;meubel/noun;roest_vrij/adj	8	bedek/verb;ben/verb;crème_kleurig/adj;de/det;een/det;hout/noun;licht/adj;met/prep;meubel/noun;roest_vrij/adj;van/prep	11	bedek/verb;ben/verb;crème_kleurig/adj;de/det;een/det;hout/noun;licht/adj;met/prep;meubel/noun;roest_vrij/adj;van/prep	11	bedek/verb;ben/verb;crème_kleurig/adj;de/det;een/det;grond/noun;hout/noun;licht/adj;met/prep;meubel/noun;roest_vrij/adj;van/prep	12	bedek/verb;ben/verb;hout/noun;licht/adj;roest_vrij/adj	5	bedek/verb;ben/verb;hout/noun;licht/adj;roest_vrij/adj	5	bedek/verb;ben/verb;grond/noun;hout/noun;licht/adj;roest_vrij/adj	6	bedek/verb;ben/verb;de/det;hout/noun;licht/adj;roest_vrij/adj;van/prep	7	bedek/verb;ben/verb;de/det;hout/noun;licht/adj;roest_vrij/adj;van/prep	7	bedek/verb;ben/verb;de/det;grond/noun;hout/noun;licht/adj;roest_vrij/adj;van/prep	8
staal/noun/nrc_handelsblad_20000812_33/394	importeer/verb;word/verb	2	importeer/verb;word/verb	2	druk/verb;importeer/verb;word/verb	3	er/adv;importeer/verb;meer/det;uit/prep;word/verb	5	er/adv;importeer/verb;meer/det;uit/prep;word/verb	5	dat/det;druk/verb;er/adv;importeer/verb;meer/det;steeds/adv;uit/prep;volgens/prep;wel/adv;word/verb	10	importeer/verb;word/verb	2	importeer/verb;word/verb	2	importeer/verb;word/verb	2	er/adv;importeer/verb;meer/det;uit/prep;word/verb	5	er/adv;importeer/verb;meer/det;uit/prep;word/verb	5	er/adv;importeer/verb;meer/det;steeds/adv;uit/prep;wel/adv;word/verb	7
staal/noun/nrc_handelsblad_20010106_9/1913	eet_op/verb;zit/verb	2	eet_op/verb;zit/verb	2	anders/adj;eet_op/verb;zit/verb	3	de/det;een/det;eet_op/verb;het/det;in/prep;van/prep;zit/verb	7	de/det;een/det;eet_op/verb;het/det;in/prep;van/prep;zit/verb	7	anders/adj;de/det;een/det;eet_op/verb;het/det;in/prep;op/part;van/prep;zijn/det;zit/verb	10	eet_op/verb	1	eet_op/verb	1	anders/adj;eet_op/verb	2	de/det;eet_op/verb;in/prep;van/prep	4	de/det;eet_op/verb;in/prep;van/prep	4	anders/adj;de/det;eet_op/verb;in/prep;van/prep;zijn/det	6
staal/noun/nrc_handelsblad_20030821_92/157	ander/adj;ben/verb;dikte/noun;gewenst/adj;soepel/adj	5	ander/adj;ben/verb;dikte/noun;gewenst/adj;soepel/adj	5	ander/adj;ben/verb;dikte/noun;gewenst/adj;soepel/adj	5	ander/adj;ben/verb;de/det;dikte/noun;gewenst/adj;het/det;in/prep;soepel/adj;tot/prep	9	ander/adj;ben/verb;de/det;dikte/noun;gewenst/adj;het/det;in/prep;soepel/adj;tot/prep	9	al/adv;ander/adj;ben/verb;de/det;dikte/noun;gewenst/adj;het/det;in/prep;soepel/adj;tot/prep	10	ander/adj;ben/verb;gewenst/adj	3	ander/adj;ben/verb;gewenst/adj	3	ander/adj;ben/verb;gewenst/adj	3	ander/adj;ben/verb;de/det;gewenst/adj;het/det;in/prep;tot/prep	7	ander/adj;ben/verb;de/det;gewenst/adj;het/det;in/prep;tot/prep	7	al/adv;ander/adj;ben/verb;de/det;gewenst/adj;het/det;in/prep;tot/prep	8
staal/noun/nrc_handelsblad_20000210_60/128	maak/verb;mascotte/noun;roest_vrij/adj;tegenwoordig/adj;word/verb	5	maak/verb;mascotte/noun;roest_vrij/adj;tegenwoordig/adj;word/verb	5	maak/verb;mascotte/noun;roest_vrij/adj;tegenwoordig/adj;word/verb	5	de/det;maak/verb;mascotte/noun;roest_vrij/adj;tegenwoordig/adj;van/prep;word/verb	7	de/det;maak/verb;mascotte/noun;roest_vrij/adj;tegenwoordig/adj;van/prep;word/verb	7	de/det;maak/verb;mascotte/noun;roest_vrij/adj;tegenwoordig/adj;van/prep;word/verb	7	maak/verb;mascotte/noun;roest_vrij/adj;word/verb	4	maak/verb;mascotte/noun;roest_vrij/adj;word/verb	4	maak/verb;mascotte/noun;roest_vrij/adj;word/verb	4	de/det;maak/verb;mascotte/noun;roest_vrij/adj;van/prep;word/verb	6	de/det;maak/verb;mascotte/noun;roest_vrij/adj;van/prep;word/verb	6	de/det;maak/verb;mascotte/noun;roest_vrij/adj;van/prep;word/verb	6
