_id	_cws.spot.foc10.nav.ppmi_weight.bound	_count.spot.foc10.nav.ppmi_weight.bound	_cws.spot.foc10.nav.ppmi_sel.bound	_count.spot.foc10.nav.ppmi_sel.bound	_cws.spot.foc10.nav.no_ppmi.bound	_count.spot.foc10.nav.no_ppmi.bound	_cws.spot.foc10.all.ppmi_weight.bound	_count.spot.foc10.all.ppmi_weight.bound	_cws.spot.foc10.all.ppmi_sel.bound	_count.spot.foc10.all.ppmi_sel.bound	_cws.spot.foc10.all.no_ppmi.bound	_count.spot.foc10.all.no_ppmi.bound	_cws.spot.foc5.nav.ppmi_weight.bound	_count.spot.foc5.nav.ppmi_weight.bound	_cws.spot.foc5.nav.ppmi_sel.bound	_count.spot.foc5.nav.ppmi_sel.bound	_cws.spot.foc5.nav.no_ppmi.bound	_count.spot.foc5.nav.no_ppmi.bound	_cws.spot.foc5.all.ppmi_weight.bound	_count.spot.foc5.all.ppmi_weight.bound	_cws.spot.foc5.all.ppmi_sel.bound	_count.spot.foc5.all.ppmi_sel.bound	_cws.spot.foc5.all.no_ppmi.bound	_count.spot.foc5.all.no_ppmi.bound
spot/noun/het_nieuwsblad_20041027_01_128/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20011030_01_388/244	alles/noun;drijf/verb;word/verb	3	alles/noun;drijf/verb;word/verb	3	alles/noun;drijf/verb;word/verb	3	alles/noun;de/det;drijf/verb;met/prep;word/verb	5	alles/noun;de/det;drijf/verb;met/prep;word/verb	5	alles/noun;de/det;drijf/verb;met/prep;word/verb	5	alles/noun;drijf/verb;word/verb	3	alles/noun;drijf/verb;word/verb	3	alles/noun;drijf/verb;word/verb	3	alles/noun;de/det;drijf/verb;met/prep;word/verb	5	alles/noun;de/det;drijf/verb;met/prep;word/verb	5	alles/noun;de/det;drijf/verb;met/prep;word/verb	5
spot/noun/het_nieuwsblad_20041020_01_95/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20031022_01_196/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20040204_01_417/307		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20041020_01_8/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20041022_01_504/228	blijf_achter/verb;eenzaam/adj;piano/noun	3	blijf_achter/verb;eenzaam/adj;piano/noun	3	blijf_achter/verb;eenzaam/adj;piano/noun	3	alleen/adv;blijf_achter/verb;een/det;eenzaam/adj;onder/prep;piano/noun;zijn/det	7	alleen/adv;blijf_achter/verb;een/det;eenzaam/adj;onder/prep;piano/noun;zijn/det	7	alleen/adv;blijf_achter/verb;een/det;eenzaam/adj;onder/prep;piano/noun;zijn/det	7	blijf_achter/verb;eenzaam/adj	2	blijf_achter/verb;eenzaam/adj	2	blijf_achter/verb;eenzaam/adj	2	alleen/adv;blijf_achter/verb;een/det;eenzaam/adj;onder/prep	5	alleen/adv;blijf_achter/verb;een/det;eenzaam/adj;onder/prep	5	alleen/adv;blijf_achter/verb;een/det;eenzaam/adj;onder/prep	5
spot/noun/het_nieuwsblad_20040211_01_395/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20011110_01_894/810	gast/noun;licht/noun;sta/verb;vaak/adj	4	gast/noun;licht/noun;sta/verb;vaak/adj	4	gast/noun;licht/noun;sta/verb;vaak/adj;veel/adj;zetel/noun	6	dan/adv;de/det;die/det;gast/noun;licht/noun;op/prep;sta/verb;vaak/adj	8	dan/adv;de/det;die/det;gast/noun;licht/noun;op/prep;sta/verb;vaak/adj	8	dan/adv;de/det;die/det;gast/noun;het/det;in/prep;licht/noun;mij/pron;op/prep;sta/verb;vaak/adj;veel/adj;wel/adv;zetel/noun	14	licht/noun;sta/verb;vaak/adj	3	licht/noun;sta/verb;vaak/adj	3	licht/noun;sta/verb;vaak/adj;veel/adj	4	de/det;licht/noun;sta/verb;vaak/adj	4	de/det;licht/noun;sta/verb;vaak/adj	4	de/det;het/det;licht/noun;sta/verb;vaak/adj;veel/adj	6
spot/noun/het_nieuwsblad_20040429_01_237/27	sta/verb	1	sta/verb	1	sta/verb;week/noun	2	de/det;met/prep;sta/verb;van/prep	4	de/det;met/prep;sta/verb;van/prep	4	de/det;het/det;in/prep;met/prep;sta/verb;van/prep;week/noun	7	sta/verb	1	sta/verb	1	sta/verb	1	de/det;met/prep;sta/verb;van/prep	4	de/det;met/prep;sta/verb;van/prep	4	de/det;het/det;in/prep;met/prep;sta/verb;van/prep	6
spot/noun/het_nieuwsblad_20031226_01_10/332	geplaatst/adj;word/verb;zaterdag_avond/noun	3	geplaatst/adj;word/verb;zaterdag_avond/noun	3	geplaatst/adj;veiling/noun;word/verb;zaterdag_avond/noun	4	de/det;geplaatst/adj;met/prep;op/prep;word/verb;zaterdag_avond/noun	6	de/det;geplaatst/adj;met/prep;op/prep;word/verb;zaterdag_avond/noun	6	de/det;geplaatst/adj;het/det;in/prep;met/prep;op/prep;veiling/noun;voor/prep;word/verb;zaterdag_avond/noun	10	geplaatst/adj;word/verb	2	geplaatst/adj;word/verb	2	geplaatst/adj;veiling/noun;word/verb	3	de/det;geplaatst/adj;met/prep;op/prep;word/verb	5	de/det;geplaatst/adj;met/prep;op/prep;word/verb	5	de/det;geplaatst/adj;in/prep;met/prep;op/prep;veiling/noun;word/verb	7
spot/noun/het_nieuwsblad_20001019_01_698/303	afstandelijkheid/noun;betrokkenheid/noun;eeuw/noun;ernst/noun;mengsel/noun	5	afstandelijkheid/noun;betrokkenheid/noun;eeuw/noun;ernst/noun;mengsel/noun	5	afstandelijkheid/noun;betrokkenheid/noun;eeuw/noun;ernst/noun;heb/verb;mengsel/noun;veel/adj	7	afstandelijkheid/noun;betrokkenheid/noun;een/det;eeuw/noun;ernst/noun;mengsel/noun;van/prep	7	afstandelijkheid/noun;betrokkenheid/noun;een/det;eeuw/noun;ernst/noun;mengsel/noun;van/prep	7	afstandelijkheid/noun;betrokkenheid/noun;een/det;eeuw/noun;ernst/noun;heb/verb;mengsel/noun;van/prep;veel/adj	9	afstandelijkheid/noun;betrokkenheid/noun;ernst/noun;mengsel/noun	4	afstandelijkheid/noun;betrokkenheid/noun;ernst/noun;mengsel/noun	4	afstandelijkheid/noun;betrokkenheid/noun;ernst/noun;mengsel/noun	4	afstandelijkheid/noun;betrokkenheid/noun;een/det;ernst/noun;mengsel/noun	5	afstandelijkheid/noun;betrokkenheid/noun;een/det;ernst/noun;mengsel/noun	5	afstandelijkheid/noun;betrokkenheid/noun;een/det;ernst/noun;mengsel/noun	5
spot/noun/het_nieuwsblad_20030910_01_96/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20031029_01_506/559	ben/verb	1	ben/verb	1	ben/verb;ervaring/noun;ongelooflijk/adj	3	ben/verb;die/det;een/det;jezelf/pron;ook/adv;op/prep	6	ben/verb;die/det;een/det;jezelf/pron;ook/adv;op/prep	6	ben/verb;dat/det;die/det;een/det;ervaring/noun;jezelf/pron;ongelooflijk/adj;ook/adv;op/prep	9		0		0		0	die/det;jezelf/pron;ook/adv;op/prep	4	die/det;jezelf/pron;ook/adv;op/prep	4	dat/det;die/det;jezelf/pron;ook/adv;op/prep	5
spot/noun/het_nieuwsblad_20040304_01_449/148	ben/verb;doel_groep/noun;vaak/adj;voorwerp/noun	4	ben/verb;doel_groep/noun;vaak/adj;voorwerp/noun	4	ben/verb;doel_groep/noun;vaak/adj;voorwerp/noun	4	ben/verb;doel_groep/noun;er/adv;ons/det;ook/adv;vaak/adj;van/prep;voorwerp/noun	8	ben/verb;doel_groep/noun;er/adv;ons/det;ook/adv;vaak/adj;van/prep;voorwerp/noun	8	ben/verb;doel_groep/noun;er/adv;het/det;ons/det;ook/adv;vaak/adj;van/prep;voorwerp/noun	9	voorwerp/noun	1	voorwerp/noun	1	voorwerp/noun	1	er/adv;ook/adv;van/prep;voorwerp/noun	4	er/adv;ook/adv;van/prep;voorwerp/noun	4	er/adv;het/det;ook/adv;van/prep;voorwerp/noun	5
