_id	_cws.hoop.foc10.nav.ppmi_weight.bound	_count.hoop.foc10.nav.ppmi_weight.bound	_cws.hoop.foc10.nav.ppmi_sel.bound	_count.hoop.foc10.nav.ppmi_sel.bound	_cws.hoop.foc10.nav.no_ppmi.bound	_count.hoop.foc10.nav.no_ppmi.bound	_cws.hoop.foc10.all.ppmi_weight.bound	_count.hoop.foc10.all.ppmi_weight.bound	_cws.hoop.foc10.all.ppmi_sel.bound	_count.hoop.foc10.all.ppmi_sel.bound	_cws.hoop.foc10.all.no_ppmi.bound	_count.hoop.foc10.all.no_ppmi.bound	_cws.hoop.foc5.nav.ppmi_weight.bound	_count.hoop.foc5.nav.ppmi_weight.bound	_cws.hoop.foc5.nav.ppmi_sel.bound	_count.hoop.foc5.nav.ppmi_sel.bound	_cws.hoop.foc5.nav.no_ppmi.bound	_count.hoop.foc5.nav.no_ppmi.bound	_cws.hoop.foc5.all.ppmi_weight.bound	_count.hoop.foc5.all.ppmi_weight.bound	_cws.hoop.foc5.all.ppmi_sel.bound	_count.hoop.foc5.all.ppmi_sel.bound	_cws.hoop.foc5.all.no_ppmi.bound	_count.hoop.foc5.all.no_ppmi.bound
hoop/noun/parool_20010614_96/17	ben/verb	1	ben/verb	1	ben/verb;reden/noun	2	ben/verb;er/adv;voor/prep;wat/det;weer/adv	5	ben/verb;er/adv;voor/prep;wat/det;weer/adv	5	ben/verb;er/adv;reden/noun;volgens/prep;voor/prep;wat/det;weer/adv	7	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;wat/det;weer/adv	3	ben/verb;wat/det;weer/adv	3	ben/verb;volgens/prep;wat/det;weer/adv	4
hoop/noun/parool_20010505_50/186	belegger/noun;groei/verb;rente/noun	3	belegger/noun;groei/verb;rente/noun	3	belegger/noun;cijfer/noun;grijp_aan/verb;groei/verb;min/adj;rente/noun	6	belegger/noun;bovendien/adv;de/det;groei/verb;rente/noun	5	belegger/noun;bovendien/adv;de/det;groei/verb;rente/noun	5	belegger/noun;bij/prep;bovendien/adv;cijfer/noun;de/det;grijp_aan/verb;groei/verb;min/adj;rente/noun	9	belegger/noun;groei/verb	2	belegger/noun;groei/verb	2	belegger/noun;groei/verb;min/adj	3	belegger/noun;bovendien/adv;groei/verb	3	belegger/noun;bovendien/adv;groei/verb	3	belegger/noun;bij/prep;bovendien/adv;groei/verb;min/adj	5
hoop/noun/parool_20020712_104/182	ver/adj;zie/verb	2	ver/adj;zie/verb	2	ver/adj;zie/verb	2	een/det;ik/pron;ver/adj;zie/verb	4	een/det;ik/pron;ver/adj;zie/verb	4	een/det;ik/pron;ver/adj;zie/verb	4	ver/adj;zie/verb	2	ver/adj;zie/verb	2	ver/adj;zie/verb	2	een/det;ik/pron;ver/adj;zie/verb	4	een/det;ik/pron;ver/adj;zie/verb	4	een/det;ik/pron;ver/adj;zie/verb	4
hoop/noun/parool_20020427_120/460	dien_aan/verb;genezing/noun;lijk/verb;somber/adj;stem/verb	5	dien_aan/verb;genezing/noun;lijk/verb;somber/adj;stem/verb	5	dien_aan/verb;genezing/noun;lijk/verb;somber/adj;stem/verb	5	des/adv;dien_aan/verb;genezing/noun;lijk/verb;nergens/adv;op/prep;somber/adj;stem/verb;vooralsnog/adv	9	des/adv;dien_aan/verb;genezing/noun;lijk/verb;nergens/adv;op/prep;somber/adj;stem/verb;vooralsnog/adv	9	aan/part;dat/pron;des/adv;dien_aan/verb;genezing/noun;het/det;lijk/verb;nergens/adv;op/prep;somber/adj;stem/verb;te/adv;vooralsnog/adv;zich/pron	14	genezing/noun;lijk/verb;stem/verb	3	genezing/noun;lijk/verb;stem/verb	3	genezing/noun;lijk/verb;stem/verb	3	genezing/noun;lijk/verb;nergens/adv;op/prep;stem/verb;vooralsnog/adv	6	genezing/noun;lijk/verb;nergens/adv;op/prep;stem/verb;vooralsnog/adv	6	aan/part;dat/pron;genezing/noun;lijk/verb;nergens/adv;op/prep;stem/verb;vooralsnog/adv;zich/pron	9
hoop/noun/parool_19990904_75/484	bos_gebied/noun;brandweerman/noun;heb/verb;snijd_af/verb;steek_aan/verb;ver/adj;vuur/noun;zorgvuldig/adj	8	bos_gebied/noun;brandweerman/noun;heb/verb;snijd_af/verb;steek_aan/verb;ver/adj;vuur/noun;zorgvuldig/adj	8	Californisch/adj;bos_gebied/noun;brandstof/noun;brandweerman/noun;geselecteerd/adj;heb/verb;snijd_af/verb;steek_aan/verb;ver/adj;vuur/noun;zorgvuldig/adj	11	bos_gebied/noun;brandweerman/noun;de/det;heb/verb;in/prep;snijd_af/verb;steek_aan/verb;ver/adj;vuur/noun;zorgvuldig/adj	10	bos_gebied/noun;brandweerman/noun;de/det;heb/verb;in/prep;snijd_af/verb;steek_aan/verb;ver/adj;vuur/noun;zorgvuldig/adj	10	Californisch/adj;af/part;bos_gebied/noun;brandstof/noun;brandweerman/noun;de/det;geselecteerd/adj;heb/verb;het/det;in/prep;snijd_af/verb;steek_aan/verb;van/prep;ver/adj;vuur/noun;zorgvuldig/adj	16	bos_gebied/noun;steek_aan/verb;ver/adj;vuur/noun	4	bos_gebied/noun;steek_aan/verb;ver/adj;vuur/noun	4	bos_gebied/noun;geselecteerd/adj;steek_aan/verb;ver/adj;vuur/noun	5	bos_gebied/noun;de/det;in/prep;steek_aan/verb;ver/adj;vuur/noun	6	bos_gebied/noun;de/det;in/prep;steek_aan/verb;ver/adj;vuur/noun	6	bos_gebied/noun;de/det;geselecteerd/adj;het/det;in/prep;steek_aan/verb;van/prep;ver/adj;vuur/noun	9
hoop/noun/parool_19990316_134/2576	heb/verb;help/verb;mens/noun	3	heb/verb;help/verb;mens/noun	3	heb/verb;help/verb;mens/noun;op/adj;weg/adj	5	al/adv;een/det;heb/verb;help/verb;mens/noun;ze/pron;zo/adv	7	al/adv;een/det;heb/verb;help/verb;mens/noun;ze/pron;zo/adv	7	al/adv;een/det;heb/verb;help/verb;mens/noun;op/adj;weg/adj;ze/pron;zo/adv	9	heb/verb;help/verb;mens/noun	3	heb/verb;help/verb;mens/noun	3	heb/verb;help/verb;mens/noun;op/adj;weg/adj	5	al/adv;een/det;heb/verb;help/verb;mens/noun;ze/pron;zo/adv	7	al/adv;een/det;heb/verb;help/verb;mens/noun;ze/pron;zo/adv	7	al/adv;een/det;heb/verb;help/verb;mens/noun;op/adj;weg/adj;ze/pron;zo/adv	9
hoop/noun/parool_20010918_194/573	gloor/verb;haar/noun;hart/noun;horizon/noun;transport/noun	5	gloor/verb;haar/noun;hart/noun;horizon/noun;transport/noun	5	ga/verb;gloor/verb;haar/noun;hart/noun;horizon/noun;transport/noun	6	de/det;gloor/verb;haar/noun;hart/noun;horizon/noun;transport/noun	6	de/det;gloor/verb;haar/noun;hart/noun;horizon/noun;transport/noun	6	aan/prep;de/det;ga/verb;gloor/verb;haar/noun;hart/noun;het/det;horizon/noun;ook/adv;transport/noun	10	gloor/verb;hart/noun;horizon/noun	3	gloor/verb;hart/noun;horizon/noun	3	ga/verb;gloor/verb;hart/noun;horizon/noun	4	de/det;gloor/verb;hart/noun;horizon/noun	4	de/det;gloor/verb;hart/noun;horizon/noun	4	aan/prep;de/det;ga/verb;gloor/verb;hart/noun;horizon/noun	6
hoop/noun/parool_20010509_40/5	vurig/adj	1	vurig/adj	1	Haarlems/adj;huis_arts/noun;vurig/adj	3	de/det;vurig/adj	2	de/det;vurig/adj	2	Haarlems/adj;dat/pron;de/det;huis_arts/noun;van/prep;vurig/adj	6	vurig/adj	1	vurig/adj	1	Haarlems/adj;huis_arts/noun;vurig/adj	3	de/det;vurig/adj	2	de/det;vurig/adj	2	Haarlems/adj;de/det;huis_arts/noun;van/prep;vurig/adj	5
hoop/noun/parool_20010911_34/543	ben/verb	1	ben/verb	1	1/noun;ben/verb;criterium/noun;juni/noun;voldoe/verb	5	ben/verb;dat/det;de/det	3	ben/verb;dat/det;de/det	3	1/noun;aan/prep;ben/verb;criterium/noun;dat/det;de/det;juni/noun;sinds/prep;voldoe/verb	9		0		0	criterium/noun;voldoe/verb	2	dat/det;de/det	2	dat/det;de/det	2	aan/prep;criterium/noun;dat/det;de/det;voldoe/verb	5
hoop/noun/parool_19990129_116/157	breng/verb;geluk/noun;kielzog/noun;succes/noun;zal/verb	5	breng/verb;geluk/noun;kielzog/noun;succes/noun;zal/verb	5	breng/verb;geluk/noun;kielzog/noun;schrijver/noun;succes/noun;worsteling/noun;zal/verb	7	breng/verb;de/det;geluk/noun;hem/pron;in/prep;kielzog/noun;succes/noun;zal/verb;zijn/det	9	breng/verb;de/det;geluk/noun;hem/pron;in/prep;kielzog/noun;succes/noun;zal/verb;zijn/det	9	als/prep;breng/verb;de/det;geluk/noun;hem/pron;het/det;in/prep;kielzog/noun;met/prep;schrijver/noun;succes/noun;worsteling/noun;zal/verb;zijn/det	14	kielzog/noun;succes/noun	2	kielzog/noun;succes/noun	2	kielzog/noun;schrijver/noun;succes/noun	3	de/det;kielzog/noun;succes/noun;zijn/det	4	de/det;kielzog/noun;succes/noun;zijn/det	4	als/prep;de/det;het/det;kielzog/noun;schrijver/noun;succes/noun;zijn/det	7
hoop/noun/parool_20010913_61/304	belegger/noun;dag/noun;krijg/verb;laat/adj	4	belegger/noun;dag/noun;krijg/verb;laat/adj	4	belegger/noun;dag/noun;krijg/verb;laat/adj	4	belegger/noun;dag/noun;de/det;krijg/verb;laat/adj;meer/det;op/prep;wat/adv	8	belegger/noun;dag/noun;de/det;krijg/verb;laat/adj;meer/det;op/prep;wat/adv	8	belegger/noun;dag/noun;de/det;krijg/verb;laat/adj;meer/det;op/prep;wat/adv	8	belegger/noun;dag/noun;krijg/verb	3	belegger/noun;dag/noun;krijg/verb	3	belegger/noun;dag/noun;krijg/verb	3	belegger/noun;dag/noun;krijg/verb;meer/det;wat/adv	5	belegger/noun;dag/noun;krijg/verb;meer/det;wat/adv	5	belegger/noun;dag/noun;krijg/verb;meer/det;wat/adv	5
hoop/noun/parool_20040624_60/309	ben/verb;dag/noun;roofdier/noun;universum/noun	4	ben/verb;dag/noun;roofdier/noun;universum/noun	4	ben/verb;dag/noun;dood/verb;ga/verb;oordeel/noun;roofdier/noun;universum/noun;zomer/noun	8	ben/verb;dag/noun;de/det;een/det;elk/det;in/prep;je/pron;roofdier/noun;universum/noun	9	ben/verb;dag/noun;de/det;een/det;elk/det;in/prep;je/pron;roofdier/noun;universum/noun	9	ben/verb;dag/noun;dat/pron;de/det;dood/verb;een/det;elk/det;ga/verb;het/det;in/prep;je/pron;oordeel/noun;roofdier/noun;universum/noun;van/prep;zomer/noun	16	ben/verb;roofdier/noun;universum/noun	3	ben/verb;roofdier/noun;universum/noun	3	ben/verb;roofdier/noun;universum/noun	3	ben/verb;de/det;een/det;je/pron;roofdier/noun;universum/noun	6	ben/verb;de/det;een/det;je/pron;roofdier/noun;universum/noun	6	ben/verb;dat/pron;de/det;een/det;je/pron;roofdier/noun;universum/noun;van/prep	8
hoop/noun/parool_20020824_135/21	dag/noun;klein/adj;koers_stijging/noun;ver/adj;verstoor/verb	5	dag/noun;klein/adj;koers_stijging/noun;ver/adj;verstoor/verb	5	afgelopen/adj;dag/noun;klein/adj;koers_stijging/noun;ver/adj;verstoor/verb	6	dag/noun;de/det;gisteren/adv;in/prep;klein/adj;koers_stijging/noun;op/prep;ver/adj;verstoor/verb	9	dag/noun;de/det;gisteren/adv;in/prep;klein/adj;koers_stijging/noun;op/prep;ver/adj;verstoor/verb	9	afgelopen/adj;dag/noun;de/det;gisteren/adv;in/prep;klein/adj;koers_stijging/noun;op/prep;ver/adj;verstoor/verb	10	dag/noun;koers_stijging/noun;ver/adj;verstoor/verb	4	dag/noun;koers_stijging/noun;ver/adj;verstoor/verb	4	dag/noun;koers_stijging/noun;ver/adj;verstoor/verb	4	dag/noun;de/det;gisteren/adv;koers_stijging/noun;op/prep;ver/adj;verstoor/verb	7	dag/noun;de/det;gisteren/adv;koers_stijging/noun;op/prep;ver/adj;verstoor/verb	7	dag/noun;de/det;gisteren/adv;koers_stijging/noun;op/prep;ver/adj;verstoor/verb	7
hoop/noun/parool_20000629_2/840	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;het/det;ijdel/adj	3	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;ijdel/adj	2	ben/verb;het/det;ijdel/adj	3
hoop/noun/parool_20000325_47/207	ben/verb;geblesseerd/adj;kans/noun	3	ben/verb;geblesseerd/adj;kans/noun	3	ben/verb;geblesseerd/adj;kans/noun	3	ben/verb;de/det;er/adv;geblesseerd/adj;kans/noun;wel/adv	6	ben/verb;de/det;er/adv;geblesseerd/adj;kans/noun;wel/adv	6	ben/verb;de/det;er/adv;geblesseerd/adj;kans/noun;wel/adv	6	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;er/adv;wel/adv	3	ben/verb;er/adv;wel/adv	3	ben/verb;er/adv;wel/adv	3
hoop/noun/parool_19990810_37/128	Albanees/adj;ben/verb;definitief/adj;einde/adj;multi_etnisch/adj;sla/verb;ten/adj;wraak/noun	8	Albanees/adj;ben/verb;definitief/adj;einde/adj;multi_etnisch/adj;sla/verb;ten/adj;wraak/noun	8	Albanees/adj;ben/verb;definitief/adj;einde/adj;multi_etnisch/adj;sla/verb;ten/adj;wraak/noun	8	Albanees/adj;ben/verb;dan/adv;de/det;definitief/adj;een/det;einde/adj;multi_etnisch/adj;op/prep;sla/verb;ten/adj;wraak/noun	12	Albanees/adj;ben/verb;dan/adv;de/det;definitief/adj;een/det;einde/adj;multi_etnisch/adj;op/prep;sla/verb;ten/adj;wraak/noun	12	Albanees/adj;ben/verb;dan/adv;de/det;definitief/adj;een/det;einde/adj;multi_etnisch/adj;op/prep;sla/verb;ten/adj;wraak/noun	12	ben/verb;definitief/adj;multi_etnisch/adj;sla/verb	4	ben/verb;definitief/adj;multi_etnisch/adj;sla/verb	4	ben/verb;definitief/adj;multi_etnisch/adj;sla/verb	4	ben/verb;dan/adv;de/det;definitief/adj;een/det;multi_etnisch/adj;op/prep;sla/verb	8	ben/verb;dan/adv;de/det;definitief/adj;een/det;multi_etnisch/adj;op/prep;sla/verb	8	ben/verb;dan/adv;de/det;definitief/adj;een/det;multi_etnisch/adj;op/prep;sla/verb	8
hoop/noun/parool_20020419_37/142	jongere/noun;overlast/noun;zorg/verb	3	jongere/noun;overlast/noun;zorg/verb	3	Marokkaans/adj;groep/noun;jongere/noun;overlast/noun;zorg/verb	5	een/det;jongere/noun;overlast/noun;voor/prep;zorg/verb	5	een/det;jongere/noun;overlast/noun;voor/prep;zorg/verb	5	Marokkaans/adj;die/pron;een/det;groep/noun;jongere/noun;overlast/noun;van/prep;voor/prep;voornamelijk/adv;voorop/part;zorg/verb	11	jongere/noun;overlast/noun;zorg/verb	3	jongere/noun;overlast/noun;zorg/verb	3	jongere/noun;overlast/noun;zorg/verb	3	een/det;jongere/noun;overlast/noun;voor/prep;zorg/verb	5	een/det;jongere/noun;overlast/noun;voor/prep;zorg/verb	5	die/pron;een/det;jongere/noun;overlast/noun;voor/prep;voorop/part;zorg/verb	7
hoop/noun/parool_20001211_55/249	ben/verb	1	ben/verb	1	achterstand/noun;ben/verb;schiet/verb;voorsprong/noun	4	alle/det;ben/verb;een/det;terug/adv	4	alle/det;ben/verb;een/det;terug/adv	4	achterstand/noun;alle/det;ben/verb;een/det;naar/prep;schiet/verb;terug/adv;voorsprong/noun	8	ben/verb	1	ben/verb	1	ben/verb;schiet/verb;voorsprong/noun	3	alle/det;ben/verb;terug/adv	3	alle/det;ben/verb;terug/adv	3	alle/det;ben/verb;schiet/verb;terug/adv;voorsprong/noun	5
hoop/noun/parool_19990212_112/645	geef/verb;hoop/noun;ideaal/noun;kan/verb;partij/noun;streef_na/verb	6	geef/verb;hoop/noun;ideaal/noun;kan/verb;partij/noun;streef_na/verb	6	geef/verb;geef_toe/verb;hoop/noun;ideaal/noun;kan/verb;moet/verb;partij/noun;streef_na/verb;word/verb	9	geef/verb;hoop/noun;ideaal/noun;ik/pron;kan/verb;mij/pron;partij/noun;streef_na/verb;weer/adv	9	geef/verb;hoop/noun;ideaal/noun;ik/pron;kan/verb;mij/pron;partij/noun;streef_na/verb;weer/adv	9	geef/verb;geef_toe/verb;hoop/noun;ideaal/noun;ik/pron;kan/verb;mij/pron;moet/verb;partij/noun;streef_na/verb;weer/adv;word/verb;zo'n/det	13	geef/verb;hoop/noun;ideaal/noun;partij/noun	4	geef/verb;hoop/noun;ideaal/noun;partij/noun	4	geef/verb;hoop/noun;ideaal/noun;partij/noun	4	geef/verb;hoop/noun;ideaal/noun;mij/pron;partij/noun;weer/adv	6	geef/verb;hoop/noun;ideaal/noun;mij/pron;partij/noun;weer/adv	6	geef/verb;hoop/noun;ideaal/noun;mij/pron;partij/noun;weer/adv;zo'n/det	7
hoop/noun/parool_20030503_112/372	kan/verb;ladder/noun;plaatselijk/adj;zoon/noun	4	kan/verb;ladder/noun;plaatselijk/adj;zoon/noun	4	kan/verb;ladder/noun;maatschappelijk/adj;paar/noun;plaatselijk/adj;stijg/verb;zoon/noun	7	de/det;een/det;in/prep;kan/verb;ladder/noun;op/prep;plaatselijk/adj;zoon/noun	8	de/det;een/det;in/prep;kan/verb;ladder/noun;op/prep;plaatselijk/adj;zoon/noun	8	de/det;een/det;in/prep;kan/verb;ladder/noun;maatschappelijk/adj;op/prep;paar/noun;plaatselijk/adj;stijg/verb;van/prep;zoon/noun	12	plaatselijk/adj	1	plaatselijk/adj	1	paar/noun;plaatselijk/adj	2	de/det;een/det;in/prep;op/prep;plaatselijk/adj	5	de/det;een/det;in/prep;op/prep;plaatselijk/adj	5	de/det;een/det;in/prep;op/prep;paar/noun;plaatselijk/adj	6
hoop/noun/algemeen_dagblad_20030923_19/165		0		0		0	de/det	1	de/det	1	de/det	1		0		0		0	de/det	1	de/det	1	de/det	1
hoop/noun/algemeen_dagblad_20011012_14/527	beetje/noun;geef/verb;snel/adj;vriend/noun	4	beetje/noun;geef/verb;snel/adj;vriend/noun	4	beetje/noun;geef/verb;idee/noun;leg_voor/verb;snel/adj;vriend/noun	6	al/adv;beetje/noun;een/det;geef/verb;haar/det;snel/adj;vriend/noun	7	al/adv;beetje/noun;een/det;geef/verb;haar/det;snel/adj;vriend/noun	7	al/adv;beetje/noun;een/det;geef/verb;haar/det;idee/noun;leg_voor/verb;snel/adj;vriend/noun	9	beetje/noun;geef/verb;vriend/noun	3	beetje/noun;geef/verb;vriend/noun	3	beetje/noun;geef/verb;leg_voor/verb;vriend/noun	4	beetje/noun;een/det;geef/verb;vriend/noun	4	beetje/noun;een/det;geef/verb;vriend/noun	4	beetje/noun;een/det;geef/verb;leg_voor/verb;vriend/noun	5
hoop/noun/algemeen_dagblad_20031217_133/227	bied/verb;vals/adj	2	bied/verb;vals/adj	2	bied/verb;vals/adj	2	bied/verb;jullie/pron;vals/adj	3	bied/verb;jullie/pron;vals/adj	3	bied/verb;jullie/pron;ook/adv;soms/adv;vals/adj	5	bied/verb;vals/adj	2	bied/verb;vals/adj	2	bied/verb;vals/adj	2	bied/verb;jullie/pron;vals/adj	3	bied/verb;jullie/pron;vals/adj	3	bied/verb;jullie/pron;ook/adv;soms/adv;vals/adj	5
hoop/noun/algemeen_dagblad_20021011_86/372	arts/noun;geef_op/verb;heb/verb;kan/verb;lichaam/noun;natuurlijk/adj	6	arts/noun;geef_op/verb;heb/verb;kan/verb;lichaam/noun;natuurlijk/adj	6	arts/noun;ernstig/adj;geef_op/verb;heb/verb;kan/verb;lichaam/noun;natuurlijk/adj;verwonding/noun	8	al/adv;arts/noun;de/det;geef_op/verb;heb/verb;kan/verb;lichaam/noun;natuurlijk/adj;zelfs/adv	9	al/adv;arts/noun;de/det;geef_op/verb;heb/verb;kan/verb;lichaam/noun;natuurlijk/adj;zelfs/adv	9	al/adv;arts/noun;bij/prep;de/det;door/prep;ernstig/adj;geef_op/verb;heb/verb;het/det;kan/verb;lichaam/noun;natuurlijk/adj;soms/adv;verwonding/noun;zelfs/adv	15	arts/noun;geef_op/verb;heb/verb;kan/verb	4	arts/noun;geef_op/verb;heb/verb;kan/verb	4	arts/noun;geef_op/verb;heb/verb;kan/verb;verwonding/noun	5	al/adv;arts/noun;de/det;geef_op/verb;heb/verb;kan/verb	6	al/adv;arts/noun;de/det;geef_op/verb;heb/verb;kan/verb	6	al/adv;arts/noun;de/det;geef_op/verb;heb/verb;kan/verb;verwonding/noun	7
hoop/noun/algemeen_dagblad_20000513_183/476	behoed/verb;doe/verb;er/noun;nieuw/adj;stort_in/verb;verkoop/verb;zal/verb	7	behoed/verb;doe/verb;er/noun;nieuw/adj;stort_in/verb;verkoop/verb;zal/verb	7	behoed/verb;doe/verb;eigenaar/noun;er/noun;nieuw/adj;stort_in/verb;verkoop/verb;zal/verb	8	behoed/verb;de/det;doe/verb;er/noun;in/prep;nieuw/adj;stort_in/verb;verkoop/verb;voor/prep;wat/det;zal/verb;ze/pron	12	behoed/verb;de/det;doe/verb;er/noun;in/prep;nieuw/adj;stort_in/verb;verkoop/verb;voor/prep;wat/det;zal/verb;ze/pron	12	aan/prep;behoed/verb;de/det;doe/verb;eigenaar/noun;er/noun;in/prep;nieuw/adj;stort_in/verb;verkoop/verb;voor/prep;wat/det;zal/verb;ze/pron	14	behoed/verb;er/noun;nieuw/adj	3	behoed/verb;er/noun;nieuw/adj	3	behoed/verb;eigenaar/noun;er/noun;nieuw/adj	4	behoed/verb;de/det;er/noun;in/prep;nieuw/adj;wat/det	6	behoed/verb;de/det;er/noun;in/prep;nieuw/adj;wat/det	6	behoed/verb;de/det;eigenaar/noun;er/noun;in/prep;nieuw/adj;wat/det	7
hoop/noun/algemeen_dagblad_20000520_177/1665	laatst/adj;sterf/verb	2	laatst/adj;sterf/verb	2	het/adj;laatst/adj;sterf/verb	3	de/det;laatst/adj;sterf/verb	3	de/det;laatst/adj;sterf/verb	3	de/det;het/adj;laatst/adj;sterf/verb	4	laatst/adj;sterf/verb	2	laatst/adj;sterf/verb	2	het/adj;laatst/adj;sterf/verb	3	de/det;laatst/adj;sterf/verb	3	de/det;laatst/adj;sterf/verb	3	de/det;het/adj;laatst/adj;sterf/verb	4
hoop/noun/algemeen_dagblad_20020905_36/519	kracht/noun;spreek_uit/verb;zal/verb	3	kracht/noun;spreek_uit/verb;zal/verb	3	kracht/noun;ontvang/verb;spreek_uit/verb;verklaar/verb;zal/verb	5	de/det;ik/pron;kracht/noun;spreek_uit/verb;wij/pron;zal/verb	6	de/det;ik/pron;kracht/noun;spreek_uit/verb;wij/pron;zal/verb	6	de/det;het/det;ik/pron;kracht/noun;met/prep;ontvang/verb;spreek_uit/verb;van/prep;verklaar/verb;wij/pron;zal/verb	11	kracht/noun;spreek_uit/verb	2	kracht/noun;spreek_uit/verb	2	kracht/noun;spreek_uit/verb	2	de/det;kracht/noun;spreek_uit/verb;wij/pron	4	de/det;kracht/noun;spreek_uit/verb;wij/pron	4	de/det;het/det;kracht/noun;met/prep;spreek_uit/verb;van/prep;wij/pron	7
hoop/noun/algemeen_dagblad_20000916_157/21	ben/verb;nieuw/adj;oorspronkelijkheid/noun;regent/noun;sta_open/adj	5	ben/verb;nieuw/adj;oorspronkelijkheid/noun;regent/noun;sta_open/adj	5	begin/verb;ben/verb;indrukwekkend/adj;nieuw/adj;oorspronkelijkheid/noun;oud/adj;regent/noun;rekening/noun;sta_open/adj	9	ben/verb;een/det;gisteren/adv;nieuw/adj;oorspronkelijkheid/noun;regent/noun;sta_open/adj;ze/pron	8	ben/verb;een/det;gisteren/adv;nieuw/adj;oorspronkelijkheid/noun;regent/noun;sta_open/adj;ze/pron	8	begin/verb;ben/verb;een/det;gisteren/adv;indrukwekkend/adj;met/prep;nieuw/adj;oorspronkelijkheid/noun;oud/adj;regent/noun;rekening/noun;sta_open/adj;van/prep;vooral/adv;ze/pron	15	ben/verb;nieuw/adj	2	ben/verb;nieuw/adj	2	ben/verb;nieuw/adj	2	ben/verb;gisteren/adv;nieuw/adj;ze/pron	4	ben/verb;gisteren/adv;nieuw/adj;ze/pron	4	ben/verb;gisteren/adv;met/prep;nieuw/adj;van/prep;vooral/adv;ze/pron	7
hoop/noun/algemeen_dagblad_20000602_13/393	ben/verb;ministerschap/noun;spoedig/adj;vrede_regeling/noun	4	ben/verb;ministerschap/noun;spoedig/adj;vrede_regeling/noun	4	aanvaard/verb;ben/verb;dank/verb;ministerschap/noun;spoedig/adj;vrede_regeling/noun	6	ben/verb;een/det;in/prep;ministerschap/noun;op/prep;spoedig/adj;toch/adv;vrede_regeling/noun;zijn/det	9	ben/verb;een/det;in/prep;ministerschap/noun;op/prep;spoedig/adj;toch/adv;vrede_regeling/noun;zijn/det	9	aan/prep;aanvaard/verb;ben/verb;dank/verb;een/det;het/det;in/prep;ministerschap/noun;op/prep;spoedig/adj;toch/adv;vrede_regeling/noun;zijn/det	13	ben/verb;spoedig/adj;vrede_regeling/noun	3	ben/verb;spoedig/adj;vrede_regeling/noun	3	ben/verb;dank/verb;spoedig/adj;vrede_regeling/noun	4	ben/verb;een/det;in/prep;op/prep;spoedig/adj;vrede_regeling/noun;zijn/det	7	ben/verb;een/det;in/prep;op/prep;spoedig/adj;vrede_regeling/noun;zijn/det	7	aan/prep;ben/verb;dank/verb;een/det;in/prep;op/prep;spoedig/adj;vrede_regeling/noun;zijn/det	9
hoop/noun/algemeen_dagblad_20000923_118/430	doe/verb;heb/verb;tegelijkertijd/adj;werk/noun	4	doe/verb;heb/verb;tegelijkertijd/adj;werk/noun	4	doe/verb;ga/verb;heb/verb;tegelijkertijd/adj;werk/noun	5	doe/verb;een/det;heb/verb;nog/adv;tegelijkertijd/adj;verder/adv;we/pron;werk/noun	8	doe/verb;een/det;heb/verb;nog/adv;tegelijkertijd/adj;verder/adv;we/pron;werk/noun	8	doe/verb;een/det;ga/verb;heb/verb;nog/adv;tegelijkertijd/adj;verder/adv;we/pron;werk/noun	9	doe/verb;heb/verb;werk/noun	3	doe/verb;heb/verb;werk/noun	3	doe/verb;heb/verb;werk/noun	3	doe/verb;een/det;heb/verb;nog/adv;we/pron;werk/noun	6	doe/verb;een/det;heb/verb;nog/adv;we/pron;werk/noun	6	doe/verb;een/det;heb/verb;nog/adv;we/pron;werk/noun	6
hoop/noun/algemeen_dagblad_20001024_30/57	heb/verb;peiling/noun;verlies/noun;vestig/verb	4	heb/verb;peiling/noun;verlies/noun;vestig/verb	4	burgemeester/noun;heb/verb;peiling/noun;sta/verb;verlies/noun;vestig/verb;zwaar/adj	7	al/adv;de/det;heb/verb;hun/det;op/prep;peiling/noun;verlies/noun;vestig/verb	8	al/adv;de/det;heb/verb;hun/det;op/prep;peiling/noun;verlies/noun;vestig/verb	8	al/adv;burgemeester/noun;de/det;heb/verb;hun/det;op/prep;peiling/noun;sta/verb;van/prep;verlies/noun;vestig/verb;zwaar/adj	12	heb/verb;vestig/verb	2	heb/verb;vestig/verb	2	burgemeester/noun;heb/verb;sta/verb;vestig/verb	4	al/adv;de/det;heb/verb;hun/det;op/prep;vestig/verb	6	al/adv;de/det;heb/verb;hun/det;op/prep;vestig/verb	6	al/adv;burgemeester/noun;de/det;heb/verb;hun/det;op/prep;sta/verb;van/prep;vestig/verb	9
