_id	_cws.blik.foc10.nav.ppmi_weight.bound	_count.blik.foc10.nav.ppmi_weight.bound	_cws.blik.foc10.nav.ppmi_sel.bound	_count.blik.foc10.nav.ppmi_sel.bound	_cws.blik.foc10.nav.no_ppmi.bound	_count.blik.foc10.nav.no_ppmi.bound	_cws.blik.foc10.all.ppmi_weight.bound	_count.blik.foc10.all.ppmi_weight.bound	_cws.blik.foc10.all.ppmi_sel.bound	_count.blik.foc10.all.ppmi_sel.bound	_cws.blik.foc10.all.no_ppmi.bound	_count.blik.foc10.all.no_ppmi.bound	_cws.blik.foc5.nav.ppmi_weight.bound	_count.blik.foc5.nav.ppmi_weight.bound	_cws.blik.foc5.nav.ppmi_sel.bound	_count.blik.foc5.nav.ppmi_sel.bound	_cws.blik.foc5.nav.no_ppmi.bound	_count.blik.foc5.nav.no_ppmi.bound	_cws.blik.foc5.all.ppmi_weight.bound	_count.blik.foc5.all.ppmi_weight.bound	_cws.blik.foc5.all.ppmi_sel.bound	_count.blik.foc5.all.ppmi_sel.bound	_cws.blik.foc5.all.no_ppmi.bound	_count.blik.foc5.all.no_ppmi.bound
blik/noun/parool_19990430_32/596	Latijns-Amerikaans/adj;Mexicaan/noun;richt/verb	3	Latijns-Amerikaans/adj;Mexicaan/noun;richt/verb	3	Latijns-Amerikaans/adj;Mexicaan/noun;minuut/noun;nieuwkomer/noun;richt/verb;sterk/adj	6	Latijns-Amerikaans/adj;Mexicaan/noun;de/det;op/prep;richt/verb	5	Latijns-Amerikaans/adj;Mexicaan/noun;de/det;op/prep;richt/verb	5	Latijns-Amerikaans/adj;Mexicaan/noun;de/det;het/det;in/prep;minuut/noun;na/prep;nieuwkomer/noun;op/prep;opnieuw/adv;richt/verb;sterk/adj	12	Latijns-Amerikaans/adj;richt/verb	2	Latijns-Amerikaans/adj;richt/verb	2	Latijns-Amerikaans/adj;nieuwkomer/noun;richt/verb	3	Latijns-Amerikaans/adj;op/prep;richt/verb	3	Latijns-Amerikaans/adj;op/prep;richt/verb	3	Latijns-Amerikaans/adj;in/prep;nieuwkomer/noun;op/prep;opnieuw/adv;richt/verb	6
blik/noun/parool_20011130_77/39	diep/adj;oog/noun;zucht/adj	3	diep/adj;oog/noun;zucht/adj	3	diep/adj;goed/adj;heb/verb;oog/noun;vriend/noun;zucht/adj	6	de/det;diep/adj;een/det;met/prep;oog/noun;zij/pron;zojuist/adv;zucht/adj	8	de/det;diep/adj;een/det;met/prep;oog/noun;zij/pron;zojuist/adv;zucht/adj	8	als/prep;de/det;diep/adj;een/det;goed/adj;heb/verb;in/prep;met/prep;oog/noun;vriend/noun;zij/pron;zojuist/adv;zucht/adj	13	diep/adj;oog/noun;zucht/adj	3	diep/adj;oog/noun;zucht/adj	3	diep/adj;heb/verb;oog/noun;zucht/adj	4	de/det;diep/adj;met/prep;oog/noun;zucht/adj	5	de/det;diep/adj;met/prep;oog/noun;zucht/adj	5	als/prep;de/det;diep/adj;heb/verb;in/prep;met/prep;oog/noun;zucht/adj	8
blik/noun/parool_20000205_87/223	direct/adj;werp/verb	2	direct/adj;werp/verb	2	direct/adj;werp/verb;word/verb	3	buiten/prep;de/det;die/pron;direct/adj;werp/verb;zijn/det;zo/adv	7	buiten/prep;de/det;die/pron;direct/adj;werp/verb;zijn/det;zo/adv	7	buiten/prep;de/det;die/pron;direct/adj;het/det;werp/verb;word/verb;zijn/det;zo/adv	9	direct/adj	1	direct/adj	1	direct/adj;word/verb	2	buiten/prep;de/det;die/pron;direct/adj;zijn/det;zo/adv	6	buiten/prep;de/det;die/pron;direct/adj;zijn/det;zo/adv	6	buiten/prep;de/det;die/pron;direct/adj;word/verb;zijn/det;zo/adv	7
blik/noun/parool_19990331_89/1030	interessant/adj;perfect/adj;vind_plaats/noun	3	interessant/adj;perfect/adj;vind_plaats/noun	3	ben/verb;bepaal/verb;goed/adj;interessant/adj;perfect/adj;vind_plaats/noun	6	de/det;een/det;genoeg/adv;interessant/adj;met/prep;perfect/adj;van/adv;vind_plaats/noun	8	de/det;een/det;genoeg/adv;interessant/adj;met/prep;perfect/adj;van/adv;vind_plaats/noun	8	ben/verb;bepaal/verb;de/det;een/det;genoeg/adv;goed/adj;interessant/adj;met/prep;perfect/adj;van/adv;vind_plaats/noun	11	vind_plaats/noun	1	vind_plaats/noun	1	bepaal/verb;vind_plaats/noun	2	de/det;een/det;genoeg/adv;met/prep;vind_plaats/noun	5	de/det;een/det;genoeg/adv;met/prep;vind_plaats/noun	5	bepaal/verb;de/det;een/det;genoeg/adv;met/prep;vind_plaats/noun	6
blik/noun/parool_20020923_39/755	daal_af/verb;paar/noun;staar/adj;trap/noun	4	daal_af/verb;paar/noun;staar/adj;trap/noun	4	daal_af/verb;natuurlijk/adj;paar/noun;staar/adj;trap/noun	5	daal_af/verb;de/det;een/det;paar/noun;staar/adj;trap/noun	6	daal_af/verb;de/det;een/det;paar/noun;staar/adj;trap/noun	6	daal_af/verb;de/det;een/det;er/adv;natuurlijk/adj;paar/noun;staar/adj;trap/noun	8	paar/noun;staar/adj	2	paar/noun;staar/adj	2	natuurlijk/adj;paar/noun;staar/adj	3	een/det;paar/noun;staar/adj	3	een/det;paar/noun;staar/adj	3	een/det;er/adv;natuurlijk/adj;paar/noun;staar/adj	5
blik/noun/parool_20000110_49/262	zeg/verb	1	zeg/verb	1	ben/verb;bestuur_lid/noun;commercieel/adj;zaak/noun;zeg/verb	5	de/det;die/pron;een/det;met/prep;op/prep;zeg/verb	6	de/det;die/pron;een/det;met/prep;op/prep;zeg/verb	6	ben/verb;bestuur_lid/noun;commercieel/adj;de/det;die/pron;een/det;het/det;met/prep;op/prep;van/prep;zaak/noun;zeg/verb	12		0		0	commercieel/adj;zaak/noun	2	de/det;die/pron;een/det;met/prep;op/prep	5	de/det;die/pron;een/det;met/prep;op/prep	5	commercieel/adj;de/det;die/pron;een/det;met/prep;op/prep;zaak/noun	7
blik/noun/parool_20000224_56/418	aandacht/noun;leid_af/verb;richt/verb;toekomst/noun;verleden/noun	5	aandacht/noun;leid_af/verb;richt/verb;toekomst/noun;verleden/noun	5	aandacht/noun;leid_af/verb;richt/verb;toekomst/noun;verleden/noun	5	aandacht/noun;af/part;de/det;leid_af/verb;op/prep;richt/verb;toekomst/noun;verleden/noun;weer/adv	9	aandacht/noun;af/part;de/det;leid_af/verb;op/prep;richt/verb;toekomst/noun;verleden/noun;weer/adv	9	aandacht/noun;af/part;de/det;het/det;leid_af/verb;op/prep;richt/verb;toekomst/noun;van/prep;verleden/noun;weer/adv	11	leid_af/verb;toekomst/noun	2	leid_af/verb;toekomst/noun	2	leid_af/verb;toekomst/noun	2	af/part;de/det;leid_af/verb;op/prep;toekomst/noun;weer/adv	6	af/part;de/det;leid_af/verb;op/prep;toekomst/noun;weer/adv	6	af/part;de/det;leid_af/verb;op/prep;toekomst/noun;weer/adv	6
blik/noun/parool_20001205_65/561	licht/adj;verwijtend/adj	2	licht/adj;verwijtend/adj	2	ben/verb;deel/noun;licht/adj;verwijtend/adj	4	de/det;een/det;licht/adj;verwijtend/adj;zijn/det	5	de/det;een/det;licht/adj;verwijtend/adj;zijn/det	5	ben/verb;de/det;deel/noun;een/det;licht/adj;van/prep;verwijtend/adj;zijn/det	8	licht/adj;verwijtend/adj	2	licht/adj;verwijtend/adj	2	ben/verb;licht/adj;verwijtend/adj	3	de/det;een/det;licht/adj;verwijtend/adj;zijn/det	5	de/det;een/det;licht/adj;verwijtend/adj;zijn/det	5	ben/verb;de/det;een/det;licht/adj;van/prep;verwijtend/adj;zijn/det	7
blik/noun/parool_20020319_44/211	ander/adj;zie/verb	2	ander/adj;zie/verb	2	ander/adj;deelnemer/noun;zie/verb	3	ander/adj;de/det;een/det;ze/pron;zie/verb	5	ander/adj;de/det;een/det;ze/pron;zie/verb	5	als/prep;ander/adj;de/det;deelnemer/noun;een/det;er/adv;van/prep;ze/pron;zie/verb	9	ander/adj	1	ander/adj	1	ander/adj;deelnemer/noun	2	ander/adj;de/det	2	ander/adj;de/det	2	als/prep;ander/adj;de/det;deelnemer/noun;van/prep	5
blik/noun/parool_19990618_49/181	hersenen/noun;neuroloog/noun;werp/verb	3	hersenen/noun;neuroloog/noun;werp/verb	3	aanleiding/noun;ben/verb;hersenen/noun;neuroloog/noun;nieuw/adj;werp/verb	6	de/det;een/det;hersenen/noun;neuroloog/noun;op/prep;werp/verb	6	de/det;een/det;hersenen/noun;neuroloog/noun;op/prep;werp/verb	6	aanleiding/noun;ben/verb;dat/det;de/det;een/det;hersenen/noun;neuroloog/noun;nieuw/adj;op/prep;voor/prep;werp/verb	11	hersenen/noun;neuroloog/noun;werp/verb	3	hersenen/noun;neuroloog/noun;werp/verb	3	aanleiding/noun;hersenen/noun;neuroloog/noun;nieuw/adj;werp/verb	5	de/det;een/det;hersenen/noun;neuroloog/noun;op/prep;werp/verb	6	de/det;een/det;hersenen/noun;neuroloog/noun;op/prep;werp/verb	6	aanleiding/noun;de/det;een/det;hersenen/noun;neuroloog/noun;nieuw/adj;op/prep;werp/verb	8
blik/noun/parool_20020703_0/1735	alles/noun;gevouwen/adj;grotesk/adj;hand/noun;lichaam_taal/noun;smeek/adj	6	alles/noun;gevouwen/adj;grotesk/adj;hand/noun;lichaam_taal/noun;smeek/adj	6	alles/noun;begeleid/verb;gebed/noun;gevouwen/adj;grotesk/adj;hand/noun;lichaam_taal/noun;smeek/adj	8	alles/noun;gevouwen/adj;grotesk/adj;hand/noun;lichaam_taal/noun;met/prep;smeek/adj	7	alles/noun;gevouwen/adj;grotesk/adj;hand/noun;lichaam_taal/noun;met/prep;smeek/adj	7	alles/noun;als/prep;begeleid/verb;dit/det;gebed/noun;gevouwen/adj;grotesk/adj;hand/noun;in/prep;lichaam_taal/noun;met/prep;smeek/adj;veel/det	13	grotesk/adj;lichaam_taal/noun;smeek/adj	3	grotesk/adj;lichaam_taal/noun;smeek/adj	3	grotesk/adj;lichaam_taal/noun;smeek/adj	3	grotesk/adj;lichaam_taal/noun;met/prep;smeek/adj	4	grotesk/adj;lichaam_taal/noun;met/prep;smeek/adj	4	als/prep;grotesk/adj;lichaam_taal/noun;met/prep;smeek/adj;veel/det	6
blik/noun/parool_20011217_109/141	elleboog/noun;gericht/adj;knie/noun;voet/noun;wit/adj	5	elleboog/noun;gericht/adj;knie/noun;voet/noun;wit/adj	5	elleboog/noun;gericht/adj;knie/noun;voet/noun;voor/adj;wit/adj	6	de/det;elleboog/noun;gericht/adj;knie/noun;op/prep;voet/noun;wit/adj;zijn/det	8	de/det;elleboog/noun;gericht/adj;knie/noun;op/prep;voet/noun;wit/adj;zijn/det	8	de/det;elleboog/noun;gericht/adj;knie/noun;op/prep;tussen/prep;voet/noun;voor/adj;wit/adj;zijn/det	10	gericht/adj;knie/noun;wit/adj	3	gericht/adj;knie/noun;wit/adj	3	gericht/adj;knie/noun;wit/adj	3	de/det;gericht/adj;knie/noun;op/prep;wit/adj	5	de/det;gericht/adj;knie/noun;op/prep;wit/adj	5	de/det;gericht/adj;knie/noun;op/prep;wit/adj	5
blik/noun/parool_20010307_66/668	dak/noun;magnifiek/adj;voorkant/noun	3	dak/noun;magnifiek/adj;voorkant/noun	3	dak/noun;heb/verb;magnifiek/adj;voorkant/noun	4	dak/noun;de/det;een/det;je/pron;magnifiek/adj;op/prep;voorkant/noun	7	dak/noun;de/det;een/det;je/pron;magnifiek/adj;op/prep;voorkant/noun	7	aan/prep;dak/noun;de/det;een/det;heb/verb;je/pron;magnifiek/adj;op/prep;van/prep;voorkant/noun	10	dak/noun;magnifiek/adj;voorkant/noun	3	dak/noun;magnifiek/adj;voorkant/noun	3	dak/noun;heb/verb;magnifiek/adj;voorkant/noun	4	dak/noun;de/det;een/det;je/pron;magnifiek/adj;op/prep;voorkant/noun	7	dak/noun;de/det;een/det;je/pron;magnifiek/adj;op/prep;voorkant/noun	7	dak/noun;de/det;een/det;heb/verb;je/pron;magnifiek/adj;op/prep;van/prep;voorkant/noun	9
blik/noun/parool_20011114_84/66	kritisch/adj;werp/verb	2	kritisch/adj;werp/verb	2	eigen/adj;gedwongen/adj;kritisch/adj;medewerker/noun;ontslag/noun;werp/verb;word/verb	7	de/det;een/det;kritisch/adj;op/prep;werp/verb	5	de/det;een/det;kritisch/adj;op/prep;werp/verb	5	de/det;een/det;eigen/adj;gedwongen/adj;kritisch/adj;medewerker/noun;niet/adv;ontslag/noun;ook/adv;op/prep;werp/verb;word/verb	12	kritisch/adj;werp/verb	2	kritisch/adj;werp/verb	2	eigen/adj;kritisch/adj;medewerker/noun;werp/verb;word/verb	5	de/det;een/det;kritisch/adj;op/prep;werp/verb	5	de/det;een/det;kritisch/adj;op/prep;werp/verb	5	de/det;een/det;eigen/adj;kritisch/adj;medewerker/noun;op/prep;werp/verb;word/verb	8
blik/noun/parool_19991002_49/1290	lijk/verb;vertel/verb;zeg/verb;zet_op/verb	4	lijk/verb;vertel/verb;zeg/verb;zet_op/verb	4	handtekening/noun;kan/verb;lijk/verb;vertel/verb;zeg/verb;zet_op/verb	6	die/pron;een/det;hij/pron;lijk/verb;met/prep;op/part;vertel/verb;wat/pron;zeg/verb;zet_op/verb;zijn/det	11	die/pron;een/det;hij/pron;lijk/verb;met/prep;op/part;vertel/verb;wat/pron;zeg/verb;zet_op/verb;zijn/det	11	die/pron;een/det;handtekening/noun;hij/pron;kan/verb;lijk/verb;met/prep;op/part;vertel/verb;wat/pron;zeg/verb;zet_op/verb;zijn/det	13	lijk/verb;vertel/verb;zeg/verb	3	lijk/verb;vertel/verb;zeg/verb	3	lijk/verb;vertel/verb;zeg/verb	3	die/pron;een/det;hij/pron;lijk/verb;met/prep;vertel/verb;zeg/verb	7	die/pron;een/det;hij/pron;lijk/verb;met/prep;vertel/verb;zeg/verb	7	die/pron;een/det;hij/pron;lijk/verb;met/prep;vertel/verb;zeg/verb	7
blik/noun/parool_20000610_58/1118	beeld/noun;zie/verb;zie_vooruit/adj	3	beeld/noun;zie/verb;zie_vooruit/adj	3	beeld/noun;gebied/noun;zie/verb;zie_vooruit/adj	4	beeld/noun;dan/adv;een/det;ik/pron;met/prep;uit/prep;zie/verb;zie_vooruit/adj	8	beeld/noun;dan/adv;een/det;ik/pron;met/prep;uit/prep;zie/verb;zie_vooruit/adj	8	al/adv;allerlei/det;beeld/noun;dan/adv;dat/det;een/det;gebied/noun;ik/pron;met/prep;ook/adv;uit/prep;zie/verb;zie_vooruit/adj	13	zie/verb;zie_vooruit/adj	2	zie/verb;zie_vooruit/adj	2	zie/verb;zie_vooruit/adj	2	dan/adv;een/det;ik/pron;met/prep;zie/verb;zie_vooruit/adj	6	dan/adv;een/det;ik/pron;met/prep;zie/verb;zie_vooruit/adj	6	al/adv;dan/adv;een/det;ik/pron;met/prep;ook/adv;zie/verb;zie_vooruit/adj	8
blik/noun/parool_20000303_3/158	achteruitkijk_spiegel/noun;betref/adj;kwaad/adj;werp_toe/verb	4	achteruitkijk_spiegel/noun;betref/adj;kwaad/adj;werp_toe/verb	4	achteruitkijk_spiegel/noun;betref/adj;hoek_DIM/noun;krijg/verb;kwaad/adj;werp_toe/verb	6	achteruitkijk_spiegel/noun;alstublieft/adv;betref/adj;de/det;een/det;ik/pron;kwaad/adj;me/pron;naar/prep;werp_toe/verb	10	achteruitkijk_spiegel/noun;alstublieft/adv;betref/adj;de/det;een/det;ik/pron;kwaad/adj;me/pron;naar/prep;werp_toe/verb	10	achteruitkijk_spiegel/noun;alstublieft/adv;betref/adj;de/det;een/det;hoek_DIM/noun;ik/pron;krijg/verb;kwaad/adj;me/pron;naar/prep;via/prep;werp_toe/verb	13	kwaad/adj;werp_toe/verb	2	kwaad/adj;werp_toe/verb	2	krijg/verb;kwaad/adj;werp_toe/verb	3	alstublieft/adv;een/det;ik/pron;kwaad/adj;me/pron;naar/prep;werp_toe/verb	7	alstublieft/adv;een/det;ik/pron;kwaad/adj;me/pron;naar/prep;werp_toe/verb	7	alstublieft/adv;een/det;ik/pron;krijg/verb;kwaad/adj;me/pron;naar/prep;via/prep;werp_toe/verb	9
blik/noun/parool_20040302_121/314	droevig/adj;oog/noun;vertel/verb	3	droevig/adj;oog/noun;vertel/verb	3	droevig/adj;heb/verb;moeilijk/adj;oog/noun;vertel/verb	5	droevig/adj;een/det;hij/pron;met/prep;oog/noun;vertel/verb;zijn/det	7	droevig/adj;een/det;hij/pron;met/prep;oog/noun;vertel/verb;zijn/det	7	droevig/adj;een/det;heb/verb;het/det;hij/pron;in/prep;met/prep;moeilijk/adj;oog/noun;vertel/verb;zijn/det	11	droevig/adj;oog/noun;vertel/verb	3	droevig/adj;oog/noun;vertel/verb	3	droevig/adj;oog/noun;vertel/verb	3	droevig/adj;een/det;met/prep;oog/noun;vertel/verb;zijn/det	6	droevig/adj;een/det;met/prep;oog/noun;vertel/verb;zijn/det	6	droevig/adj;een/det;in/prep;met/prep;oog/noun;vertel/verb;zijn/det	7
blik/noun/parool_20000816_78/305	hand/noun;richt/verb;rug/noun	3	hand/noun;richt/verb;rug/noun	3	advocaat/noun;hand/noun;richt/verb;rug/noun	4	achter/prep;beneden/adv;de/det;hand/noun;naar/prep;richt/verb;rug/noun	7	achter/prep;beneden/adv;de/det;hand/noun;naar/prep;richt/verb;rug/noun	7	achter/prep;advocaat/noun;beneden/adv;de/det;hand/noun;naar/prep;richt/verb;rug/noun	8	richt/verb;rug/noun	2	richt/verb;rug/noun	2	richt/verb;rug/noun	2	achter/prep;beneden/adv;de/det;naar/prep;richt/verb;rug/noun	6	achter/prep;beneden/adv;de/det;naar/prep;richt/verb;rug/noun	6	achter/prep;beneden/adv;de/det;naar/prep;richt/verb;rug/noun	6
blik/noun/parool_20030628_105/291	1905/noun;vang_op/verb;verwachtingsvol/adj;weg/adj	4	1905/noun;vang_op/verb;verwachtingsvol/adj;weg/adj	4	1905/noun;immigrant/noun;op/adj;vang_op/verb;verwachtingsvol/adj;weg/adj	6	1905/noun;de/det;die/pron;op/part;vang_op/verb;verwachtingsvol/adj;weg/adj;zo/adv	8	1905/noun;de/det;die/pron;op/part;vang_op/verb;verwachtingsvol/adj;weg/adj;zo/adv	8	1905/noun;de/det;die/pron;immigrant/noun;in/prep;op/adj;op/part;van/prep;vang_op/verb;verwachtingsvol/adj;weg/adj;zo/adv	12	vang_op/verb;verwachtingsvol/adj	2	vang_op/verb;verwachtingsvol/adj	2	immigrant/noun;vang_op/verb;verwachtingsvol/adj	3	de/det;die/pron;op/part;vang_op/verb;verwachtingsvol/adj	5	de/det;die/pron;op/part;vang_op/verb;verwachtingsvol/adj	5	de/det;die/pron;immigrant/noun;op/part;van/prep;vang_op/verb;verwachtingsvol/adj	7
blik/noun/parool_20020413_3209/15	duidelijk/adj;kritisch/adj;onderwerp/verb	3	duidelijk/adj;kritisch/adj;onderwerp/verb	3	begeleiding/noun;ben/verb;duidelijk/adj;eigen/adj;kritisch/adj;medisch/adj;onderwerp/verb;voetballer/noun	8	de/det;duidelijk/adj;een/det;kritisch/adj;onderwerp/verb;zo/adv	6	de/det;duidelijk/adj;een/det;kritisch/adj;onderwerp/verb;zo/adv	6	aan/prep;begeleiding/noun;ben/verb;de/det;duidelijk/adj;een/det;eigen/adj;kritisch/adj;medisch/adj;onderwerp/verb;van/prep;veel/det;voetballer/noun;wel/adv;zo/adv	15	kritisch/adj;onderwerp/verb	2	kritisch/adj;onderwerp/verb	2	eigen/adj;kritisch/adj;onderwerp/verb;voetballer/noun	4	een/det;kritisch/adj;onderwerp/verb;zo/adv	4	een/det;kritisch/adj;onderwerp/verb;zo/adv	4	aan/prep;een/det;eigen/adj;kritisch/adj;onderwerp/verb;veel/det;voetballer/noun;zo/adv	8
blik/noun/parool_20000126_115/457	collectie/noun	1	collectie/noun	1	collectie/noun;maak/verb	2	collectie/noun;de/det;op/prep	3	collectie/noun;de/det;op/prep	3	collectie/noun;de/det;maak/verb;op/prep;van/prep	5	collectie/noun	1	collectie/noun	1	collectie/noun	1	collectie/noun;de/det;op/prep	3	collectie/noun;de/det;op/prep	3	collectie/noun;de/det;op/prep;van/prep	4
blik/noun/parool_20001122_99/459	Hollands/adj;beweeg/verb;gericht/adj;iets/noun;recht/adj;stevig/adj;tred/noun	7	Hollands/adj;beweeg/verb;gericht/adj;iets/noun;recht/adj;stevig/adj;tred/noun	7	Hollands/adj;beweeg/verb;gericht/adj;iets/noun;recht/adj;stevig/adj;tred/noun	7	Hollands/adj;beweeg/verb;de/det;een/det;gericht/adj;iets/noun;maar/adv;met/prep;recht/adj;stevig/adj;tred/noun;vooruit/adv;zich/pron	13	Hollands/adj;beweeg/verb;de/det;een/det;gericht/adj;iets/noun;maar/adv;met/prep;recht/adj;stevig/adj;tred/noun;vooruit/adv;zich/pron	13	Hollands/adj;beweeg/verb;de/det;een/det;gericht/adj;iets/noun;maar/adv;met/prep;recht/adj;stevig/adj;tred/noun;vooruit/adv;zich/pron	13	Hollands/adj;gericht/adj;recht/adj;tred/noun	4	Hollands/adj;gericht/adj;recht/adj;tred/noun	4	Hollands/adj;gericht/adj;recht/adj;tred/noun	4	Hollands/adj;de/det;gericht/adj;recht/adj;tred/noun;vooruit/adv	6	Hollands/adj;de/det;gericht/adj;recht/adj;tred/noun;vooruit/adv	6	Hollands/adj;de/det;gericht/adj;recht/adj;tred/noun;vooruit/adv	6
blik/noun/parool_20000901_63/874	boon/noun;lang/adj;leef/verb	3	boon/noun;lang/adj;leef/verb	3	band/noun;boon/noun;lang/adj;leef/verb;moet/verb;week/noun	6	boon/noun;de/det;een/det;lang/adj;leef/verb;soms/adv	6	boon/noun;de/det;een/det;lang/adj;leef/verb;soms/adv	6	band/noun;boon/noun;de/det;een/det;lang/adj;leef/verb;moet/verb;soms/adv;van/prep;week/noun	10	boon/noun;lang/adj;leef/verb	3	boon/noun;lang/adj;leef/verb	3	boon/noun;lang/adj;leef/verb;moet/verb;week/noun	5	boon/noun;een/det;lang/adj;leef/verb	4	boon/noun;een/det;lang/adj;leef/verb	4	boon/noun;een/det;lang/adj;leef/verb;moet/verb;van/prep;week/noun	7
blik/noun/parool_19990116_32/768	breed/adj;geef/verb;kennis/noun;zeg/verb	4	breed/adj;geef/verb;kennis/noun;zeg/verb	4	Amsterdams/adj;advocaat/noun;breed/adj;geef/verb;gemiddeld/adj;kennis/noun;procureur-generaal/noun;zeg/verb	8	breed/adj;de/det;die/det;een/det;geef/verb;hem/pron;kennis/noun;zeg/verb	8	breed/adj;de/det;die/det;een/det;geef/verb;hem/pron;kennis/noun;zeg/verb	8	Amsterdams/adj;advocaat/noun;breed/adj;de/det;die/det;een/det;geef/verb;gemiddeld/adj;hem/pron;kennis/noun;procureur-generaal/noun;zeg/verb	12	breed/adj;geef/verb;kennis/noun	3	breed/adj;geef/verb;kennis/noun	3	breed/adj;geef/verb;gemiddeld/adj;kennis/noun;procureur-generaal/noun	5	breed/adj;een/det;geef/verb;hem/pron;kennis/noun	5	breed/adj;een/det;geef/verb;hem/pron;kennis/noun	5	breed/adj;een/det;geef/verb;gemiddeld/adj;hem/pron;kennis/noun;procureur-generaal/noun	7
blik/noun/parool_20000108_76/1386	poster/noun;rij/noun;val/verb;wacht/adj	4	poster/noun;rij/noun;val/verb;wacht/adj	4	geleden/adj;jaar/noun;lijst/noun;poster/noun;rij/noun;val/verb;wacht/adj	7	de/det;een/det;met/prep;op/prep;poster/noun;rij/noun;val/verb;wacht/adj;zijn/det	9	de/det;een/det;met/prep;op/prep;poster/noun;rij/noun;val/verb;wacht/adj;zijn/det	9	de/det;een/det;geleden/adj;in/prep;jaar/noun;lijst/noun;met/prep;op/prep;poster/noun;rij/noun;val/verb;voor/prep;wacht/adj;zijn/det	14	val/verb	1	val/verb	1	geleden/adj;jaar/noun;val/verb	3	op/prep;val/verb;zijn/det	3	op/prep;val/verb;zijn/det	3	geleden/adj;jaar/noun;op/prep;val/verb;zijn/det	5
blik/noun/parool_19990313_34/35	conciërge/noun;werp_op/verb	2	conciërge/noun;werp_op/verb	2	conciërge/noun;werp_op/verb	2	conciërge/noun;een/det;nauwelijks/adv;op/part;werp_op/verb	5	conciërge/noun;een/det;nauwelijks/adv;op/part;werp_op/verb	5	conciërge/noun;een/det;er/adv;nauwelijks/adv;op/part;werp_op/verb	6	werp_op/verb	1	werp_op/verb	1	werp_op/verb	1	een/det;nauwelijks/adv;op/part;werp_op/verb	4	een/det;nauwelijks/adv;op/part;werp_op/verb	4	een/det;er/adv;nauwelijks/adv;op/part;werp_op/verb	5
blik/noun/parool_20010827_96/106	Ajax_supporter/noun;bekogel/verb;fles_DIM/noun;hek/noun	4	Ajax_supporter/noun;bekogel/verb;fles_DIM/noun;hek/noun	4	Ajax_supporter/noun;bekogel/verb;fles_DIM/noun;hek/noun;honderden/noun	5	Ajax_supporter/noun;bekogel/verb;door/prep;een/det;elkaar/pron;fles_DIM/noun;hek/noun;met/prep;zij/pron	9	Ajax_supporter/noun;bekogel/verb;door/prep;een/det;elkaar/pron;fles_DIM/noun;hek/noun;met/prep;zij/pron	9	Ajax_supporter/noun;bekogel/verb;door/prep;een/det;elkaar/pron;enkel/det;fles_DIM/noun;hek/noun;honderden/noun;met/prep;van/prep;zij/pron	12	bekogel/verb;fles_DIM/noun	2	bekogel/verb;fles_DIM/noun	2	bekogel/verb;fles_DIM/noun	2	bekogel/verb;fles_DIM/noun;met/prep;zij/pron	4	bekogel/verb;fles_DIM/noun;met/prep;zij/pron	4	bekogel/verb;fles_DIM/noun;met/prep;zij/pron	4
blik/noun/parool_19990508_28/633	internationalisering/noun;richt/verb	2	internationalisering/noun;richt/verb	2	instantie/noun;internationalisering/noun;kost/noun;noodzakelijk/adj;richt/verb	5	de/det;internationalisering/noun;op/prep;richt/verb;zijn/det	5	de/det;internationalisering/noun;op/prep;richt/verb;zijn/det	5	de/det;in/prep;instantie/noun;internationalisering/noun;kost/noun;noodzakelijk/adj;op/prep;richt/verb;voor/prep;zijn/det	10	internationalisering/noun;richt/verb	2	internationalisering/noun;richt/verb	2	instantie/noun;internationalisering/noun;noodzakelijk/adj;richt/verb	4	internationalisering/noun;op/prep;richt/verb;zijn/det	4	internationalisering/noun;op/prep;richt/verb;zijn/det	4	in/prep;instantie/noun;internationalisering/noun;noodzakelijk/adj;op/prep;richt/verb;zijn/det	7
blik/noun/parool_20000415_124/124	besef/noun;klok/noun;steun/adj;vloek/adj;zit/verb;zwoeg/verb	6	besef/noun;klok/noun;steun/adj;vloek/adj;zit/verb;zwoeg/verb	6	besef/noun;klok/noun;leid/verb;steun/adj;vloek/adj;zit/verb;zwoeg/verb	7	besef/noun;de/det;je/pron;klok/noun;op/prep;steun/adj;vloek/adj;zit/verb;zwoeg/verb	9	besef/noun;de/det;je/pron;klok/noun;op/prep;steun/adj;vloek/adj;zit/verb;zwoeg/verb	9	besef/noun;de/det;het/det;je/pron;klok/noun;leid/verb;meer/adv;niet/adv;op/prep;steun/adj;tot/prep;vloek/adj;zit/verb;zwoeg/verb	14	klok/noun;zwoeg/verb	2	klok/noun;zwoeg/verb	2	klok/noun;leid/verb;zwoeg/verb	3	de/det;klok/noun;op/prep;zwoeg/verb	4	de/det;klok/noun;op/prep;zwoeg/verb	4	de/det;het/det;klok/noun;leid/verb;op/prep;tot/prep;zwoeg/verb	7
