_id	_cws.horde.foc10.nav.ppmi_weight.bound	_count.horde.foc10.nav.ppmi_weight.bound	_cws.horde.foc10.nav.ppmi_sel.bound	_count.horde.foc10.nav.ppmi_sel.bound	_cws.horde.foc10.nav.no_ppmi.bound	_count.horde.foc10.nav.no_ppmi.bound	_cws.horde.foc10.all.ppmi_weight.bound	_count.horde.foc10.all.ppmi_weight.bound	_cws.horde.foc10.all.ppmi_sel.bound	_count.horde.foc10.all.ppmi_sel.bound	_cws.horde.foc10.all.no_ppmi.bound	_count.horde.foc10.all.no_ppmi.bound	_cws.horde.foc5.nav.ppmi_weight.bound	_count.horde.foc5.nav.ppmi_weight.bound	_cws.horde.foc5.nav.ppmi_sel.bound	_count.horde.foc5.nav.ppmi_sel.bound	_cws.horde.foc5.nav.no_ppmi.bound	_count.horde.foc5.nav.no_ppmi.bound	_cws.horde.foc5.all.ppmi_weight.bound	_count.horde.foc5.all.ppmi_weight.bound	_cws.horde.foc5.all.ppmi_sel.bound	_count.horde.foc5.all.ppmi_sel.bound	_cws.horde.foc5.all.no_ppmi.bound	_count.horde.foc5.all.no_ppmi.bound
horde/noun/nrc_handelsblad_20031017_132/117	belangrijk/adj;neem/verb;stemming/noun;verwezenlijk/verb	4.0	belangrijk/adj;neem/verb;stemming/noun;verwezenlijk/verb	4.0	belangrijk/adj;ben/verb;neem/verb;plan/noun;stemming/noun;verwezenlijk/verb	6.0	belangrijk/adj;de/det;een/det;neem/verb;stemming/noun;verwezenlijk/verb	6	belangrijk/adj;de/det;een/det;neem/verb;stemming/noun;verwezenlijk/verb	6	belangrijk/adj;ben/verb;de/det;een/det;het/det;hij/pron;met/prep;neem/verb;plan/noun;stemming/noun;van/prep;vandaag/adv;verwezenlijk/verb;voor/prep	14	belangrijk/adj;neem/verb;verwezenlijk/verb	3.0	belangrijk/adj;neem/verb;verwezenlijk/verb	3.0	belangrijk/adj;neem/verb;verwezenlijk/verb	3.0	belangrijk/adj;een/det;neem/verb;verwezenlijk/verb	4.0	belangrijk/adj;een/det;neem/verb;verwezenlijk/verb	4.0	belangrijk/adj;een/det;het/det;neem/verb;vandaag/adv;verwezenlijk/verb;voor/prep	7.0
horde/noun/nrc_handelsblad_20031201_103/393	blank/adj;heet/verb;stam/noun;territorium/noun;val_binnen/verb;verjaag/verb;voel/verb;zwart/adj	8.0	blank/adj;heet/verb;stam/noun;territorium/noun;val_binnen/verb;verjaag/verb;voel/verb;zwart/adj	8.0	blank/adj;geleden/adj;heb/verb;heet/verb;jaar/noun;stam/noun;territorium/noun;val_binnen/verb;verjaag/verb;voel/verb;zwart/adj	11.0	blank/adj;heet/verb;hun/det;stam/noun;territorium/noun;val_binnen/verb;verjaag/verb;voel/verb;zich/pron;zwart/adj	10	blank/adj;heet/verb;hun/det;stam/noun;territorium/noun;val_binnen/verb;verjaag/verb;voel/verb;zich/pron;zwart/adj	10	blank/adj;geleden/adj;heb/verb;heet/verb;hun/det;jaar/noun;stam/noun;territorium/noun;val_binnen/verb;verjaag/verb;voel/verb;zich/pron;zwart/adj	13	blank/adj;territorium/noun;val_binnen/verb;voel/verb	4.0	blank/adj;territorium/noun;val_binnen/verb;voel/verb	4.0	blank/adj;heb/verb;territorium/noun;val_binnen/verb;voel/verb	5.0	blank/adj;hun/det;territorium/noun;val_binnen/verb;voel/verb	5.0	blank/adj;hun/det;territorium/noun;val_binnen/verb;voel/verb	5.0	blank/adj;heb/verb;hun/det;territorium/noun;val_binnen/verb;voel/verb	6.0
horde/noun/nrc_handelsblad_20031229_16/43	krijg_heen/verb	1.0	krijg_heen/verb	1.0	krijg_heen/verb	1.0	de/det;heen/part;krijg_heen/verb;meteen/adv;over/prep	5	de/det;heen/part;krijg_heen/verb;meteen/adv;over/prep	5	de/det;heen/part;krijg_heen/verb;meteen/adv;ons/pron;over/prep;we/pron	7	krijg_heen/verb	1.0	krijg_heen/verb	1.0	krijg_heen/verb	1.0	de/det;heen/part;krijg_heen/verb;meteen/adv;over/prep	5.0	de/det;heen/part;krijg_heen/verb;meteen/adv;over/prep	5.0	de/det;heen/part;krijg_heen/verb;meteen/adv;ons/pron;over/prep;we/pron	7.0
horde/noun/parool_19990105_107/1537	Berlijns/adj;arm/adj;cocon/noun;muur/noun;onzichtbaar/adj;scheid/verb	6.0	Berlijns/adj;arm/adj;cocon/noun;muur/noun;onzichtbaar/adj;scheid/verb	6.0	Berlijns/adj;arm/adj;cocon/noun;muur/noun;noem/verb;onzichtbaar/adj;scheid/verb;veilig/adj	8.0	Berlijns/adj;arm/adj;cocon/noun;de/det;die/pron;haar/det;muur/noun;onzichtbaar/adj;scheid/verb;ze/pron	10	Berlijns/adj;arm/adj;cocon/noun;de/det;die/pron;haar/det;muur/noun;onzichtbaar/adj;scheid/verb;ze/pron	10	Berlijns/adj;arm/adj;cocon/noun;de/det;die/pron;haar/det;in/prep;muur/noun;noem/verb;onzichtbaar/adj;scheid/verb;van/prep;veilig/adj;ze/pron	14	arm/adj;cocon/noun;scheid/verb	3.0	arm/adj;cocon/noun;scheid/verb	3.0	arm/adj;cocon/noun;noem/verb;scheid/verb	4.0	arm/adj;cocon/noun;scheid/verb	3.0	arm/adj;cocon/noun;scheid/verb	3.0	arm/adj;cocon/noun;in/prep;noem/verb;scheid/verb;van/prep	6.0
horde/noun/parool_19990227_14/1073	ergernis/noun;kennis/noun;toerist/noun	3.0	ergernis/noun;kennis/noun;toerist/noun	3.0	ben/verb;ergernis/noun;gevaar/noun;groot/adj;kennis/noun;natuur/noun;toerist/noun	7.0	de/det;enig/det;ergernis/noun;haar/det;kennis/noun;toerist/noun;zonder/prep	7	de/det;enig/det;ergernis/noun;haar/det;kennis/noun;toerist/noun;zonder/prep	7	ben/verb;de/det;enig/det;ergernis/noun;gevaar/noun;groot/adj;haar/det;kennis/noun;natuur/noun;toerist/noun;van/prep;zonder/prep	12	ergernis/noun;kennis/noun;toerist/noun	3.0	ergernis/noun;kennis/noun;toerist/noun	3.0	ben/verb;ergernis/noun;groot/adj;kennis/noun;toerist/noun	5.0	enig/det;ergernis/noun;kennis/noun;toerist/noun;zonder/prep	5.0	enig/det;ergernis/noun;kennis/noun;toerist/noun;zonder/prep	5.0	ben/verb;enig/det;ergernis/noun;groot/adj;kennis/noun;toerist/noun;van/prep;zonder/prep	8.0
horde/noun/parool_19990303_99/802	hoog/adj;moet/verb;neem/verb	3.0	hoog/adj;moet/verb;neem/verb	3.0	doe/verb;goed/adj;heb/verb;hoog/adj;moet/verb;neem/verb;overtuig/verb	7.0	een/det;hoog/adj;moet/verb;neem/verb;nog/adv	5	een/det;hoog/adj;moet/verb;neem/verb;nog/adv	5	doe/verb;een/det;goed/adj;heb/verb;heel/adv;het/det;hij/pron;hoog/adj;iedereen/pron;moet/verb;neem/verb;nog/adv;overtuig/verb	13	hoog/adj;moet/verb;neem/verb	3.0	hoog/adj;moet/verb;neem/verb	3.0	hoog/adj;moet/verb;neem/verb	3.0	een/det;hoog/adj;moet/verb;neem/verb;nog/adv	5.0	een/det;hoog/adj;moet/verb;neem/verb;nog/adv	5.0	een/det;heel/adv;hoog/adj;moet/verb;neem/verb;nog/adv	6.0
horde/noun/parool_19990707_68/596	jongere/noun;stuif/verb	2.0	jongere/noun;stuif/verb	2.0	jaar/noun;jongere/noun;stuif/verb	3.0	de/det;een/det;jongere/noun;naar/prep;stuif/verb;tussen/prep	6	de/det;een/det;jongere/noun;naar/prep;stuif/verb;tussen/prep	6	de/det;een/det;jaar/noun;jongere/noun;naar/prep;stuif/verb;tussen/prep	7	jongere/noun	1.0	jongere/noun	1.0	jongere/noun	1.0	de/det;een/det;jongere/noun;tussen/prep	4.0	de/det;een/det;jongere/noun;tussen/prep	4.0	de/det;een/det;jongere/noun;tussen/prep	4.0
horde/noun/parool_19990812_105/116	cameraploeg/noun;fotograaf/noun;wurm/verb	3.0	cameraploeg/noun;fotograaf/noun;wurm/verb	3.0	cameraploeg/noun;fotograaf/noun;wurm/verb	3.0	cameraploeg/noun;een/det;fotograaf/noun;nog/adv;wurm/verb;zich/pron	6	cameraploeg/noun;een/det;fotograaf/noun;nog/adv;wurm/verb;zich/pron	6	cameraploeg/noun;een/det;fotograaf/noun;nog/adv;ook/adv;wurm/verb;zich/pron	7	cameraploeg/noun;fotograaf/noun;wurm/verb	3.0	cameraploeg/noun;fotograaf/noun;wurm/verb	3.0	cameraploeg/noun;fotograaf/noun;wurm/verb	3.0	cameraploeg/noun;een/det;fotograaf/noun;nog/adv;wurm/verb;zich/pron	6.0	cameraploeg/noun;een/det;fotograaf/noun;nog/adv;wurm/verb;zich/pron	6.0	cameraploeg/noun;een/det;fotograaf/noun;nog/adv;ook/adv;wurm/verb;zich/pron	7.0
horde/noun/parool_19990812_21/284	beeld/noun;moet/verb;tent_DIM/noun;toerist/noun;verlijd/verb;volg/adj;wacht/verb	7.0	beeld/noun;moet/verb;tent_DIM/noun;toerist/noun;verlijd/verb;volg/adj;wacht/verb	7.0	beeld/noun;ben/verb;echt/adj;moet/verb;tent_DIM/noun;tijd/noun;toerist/noun;verlijd/verb;volg/adj;wacht/verb;week/noun	11.0	beeld/noun;de/det;een/det;moet/verb;op/prep;tent_DIM/noun;toerist/noun;verlijd/verb;volg/adj;wacht/verb	10	beeld/noun;de/det;een/det;moet/verb;op/prep;tent_DIM/noun;toerist/noun;verlijd/verb;volg/adj;wacht/verb	10	beeld/noun;ben/verb;dan/adv;dat/det;de/det;echt/adj;een/det;moet/verb;op/prep;tent_DIM/noun;tijd/noun;toerist/noun;verlijd/verb;volg/adj;voor/prep;wacht/verb;week/noun;zijn/det	18	beeld/noun;moet/verb;toerist/noun;volg/adj;wacht/verb	5.0	beeld/noun;moet/verb;toerist/noun;volg/adj;wacht/verb	5.0	beeld/noun;ben/verb;moet/verb;toerist/noun;volg/adj;wacht/verb	6.0	beeld/noun;de/det;moet/verb;op/prep;toerist/noun;volg/adj;wacht/verb	7.0	beeld/noun;de/det;moet/verb;op/prep;toerist/noun;volg/adj;wacht/verb	7.0	beeld/noun;ben/verb;dat/det;de/det;moet/verb;op/prep;toerist/noun;volg/adj;wacht/verb	9.0
horde/noun/parool_19990821_103/1497	opstand/noun;uitdrukking/noun	2.0	opstand/noun;uitdrukking/noun	2.0	opstand/noun;uitdrukking/noun	2.0	de/det;die/det;een/det;opstand/noun;uitdrukking/noun	5	de/det;die/det;een/det;opstand/noun;uitdrukking/noun	5	de/det;die/det;een/det;opstand/noun;uitdrukking/noun;van/prep	6	opstand/noun;uitdrukking/noun	2.0	opstand/noun;uitdrukking/noun	2.0	opstand/noun;uitdrukking/noun	2.0	de/det;die/det;een/det;opstand/noun;uitdrukking/noun	5.0	de/det;die/det;een/det;opstand/noun;uitdrukking/noun	5.0	de/det;die/det;een/det;opstand/noun;uitdrukking/noun;van/prep	6.0
