_id	_cws.goedkoop.foc10.nav.weight.bound	_count.goedkoop.foc10.nav.weight.bound	_cws.goedkoop.foc10.nav.selection.bound	_count.goedkoop.foc10.nav.selection.bound	_cws.goedkoop.foc10.nav.no.bound	_count.goedkoop.foc10.nav.no.bound	_cws.goedkoop.foc10.all.weight.bound	_count.goedkoop.foc10.all.weight.bound	_cws.goedkoop.foc10.all.selection.bound	_count.goedkoop.foc10.all.selection.bound	_cws.goedkoop.foc10.all.no.bound	_count.goedkoop.foc10.all.no.bound	_cws.goedkoop.foc5.nav.weight.bound	_count.goedkoop.foc5.nav.weight.bound	_cws.goedkoop.foc5.nav.selection.bound	_count.goedkoop.foc5.nav.selection.bound	_cws.goedkoop.foc5.nav.no.bound	_count.goedkoop.foc5.nav.no.bound	_cws.goedkoop.foc5.all.weight.bound	_count.goedkoop.foc5.all.weight.bound	_cws.goedkoop.foc5.all.selection.bound	_count.goedkoop.foc5.all.selection.bound	_cws.goedkoop.foc5.all.no.bound	_count.goedkoop.foc5.all.no.bound
goedkoop/adj/parool_19990929_75/148	ben/verb;bied_aan/verb;gulden/noun;honderden/noun;kan/verb;ticket/noun;verwacht/verb;zal/verb	8	ben/verb;bied_aan/verb;gulden/noun;honderden/noun;kan/verb;ticket/noun;verwacht/verb;zal/verb	8	ben/verb;bied_aan/verb;gulden/noun;honderden/noun;kan/verb;ticket/noun;verwacht/verb;zal/verb	8	ben/verb;bied_aan/verb;die/det;die/pron;gulden/noun;honderden/noun;kan/verb;ticket/noun;verwacht/verb;zal/verb	10	ben/verb;bied_aan/verb;die/det;die/pron;gulden/noun;honderden/noun;kan/verb;ticket/noun;verwacht/verb;zal/verb	10	ben/verb;bied_aan/verb;de/det;die/det;die/pron;enkel/det;gulden/noun;honderden/noun;kan/verb;ticket/noun;van/prep;verwacht/verb;zal/verb	13	ben/verb;bied_aan/verb;gulden/noun;honderden/noun;zal/verb	5	ben/verb;bied_aan/verb;gulden/noun;honderden/noun;zal/verb	5	ben/verb;bied_aan/verb;gulden/noun;honderden/noun;zal/verb	5	ben/verb;bied_aan/verb;die/det;die/pron;gulden/noun;honderden/noun;zal/verb	7	ben/verb;bied_aan/verb;die/det;die/pron;gulden/noun;honderden/noun;zal/verb	7	ben/verb;bied_aan/verb;die/det;die/pron;enkel/det;gulden/noun;honderden/noun;van/prep;zal/verb	9
goedkoop/adj/parool_20031118_67/9	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb;zelfs/adv	7	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb;zelfs/adv	7	ben/verb;de/det;met/prep;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb;zelfs/adv	9	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	6	ben/verb;de/det;met/prep;overstap/noun;rechtstreeks/adj;verbinding/noun;vlucht/noun;zal/verb	8
goedkoop/adj/parool_19990816_47/1139	arbeid_kracht/noun;gebruik/verb;lui/adj	3	arbeid_kracht/noun;gebruik/verb;lui/adj	3	Amsterdams/adj;arbeid_kracht/noun;gebruik/verb;jaar/noun;laat/verb;lui/adj;muzikant/noun	7	arbeid_kracht/noun;gebruik/verb;lui/adj;zo'n/det	4	arbeid_kracht/noun;gebruik/verb;lui/adj;zo'n/det	4	Amsterdams/adj;al/adv;als/prep;arbeid_kracht/noun;door/prep;gebruik/verb;het/det;in/prep;jaar/noun;laat/verb;lui/adj;muzikant/noun;zo'n/det	13	arbeid_kracht/noun;gebruik/verb;lui/adj	3	arbeid_kracht/noun;gebruik/verb;lui/adj	3	Amsterdams/adj;arbeid_kracht/noun;gebruik/verb;laat/verb;lui/adj;muzikant/noun	6	arbeid_kracht/noun;gebruik/verb;lui/adj	3	arbeid_kracht/noun;gebruik/verb;lui/adj	3	Amsterdams/adj;als/prep;arbeid_kracht/noun;gebruik/verb;het/det;in/prep;laat/verb;lui/adj;muzikant/noun	9
goedkoop/adj/parool_20011114_63/833	Amerikaans/adj;ben_uit/verb;veel/adj;verzekeraar/noun	4	Amerikaans/adj;ben_uit/verb;veel/adj;verzekeraar/noun	4	Amerikaans/adj;ben_uit/verb;heb/verb;nationaliteit/noun;veel/adj;verzekeraar/noun	6	Amerikaans/adj;ben_uit/verb;niet/adv;uit/part;veel/adj;verzekeraar/noun	6	Amerikaans/adj;ben_uit/verb;niet/adv;uit/part;veel/adj;verzekeraar/noun	6	Amerikaans/adj;ben_uit/verb;de/det;heb/verb;nationaliteit/noun;niet/adv;uit/part;veel/adj;verzekeraar/noun	9	ben_uit/verb;veel/adj;verzekeraar/noun	3	ben_uit/verb;veel/adj;verzekeraar/noun	3	ben_uit/verb;veel/adj;verzekeraar/noun	3	ben_uit/verb;uit/part;veel/adj;verzekeraar/noun	4	ben_uit/verb;uit/part;veel/adj;verzekeraar/noun	4	ben_uit/verb;de/det;uit/part;veel/adj;verzekeraar/noun	5
goedkoop/adj/parool_19990409_137/90	fijnproever/noun;goed/adj;iets/noun;thriller/noun	4	fijnproever/noun;goed/adj;iets/noun;thriller/noun	4	boek/noun;fijnproever/noun;goed/adj;iets/noun;misdaad/noun;spannend/adj;thriller/noun;voel/verb;zit/verb	9	die/det;fijnproever/noun;goed/adj;iets/noun;te/adv;thriller/noun;voor/prep	7	die/det;fijnproever/noun;goed/adj;iets/noun;te/adv;thriller/noun;voor/prep	7	aan/prep;al/det;boek/noun;die/det;er/adv;fijnproever/noun;goed/adj;het/det;iets/noun;met/prep;misdaad/noun;spannend/adj;te/adv;thriller/noun;voel/verb;voor/prep;zich/pron;zit/verb	18	iets/noun;thriller/noun	2	iets/noun;thriller/noun	2	boek/noun;iets/noun;spannend/adj;thriller/noun;zit/verb	5	iets/noun;thriller/noun;voor/prep	3	iets/noun;thriller/noun;voor/prep	3	aan/prep;boek/noun;er/adv;het/det;iets/noun;spannend/adj;thriller/noun;voor/prep;zit/verb	9
goedkoop/adj/parool_19990105_12/178	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3	alles/noun;word/verb;zal/verb	3
goedkoop/adj/parool_20040209_77/113	ben/verb;concurrentie/noun;maatschappij/noun;recessie/noun	4	ben/verb;concurrentie/noun;maatschappij/noun;recessie/noun	4	ben/verb;concurrentie/noun;hevig/adj;maatschappij/noun;recessie/noun;verlies/noun	6	ben/verb;concurrentie/noun;maatschappij/noun;nog/adv;recessie/noun;steeds/adv;vooral/adv	7	ben/verb;concurrentie/noun;maatschappij/noun;nog/adv;recessie/noun;steeds/adv;vooral/adv	7	als/prep;ben/verb;concurrentie/noun;de/det;door/prep;hevig/adj;maatschappij/noun;nog/adv;recessie/noun;steeds/adv;van/prep;verlies/noun;vooral/adv	13	concurrentie/noun;maatschappij/noun	2	concurrentie/noun;maatschappij/noun	2	concurrentie/noun;hevig/adj;maatschappij/noun	3	concurrentie/noun;maatschappij/noun;vooral/adv	3	concurrentie/noun;maatschappij/noun;vooral/adv	3	als/prep;concurrentie/noun;hevig/adj;maatschappij/noun;van/prep;vooral/adv	6
goedkoop/adj/parool_20010714_91/143	kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;sluit/verb;techniek/noun	6	kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;sluit/verb;techniek/noun	6	aantal/noun;kom_vrij/verb;kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;overeenkomst/noun;sluit/verb;techniek/noun	9	die/pron;een/det;kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;sluit/verb;techniek/noun	8	die/pron;een/det;kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;sluit/verb;techniek/noun	8	aantal/noun;bij/prep;de/det;die/pron;een/det;er/adv;kom_vrij/verb;kooldioxyde/noun;met/prep;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;overeenkomst/noun;sluit/verb;techniek/noun	15	kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;techniek/noun	5	kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;techniek/noun	5	aantal/noun;kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;techniek/noun	6	een/det;kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;techniek/noun	6	een/det;kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;techniek/noun	6	aantal/noun;een/det;kooldioxyde/noun;nieuw/adj;olie_maatschappij/noun;ontwikkel/verb;techniek/noun	7
goedkoop/adj/parool_20020109_70/543	uiteindelijk/adj;veel/adj	2	uiteindelijk/adj;veel/adj	2	uiteindelijk/adj;veel/adj	2	ook/adv;uiteindelijk/adj;veel/adj	3	ook/adv;uiteindelijk/adj;veel/adj	3	ook/adv;uiteindelijk/adj;veel/adj	3	uiteindelijk/adj;veel/adj	2	uiteindelijk/adj;veel/adj	2	uiteindelijk/adj;veel/adj	2	ook/adv;uiteindelijk/adj;veel/adj	3	ook/adv;uiteindelijk/adj;veel/adj	3	ook/adv;uiteindelijk/adj;veel/adj	3
goedkoop/adj/parool_20010410_2/517	ben/verb;gezin/noun;kleding/noun;specialiseer/verb;verkoop/verb;word/verb	6	ben/verb;gezin/noun;kleding/noun;specialiseer/verb;verkoop/verb;word/verb	6	ben/verb;gezin/noun;heel/adj;kleding/noun;specialiseer/verb;verkoop/verb;word/verb	7	ben/verb;die/pron;gezin/noun;kleding/noun;specialiseer/verb;verkoop/verb;voor/prep;word/verb	8	ben/verb;die/pron;gezin/noun;kleding/noun;specialiseer/verb;verkoop/verb;voor/prep;word/verb	8	aan/prep;ben/verb;de/det;die/pron;gezin/noun;heel/adj;het/det;in/prep;kleding/noun;specialiseer/verb;verkoop/verb;voor/prep;word/verb	13	ben/verb;gezin/noun;kleding/noun;specialiseer/verb	4	ben/verb;gezin/noun;kleding/noun;specialiseer/verb	4	ben/verb;gezin/noun;heel/adj;kleding/noun;specialiseer/verb	5	ben/verb;die/pron;gezin/noun;kleding/noun;specialiseer/verb;voor/prep	6	ben/verb;die/pron;gezin/noun;kleding/noun;specialiseer/verb;voor/prep	6	ben/verb;die/pron;gezin/noun;heel/adj;in/prep;kleding/noun;specialiseer/verb;voor/prep	8
goedkoop/adj/parool_20010203_34/66	Aziatisch/adj;cd/noun;gekopieerd/adj;merk_kleding/noun;prullaria/noun	5	Aziatisch/adj;cd/noun;gekopieerd/adj;merk_kleding/noun;prullaria/noun	5	Aziatisch/adj;cd/noun;gekopieerd/adj;handel/verb;merk_kleding/noun;overdekt/adj;prullaria/noun	7	Aziatisch/adj;cd/noun;dezelfde/det;die/pron;gekopieerd/adj;merk_kleding/noun;prullaria/noun	7	Aziatisch/adj;cd/noun;dezelfde/det;die/pron;gekopieerd/adj;merk_kleding/noun;prullaria/noun	7	Aziatisch/adj;cd/noun;dezelfde/det;die/pron;gekopieerd/adj;handel/verb;in/prep;merk_kleding/noun;overdekt/adj;prullaria/noun;tot/prep;van/prep	12	gekopieerd/adj;merk_kleding/noun;prullaria/noun	3	gekopieerd/adj;merk_kleding/noun;prullaria/noun	3	gekopieerd/adj;handel/verb;merk_kleding/noun;prullaria/noun	4	gekopieerd/adj;merk_kleding/noun;prullaria/noun	3	gekopieerd/adj;merk_kleding/noun;prullaria/noun	3	gekopieerd/adj;handel/verb;in/prep;merk_kleding/noun;prullaria/noun;van/prep	6
goedkoop/adj/parool_20030616_66/65	Amerikaans/adj;bedien/verb;ben/verb;eenvoudig/adj;gemakkelijk/adj;onderhoud/verb;wagen/noun	7	Amerikaans/adj;bedien/verb;ben/verb;eenvoudig/adj;gemakkelijk/adj;onderhoud/verb;wagen/noun	7	Amerikaans/adj;bedien/verb;ben/verb;eenvoudig/adj;gemakkelijk/adj;onderhoud/verb;sta/verb;stuur/noun;wagen/noun	9	Amerikaans/adj;bedien/verb;ben/verb;eenvoudig/adj;gemakkelijk/adj;onderhoud/verb;wagen/noun	7	Amerikaans/adj;bedien/verb;ben/verb;eenvoudig/adj;gemakkelijk/adj;onderhoud/verb;wagen/noun	7	Amerikaans/adj;bedien/verb;ben/verb;de/det;eenvoudig/adj;gemakkelijk/adj;het/det;links/adv;met/prep;onderhoud/verb;sta/verb;stuur/noun;wagen/noun	13	ben/verb;gemakkelijk/adj;onderhoud/verb	3	ben/verb;gemakkelijk/adj;onderhoud/verb	3	ben/verb;gemakkelijk/adj;onderhoud/verb;stuur/noun	4	ben/verb;gemakkelijk/adj;onderhoud/verb	3	ben/verb;gemakkelijk/adj;onderhoud/verb	3	ben/verb;gemakkelijk/adj;het/det;links/adv;onderhoud/verb;stuur/noun	6
goedkoop/adj/parool_20001228_87/376	bedrijf/noun;ben/verb;handelaar/noun;meen/verb;relatief/adj;vind/verb	6	bedrijf/noun;ben/verb;handelaar/noun;meen/verb;relatief/adj;vind/verb	6	bedrijf/noun;ben/verb;handelaar/noun;meen/verb;relatief/adj;vind/verb	6	bedrijf/noun;ben/verb;handelaar/noun;meen/verb;relatief/adj;vind/verb;vooral/adv	7	bedrijf/noun;ben/verb;handelaar/noun;meen/verb;relatief/adj;vind/verb;vooral/adv	7	bedrijf/noun;ben/verb;de/det;handelaar/noun;meen/verb;onder/prep;relatief/adj;vind/verb;vooral/adv	9	bedrijf/noun;ben/verb;meen/verb;relatief/adj;vind/verb	5	bedrijf/noun;ben/verb;meen/verb;relatief/adj;vind/verb	5	bedrijf/noun;ben/verb;meen/verb;relatief/adj;vind/verb	5	bedrijf/noun;ben/verb;meen/verb;relatief/adj;vind/verb	5	bedrijf/noun;ben/verb;meen/verb;relatief/adj;vind/verb	5	bedrijf/noun;ben/verb;de/det;meen/verb;onder/prep;relatief/adj;vind/verb	7
goedkoop/adj/parool_19991105_82/117	alles/noun;ben/verb;pomp/verb	3	alles/noun;ben/verb;pomp/verb	3	alles/noun;ben/verb;gemeenschap_geld/noun;pomp/verb	4	alles/noun;ben/verb;een/det;in/part;meer/det;pomp/verb;slechts/adv	7	alles/noun;ben/verb;een/det;in/part;meer/det;pomp/verb;slechts/adv	7	alles/noun;ben/verb;dit/det;een/det;gelijk/part;gemeenschap_geld/noun;het/det;in/part;meer/det;om/prep;pomp/verb;slechts/adv	12	alles/noun;ben/verb	2	alles/noun;ben/verb	2	alles/noun;ben/verb;gemeenschap_geld/noun	3	alles/noun;ben/verb;een/det;meer/det;slechts/adv	5	alles/noun;ben/verb;een/det;meer/det;slechts/adv	5	alles/noun;ben/verb;dit/det;een/det;gemeenschap_geld/noun;meer/det;om/prep;slechts/adv	8
goedkoop/adj/parool_20020119_124/128	becijfer/verb;euro/noun;nieuw/adj;wao/noun;word/verb;zal/verb	6	becijfer/verb;euro/noun;nieuw/adj;wao/noun;word/verb;zal/verb	6	becijfer/verb;euro/noun;miljard/noun;nieuw/adj;wao/noun;word/verb;zal/verb	7	becijfer/verb;euro/noun;nieuw/adj;wao/noun;word/verb;zal/verb	6	becijfer/verb;euro/noun;nieuw/adj;wao/noun;word/verb;zal/verb	6	becijfer/verb;de/det;euro/noun;miljard/noun;nieuw/adj;tot/prep;wao/noun;word/verb;zal/verb	9	euro/noun;word/verb;zal/verb	3	euro/noun;word/verb;zal/verb	3	euro/noun;miljard/noun;word/verb;zal/verb	4	euro/noun;word/verb;zal/verb	3	euro/noun;word/verb;zal/verb	3	euro/noun;miljard/noun;tot/prep;word/verb;zal/verb	5
goedkoop/adj/algemeen_dagblad_20000526_128/110	aanzienlijk/adj;bedrijf/noun;ben/verb	3	aanzienlijk/adj;bedrijf/noun;ben/verb	3	Amsterdams/adj;Engels/adj;aanzienlijk/adj;bedrijf/noun;ben/verb	5	aanzienlijk/adj;bedrijf/noun;ben/verb	3	aanzienlijk/adj;bedrijf/noun;ben/verb	3	Amsterdams/adj;Engels/adj;aanzienlijk/adj;bedrijf/noun;ben/verb;het/det	6	aanzienlijk/adj;bedrijf/noun;ben/verb	3	aanzienlijk/adj;bedrijf/noun;ben/verb	3	Amsterdams/adj;Engels/adj;aanzienlijk/adj;bedrijf/noun;ben/verb	5	aanzienlijk/adj;bedrijf/noun;ben/verb	3	aanzienlijk/adj;bedrijf/noun;ben/verb	3	Amsterdams/adj;Engels/adj;aanzienlijk/adj;bedrijf/noun;ben/verb;het/det	6
goedkoop/adj/algemeen_dagblad_20020413_211/31	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;eenvoudig/adj;huis_wijn/noun;waar/adj	4	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;de/det;eenvoudig/adj;huis_wijn/noun;waar/adj	5	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;eenvoudig/adj;huis_wijn/noun;waar/adj	4	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;eenvoudig/adj;huis_wijn/noun	3	ben/verb;eenvoudig/adj;huis_wijn/noun;waar/adj	4
goedkoop/adj/algemeen_dagblad_19990724_82/69	bedrijf/noun;jaarlijks/adj;kan/verb;onderhoud/noun;warm/adj;word/verb;zet_in/verb	7	bedrijf/noun;jaarlijks/adj;kan/verb;onderhoud/noun;warm/adj;word/verb;zet_in/verb	7	bedrijf/noun;jaarlijks/adj;kan/verb;onderhoud/noun;periode/noun;warm/adj;word/verb;zet_in/verb	8	bedrijf/noun;buiten/prep;jaarlijks/adj;kan/verb;nu/adv;onderhoud/noun;ook/adv;warm/adj;word/verb;zet_in/verb	10	bedrijf/noun;buiten/prep;jaarlijks/adj;kan/verb;nu/adv;onderhoud/noun;ook/adv;warm/adj;word/verb;zet_in/verb	10	bedrijf/noun;buiten/prep;de/det;gedurende/prep;jaarlijks/adj;kan/verb;nu/adv;onderhoud/noun;ook/adv;periode/noun;warm/adj;weer/adv;word/verb;zet_in/verb	14	kan/verb;warm/adj;word/verb;zet_in/verb	4	kan/verb;warm/adj;word/verb;zet_in/verb	4	kan/verb;periode/noun;warm/adj;word/verb;zet_in/verb	5	kan/verb;warm/adj;word/verb;zet_in/verb	4	kan/verb;warm/adj;word/verb;zet_in/verb	4	de/det;kan/verb;periode/noun;warm/adj;word/verb;zet_in/verb	6
goedkoop/adj/algemeen_dagblad_20041008_64/56	appartement/noun;moet/verb;snel/adj	3	appartement/noun;moet/verb;snel/adj	3	appartement/noun;handel/verb;mens/noun;moet/verb;ongelooflijk/adj;snel/adj	6	appartement/noun;moet/verb;nog/adv;snel/adj;voor/prep	5	appartement/noun;moet/verb;nog/adv;snel/adj;voor/prep	5	aldus/prep;appartement/noun;de/det;handel/verb;mens/noun;moet/verb;nog/adv;ongelooflijk/adj;snel/adj;voor/prep	10	appartement/noun;moet/verb	2	appartement/noun;moet/verb	2	appartement/noun;mens/noun;moet/verb;ongelooflijk/adj	4	appartement/noun;moet/verb;nog/adv;voor/prep	4	appartement/noun;moet/verb;nog/adv;voor/prep	4	appartement/noun;de/det;mens/noun;moet/verb;nog/adv;ongelooflijk/adj;voor/prep	7
goedkoop/adj/algemeen_dagblad_20031002_24/342	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2	ben/verb;lekker/adj	2
goedkoop/adj/algemeen_dagblad_20000331_97/64	boek_week_geschenk/noun;gulden/noun;heruitgave/noun	3	boek_week_geschenk/noun;gulden/noun;heruitgave/noun	3	boek_week_geschenk/noun;gulden/noun;heruitgave/noun	3	boek_week_geschenk/noun;gulden/noun;heruitgave/noun;vanwege/prep	4	boek_week_geschenk/noun;gulden/noun;heruitgave/noun;vanwege/prep	4	boek_week_geschenk/noun;de/det;gulden/noun;heruitgave/noun;met/prep;over/prep;van/prep;vanwege/prep;zijn/det	9	boek_week_geschenk/noun;gulden/noun;heruitgave/noun	3	boek_week_geschenk/noun;gulden/noun;heruitgave/noun	3	boek_week_geschenk/noun;gulden/noun;heruitgave/noun	3	boek_week_geschenk/noun;gulden/noun;heruitgave/noun;vanwege/prep	4	boek_week_geschenk/noun;gulden/noun;heruitgave/noun;vanwege/prep	4	boek_week_geschenk/noun;de/det;gulden/noun;heruitgave/noun;van/prep;vanwege/prep;zijn/det	7
goedkoop/adj/algemeen_dagblad_19990515_170/1445	ben/verb;spul/noun;werk/verb;zo/adj	4	ben/verb;spul/noun;werk/verb;zo/adj	4	ben/verb;enorm/adj;gemak/noun;spul/noun;werk/verb;zo/adj	6	ben/verb;spul/noun;voor/prep;werk/verb;zo/adj	5	ben/verb;spul/noun;voor/prep;werk/verb;zo/adj	5	ben/verb;enorm/adj;gemak/noun;het/det;met/prep;spul/noun;voor/prep;werk/verb;zo/adj	9	ben/verb;spul/noun;zo/adj	3	ben/verb;spul/noun;zo/adj	3	ben/verb;spul/noun;zo/adj	3	ben/verb;spul/noun;voor/prep;zo/adj	4	ben/verb;spul/noun;voor/prep;zo/adj	4	ben/verb;het/det;spul/noun;voor/prep;zo/adj	5
goedkoop/adj/algemeen_dagblad_20020615_146/771	ben/verb;defect/adj;vaak/adj;vervanging/noun	4	ben/verb;defect/adj;vaak/adj;vervanging/noun	4	ben/verb;deel/noun;defect/adj;vaak/adj;vervanging/noun;werk/noun	6	ben/verb;defect/adj;vaak/adj;vervanging/noun	4	ben/verb;defect/adj;vaak/adj;vervanging/noun	4	ben/verb;deel/noun;defect/adj;het/det;vaak/adj;van/prep;vervanging/noun;werk/noun;zoveel/det	9	ben/verb;defect/adj;vaak/adj	3	ben/verb;defect/adj;vaak/adj	3	ben/verb;deel/noun;defect/adj;vaak/adj	4	ben/verb;defect/adj;vaak/adj	3	ben/verb;defect/adj;vaak/adj	3	ben/verb;deel/noun;defect/adj;het/det;vaak/adj;van/prep	6
goedkoop/adj/algemeen_dagblad_20000617_21/367	merk/noun	1	merk/noun	1	merk/noun	1	merk/noun	1	merk/noun	1	het/det;merk/noun;van/prep	3	merk/noun	1	merk/noun	1	merk/noun	1	merk/noun	1	merk/noun	1	het/det;merk/noun;van/prep	3
goedkoop/adj/algemeen_dagblad_20000318_20/520	gewoon/adj;kan/verb;ticket/noun;vlieg_ticket/noun	4	gewoon/adj;kan/verb;ticket/noun;vlieg_ticket/noun	4	gewoon/adj;kan/verb;partner/noun;ticket/noun;vlieg_ticket/noun	5	dat/det;een/det;gewoon/adj;je/det;kan/verb;ticket/noun;vlieg_ticket/noun;voor/prep	8	dat/det;een/det;gewoon/adj;je/det;kan/verb;ticket/noun;vlieg_ticket/noun;voor/prep	8	dat/det;een/det;gewoon/adj;je/det;kan/verb;mee/adv;partner/noun;ticket/noun;vlieg_ticket/noun;voor/prep	10	ticket/noun;vlieg_ticket/noun	2	ticket/noun;vlieg_ticket/noun	2	partner/noun;ticket/noun;vlieg_ticket/noun	3	je/det;ticket/noun;vlieg_ticket/noun;voor/prep	4	je/det;ticket/noun;vlieg_ticket/noun;voor/prep	4	je/det;mee/adv;partner/noun;ticket/noun;vlieg_ticket/noun;voor/prep	6
goedkoop/adj/algemeen_dagblad_20041014_32/97	duur/adj;eigen/adj;euro/noun;goedkoop/adj;mand_DIM/noun;super/noun;winkel/noun	7	duur/adj;eigen/adj;euro/noun;goedkoop/adj;mand_DIM/noun;super/noun;winkel/noun	7	duur/adj;eigen/adj;euro/noun;goedkoop/adj;mand_DIM/noun;super/noun;winkel/noun	7	duur/adj;eigen/adj;euro/noun;goedkoop/adj;mand_DIM/noun;super/noun;winkel/noun	7	duur/adj;eigen/adj;euro/noun;goedkoop/adj;mand_DIM/noun;super/noun;winkel/noun	7	de/det;duur/adj;eigen/adj;euro/noun;goedkoop/adj;in/prep;mand_DIM/noun;super/noun;winkel/noun;zijn/det	10	euro/noun;goedkoop/adj	2	euro/noun;goedkoop/adj	2	euro/noun;goedkoop/adj	2	euro/noun;goedkoop/adj	2	euro/noun;goedkoop/adj	2	euro/noun;goedkoop/adj	2
goedkoop/adj/algemeen_dagblad_19991231_68/27	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;niet/adv;reis/noun;reis_bureau/noun;werk/verb	6	bied_aan/verb;kan/verb;niet/adv;reis/noun;reis_bureau/noun;werk/verb	6	bied_aan/verb;kan/verb;met/prep;niet/adv;reis/noun;reis_bureau/noun;werk/verb	7	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5	bied_aan/verb;kan/verb;reis/noun;reis_bureau/noun;werk/verb	5
goedkoop/adj/algemeen_dagblad_20020314_93/408	ben/verb;gekwalificeerd/adj;relatief/adj	3	ben/verb;gekwalificeerd/adj;relatief/adj	3	ben/verb;beroepsbevolking/noun;beschik/verb;gekwalificeerd/adj;relatief/adj	5	ben/verb;die/pron;een/det;gekwalificeerd/adj;relatief/adj;zeer/adv	6	ben/verb;die/pron;een/det;gekwalificeerd/adj;relatief/adj;zeer/adv	6	ben/verb;beroepsbevolking/noun;beschik/verb;die/pron;een/det;gekwalificeerd/adj;over/prep;relatief/adj;zeer/adv	9	ben/verb;gekwalificeerd/adj;relatief/adj	3	ben/verb;gekwalificeerd/adj;relatief/adj	3	ben/verb;beroepsbevolking/noun;gekwalificeerd/adj;relatief/adj	4	ben/verb;die/pron;gekwalificeerd/adj;relatief/adj;zeer/adv	5	ben/verb;die/pron;gekwalificeerd/adj;relatief/adj;zeer/adv	5	ben/verb;beroepsbevolking/noun;die/pron;gekwalificeerd/adj;relatief/adj;zeer/adv	6
