_id	batch	majority_conf	majority_sense	majority_agreement
goedkoop/adj/de_standaard_19990712_01_0/275	goedkoop_7	0.3630326745590753	goedkoop_1	1
goedkoop/adj/de_standaard_20031129_01_62/407	goedkoop_7	0.7212226027718625	goedkoop_1	1
goedkoop/adj/de_standaard_20021105_01_90/453	goedkoop_7	-1.0948028864893797	goedkoop_1	1
goedkoop/adj/de_standaard_20000526_01_3/314	goedkoop_7	-0.020233101851018075	goedkoop_1	1
goedkoop/adj/de_standaard_20000729_01_31/109	goedkoop_7	0.33795682636176916	goedkoop_1	1
goedkoop/adj/de_standaard_20040716_01_119/109	goedkoop_7	-0.020233101851018075	goedkoop_1	1
goedkoop/adj/de_standaard_20020215_01_62/2232	goedkoop_7	-0.020233101851018075	goedkoop_1	1
goedkoop/adj/de_standaard_20031029_01_38/216	goedkoop_7	0.3630326745590753	goedkoop_1	1
goedkoop/adj/de_standaard_20010324_01_117/779	goedkoop_7	-1.4251606238358807	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20000225_01_3/938	goedkoop_7	0.06367520337932944	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20030405_01_210/346	goedkoop_7	-0.7440919288929608	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20020318_01_97/91	goedkoop_7	0.7212226027718625	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20020608_01_312/168	goedkoop_7	-1.2751243797914527	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20011129_01_453/697	goedkoop_7	-0.20055459515309101	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20030308_01_626/257	goedkoop_7	0.33795682636176916	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20011221_01_177/129	goedkoop_7	0.7212226027718625	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20031002_01_274/137	goedkoop_7	-0.3784230300638053	no_agreement	0.3333333333333333
goedkoop/adj/het_laatste_nieuws_20031011_01_401/506	goedkoop_7	0.3630326745590753	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20020214_01_369/183	goedkoop_7	-0.020233101851018075	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20031126_01_320/21	goedkoop_7	-0.3784230300638053	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20021001_01_168/303	goedkoop_7	0.33795682636176916	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20031224_01_541/57	goedkoop_8	-0.7852856109220561	goedkoop_1	0.6666666666666666
goedkoop/adj/het_laatste_nieuws_20020826_01_37/88	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20020515_01_336/271	goedkoop_8	-0.023141786787181633	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20010219_01_210/26	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20010924_01_173/359	goedkoop_8	0.5464874240224831	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20030723_01_161/12	goedkoop_8	0.25528123640767064	no_agreement	0.3333333333333333
goedkoop/adj/het_laatste_nieuws_20001201_01_440/18	goedkoop_8	0.5592705884424432	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20030125_01_26/68	goedkoop_8	-0.2759984811421136	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20011115_01_277/451	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20030523_01_577/711	goedkoop_8	0.5592705884424432	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20030227_01_106/102	goedkoop_8	-1.0203837150788808	goedkoop_1	1
goedkoop/adj/het_laatste_nieuws_20030627_01_17/305	goedkoop_8	-0.010358622367221487	no_agreement	0.3333333333333333
goedkoop/adj/het_laatste_nieuws_20020506_01_180/196	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20040302_01_558/876	goedkoop_8	0.5592705884424432	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_19991224_01_572/179	goedkoop_8	0.17239760710569313	goedkoop_1	0.6666666666666666
goedkoop/adj/het_nieuwsblad_20000323_01_616/456	goedkoop_8	0.5592705884424432	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20010328_01_593/280	goedkoop_8	-0.2759984811421136	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_19990326_01_18/1604	goedkoop_8	0.28084756524759086	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20010327_01_29/12	goedkoop_8	0.28084756524759086	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20041119_01_290/306	goedkoop_8	0.28084756524759086	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20031030_01_58/205	goedkoop_8	0.8376936116372954	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20020130_01_485/467	goedkoop_8	0.18335234855236027	goedkoop_1	0.6666666666666666
goedkoop/adj/het_nieuwsblad_20020618_01_341/106	goedkoop_8	0.5592705884424432	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20020521_01_117/133	goedkoop_8	-0.5799878331768861	goedkoop_3	1
goedkoop/adj/het_nieuwsblad_19990415_01_287/218	goedkoop_8	-0.28878164556207375	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20000516_01_458/418	goedkoop_8	-1.6483187845279381	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20040108_01_0/221	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20040831_01_600/175	goedkoop_8	0.5464874240224831	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20000523_01_316/111	goedkoop_8	-0.2342821862399181	goedkoop_1	0.6666666666666666
goedkoop/adj/het_nieuwsblad_19990116_01_105/211	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20020316_01_620/72	goedkoop_8	-0.21215057602815318	goedkoop_1	0.6666666666666666
goedkoop/adj/het_nieuwsblad_20040329_01_378/48	goedkoop_8	-0.25345693286985826	goedkoop_1	0.6666666666666666
goedkoop/adj/het_nieuwsblad_20000404_01_467/293	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20030515_01_277/263	goedkoop_8	-0.28878164556207375	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20000105_01_62/281	goedkoop_8	0.2680644008276307	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20010823_01_487/2028	goedkoop_8	-0.7503302504379528	goedkoop_4	0.6666666666666666
goedkoop/adj/het_nieuwsblad_20030516_01_408/99	goedkoop_8	0.6009868833446386	goedkoop_1	0.6666666666666666
goedkoop/adj/het_nieuwsblad_20001222_01_389/45	goedkoop_8	0.5464874240224831	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20021113_01_396/255	goedkoop_8	0.8376936116372954	goedkoop_4	1
goedkoop/adj/volkskrant_20011110_26/277	goedkoop_2	0.5116979831949838	goedkoop_1	1
goedkoop/adj/het_nieuwsblad_20000624_01_171/184	goedkoop_8	0.6009868833446386	goedkoop_4	0.6666666666666666
goedkoop/adj/de_morgen_19991208_01_18/2667	goedkoop_5	0.44253064193292896	goedkoop_4	1
goedkoop/adj/de_standaard_20020812_01_64/233	goedkoop_6	0.0870641791365373	goedkoop_4	0.6666666666666666
goedkoop/adj/de_standaard_19991203_01_2/545	goedkoop_7	-0.7616888064738987	goedkoop_1	1
