cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_2	ann_1	ann_3	ann_4	votes
heet/adj/parool_20011020_141/855/L6	heet/adj/parool_20011020_141/855	L6	eeuw	noun	eeuw/noun	eeuw	True	L	7	0.012678151	73066	30	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L7	heet/adj/parool_20011020_141/855	L7	vorig	adj	vorig/adj	vorige	True	L	8	-0.35270488	368206	105	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L8	heet/adj/parool_20011020_141/855	L8	de	det	de/det	de	True	L	9	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L9	heet/adj/parool_20011020_141/855	L9	in	prep	in/prep	In	True	L	10	0.24172923	9492181	4889	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L10	heet/adj/parool_20011020_141/855	L10	sentence_delimiter	none	none	<sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L11	heet/adj/parool_20011020_141/855	L11	sentence_delimiter	none	none	</sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L12	heet/adj/parool_20011020_141/855	L12	.	punct	./punct	.	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L13	heet/adj/parool_20011020_141/855	L13	slib_dicht	verb	slib_dicht/verb	dichtslibben	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L14	heet/adj/parool_20011020_141/855	L14	zal	verb	zal/verb	zouden	False	L	15	-0.20466776	1661300	550	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R0	heet/adj/parool_20011020_141/855	R0	mineraalwater	noun	mineraalwater/noun	mineraalwater	True	R	1	2.2439947	528	2	TRUE	TRUE	FALSE	FALSE	2
heet/adj/parool_20011020_141/855/R1	heet/adj/parool_20011020_141/855	R1	te	comp	te/comp	te	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R2	heet/adj/parool_20011020_141/855	R2	verwarm	verb	verwarm/verb	verwarmen	True	R	3	3.4483167999999997	1883	24	TRUE	FALSE	TRUE	FALSE	2
heet/adj/parool_20011020_141/855/R3	heet/adj/parool_20011020_141/855	R3	:	punct	:/punct	:	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R4	heet/adj/parool_20011020_141/855	R4	een	det	een/det	een	True	R	5	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R5	heet/adj/parool_20011020_141/855	R5	hopeloos	adj	hopeloos/adj	hopeloze	True	R	6	0.37886623	5069	3	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R6	heet/adj/parool_20011020_141/855	R6	mislukking	noun	mislukking/noun	mislukking	True	R	7	-0.6215705	4590	1	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R7	heet/adj/parool_20011020_141/855	R7	.	punct	./punct	.	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R8	heet/adj/parool_20011020_141/855	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R9	heet/adj/parool_20011020_141/855	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R10	heet/adj/parool_20011020_141/855	R10	natuurlijk	adj	natuurlijk/adj	Natuurlijk	False	R	11	-0.15944546	149989	52	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R11	heet/adj/parool_20011020_141/855	R11	word	verb	word/verb	wordt	False	R	12	0.44066927	3486710	2197	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R12	heet/adj/parool_20011020_141/855	R12	het	det	het/det	het	False	R	13	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R13	heet/adj/parool_20011020_141/855	R13	water	noun	water/noun	water	False	R	14	2.897402	84146	618	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R14	heet/adj/parool_20011020_141/855	R14	wel	adv	wel/adv	wel	False	R	15	0.079978324	887396	391	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20011020_141/855/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L0	heet/adj/parool_20000517_7/303	L0	gloeiend	adj	gloeiend/adj	gloeiend	True	L	1	6.0790315	1356	240	FALSE	FALSE	TRUE	FALSE	1
heet/adj/parool_20000517_7/303/L1	heet/adj/parool_20000517_7/303	L1	laag	noun	laag/noun	laag	True	L	2	1.1647002	7651	10	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L2	heet/adj/parool_20000517_7/303	L2	dik	adj	dik/adj	dikke	True	L	3	1.0922123	33073	40	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L3	heet/adj/parool_20000517_7/303	L3	een	det	een/det	een	True	L	4	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L4	heet/adj/parool_20000517_7/303	L4	met	prep	met/prep	met	True	L	5	0.10158957	4230163	1900	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L5	heet/adj/parool_20000517_7/303	L5	vergelijk	verb	vergelijk/verb	vergelijken	True	L	6	0.20541231	25977	13	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L6	heet/adj/parool_20000517_7/303	L6	te	comp	te/comp	te	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L7	heet/adj/parool_20000517_7/303	L7	ben	verb	ben/verb	is	True	L	8	0.16841711	9938754	4769	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L8	heet/adj/parool_20000517_7/303	L8	aarde	noun	aarde/noun	aarde	True	L	9	1.6571147000000002	20232	43	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L9	heet/adj/parool_20000517_7/303	L9	de	det	de/det	De	True	L	10	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L10	heet/adj/parool_20000517_7/303	L10	sentence_delimiter	none	none	<sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L11	heet/adj/parool_20000517_7/303	L11	sentence_delimiter	none	none	</sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L12	heet/adj/parool_20000517_7/303	L12	.	punct	./punct	.	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L13	heet/adj/parool_20000517_7/303	L13	bind	verb	bind/verb	binden	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L14	heet/adj/parool_20000517_7/303	L14	te	comp	te/comp	te	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R0	heet/adj/parool_20000517_7/303	R0	barbecue_kool	noun	barbecue_kool/noun	barbecue-kolen	True	R	1	NA	NA	NA	TRUE	TRUE	TRUE	FALSE	3
heet/adj/parool_20000517_7/303/R1	heet/adj/parool_20000517_7/303	R1	,	punct	,/punct	,	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R2	heet/adj/parool_20000517_7/303	R2	waarin	pp	waarin/pp	waarin	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R3	heet/adj/parool_20000517_7/303	R3	brand_DIM	noun	brand_DIM/noun	brandjes	True	R	4	1.8148798	1674	4	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R4	heet/adj/parool_20000517_7/303	R4	in	prep	in/prep	in	True	R	5	0.24172923	9492181	4889	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R5	heet/adj/parool_20000517_7/303	R5	kelder	noun	kelder/noun	kelders	True	R	6	0.021363168999999998	9649	4	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R6	heet/adj/parool_20000517_7/303	R6	of	vg	of/vg	of	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R7	heet/adj/parool_20000517_7/303	R7	ingestort	adj	ingestort/adj	ingestorte	True	R	8	1.1405239999999999	802	1	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R8	heet/adj/parool_20000517_7/303	R8	huis	noun	huis/noun	huizen	True	R	9	-0.5317408	159560	38	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R9	heet/adj/parool_20000517_7/303	R9	vlam_op	verb	vlam_op/verb	opvlammen	True	R	10	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1
heet/adj/parool_20000517_7/303/R10	heet/adj/parool_20000517_7/303	R10	.	punct	./punct	.	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R11	heet/adj/parool_20000517_7/303	R11	sentence_delimiter	none	none	</sentence>	none	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R12	heet/adj/parool_20000517_7/303	R12	sentence_delimiter	none	none	<sentence>	none	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R13	heet/adj/parool_20000517_7/303	R13	iedereen	pron	iedereen/pron	Iedereen	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R14	heet/adj/parool_20000517_7/303	R14	beweeg	verb	beweeg/verb	beweegt	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000517_7/303/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L0	heet/adj/parool_20030524_99/154	L0	zeemeermin	noun	zeemeermin/noun	zeemeermin	True	L	1	1.8616624	388	1	FALSE	FALSE	TRUE	FALSE	1
heet/adj/parool_20030524_99/154/L1	heet/adj/parool_20030524_99/154	L1	een	det	een/det	een	True	L	2	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L2	heet/adj/parool_20030524_99/154	L2	ben	verb	ben/verb	is	True	L	3	0.16841711	9938754	4769	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L3	heet/adj/parool_20030524_99/154	L3	Katinka	name	Katinka/name	Katinka	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L4	heet/adj/parool_20030524_99/154	L4	dat	pron	dat/pron	dat	True	L	5	-0.014466803	552171	222	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L5	heet/adj/parool_20030524_99/154	L5	kinderliedje	noun	kinderliedje/noun	kinderliedje	True	L	6	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1
heet/adj/parool_20030524_99/154/L6	heet/adj/parool_20030524_99/154	L6	een	det	een/det	een	True	L	7	0.21254325	11075723	5562	FALSE	FALSE	TRUE	FALSE	1
heet/adj/parool_20030524_99/154/L7	heet/adj/parool_20030524_99/154	L7	nog	adv	nog/adv	nog	True	L	8	0.011060904	1683041	690	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L8	heet/adj/parool_20030524_99/154	L8	ook	adv	ook/adv	ook	True	L	9	-0.18026194	2214625	753	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L9	heet/adj/parool_20030524_99/154	L9	ben	verb	ben/verb	is	True	L	10	0.16841711	9938754	4769	FALSE	FALSE	TRUE	FALSE	1
heet/adj/parool_20030524_99/154/L10	heet/adj/parool_20030524_99/154	L10	er	adv	er/adv	Er	True	L	11	-0.014603617	1744977	700	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L11	heet/adj/parool_20030524_99/154	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L12	heet/adj/parool_20030524_99/154	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L13	heet/adj/parool_20030524_99/154	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1
heet/adj/parool_20030524_99/154/L14	heet/adj/parool_20030524_99/154	L14	ben	verb	ben/verb	was	False	L	15	0.16841711	9938754	4769	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R0	heet/adj/parool_20030524_99/154	R0	.	punct	./punct	.	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R1	heet/adj/parool_20030524_99/154	R1	""""	punct	"""/punct"	""""	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R2	heet/adj/parool_20030524_99/154	R2	sentence_delimiter	none	none	</sentence>	none	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R3	heet/adj/parool_20030524_99/154	R3	sentence_delimiter	none	none	<sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R4	heet/adj/parool_20030524_99/154	R4	Teach-in	noun	Teach-in/noun	Teach-in	False	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R5	heet/adj/parool_20030524_99/154	R5	sentence_delimiter	none	none	</sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R6	heet/adj/parool_20030524_99/154	R6	sentence_delimiter	none	none	<sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R7	heet/adj/parool_20030524_99/154	R7	""""	punct	"""/punct"	""""	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R8	heet/adj/parool_20030524_99/154	R8	ja	tag	ja/tag	Ja	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R9	heet/adj/parool_20030524_99/154	R9	,	punct	,/punct	,	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R10	heet/adj/parool_20030524_99/154	R10	1975	noun	1975/noun	1975	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R11	heet/adj/parool_20030524_99/154	R11	,	punct	,/punct	,	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R12	heet/adj/parool_20030524_99/154	R12	Ding-a-dong	name	Ding-a-dong/name	Ding-a-dong	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R13	heet/adj/parool_20030524_99/154	R13	,	punct	,/punct	,	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R14	heet/adj/parool_20030524_99/154	R14	de	det	de/det	de	False	R	15	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030524_99/154/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L0	heet/adj/parool_20000219_75/630	L0	hoe	adj	hoe/adj	Hoe	True	L	1	0.3473417	327075	188	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L1	heet/adj/parool_20000219_75/630	L1	sentence_delimiter	none	none	<sentence>	none	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L2	heet/adj/parool_20000219_75/630	L2	sentence_delimiter	none	none	</sentence>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L3	heet/adj/parool_20000219_75/630	L3	""""	punct	"""/punct"	""""	False	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L4	heet/adj/parool_20000219_75/630	L4	.	punct	./punct	.	False	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L5	heet/adj/parool_20000219_75/630	L5	gulden	noun	gulden/noun	gulden	False	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L6	heet/adj/parool_20000219_75/630	L6	750	num	750/num	750	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L7	heet/adj/parool_20000219_75/630	L7	de	det	de/det	de	False	L	8	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L8	heet/adj/parool_20000219_75/630	L8	rond	prep	rond/prep	rond	False	L	9	0.3836053	146554	87	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L9	heet/adj/parool_20000219_75/630	L9	dat	det	dat/det	dat	False	L	10	-0.13504757	1849436	658	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L10	heet/adj/parool_20000219_75/630	L10	varieer	verb	varieer/verb	varieert	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L11	heet/adj/parool_20000219_75/630	L11	Standaard	name	Standaard/name	Standaard	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L12	heet/adj/parool_20000219_75/630	L12	""""	punct	"""/punct"	""""	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L13	heet/adj/parool_20000219_75/630	L13	sentence_delimiter	none	none	<sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L14	heet/adj/parool_20000219_75/630	L14	sentence_delimiter	none	none	</sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R0	heet/adj/parool_20000219_75/630	R0	iemand	noun	iemand/noun	iemand	True	R	1	-0.2986772	112501	34	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R1	heet/adj/parool_20000219_75/630	R1	die	pron	die/pron	die	True	R	2	-0.18750222	2519801	852	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R2	heet/adj/parool_20000219_75/630	R2	bij	prep	bij/prep	bij	True	R	3	-0.27201220000000004	1803877	556	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R3	heet/adj/parool_20000219_75/630	R3	geboorte	noun	geboorte/noun	geboorten	True	R	4	-0.7709614	10649	2	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R4	heet/adj/parool_20000219_75/630	R4	zing	verb	zing/verb	zingt	True	R	5	-0.29346305	39746	12	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R5	heet/adj/parool_20000219_75/630	R5	?	punct	?/punct	?	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R6	heet/adj/parool_20000219_75/630	R6	sentence_delimiter	none	none	</sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R7	heet/adj/parool_20000219_75/630	R7	sentence_delimiter	none	none	<sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R8	heet/adj/parool_20000219_75/630	R8	""""	punct	"""/punct"	""""	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R9	heet/adj/parool_20000219_75/630	R9	Geboorte-	name	Geboorte-/name	Geboorte-	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R10	heet/adj/parool_20000219_75/630	R10	en	name	en/name	en	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R11	heet/adj/parool_20000219_75/630	R11	uitvaartzanger	name	uitvaartzanger/name	uitvaartzanger	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R12	heet/adj/parool_20000219_75/630	R12	,	punct	,/punct	,	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R13	heet/adj/parool_20000219_75/630	R13	maar	vg	maar/vg	maar	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R14	heet/adj/parool_20000219_75/630	R14	meer	det	meer/det	meer	False	R	15	-0.35496843	264661	75	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20000219_75/630/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L0	heet/adj/parool_20030417_48/267	L0	,	punct	,/punct	,	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L1	heet/adj/parool_20030417_48/267	L1	ben	verb	ben/verb	was	True	L	2	0.16841711	9938754	4769	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L2	heet/adj/parool_20030417_48/267	L2	Kultuurkamer	noun	Kultuurkamer/noun	Kultuurkamer	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L3	heet/adj/parool_20030417_48/267	L3	de	det	de/det	de	True	L	4	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L4	heet/adj/parool_20030417_48/267	L4	van	prep	van/prep	van	True	L	5	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L5	heet/adj/parool_20030417_48/267	L5	lid	noun	lid/noun	lid	True	L	6	-1.1375899	107912	14	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L6	heet/adj/parool_20030417_48/267	L6	geen	det	geen/det	geen	True	L	7	-0.23819056	1048752	334	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L7	heet/adj/parool_20030417_48/267	L7	je	pron	je/pron	je	True	L	8	0.07218008	1142105	500	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L8	heet/adj/parool_20030417_48/267	L8	terwijl	comp	terwijl/comp	terwijl	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L9	heet/adj/parool_20030417_48/267	L9	breng_uit	verb	breng_uit/verb	uitbrengen	True	L	10	-0.38828743	21894	6	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L10	heet/adj/parool_20030417_48/267	L10	liefde_gedicht	noun	liefde_gedicht/noun	liefdesgedicht	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L11	heet/adj/parool_20030417_48/267	L11	een	det	een/det	Een	True	L	12	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L12	heet/adj/parool_20030417_48/267	L12	sentence_delimiter	none	none	<sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L13	heet/adj/parool_20030417_48/267	L13	sentence_delimiter	none	none	</sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L14	heet/adj/parool_20030417_48/267	L14	.	punct	./punct	.	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R0	heet/adj/parool_20030417_48/267	R0	clandestien	adj	clandestien/adj	clandestien	True	R	1	1.8205763	1196	3	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R1	heet/adj/parool_20030417_48/267	R1	,	punct	,/punct	,	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R2	heet/adj/parool_20030417_48/267	R2	en	vg	en/vg	en	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R3	heet/adj/parool_20030417_48/267	R3	een	det	een/det	een	True	R	4	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R4	heet/adj/parool_20030417_48/267	R4	vlam	adj	vlam/adj	vlammend	True	R	5	3.0095468	850	7	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R5	heet/adj/parool_20030417_48/267	R5	protest	noun	protest/noun	protest	True	R	6	-1.2639266000000002	17707	2	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R6	heet/adj/parool_20030417_48/267	R6	tegen	prep	tegen/prep	tegen	True	R	7	-0.56523746	727647	167	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R7	heet/adj/parool_20030417_48/267	R7	het	det	het/det	het	True	R	8	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/parool_20030417_48/267/R8	heet/adj/parool_20030417_48/267	R8	nationaal-socialisme	noun	nationaal-socialisme/noun	nationaal-socialisme	True	R	9	2.3147514	485	2	FALSE	FALSE	FALSE	FALSE	0
