cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	ann_4	votes	conc_distance	conc_id
spot/noun/parool_20010616_87/1139/R14	spot/noun/parool_20010616_87/1139	R14	Gamble	name	Gamble/name	Gamble	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	1	13	spot/noun/parool_20010616_87/1139/R12
spot/noun/parool_20010616_87/1139/R15	spot/noun/parool_20010616_87/1139	R15	,	punct	,/punct	,	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/parool_20010616_87/1139/R13
spot/noun/parool_19990526_47/105/L0	spot/noun/parool_19990526_47/105	L0	politiek	adj	politiek/adj	politieke	True	L	1	-0.16470623	145013	16	TRUE	TRUE	TRUE	TRUE	4	1	spot/noun/parool_19990526_47/105/L0
spot/noun/parool_19990526_47/105/L1	spot/noun/parool_19990526_47/105	L1	reeks	noun	reeks/noun	reeks	True	L	2	0.56865364	60771	14	FALSE	FALSE	TRUE	FALSE	1	2	spot/noun/parool_19990526_47/105/L1
spot/noun/parool_19990526_47/105/L2	spot/noun/parool_19990526_47/105	L2	eindeloos	adj	eindeloos/adj	eindeloze	True	L	3	1.1947067	9265	4	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/parool_19990526_47/105/L2
spot/noun/parool_19990526_47/105/L3	spot/noun/parool_19990526_47/105	L3	een	det	een/det	een	True	L	4	0.17397657	11075723	1719	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/parool_19990526_47/105/L3
spot/noun/parool_19990526_47/105/L4	spot/noun/parool_19990526_47/105	L4	tv	noun	tv/noun	tv	True	L	5	2.3824587000000004	22119	31	FALSE	TRUE	FALSE	TRUE	2	5	spot/noun/parool_19990526_47/105/L4
spot/noun/parool_19990526_47/105/L5	spot/noun/parool_19990526_47/105	L5	op	prep	op/prep	op	True	L	6	0.39528270000000004	4502370	869	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/parool_19990526_47/105/L5
spot/noun/parool_19990526_47/105/L6	spot/noun/parool_19990526_47/105	L6	hoe	adj	hoe/adj	hoe	True	L	7	-0.14253402	327075	37	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/parool_19990526_47/105/L6
spot/noun/parool_19990526_47/105/L7	spot/noun/parool_19990526_47/105	L7	we	pron	we/pron	we	True	L	8	-0.22552942	1359191	142	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/parool_19990526_47/105/L7
spot/noun/parool_19990526_47/105/L8	spot/noun/parool_19990526_47/105	L8	zie	verb	zie/verb	zien	True	L	9	0.49528069999999996	555838	119	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/parool_19990526_47/105/L8
spot/noun/parool_19990526_47/105/L9	spot/noun/parool_19990526_47/105	L9	opening_scène	noun	opening_scène/noun	openingsscène	True	L	10	2.88032	433	1	FALSE	TRUE	FALSE	FALSE	1	10	spot/noun/parool_19990526_47/105/L9
spot/noun/parool_19990526_47/105/L10	spot/noun/parool_19990526_47/105	L10	sterk	adj	sterk/adj	sterke	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/parool_19990526_47/105/L10
spot/noun/parool_19990526_47/105/L11	spot/noun/parool_19990526_47/105	L11	de	det	de/det	de	True	L	12	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/parool_19990526_47/105/L11
spot/noun/parool_19990526_47/105/L12	spot/noun/parool_19990526_47/105	L12	in	prep	in/prep	In	True	L	13	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/parool_19990526_47/105/L12
spot/noun/parool_19990526_47/105/L13	spot/noun/parool_19990526_47/105	L13	sentence_delimiter	none	none	<sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/parool_19990526_47/105/delimiter
spot/noun/parool_19990526_47/105/L14	spot/noun/parool_19990526_47/105	L14	sentence_delimiter	none	none	</sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/parool_19990526_47/105/delimiter
spot/noun/parool_19990526_47/105/L15	spot/noun/parool_19990526_47/105	L15	.	punct	./punct	.	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/parool_19990526_47/105/L13
spot/noun/parool_19990526_47/105/R0	spot/noun/parool_19990526_47/105	R0	word	verb	word/verb	wordt	True	R	1	0.22710589999999997	3486710	570	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/parool_19990526_47/105/R0
spot/noun/parool_19990526_47/105/R1	spot/noun/parool_19990526_47/105	R1	speel_af	verb	speel_af/verb	afgespeeld	True	R	2	-0.12955292	17416	2	TRUE	FALSE	FALSE	FALSE	1	2	spot/noun/parool_19990526_47/105/R1
spot/noun/parool_19990526_47/105/R2	spot/noun/parool_19990526_47/105	R2	waarin	pp	waarin/pp	waarin	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/parool_19990526_47/105/R2
spot/noun/parool_19990526_47/105/R3	spot/noun/parool_19990526_47/105	R3	senator	noun	senator/noun	senator	True	R	4	-0.19289288	9365	1	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/parool_19990526_47/105/R3
spot/noun/parool_19990526_47/105/R4	spot/noun/parool_19990526_47/105	R4	Bulworth	name	Bulworth/name	Bulworth	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/parool_19990526_47/105/R4
spot/noun/parool_19990526_47/105/R5	spot/noun/parool_19990526_47/105	R5	(	punct	(/punct	(	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/parool_19990526_47/105/R5
spot/noun/parool_19990526_47/105/R6	spot/noun/parool_19990526_47/105	R6	Beatty	name	Beatty/name	Beatty	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/parool_19990526_47/105/R6
spot/noun/parool_19990526_47/105/R7	spot/noun/parool_19990526_47/105	R7	zelf	adv	zelf/adv	zelf	True	R	8	0.36421659999999995	329698	62	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/parool_19990526_47/105/R7
spot/noun/parool_19990526_47/105/R8	spot/noun/parool_19990526_47/105	R8	)	punct	)/punct	)	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/parool_19990526_47/105/R8
spot/noun/parool_19990526_47/105/R9	spot/noun/parool_19990526_47/105	R9	als	prep	als/prep	als	True	R	10	0.10337832599999999	1263756	183	FALSE	FALSE	FALSE	TRUE	1	10	spot/noun/parool_19990526_47/105/R9
spot/noun/parool_19990526_47/105/R10	spot/noun/parool_19990526_47/105	R10	de	det	de/det	de	True	R	11	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/parool_19990526_47/105/R10
spot/noun/parool_19990526_47/105/R11	spot/noun/parool_19990526_47/105	R11	sterk	adj	sterk/adj	sterke	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	1	12	spot/noun/parool_19990526_47/105/R11
spot/noun/parool_19990526_47/105/R12	spot/noun/parool_19990526_47/105	R12	en	vg	en/vg	en	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/parool_19990526_47/105/R12
spot/noun/parool_19990526_47/105/R13	spot/noun/parool_19990526_47/105	R13	zelf-bewust	adj	zelf-bewust/adj	zelfbewuste	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/parool_19990526_47/105/R13
spot/noun/parool_19990526_47/105/R14	spot/noun/parool_19990526_47/105	R14	vader_figuur	noun	vader_figuur/noun	vaderfiguur	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	1	15	spot/noun/parool_19990526_47/105/R14
