_id	_cws.hoekig.foc10.nav.weight.bound	_count.hoekig.foc10.nav.weight.bound	_cws.hoekig.foc10.nav.selection.bound	_count.hoekig.foc10.nav.selection.bound	_cws.hoekig.foc10.nav.no.bound	_count.hoekig.foc10.nav.no.bound	_cws.hoekig.foc10.all.weight.bound	_count.hoekig.foc10.all.weight.bound	_cws.hoekig.foc10.all.selection.bound	_count.hoekig.foc10.all.selection.bound	_cws.hoekig.foc10.all.no.bound	_count.hoekig.foc10.all.no.bound	_cws.hoekig.foc5.nav.weight.bound	_count.hoekig.foc5.nav.weight.bound	_cws.hoekig.foc5.nav.selection.bound	_count.hoekig.foc5.nav.selection.bound	_cws.hoekig.foc5.nav.no.bound	_count.hoekig.foc5.nav.no.bound	_cws.hoekig.foc5.all.weight.bound	_count.hoekig.foc5.all.weight.bound	_cws.hoekig.foc5.all.selection.bound	_count.hoekig.foc5.all.selection.bound	_cws.hoekig.foc5.all.no.bound	_count.hoekig.foc5.all.no.bound
hoekig/adj/de_standaard_20030517_01_89/1366	ben/verb;gewicht/noun;gram/noun;jongen/noun;particulier/adj;vormgeving/noun	6	ben/verb;gewicht/noun;gram/noun;jongen/noun;particulier/adj;vormgeving/noun	6	ben/verb;gewicht/noun;gram/noun;jongen/noun;particulier/adj;vormgeving/noun	6	ben/verb;een/det;gewicht/noun;gram/noun;jongen/noun;met/prep;particulier/adj;vormgeving/noun;wat/adv	9	ben/verb;een/det;gewicht/noun;gram/noun;jongen/noun;met/prep;particulier/adj;vormgeving/noun;wat/adv	9	ben/verb;een/det;gewicht/noun;gram/noun;jongen/noun;met/prep;particulier/adj;vormgeving/noun;wat/adv	9	ben/verb;gewicht/noun;jongen/noun	3	ben/verb;gewicht/noun;jongen/noun	3	ben/verb;gewicht/noun;jongen/noun	3	ben/verb;een/det;gewicht/noun;jongen/noun;met/prep;wat/adv	6	ben/verb;een/det;gewicht/noun;jongen/noun;met/prep;wat/adv	6	ben/verb;een/det;gewicht/noun;jongen/noun;met/prep;wat/adv	6
hoekig/adj/de_standaard_20041015_01_58/598	Macedonisch/adj;contrast/noun;prachtig/adj;rauw/adj;speel/verb;streep/noun;stuk/noun;swing/adj	8	Macedonisch/adj;contrast/noun;prachtig/adj;rauw/adj;speel/verb;streep/noun;stuk/noun;swing/adj	8	Macedonisch/adj;contrast/noun;prachtig/adj;rauw/adj;speel/verb;streep/noun;stuk/noun;swing/adj	8	Macedonisch/adj;contrast/noun;die/pron;een/det;met/prep;prachtig/adj;rauw/adj;speel/verb;streep/noun;stuk/noun;swing/adj;ze/pron	12	Macedonisch/adj;contrast/noun;die/pron;een/det;met/prep;prachtig/adj;rauw/adj;speel/verb;streep/noun;stuk/noun;swing/adj;ze/pron	12	Macedonisch/adj;contrast/noun;die/pron;een/det;met/prep;prachtig/adj;rauw/adj;speel/verb;streep/noun;stuk/noun;swing/adj;ze/pron	12	Macedonisch/adj;rauw/adj;speel/verb;stuk/noun;swing/adj	5	Macedonisch/adj;rauw/adj;speel/verb;stuk/noun;swing/adj	5	Macedonisch/adj;rauw/adj;speel/verb;stuk/noun;swing/adj	5	Macedonisch/adj;met/prep;rauw/adj;speel/verb;stuk/noun;swing/adj;ze/pron	7	Macedonisch/adj;met/prep;rauw/adj;speel/verb;stuk/noun;swing/adj;ze/pron	7	Macedonisch/adj;met/prep;rauw/adj;speel/verb;stuk/noun;swing/adj;ze/pron	7
hoekig/adj/de_standaard_20011213_01_91/436	aanvankelijk/adj;ben/verb;humoristisch/adj;schrijf/verb;vaak/adj	5	aanvankelijk/adj;ben/verb;humoristisch/adj;schrijf/verb;vaak/adj	5	aanvankelijk/adj;ben/verb;humoristisch/adj;schrijf/verb;vaak/adj	5	aanvankelijk/adj;ben/verb;hier/adv;humoristisch/adj;schrijf/verb;vaak/adj;ze/pron	7	aanvankelijk/adj;ben/verb;hier/adv;humoristisch/adj;schrijf/verb;vaak/adj;ze/pron	7	aanvankelijk/adj;ben/verb;hier/adv;humoristisch/adj;schrijf/verb;vaak/adj;ze/pron	7	schrijf/verb	1	schrijf/verb	1	schrijf/verb	1	hier/adv;schrijf/verb	2	hier/adv;schrijf/verb	2	hier/adv;schrijf/verb	2
hoekig/adj/de_standaard_20020718_01_79/586	kader/noun;kast_DIM/noun;overzichtelijk/adj;rommel/noun;structuur/noun;vang/verb;veilig/adj	7	kader/noun;kast_DIM/noun;overzichtelijk/adj;rommel/noun;structuur/noun;vang/verb;veilig/adj	7	kader/noun;kast_DIM/noun;overzichtelijk/adj;rommel/noun;structuur/noun;vang/verb;veilig/adj	7	hij/pron;kader/noun;kast_DIM/noun;overzichtelijk/adj;rommel/noun;structuur/noun;vang/verb;veilig/adj	8	hij/pron;kader/noun;kast_DIM/noun;overzichtelijk/adj;rommel/noun;structuur/noun;vang/verb;veilig/adj	8	hij/pron;kader/noun;kast_DIM/noun;overzichtelijk/adj;rommel/noun;structuur/noun;vang/verb;veilig/adj	8	kader/noun;kast_DIM/noun;overzichtelijk/adj;structuur/noun;veilig/adj	5	kader/noun;kast_DIM/noun;overzichtelijk/adj;structuur/noun;veilig/adj	5	kader/noun;kast_DIM/noun;overzichtelijk/adj;structuur/noun;veilig/adj	5	kader/noun;kast_DIM/noun;overzichtelijk/adj;structuur/noun;veilig/adj	5	kader/noun;kast_DIM/noun;overzichtelijk/adj;structuur/noun;veilig/adj	5	kader/noun;kast_DIM/noun;overzichtelijk/adj;structuur/noun;veilig/adj	5
hoekig/adj/de_standaard_20021106_01_121/39	letter/noun;logo/noun;maak/verb;robuust/adj;rond/adj;rood/adj;zwart/adj	7	letter/noun;logo/noun;maak/verb;robuust/adj;rond/adj;rood/adj;zwart/adj	7	letter/noun;logo/noun;maak/verb;robuust/adj;rond/adj;rood/adj;zwart/adj	7	een/det;letter/noun;logo/noun;maak/verb;met/prep;robuust/adj;rond/adj;rood/adj;zwart/adj	9	een/det;letter/noun;logo/noun;maak/verb;met/prep;robuust/adj;rond/adj;rood/adj;zwart/adj	9	een/det;letter/noun;logo/noun;maak/verb;met/prep;robuust/adj;rond/adj;rood/adj;zwart/adj	9	letter/noun;logo/noun;maak/verb;robuust/adj;zwart/adj	5	letter/noun;logo/noun;maak/verb;robuust/adj;zwart/adj	5	letter/noun;logo/noun;maak/verb;robuust/adj;zwart/adj	5	een/det;letter/noun;logo/noun;maak/verb;robuust/adj;zwart/adj	6	een/det;letter/noun;logo/noun;maak/verb;robuust/adj;zwart/adj	6	een/det;letter/noun;logo/noun;maak/verb;robuust/adj;zwart/adj	6
hoekig/adj/de_standaard_20011229_01_53/111	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3	animatie/noun;ben/verb;volwassen/adj	3
hoekig/adj/de_standaard_20030927_01_112/51	basis/noun;ben/verb;eigenzinnig/adj;kort/adj;technisch/adj	5	basis/noun;ben/verb;eigenzinnig/adj;kort/adj;technisch/adj	5	basis/noun;ben/verb;eigenzinnig/adj;kort/adj;technisch/adj	5	basis/noun;ben/verb;dezelfde/det;eigenzinnig/adj;kort/adj;misschien/adv;technisch/adj;vooral/adv;wel/adv	9	basis/noun;ben/verb;dezelfde/det;eigenzinnig/adj;kort/adj;misschien/adv;technisch/adj;vooral/adv;wel/adv	9	basis/noun;ben/verb;dezelfde/det;eigenzinnig/adj;kort/adj;misschien/adv;technisch/adj;vooral/adv;wel/adv	9	ben/verb;eigenzinnig/adj;kort/adj	3	ben/verb;eigenzinnig/adj;kort/adj	3	ben/verb;eigenzinnig/adj;kort/adj	3	ben/verb;eigenzinnig/adj;kort/adj;vooral/adv	4	ben/verb;eigenzinnig/adj;kort/adj;vooral/adv	4	ben/verb;eigenzinnig/adj;kort/adj;vooral/adv	4
hoekig/adj/de_standaard_19990712_01_89/474	energiek/adj;experimenteel/adj;geweldig/adj;punk/noun	4	energiek/adj;experimenteel/adj;geweldig/adj;punk/noun	4	energiek/adj;experimenteel/adj;geweldig/adj;punk/noun	4	een/det;energiek/adj;experimenteel/adj;geweldig/adj;punk/noun;wel/adv	6	een/det;energiek/adj;experimenteel/adj;geweldig/adj;punk/noun;wel/adv	6	een/det;energiek/adj;experimenteel/adj;geweldig/adj;punk/noun;wel/adv	6	energiek/adj;geweldig/adj;punk/noun	3	energiek/adj;geweldig/adj;punk/noun	3	energiek/adj;geweldig/adj;punk/noun	3	energiek/adj;geweldig/adj;punk/noun;wel/adv	4	energiek/adj;geweldig/adj;punk/noun;wel/adv	4	energiek/adj;geweldig/adj;punk/noun;wel/adv	4
hoekig/adj/de_standaard_20040623_01_103/441	gestroomlijnd/adj;open/adj;ruil_in/verb	3	gestroomlijnd/adj;open/adj;ruil_in/verb	3	gestroomlijnd/adj;open/adj;ruil_in/verb	3	een/det;gestroomlijnd/adj;open/adj;ruil_in/verb	4	een/det;gestroomlijnd/adj;open/adj;ruil_in/verb	4	een/det;gestroomlijnd/adj;open/adj;ruil_in/verb	4	open/adj;ruil_in/verb	2	open/adj;ruil_in/verb	2	open/adj;ruil_in/verb	2	open/adj;ruil_in/verb	2	open/adj;ruil_in/verb	2	open/adj;ruil_in/verb	2
hoekig/adj/de_standaard_20000902_01_17/115	ben/verb;lichaam_taal/noun;taal_gebruik/noun	3	ben/verb;lichaam_taal/noun;taal_gebruik/noun	3	ben/verb;lichaam_taal/noun;taal_gebruik/noun	3	ben/verb;lichaam_taal/noun;taal_gebruik/noun	3	ben/verb;lichaam_taal/noun;taal_gebruik/noun	3	ben/verb;lichaam_taal/noun;taal_gebruik/noun	3	ben/verb;taal_gebruik/noun	2	ben/verb;taal_gebruik/noun	2	ben/verb;taal_gebruik/noun	2	ben/verb;taal_gebruik/noun	2	ben/verb;taal_gebruik/noun	2	ben/verb;taal_gebruik/noun	2
hoekig/adj/de_standaard_20030707_01_92/593	fel/adj;intens/adj;palet/noun;uitdrukking/noun;vorm/noun	5	fel/adj;intens/adj;palet/noun;uitdrukking/noun;vorm/noun	5	fel/adj;intens/adj;palet/noun;uitdrukking/noun;vorm/noun	5	fel/adj;intens/adj;palet/noun;uitdrukking/noun;vorm/noun;zijn/det	6	fel/adj;intens/adj;palet/noun;uitdrukking/noun;vorm/noun;zijn/det	6	fel/adj;intens/adj;palet/noun;uitdrukking/noun;vorm/noun;zijn/det	6	fel/adj;intens/adj;uitdrukking/noun;vorm/noun	4	fel/adj;intens/adj;uitdrukking/noun;vorm/noun	4	fel/adj;intens/adj;uitdrukking/noun;vorm/noun	4	fel/adj;intens/adj;uitdrukking/noun;vorm/noun;zijn/det	5	fel/adj;intens/adj;uitdrukking/noun;vorm/noun;zijn/det	5	fel/adj;intens/adj;uitdrukking/noun;vorm/noun;zijn/det	5
hoekig/adj/de_standaard_20040705_01_69/218	blank/adj;drive/noun;enorm/adj;geef/verb	4	blank/adj;drive/noun;enorm/adj;geef/verb	4	blank/adj;drive/noun;enorm/adj;geef/verb	4	blank/adj;drive/noun;een/det;enorm/adj;geef/verb	5	blank/adj;drive/noun;een/det;enorm/adj;geef/verb	5	blank/adj;drive/noun;een/det;enorm/adj;geef/verb	5	blank/adj;drive/noun;enorm/adj	3	blank/adj;drive/noun;enorm/adj	3	blank/adj;drive/noun;enorm/adj	3	blank/adj;drive/noun;een/det;enorm/adj	4	blank/adj;drive/noun;een/det;enorm/adj	4	blank/adj;drive/noun;een/det;enorm/adj	4
hoekig/adj/de_standaard_20010119_01_69/538	koets_werk/noun;minder/adj;modern/adj;styling/noun;uit/verb	5	koets_werk/noun;minder/adj;modern/adj;styling/noun;uit/verb	5	koets_werk/noun;minder/adj;modern/adj;styling/noun;uit/verb	5	een/det;koets_werk/noun;minder/adj;modern/adj;styling/noun;uit/verb	6	een/det;koets_werk/noun;minder/adj;modern/adj;styling/noun;uit/verb	6	een/det;koets_werk/noun;minder/adj;modern/adj;styling/noun;uit/verb	6	koets_werk/noun;minder/adj;modern/adj	3	koets_werk/noun;minder/adj;modern/adj	3	koets_werk/noun;minder/adj;modern/adj	3	een/det;koets_werk/noun;minder/adj;modern/adj	4	een/det;koets_werk/noun;minder/adj;modern/adj	4	een/det;koets_werk/noun;minder/adj;modern/adj	4
hoekig/adj/de_standaard_19990505_01_16/514	benadering/noun;heel/adj;neem_weg/verb	3	benadering/noun;heel/adj;neem_weg/verb	3	benadering/noun;heel/adj;neem_weg/verb	3	benadering/noun;die/det;heel/adj;neem_weg/verb;weg/part	5	benadering/noun;die/det;heel/adj;neem_weg/verb;weg/part	5	benadering/noun;die/det;heel/adj;neem_weg/verb;weg/part	5	benadering/noun;neem_weg/verb	2	benadering/noun;neem_weg/verb	2	benadering/noun;neem_weg/verb	2	benadering/noun;die/det;neem_weg/verb	3	benadering/noun;die/det;neem_weg/verb	3	benadering/noun;die/det;neem_weg/verb	3
hoekig/adj/het_laatste_nieuws_20011005_01_503/665	denk/verb;even/adj;zie_uit/verb	3	denk/verb;even/adj;zie_uit/verb	3	denk/verb;even/adj;zie_uit/verb	3	denk/verb;even/adj;hij/pron;uit/part;zie_uit/verb	5	denk/verb;even/adj;hij/pron;uit/part;zie_uit/verb	5	denk/verb;even/adj;hij/pron;uit/part;zie_uit/verb	5	even/adj;zie_uit/verb	2	even/adj;zie_uit/verb	2	even/adj;zie_uit/verb	2	even/adj;hij/pron;uit/part;zie_uit/verb	4	even/adj;hij/pron;uit/part;zie_uit/verb	4	even/adj;hij/pron;uit/part;zie_uit/verb	4
hoekig/adj/het_laatste_nieuws_20011228_01_485/689	bevallig/adj;koets_werk/noun;lijn/noun;terrein_wagen/noun	4	bevallig/adj;koets_werk/noun;lijn/noun;terrein_wagen/noun	4	bevallig/adj;koets_werk/noun;lijn/noun;terrein_wagen/noun	4	bevallig/adj;een/det;koets_werk/noun;lijn/noun;terrein_wagen/noun;zijn/det	6	bevallig/adj;een/det;koets_werk/noun;lijn/noun;terrein_wagen/noun;zijn/det	6	bevallig/adj;een/det;koets_werk/noun;lijn/noun;terrein_wagen/noun;zijn/det	6	bevallig/adj;lijn/noun;terrein_wagen/noun	3	bevallig/adj;lijn/noun;terrein_wagen/noun	3	bevallig/adj;lijn/noun;terrein_wagen/noun	3	bevallig/adj;een/det;lijn/noun;terrein_wagen/noun;zijn/det	5	bevallig/adj;een/det;lijn/noun;terrein_wagen/noun;zijn/det	5	bevallig/adj;een/det;lijn/noun;terrein_wagen/noun;zijn/det	5
hoekig/adj/het_laatste_nieuws_20021207_01_528/234	decolleté/noun;erg/adj;flatteer/adj;jurk/noun	4	decolleté/noun;erg/adj;flatteer/adj;jurk/noun	4	decolleté/noun;erg/adj;flatteer/adj;jurk/noun	4	decolleté/noun;een/det;erg/adj;flatteer/adj;jurk/noun;met/prep	6	decolleté/noun;een/det;erg/adj;flatteer/adj;jurk/noun;met/prep	6	decolleté/noun;een/det;erg/adj;flatteer/adj;jurk/noun;met/prep	6	decolleté/noun;jurk/noun	2	decolleté/noun;jurk/noun	2	decolleté/noun;jurk/noun	2	decolleté/noun;een/det;jurk/noun;met/prep	4	decolleté/noun;een/det;jurk/noun;met/prep	4	decolleté/noun;een/det;jurk/noun;met/prep	4
hoekig/adj/het_laatste_nieuws_20020219_01_416/29	alles/noun;kleur/noun;stof/noun;vest/noun;zwaar/adj	5	alles/noun;kleur/noun;stof/noun;vest/noun;zwaar/adj	5	alles/noun;kleur/noun;stof/noun;vest/noun;zwaar/adj	5	alles/noun;een/det;kleur/noun;stof/noun;vest/noun;zwaar/adj	6	alles/noun;een/det;kleur/noun;stof/noun;vest/noun;zwaar/adj	6	alles/noun;een/det;kleur/noun;stof/noun;vest/noun;zwaar/adj	6	kleur/noun;stof/noun;vest/noun;zwaar/adj	4	kleur/noun;stof/noun;vest/noun;zwaar/adj	4	kleur/noun;stof/noun;vest/noun;zwaar/adj	4	een/det;kleur/noun;stof/noun;vest/noun;zwaar/adj	5	een/det;kleur/noun;stof/noun;vest/noun;zwaar/adj	5	een/det;kleur/noun;stof/noun;vest/noun;zwaar/adj	5
hoekig/adj/het_laatste_nieuws_20020531_01_413/42	Oost_Duitser/noun;ben/verb;fabriek/noun;gewezen/adj;maker/noun;wagen_DIM/noun	6	Oost_Duitser/noun;ben/verb;fabriek/noun;gewezen/adj;maker/noun;wagen_DIM/noun	6	Oost_Duitser/noun;ben/verb;fabriek/noun;gewezen/adj;maker/noun;wagen_DIM/noun	6	Oost_Duitser/noun;als/prep;ben/verb;dat/pron;fabriek/noun;gewezen/adj;maker/noun;wagen_DIM/noun	8	Oost_Duitser/noun;als/prep;ben/verb;dat/pron;fabriek/noun;gewezen/adj;maker/noun;wagen_DIM/noun	8	Oost_Duitser/noun;als/prep;ben/verb;dat/pron;fabriek/noun;gewezen/adj;maker/noun;wagen_DIM/noun	8	wagen_DIM/noun	1	wagen_DIM/noun	1	wagen_DIM/noun	1	wagen_DIM/noun	1	wagen_DIM/noun	1	wagen_DIM/noun	1
hoekig/adj/het_laatste_nieuws_20010914_01_472/727	beweging/noun;bocht/noun;bruusk/adj;reconstrueer/verb;snelheid/noun	5	beweging/noun;bocht/noun;bruusk/adj;reconstrueer/verb;snelheid/noun	5	beweging/noun;bocht/noun;bruusk/adj;reconstrueer/verb;snelheid/noun	5	beweging/noun;bocht/noun;bruusk/adj;een/det;met/prep;reconstrueer/verb;slechts/adv;snelheid/noun;ze/pron	9	beweging/noun;bocht/noun;bruusk/adj;een/det;met/prep;reconstrueer/verb;slechts/adv;snelheid/noun;ze/pron	9	beweging/noun;bocht/noun;bruusk/adj;een/det;met/prep;reconstrueer/verb;slechts/adv;snelheid/noun;ze/pron	9	beweging/noun;bocht/noun;bruusk/adj;snelheid/noun	4	beweging/noun;bocht/noun;bruusk/adj;snelheid/noun	4	beweging/noun;bocht/noun;bruusk/adj;snelheid/noun	4	beweging/noun;bocht/noun;bruusk/adj;een/det;met/prep;snelheid/noun	6	beweging/noun;bocht/noun;bruusk/adj;een/det;met/prep;snelheid/noun	6	beweging/noun;bocht/noun;bruusk/adj;een/det;met/prep;snelheid/noun	6
hoekig/adj/het_laatste_nieuws_20010727_01_365/153	ben/verb;koop/adj;stilistisch/adj	3	ben/verb;koop/adj;stilistisch/adj	3	ben/verb;koop/adj;stilistisch/adj	3	ben/verb;die/det;een/det;even/adv;koop/adj;stilistisch/adj	6	ben/verb;die/det;een/det;even/adv;koop/adj;stilistisch/adj	6	ben/verb;die/det;een/det;even/adv;koop/adj;stilistisch/adj	6	ben/verb;stilistisch/adj	2	ben/verb;stilistisch/adj	2	ben/verb;stilistisch/adj	2	ben/verb;die/det;een/det;even/adv;stilistisch/adj	5	ben/verb;die/det;een/det;even/adv;stilistisch/adj	5	ben/verb;die/det;een/det;even/adv;stilistisch/adj	5
hoekig/adj/het_nieuwsblad_19990114_01_446/152	agressief/adj;geslacht/noun;groot/adj;letterlijk/adj;lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj;rood/adj;tepel/noun	10	agressief/adj;geslacht/noun;groot/adj;letterlijk/adj;lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj;rood/adj;tepel/noun	10	agressief/adj;geslacht/noun;groot/adj;letterlijk/adj;lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj;rood/adj;tepel/noun	10	agressief/adj;geslacht/noun;groot/adj;letterlijk/adj;lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj;rood/adj;te/adv;tepel/noun	11	agressief/adj;geslacht/noun;groot/adj;letterlijk/adj;lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj;rood/adj;te/adv;tepel/noun	11	agressief/adj;geslacht/noun;groot/adj;letterlijk/adj;lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj;rood/adj;te/adv;tepel/noun	11	lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj	4	lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj	4	lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj	4	lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj	4	lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj	4	lichaam/noun;lip/noun;onbeschaamd/adj;ontbloot/adj	4
hoekig/adj/het_nieuwsblad_20001109_01_512/465	ben/verb;eerder/adj;gezicht/noun;neus/noun;scherp/adj	5	ben/verb;eerder/adj;gezicht/noun;neus/noun;scherp/adj	5	ben/verb;eerder/adj;gezicht/noun;neus/noun;scherp/adj	5	ben/verb;een/det;eerder/adj;gezicht/noun;met/prep;neus/noun;scherp/adj;zijn/det	8	ben/verb;een/det;eerder/adj;gezicht/noun;met/prep;neus/noun;scherp/adj;zijn/det	8	ben/verb;een/det;eerder/adj;gezicht/noun;met/prep;neus/noun;scherp/adj;zijn/det	8	ben/verb;eerder/adj;gezicht/noun;neus/noun;scherp/adj	5	ben/verb;eerder/adj;gezicht/noun;neus/noun;scherp/adj	5	ben/verb;eerder/adj;gezicht/noun;neus/noun;scherp/adj	5	ben/verb;een/det;eerder/adj;gezicht/noun;met/prep;neus/noun;scherp/adj;zijn/det	8	ben/verb;een/det;eerder/adj;gezicht/noun;met/prep;neus/noun;scherp/adj;zijn/det	8	ben/verb;een/det;eerder/adj;gezicht/noun;met/prep;neus/noun;scherp/adj;zijn/det	8
hoekig/adj/het_nieuwsblad_20000129_01_790/959	Chinees/adj;personage/noun;schrijf/verb;tekst/noun;westerling/noun	5	Chinees/adj;personage/noun;schrijf/verb;tekst/noun;westerling/noun	5	Chinees/adj;personage/noun;schrijf/verb;tekst/noun;westerling/noun	5	Chinees/adj;een/det;personage/noun;schrijf/verb;tekst/noun;westerling/noun	6	Chinees/adj;een/det;personage/noun;schrijf/verb;tekst/noun;westerling/noun	6	Chinees/adj;een/det;personage/noun;schrijf/verb;tekst/noun;westerling/noun	6	Chinees/adj;personage/noun;tekst/noun	3	Chinees/adj;personage/noun;tekst/noun	3	Chinees/adj;personage/noun;tekst/noun	3	Chinees/adj;personage/noun;tekst/noun	3	Chinees/adj;personage/noun;tekst/noun	3	Chinees/adj;personage/noun;tekst/noun	3
hoekig/adj/het_nieuwsblad_20030627_01_68/30	korrel/noun;stapel/verb;tamelijk/adj;vergemakkelijk/verb;zand/noun	5	korrel/noun;stapel/verb;tamelijk/adj;vergemakkelijk/verb;zand/noun	5	korrel/noun;stapel/verb;tamelijk/adj;vergemakkelijk/verb;zand/noun	5	een/det;korrel/noun;stapel/verb;tamelijk/adj;vergemakkelijk/verb;zand/noun	6	een/det;korrel/noun;stapel/verb;tamelijk/adj;vergemakkelijk/verb;zand/noun	6	een/det;korrel/noun;stapel/verb;tamelijk/adj;vergemakkelijk/verb;zand/noun	6	korrel/noun;tamelijk/adj;zand/noun	3	korrel/noun;tamelijk/adj;zand/noun	3	korrel/noun;tamelijk/adj;zand/noun	3	een/det;korrel/noun;tamelijk/adj;zand/noun	4	een/det;korrel/noun;tamelijk/adj;zand/noun	4	een/det;korrel/noun;tamelijk/adj;zand/noun	4
hoekig/adj/het_nieuwsblad_20020404_01_586/183	bezaaid/adj;bocht/noun;kassei/noun;maak/verb;ondergrond/noun;rechts/noun;vertoon/verb;verzakking/noun;weg/noun	9	bezaaid/adj;bocht/noun;kassei/noun;maak/verb;ondergrond/noun;rechts/noun;vertoon/verb;verzakking/noun;weg/noun	9	bezaaid/adj;bocht/noun;kassei/noun;maak/verb;ondergrond/noun;rechts/noun;vertoon/verb;verzakking/noun;weg/noun	9	bezaaid/adj;bocht/noun;een/det;kassei/noun;maak/verb;met/prep;ondergrond/noun;rechts/noun;vertoon/verb;verzakking/noun;weg/noun	11	bezaaid/adj;bocht/noun;een/det;kassei/noun;maak/verb;met/prep;ondergrond/noun;rechts/noun;vertoon/verb;verzakking/noun;weg/noun	11	bezaaid/adj;bocht/noun;een/det;kassei/noun;maak/verb;met/prep;ondergrond/noun;rechts/noun;vertoon/verb;verzakking/noun;weg/noun	11	bezaaid/adj;kassei/noun;maak/verb;ondergrond/noun;rechts/noun;verzakking/noun	6	bezaaid/adj;kassei/noun;maak/verb;ondergrond/noun;rechts/noun;verzakking/noun	6	bezaaid/adj;kassei/noun;maak/verb;ondergrond/noun;rechts/noun;verzakking/noun	6	bezaaid/adj;een/det;kassei/noun;maak/verb;met/prep;ondergrond/noun;rechts/noun;verzakking/noun	8	bezaaid/adj;een/det;kassei/noun;maak/verb;met/prep;ondergrond/noun;rechts/noun;verzakking/noun	8	bezaaid/adj;een/det;kassei/noun;maak/verb;met/prep;ondergrond/noun;rechts/noun;verzakking/noun	8
hoekig/adj/het_nieuwsblad_20010530_01_172/59	Zwitser/noun;fors/adj;spier_bal/noun;stel/noun	4	Zwitser/noun;fors/adj;spier_bal/noun;stel/noun	4	Zwitser/noun;fors/adj;spier_bal/noun;stel/noun	4	Zwitser/noun;een/det;fors/adj;met/prep;spier_bal/noun;stel/noun;uit/prep	7	Zwitser/noun;een/det;fors/adj;met/prep;spier_bal/noun;stel/noun;uit/prep	7	Zwitser/noun;een/det;fors/adj;met/prep;spier_bal/noun;stel/noun;uit/prep	7	Zwitser/noun;stel/noun	2	Zwitser/noun;stel/noun	2	Zwitser/noun;stel/noun	2	Zwitser/noun;een/det;stel/noun;uit/prep	4	Zwitser/noun;een/det;stel/noun;uit/prep	4	Zwitser/noun;een/det;stel/noun;uit/prep	4
hoekig/adj/het_nieuwsblad_20041011_01_158/174	ben/verb;speel/verb;trouwring/noun	3	ben/verb;speel/verb;trouwring/noun	3	ben/verb;speel/verb;trouwring/noun	3	ben/verb;met/prep;speel/verb;toch/adv;trouwring/noun	5	ben/verb;met/prep;speel/verb;toch/adv;trouwring/noun	5	ben/verb;met/prep;speel/verb;toch/adv;trouwring/noun	5	ben/verb;trouwring/noun	2	ben/verb;trouwring/noun	2	ben/verb;trouwring/noun	2	ben/verb;trouwring/noun	2	ben/verb;trouwring/noun	2	ben/verb;trouwring/noun	2
hoekig/adj/het_nieuwsblad_20010113_01_695/66	handig/adj;hoog/adj;polyvalent/noun	3	handig/adj;hoog/adj;polyvalent/noun	3	handig/adj;hoog/adj;polyvalent/noun	3	een/det;handig/adj;hoog/adj;maar/adv;meestal/adv;polyvalent/noun;vooral/adv	7	een/det;handig/adj;hoog/adj;maar/adv;meestal/adv;polyvalent/noun;vooral/adv	7	een/det;handig/adj;hoog/adj;maar/adv;meestal/adv;polyvalent/noun;vooral/adv	7	handig/adj;hoog/adj	2	handig/adj;hoog/adj	2	handig/adj;hoog/adj	2	een/det;handig/adj;hoog/adj;maar/adv;meestal/adv;vooral/adv	6	een/det;handig/adj;hoog/adj;maar/adv;meestal/adv;vooral/adv	6	een/det;handig/adj;hoog/adj;maar/adv;meestal/adv;vooral/adv	6
