cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_2	ann_1	votes
hoekig/adj/nrc_handelsblad_20000729_114/333/L7	hoekig/adj/nrc_handelsblad_20000729_114/333	L7	astronaut	noun	astronaut/noun	astronauten	True	L	8	2.503461	1738	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L8	hoekig/adj/nrc_handelsblad_20000729_114/333	L8	geen	det	geen/det	geen	True	L	9	-0.60870486	1048752	27	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L9	hoekig/adj/nrc_handelsblad_20000729_114/333	L9	er	adv	er/adv	er	True	L	10	-0.73201466	1744977	40	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L10	hoekig/adj/nrc_handelsblad_20000729_114/333	L10	als	comp	als/comp	als	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L11	hoekig/adj/nrc_handelsblad_20000729_114/333	L11	word	verb	word/verb	worden	True	L	12	-0.41804108	3486710	109	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L12	hoekig/adj/nrc_handelsblad_20000729_114/333	L12	eentonig	adj	eentonig/adj	eentonig	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L13	hoekig/adj/nrc_handelsblad_20000729_114/333	L13	snel	adj	snel/adj	snel	True	L	14	0.6046074	230240	20	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L14	hoekig/adj/nrc_handelsblad_20000729_114/333	L14	al	adv	al/adv	al	True	L	15	-0.49371615	1066466	31	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/L15	hoekig/adj/nrc_handelsblad_20000729_114/333	L15	zal	verb	zal/verb	zou	True	L	16	-0.96859884	1661300	30	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R0	hoekig/adj/nrc_handelsblad_20000729_114/333	R0	choreografie	noun	choreografie/noun	choreografie	True	R	1	3.6175838	2820	5	TRUE	TRUE	TRUE	3
hoekig/adj/nrc_handelsblad_20000729_114/333/R1	hoekig/adj/nrc_handelsblad_20000729_114/333	R1	te	comp	te/comp	te	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R2	hoekig/adj/nrc_handelsblad_20000729_114/333	R2	zie	verb	zie/verb	zien	True	R	3	0.057503212000000005	555838	28	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R3	hoekig/adj/nrc_handelsblad_20000729_114/333	R3	geef	verb	geef/verb	gaven	True	R	4	0.024465862999999997	370341	18	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R4	hoekig/adj/nrc_handelsblad_20000729_114/333	R4	in	prep	in/prep	in	True	R	5	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R5	hoekig/adj/nrc_handelsblad_20000729_114/333	R5	de	det	de/det	de	True	R	6	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R6	hoekig/adj/nrc_handelsblad_20000729_114/333	R6	lucht_zee	noun	lucht_zee/noun	luchtzee	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R7	hoekig/adj/nrc_handelsblad_20000729_114/333	R7	tussen	prep	tussen/prep	tussen	True	R	8	-0.32889408	409604	14	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R8	hoekig/adj/nrc_handelsblad_20000729_114/333	R8	maan	noun	maan/noun	maan	True	R	9	1.307243	5716	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R9	hoekig/adj/nrc_handelsblad_20000729_114/333	R9	en	vg	en/vg	en	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R10	hoekig/adj/nrc_handelsblad_20000729_114/333	R10	aarde	noun	aarde/noun	aarde	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R11	hoekig/adj/nrc_handelsblad_20000729_114/333	R11	.	punct	./punct	.	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R12	hoekig/adj/nrc_handelsblad_20000729_114/333	R12	sentence_delimiter	none	none	</sentence>	none	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R13	hoekig/adj/nrc_handelsblad_20000729_114/333	R13	sentence_delimiter	none	none	<sentence>	none	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R14	hoekig/adj/nrc_handelsblad_20000729_114/333	R14	zo	adv	zo/adv	Zo	False	R	15	0.18715410000000002	748301	43	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000729_114/333/R15	hoekig/adj/nrc_handelsblad_20000729_114/333	R15	zoek	verb	zoek/verb	zoek	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L0	hoekig/adj/nrc_handelsblad_20031112_131/55	L0	,	punct	,/punct	,	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L1	hoekig/adj/nrc_handelsblad_20031112_131/55	L1	gekomen	adj	gekomen/adj	gekomen	True	L	2	3.2408368999999997	1643	2	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L2	hoekig/adj/nrc_handelsblad_20031112_131/55	L2	stand	fixed	stand/fixed	stand	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L3	hoekig/adj/nrc_handelsblad_20031112_131/55	L3	tot	fixed	tot/fixed	tot	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L4	hoekig/adj/nrc_handelsblad_20031112_131/55	L4	moeizaam	adj	moeizaam/adj	Moeizaam	True	L	5	1.2705307	11894	2	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L5	hoekig/adj/nrc_handelsblad_20031112_131/55	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L6	hoekig/adj/nrc_handelsblad_20031112_131/55	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L7	hoekig/adj/nrc_handelsblad_20031112_131/55	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L8	hoekig/adj/nrc_handelsblad_20031112_131/55	L8	)	punct	)/punct	)	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L9	hoekig/adj/nrc_handelsblad_20031112_131/55	L9	België/Nederland	name	België/Nederland/name	België/Nederland	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L10	hoekig/adj/nrc_handelsblad_20031112_131/55	L10	,	punct	,/punct	,	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L11	hoekig/adj/nrc_handelsblad_20031112_131/55	L11	2000	num	2000/num	2000	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L12	hoekig/adj/nrc_handelsblad_20031112_131/55	L12	,	punct	,/punct	,	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L13	hoekig/adj/nrc_handelsblad_20031112_131/55	L13	Hert	name	Hert/name	Hert	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L14	hoekig/adj/nrc_handelsblad_20031112_131/55	L14	de	name	de/name	de	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/L15	hoekig/adj/nrc_handelsblad_20031112_131/55	L15	Robbe	name	Robbe/name	Robbe	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R0	hoekig/adj/nrc_handelsblad_20031112_131/55	R0	verfilming	noun	verfilming/noun	verfilming	True	R	1	2.316675	4160	2	TRUE	TRUE	TRUE	3
hoekig/adj/nrc_handelsblad_20031112_131/55/R1	hoekig/adj/nrc_handelsblad_20031112_131/55	R1	van	prep	van/prep	van	True	R	2	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R2	hoekig/adj/nrc_handelsblad_20031112_131/55	R2	Willem	det	Willem/det	Willem	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R3	hoekig/adj/nrc_handelsblad_20031112_131/55	R3	Elsschots	det	Elsschots/det	Elsschots	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R4	hoekig/adj/nrc_handelsblad_20031112_131/55	R4	roman_twee_luik	noun	roman_twee_luik/noun	romantweeluik	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R5	hoekig/adj/nrc_handelsblad_20031112_131/55	R5	over	prep	over/prep	over	True	R	6	-0.65675676	1300877	32	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R6	hoekig/adj/nrc_handelsblad_20031112_131/55	R6	op_licht_rij	noun	op_licht_rij/noun	oplichterij	True	R	7	5.1269555	253	2	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R7	hoekig/adj/nrc_handelsblad_20031112_131/55	R7	wil	verb	wil/verb	wil	True	R	8	-0.7563907	946915	21	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R8	hoekig/adj/nrc_handelsblad_20031112_131/55	R8	maar	adv	maar/adv	maar	True	R	9	0.2701603	480969	30	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R9	hoekig/adj/nrc_handelsblad_20031112_131/55	R9	niet	adv	niet/adv	niet	True	R	10	-0.5057626000000001	3455007	99	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R10	hoekig/adj/nrc_handelsblad_20031112_131/55	R10	tot	prep	tot/prep	tot	True	R	11	-0.23010854	1139189	43	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R11	hoekig/adj/nrc_handelsblad_20031112_131/55	R11	leef	verb	leef/verb	leven	True	R	12	-0.39675042	125630	4	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R12	hoekig/adj/nrc_handelsblad_20031112_131/55	R12	kom	verb	kom/verb	komen	True	R	13	-0.57672817	973909	26	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R13	hoekig/adj/nrc_handelsblad_20031112_131/55	R13	.	punct	./punct	.	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R14	hoekig/adj/nrc_handelsblad_20031112_131/55	R14	sentence_delimiter	none	none	</sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20031112_131/55/R15	hoekig/adj/nrc_handelsblad_20031112_131/55	R15	sentence_delimiter	none	none	<sentence>	none	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L0	hoekig/adj/nrc_handelsblad_20001021_63/235	L0	die	det	die/det	die	True	L	1	0.26509740000000004	1365392	85	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L1	hoekig/adj/nrc_handelsblad_20001021_63/235	L1	tussen	prep	tussen/prep	Tussen	True	L	2	-0.32889408	409604	14	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L2	hoekig/adj/nrc_handelsblad_20001021_63/235	L2	sentence_delimiter	none	none	<sentence>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L3	hoekig/adj/nrc_handelsblad_20001021_63/235	L3	sentence_delimiter	none	none	</sentence>	none	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L4	hoekig/adj/nrc_handelsblad_20001021_63/235	L4	.	punct	./punct	.	False	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L5	hoekig/adj/nrc_handelsblad_20001021_63/235	L5	effect	noun	effect/noun	effect	False	L	6	1.2557993	35928	6	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L6	hoekig/adj/nrc_handelsblad_20001021_63/235	L6	enig	det	enig/det	enig	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L7	hoekig/adj/nrc_handelsblad_20001021_63/235	L7	wel	adv	wel/adv	wel	False	L	8	0.06272309	887396	45	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L8	hoekig/adj/nrc_handelsblad_20001021_63/235	L8	sorteer	verb	sorteer/verb	sorteert	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L9	hoekig/adj/nrc_handelsblad_20001021_63/235	L9	het	det	het/det	het	False	L	10	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L10	hoekig/adj/nrc_handelsblad_20001021_63/235	L10	en	vg	en/vg	en	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L11	hoekig/adj/nrc_handelsblad_20001021_63/235	L11	breakdancen	noun	breakdancen/noun	breakdancen	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L12	hoekig/adj/nrc_handelsblad_20001021_63/235	L12	voor	prep	voor/prep	voor	False	L	13	-0.457316	3806927	114	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L13	hoekig/adj/nrc_handelsblad_20001021_63/235	L13	ook	adv	ook/adv	ook	False	L	14	-0.12693784	2214625	93	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L14	hoekig/adj/nrc_handelsblad_20001021_63/235	L14	zich	pron	zich/pron	zich	False	L	15	-0.08379803599999999	1097010	48	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/L15	hoekig/adj/nrc_handelsblad_20001021_63/235	L15	Purcell	name	Purcell/name	Purcell	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R0	hoekig/adj/nrc_handelsblad_20001021_63/235	R0	breakdance	noun	breakdance/noun	breakdance	True	R	1	4.2178154	310	1	TRUE	TRUE	TRUE	3
hoekig/adj/nrc_handelsblad_20001021_63/235/R1	hoekig/adj/nrc_handelsblad_20001021_63/235	R1	zit	verb	zit/verb	zit	True	R	2	0.12913360000000002	425170	23	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R2	hoekig/adj/nrc_handelsblad_20001021_63/235	R2	een	det	een/det	een	True	R	3	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R3	hoekig/adj/nrc_handelsblad_20001021_63/235	R3	flard	noun	flard/noun	flard	True	R	4	2.767286	2636	2	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R4	hoekig/adj/nrc_handelsblad_20001021_63/235	R4	flamenco	noun	flamenco/noun	flamenco	True	R	5	3.1399133	916	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R5	hoekig/adj/nrc_handelsblad_20001021_63/235	R5	,	punct	,/punct	,	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R6	hoekig/adj/nrc_handelsblad_20001021_63/235	R6	op	prep	op/prep	op	True	R	7	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R7	hoekig/adj/nrc_handelsblad_20001021_63/235	R7	de	det	de/det	de	True	R	8	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R8	hoekig/adj/nrc_handelsblad_20001021_63/235	R8	voorgrond	noun	voorgrond/noun	voorgrond	True	R	9	2.918125	2270	2	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R9	hoekig/adj/nrc_handelsblad_20001021_63/235	R9	doe	verb	doe/verb	doet	True	R	10	0.0070407754	731956	35	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R10	hoekig/adj/nrc_handelsblad_20001021_63/235	R10	een	det	een/det	een	True	R	11	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R11	hoekig/adj/nrc_handelsblad_20001021_63/235	R11	trio	noun	trio/noun	trio	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R12	hoekig/adj/nrc_handelsblad_20001021_63/235	R12	aan	prep	aan/prep	aan	True	R	13	-0.27142337	2153601	78	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R13	hoekig/adj/nrc_handelsblad_20001021_63/235	R13	synchroon	adj	synchroon/adj	synchrone	True	R	14	3.5585926	598	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R14	hoekig/adj/nrc_handelsblad_20001021_63/235	R14	modern	adj	modern/adj	moderne	True	R	15	2.1472162999999997	44228	18	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001021_63/235/R15	hoekig/adj/nrc_handelsblad_20001021_63/235	R15	dans	noun	dans/noun	dans	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L0	hoekig/adj/nrc_handelsblad_20040319_178/114	L0	en	vg	en/vg	en	True	L	1	NA	NA	NA	FALSE	TRUE	TRUE	2
hoekig/adj/nrc_handelsblad_20040319_178/114/L1	hoekig/adj/nrc_handelsblad_20040319_178/114	L1	rauw	adj	rauw/adj	rauw	True	L	2	3.5919812000000007	5220	9	FALSE	TRUE	TRUE	2
hoekig/adj/nrc_handelsblad_20040319_178/114/L2	hoekig/adj/nrc_handelsblad_20040319_178/114	L2	steek_heen	verb	steek_heen/verb	steekt	True	L	3	NA	NA	NA	TRUE	FALSE	TRUE	2
hoekig/adj/nrc_handelsblad_20040319_178/114/L3	hoekig/adj/nrc_handelsblad_20040319_178/114	L3	)	punct	)/punct	)	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L4	hoekig/adj/nrc_handelsblad_20040319_178/114	L4	koel_wagen	noun	koel_wagen/noun	koelwagen	True	L	5	4.2943983	289	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L5	hoekig/adj/nrc_handelsblad_20040319_178/114	L5	een	det	een/det	een	True	L	6	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L6	hoekig/adj/nrc_handelsblad_20040319_178/114	L6	in	prep	in/prep	in	True	L	7	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L7	hoekig/adj/nrc_handelsblad_20040319_178/114	L7	kom_om	verb	kom_om/verb	omkomen	True	L	8	0.50077266	12964	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L8	hoekig/adj/nrc_handelsblad_20040319_178/114	L8	zuurstof_gebrek	noun	zuurstof_gebrek/noun	zuurstofgebrek	True	L	9	4.419537999999999	255	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L9	hoekig/adj/nrc_handelsblad_20040319_178/114	L9	wegens	prep	wegens/prep	wegens	True	L	10	-1.2905579	76919	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L10	hoekig/adj/nrc_handelsblad_20040319_178/114	L10	die	pron	die/pron	die	True	L	11	0.15846099	2519801	141	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L11	hoekig/adj/nrc_handelsblad_20040319_178/114	L11	vluchteling	noun	vluchteling/noun	vluchtelingen	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L12	hoekig/adj/nrc_handelsblad_20040319_178/114	L12	inclusief	prep	inclusief/prep	inclusief	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L13	hoekig/adj/nrc_handelsblad_20040319_178/114	L13	(	punct	(/punct	(	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L14	hoekig/adj/nrc_handelsblad_20040319_178/114	L14	actualiteit	noun	actualiteit/noun	actualiteit	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/L15	hoekig/adj/nrc_handelsblad_20040319_178/114	L15	herkenbaar	adj	herkenbaar/adj	herkenbare	True	L	16	3.1883527999999997	7789	9	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R0	hoekig/adj/nrc_handelsblad_20040319_178/114	R0	door	prep	door/prep	door	True	R	1	0.35598537	1310789	89	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R1	hoekig/adj/nrc_handelsblad_20040319_178/114	R1	de	det	de/det	de	True	R	2	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R2	hoekig/adj/nrc_handelsblad_20040319_178/114	R2	droom	noun	droom/noun	droom	True	R	3	-0.1304156	24175	1	FALSE	TRUE	FALSE	1
hoekig/adj/nrc_handelsblad_20040319_178/114/R3	hoekig/adj/nrc_handelsblad_20040319_178/114	R3	heen	part	heen/part	heen	True	R	4	0.545185	36490	3	TRUE	FALSE	FALSE	1
hoekig/adj/nrc_handelsblad_20040319_178/114/R4	hoekig/adj/nrc_handelsblad_20040319_178/114	R4	,	punct	,/punct	,	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R5	hoekig/adj/nrc_handelsblad_20040319_178/114	R5	die	pron	die/pron	die	True	R	6	0.15846099	2519801	141	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R6	hoekig/adj/nrc_handelsblad_20040319_178/114	R6	pas	adv	pas/adv	pas	True	R	7	-0.25854084	163211	6	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R7	hoekig/adj/nrc_handelsblad_20040319_178/114	R7	op	prep	op/prep	op	True	R	8	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R8	hoekig/adj/nrc_handelsblad_20040319_178/114	R8	de	det	de/det	de	True	R	9	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R9	hoekig/adj/nrc_handelsblad_20040319_178/114	R9	laat	adj	laat/adj	laatste	True	R	10	-0.50071603	520541	15	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R10	hoekig/adj/nrc_handelsblad_20040319_178/114	R10	bladzij	noun	bladzij/noun	bladzijde	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R11	hoekig/adj/nrc_handelsblad_20040319_178/114	R11	,	punct	,/punct	,	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R12	hoekig/adj/nrc_handelsblad_20040319_178/114	R12	net	adv	net/adv	net	True	R	13	0.37722844	187091	13	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R13	hoekig/adj/nrc_handelsblad_20040319_178/114	R13	als	comp	als/comp	als	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R14	hoekig/adj/nrc_handelsblad_20040319_178/114	R14	Mohsen	name	Mohsen/name	Mohsen	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040319_178/114/R15	hoekig/adj/nrc_handelsblad_20040319_178/114	R15	zelf	adv	zelf/adv	zelf	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20020312_117/40/L0	hoekig/adj/nrc_handelsblad_20020312_117/40	L0	en	vg	en/vg	en	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20020312_117/40/L1	hoekig/adj/nrc_handelsblad_20020312_117/40	L1	stropdas_DIM	noun	stropdas_DIM/noun	stropdasje	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20020312_117/40/L2	hoekig/adj/nrc_handelsblad_20020312_117/40	L2	,	punct	,/punct	,	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20020312_117/40/L3	hoekig/adj/nrc_handelsblad_20020312_117/40	L3	zonnebril	noun	zonnebril/noun	zonnebril	True	L	4	2.1145808999999995	2541	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20020312_117/40/L4	hoekig/adj/nrc_handelsblad_20020312_117/40	L4	met	prep	met/prep	met	True	L	5	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20020312_117/40/L5	hoekig/adj/nrc_handelsblad_20020312_117/40	L5	,	punct	,/punct	,	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20020312_117/40/L6	hoekig/adj/nrc_handelsblad_20020312_117/40	L6	kortgeknipt	noun	kortgeknipt/noun	kortgeknipt	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
