_id	_cws.stof.foc10.nav.ppmi_weight.bound	_count.stof.foc10.nav.ppmi_weight.bound	_cws.stof.foc10.nav.ppmi_sel.bound	_count.stof.foc10.nav.ppmi_sel.bound	_cws.stof.foc10.nav.no_ppmi.bound	_count.stof.foc10.nav.no_ppmi.bound	_cws.stof.foc10.all.ppmi_weight.bound	_count.stof.foc10.all.ppmi_weight.bound	_cws.stof.foc10.all.ppmi_sel.bound	_count.stof.foc10.all.ppmi_sel.bound	_cws.stof.foc10.all.no_ppmi.bound	_count.stof.foc10.all.no_ppmi.bound	_cws.stof.foc5.nav.ppmi_weight.bound	_count.stof.foc5.nav.ppmi_weight.bound	_cws.stof.foc5.nav.ppmi_sel.bound	_count.stof.foc5.nav.ppmi_sel.bound	_cws.stof.foc5.nav.no_ppmi.bound	_count.stof.foc5.nav.no_ppmi.bound	_cws.stof.foc5.all.ppmi_weight.bound	_count.stof.foc5.all.ppmi_weight.bound	_cws.stof.foc5.all.ppmi_sel.bound	_count.stof.foc5.all.ppmi_sel.bound	_cws.stof.foc5.all.no_ppmi.bound	_count.stof.foc5.all.no_ppmi.bound
stof/noun/nrc_handelsblad_20011117_66/382	bied/verb;markt/noun;pil/noun;uitsluitsel/noun;werkzaam/adj	5	bied/verb;markt/noun;pil/noun;uitsluitsel/noun;werkzaam/adj	5	bied/verb;gebracht/adj;markt/noun;pil/noun;uitsluitsel/noun;werkzaam/adj	6	bied/verb;de/det;geen/det;in/prep;markt/noun;pil/noun;uitsluitsel/noun;werkzaam/adj	8	bied/verb;de/det;geen/det;in/prep;markt/noun;pil/noun;uitsluitsel/noun;werkzaam/adj	8	bied/verb;de/det;gebracht/adj;geen/det;in/prep;markt/noun;over/prep;pil/noun;uitsluitsel/noun;werkzaam/adj	10	bied/verb;pil/noun;uitsluitsel/noun;werkzaam/adj	4	bied/verb;pil/noun;uitsluitsel/noun;werkzaam/adj	4	bied/verb;pil/noun;uitsluitsel/noun;werkzaam/adj	4	bied/verb;de/det;in/prep;pil/noun;uitsluitsel/noun;werkzaam/adj	6	bied/verb;de/det;in/prep;pil/noun;uitsluitsel/noun;werkzaam/adj	6	bied/verb;de/det;in/prep;over/prep;pil/noun;uitsluitsel/noun;werkzaam/adj	7
stof/noun/nrc_handelsblad_20000224_157/1332	dun/adj;tepel/noun	2	dun/adj;tepel/noun	2	dun/adj;tepel/noun;zie/verb	3	de/det;dun/adj;men/pron;onder/prep;tepel/noun	5	de/det;dun/adj;men/pron;onder/prep;tepel/noun	5	de/det;dun/adj;men/pron;onder/prep;tepel/noun;zie/verb;zijn/det	7	dun/adj;tepel/noun	2	dun/adj;tepel/noun	2	dun/adj;tepel/noun;zie/verb	3	de/det;dun/adj;men/pron;onder/prep;tepel/noun	5	de/det;dun/adj;men/pron;onder/prep;tepel/noun	5	de/det;dun/adj;men/pron;onder/prep;tepel/noun;zie/verb;zijn/det	7
stof/noun/nrc_handelsblad_20010105_140/1313	ben/verb;denk_na/verb;detail/noun;kleding/noun;kleur/noun;soort/noun	6	ben/verb;denk_na/verb;detail/noun;kleding/noun;kleur/noun;soort/noun	6	ben/verb;denk_na/verb;detail/noun;kleding/noun;kleur/noun;soort/noun	6	als/prep;ben/verb;de/det;denk_na/verb;detail/noun;kleding/noun;kleur/noun;soort/noun;van/prep	9	als/prep;ben/verb;de/det;denk_na/verb;detail/noun;kleding/noun;kleur/noun;soort/noun;van/prep	9	als/prep;ben/verb;de/det;denk_na/verb;detail/noun;kleding/noun;kleur/noun;over/prep;soort/noun;van/prep	10	kleding/noun;kleur/noun;soort/noun	3	kleding/noun;kleur/noun;soort/noun	3	kleding/noun;kleur/noun;soort/noun	3	de/det;kleding/noun;kleur/noun;soort/noun;van/prep	5	de/det;kleding/noun;kleur/noun;soort/noun;van/prep	5	de/det;kleding/noun;kleur/noun;soort/noun;van/prep	5
stof/noun/nrc_handelsblad_19990724_7/682	kom_terecht/verb;meest/adj;milieu/noun;verdacht/adj	4	kom_terecht/verb;meest/adj;milieu/noun;verdacht/adj	4	kom_terecht/verb;meest/adj;milieu/noun;verdacht/adj	4	de/det;het/det;kom_terecht/verb;meest/adj;milieu/noun;terecht/part;verdacht/adj	7	de/det;het/det;kom_terecht/verb;meest/adj;milieu/noun;terecht/part;verdacht/adj	7	de/det;het/det;kom_terecht/verb;meest/adj;milieu/noun;naar/prep;terecht/part;verdacht/adj	8	kom_terecht/verb;meest/adj;verdacht/adj	3	kom_terecht/verb;meest/adj;verdacht/adj	3	kom_terecht/verb;meest/adj;verdacht/adj	3	de/det;kom_terecht/verb;meest/adj;terecht/part;verdacht/adj	5	de/det;kom_terecht/verb;meest/adj;terecht/part;verdacht/adj	5	de/det;kom_terecht/verb;meest/adj;terecht/part;verdacht/adj	5
stof/noun/nrc_handelsblad_20040325_98/126	ben/verb;blijk/verb;kankerverwekkend/adj;vervuil/verb;water/noun	5	ben/verb;blijk/verb;kankerverwekkend/adj;vervuil/verb;water/noun	5	ben/verb;blijk/verb;kankerverwekkend/adj;vervuil/verb;water/noun	5	ben/verb;blijk/verb;een/det;het/det;kankerverwekkend/adj;met/prep;vervuil/verb;water/noun	8	ben/verb;blijk/verb;een/det;het/det;kankerverwekkend/adj;met/prep;vervuil/verb;water/noun	8	ben/verb;blijk/verb;een/det;het/det;kankerverwekkend/adj;met/prep;vervuil/verb;water/noun	8	ben/verb;kankerverwekkend/adj;vervuil/verb	3	ben/verb;kankerverwekkend/adj;vervuil/verb	3	ben/verb;kankerverwekkend/adj;vervuil/verb	3	ben/verb;een/det;kankerverwekkend/adj;met/prep;vervuil/verb	5	ben/verb;een/det;kankerverwekkend/adj;met/prep;vervuil/verb	5	ben/verb;een/det;kankerverwekkend/adj;met/prep;vervuil/verb	5
stof/noun/nrc_handelsblad_20010806_33/228	doe/verb;laai_op/verb;nodig/adj	3	doe/verb;laai_op/verb;nodig/adj	3	doe/verb;eerder/adj;heb/verb;laai_op/verb;nodig/adj;praktijk/noun	6	doe/verb;het/det;laai_op/verb;nodig/adj	4	doe/verb;het/det;laai_op/verb;nodig/adj	4	al/adv;doe/verb;eerder/adj;heb/verb;het/det;laai_op/verb;nodig/adj;praktijk/noun	8	doe/verb;laai_op/verb;nodig/adj	3	doe/verb;laai_op/verb;nodig/adj	3	doe/verb;eerder/adj;heb/verb;laai_op/verb;nodig/adj	5	doe/verb;het/det;laai_op/verb;nodig/adj	4	doe/verb;het/det;laai_op/verb;nodig/adj	4	al/adv;doe/verb;eerder/adj;heb/verb;het/det;laai_op/verb;nodig/adj	7
stof/noun/nrc_handelsblad_20020624_20/101	long/noun;rook/noun;word/verb;zorg/verb	4	long/noun;rook/noun;word/verb;zorg/verb	4	long/noun;neem_mee/verb;rook/noun;slecht/adj;word/verb;zorg/verb	6	alle/det;de/det;het/det;in/prep;je/det;long/noun;met/prep;rook/noun;word/verb;zorg/verb	10	alle/det;de/det;het/det;in/prep;je/det;long/noun;met/prep;rook/noun;word/verb;zorg/verb	10	alle/det;de/det;het/det;in/prep;je/det;long/noun;met/prep;neem_mee/verb;rook/noun;slecht/adj;word/verb;zo/adv;zorg/verb	13	long/noun;zorg/verb	2	long/noun;zorg/verb	2	long/noun;slecht/adj;zorg/verb	3	alle/det;de/det;in/prep;je/det;long/noun;met/prep;zorg/verb	7	alle/det;de/det;in/prep;je/det;long/noun;met/prep;zorg/verb	7	alle/det;de/det;in/prep;je/det;long/noun;met/prep;slecht/adj;zorg/verb	8
stof/noun/nrc_handelsblad_20000731_75/501	brandbaar/adj;gevaarlijk/adj	2	brandbaar/adj;gevaarlijk/adj	2	brandbaar/adj;gevaarlijk/adj;rij/verb	3	brandbaar/adj;die/pron;door/prep;gevaarlijk/adj;heel/adv;met/prep;soms/adv;zeer/adv	8	brandbaar/adj;die/pron;door/prep;gevaarlijk/adj;heel/adv;met/prep;soms/adv;zeer/adv	8	brandbaar/adj;die/pron;door/prep;gevaarlijk/adj;heel/adv;met/prep;rij/verb;soms/adv;zeer/adv	9	brandbaar/adj;gevaarlijk/adj	2	brandbaar/adj;gevaarlijk/adj	2	brandbaar/adj;gevaarlijk/adj;rij/verb	3	brandbaar/adj;door/prep;gevaarlijk/adj;heel/adv;soms/adv;zeer/adv	6	brandbaar/adj;door/prep;gevaarlijk/adj;heel/adv;soms/adv;zeer/adv	6	brandbaar/adj;door/prep;gevaarlijk/adj;heel/adv;rij/verb;soms/adv;zeer/adv	7
stof/noun/nrc_handelsblad_20020501_90/258	ben/verb;bulldozer/noun;rat/noun	3	ben/verb;bulldozer/noun;rat/noun	3	ben/verb;bulldozer/noun;rat/noun;vrouw/noun	4	ben/verb;bulldozer/noun;de/det;rat/noun;van/prep	5	ben/verb;bulldozer/noun;de/det;rat/noun;van/prep	5	ben/verb;bulldozer/noun;de/det;rat/noun;van/prep;vrouw/noun	6	rat/noun	1	rat/noun	1	rat/noun;vrouw/noun	2	de/det;rat/noun;van/prep	3	de/det;rat/noun;van/prep	3	de/det;rat/noun;van/prep;vrouw/noun	4
stof/noun/nrc_handelsblad_20010202_101/1360	graad/noun;hoofdstuk/noun;lig/verb;onderscheid/noun	4	graad/noun;hoofdstuk/noun;lig/verb;onderscheid/noun	4	graad/noun;hoofdstuk/noun;lig/verb;onderscheid/noun	4	de/det;een/det;graad/noun;hoofdstuk/noun;lig/verb;onderscheid/noun;voor/prep	7	de/det;een/det;graad/noun;hoofdstuk/noun;lig/verb;onderscheid/noun;voor/prep	7	daar/adv;de/det;een/det;eens/adv;graad/noun;hoofdstuk/noun;lig/verb;onderscheid/noun;tussen/prep;voor/prep	10	hoofdstuk/noun;lig/verb	2	hoofdstuk/noun;lig/verb	2	hoofdstuk/noun;lig/verb	2	een/det;hoofdstuk/noun;lig/verb;voor/prep	4	een/det;hoofdstuk/noun;lig/verb;voor/prep	4	daar/adv;een/det;hoofdstuk/noun;lig/verb;voor/prep	5
stof/noun/nrc_handelsblad_20030821_75/154	ga_tegen/verb;lichaam_eigen/adj;medisch/adj;ziekteverwekker/noun	4	ga_tegen/verb;lichaam_eigen/adj;medisch/adj;ziekteverwekker/noun	4	ga_tegen/verb;lichaam_eigen/adj;medisch/adj;term/noun;woord/noun;ziekteverwekker/noun	6	de/det;die/pron;een/det;ga_tegen/verb;lichaam_eigen/adj;medisch/adj;met/prep;voor/prep;ziekteverwekker/noun	9	de/det;die/pron;een/det;ga_tegen/verb;lichaam_eigen/adj;medisch/adj;met/prep;voor/prep;ziekteverwekker/noun	9	de/det;die/pron;een/det;ga_tegen/verb;lichaam_eigen/adj;medisch/adj;met/prep;term/noun;voor/prep;woord/noun;ziekteverwekker/noun	11	ga_tegen/verb;lichaam_eigen/adj;medisch/adj;ziekteverwekker/noun	4	ga_tegen/verb;lichaam_eigen/adj;medisch/adj;ziekteverwekker/noun	4	ga_tegen/verb;lichaam_eigen/adj;medisch/adj;term/noun;ziekteverwekker/noun	5	de/det;die/pron;ga_tegen/verb;lichaam_eigen/adj;medisch/adj;voor/prep;ziekteverwekker/noun	7	de/det;die/pron;ga_tegen/verb;lichaam_eigen/adj;medisch/adj;voor/prep;ziekteverwekker/noun	7	de/det;die/pron;ga_tegen/verb;lichaam_eigen/adj;medisch/adj;term/noun;voor/prep;ziekteverwekker/noun	8
stof/noun/nrc_handelsblad_20010212_84/325	kruip/verb	1	kruip/verb	1	heb/verb;keer/noun;kruip/verb	3	het/det;in/prep;kruip/verb;voor/prep	4	het/det;in/prep;kruip/verb;voor/prep	4	altijd/adv;heb/verb;hem/pron;het/det;hij/pron;in/prep;keer/noun;kruip/verb;voor/prep	9	kruip/verb	1	kruip/verb	1	kruip/verb	1	het/det;in/prep;kruip/verb	3	het/det;in/prep;kruip/verb	3	altijd/adv;hem/pron;het/det;hij/pron;in/prep;kruip/verb	6
stof/noun/nrc_handelsblad_20031125_34/108	ben/verb;bijt/verb;technisch/adj;zo/adj	4	ben/verb;bijt/verb;technisch/adj;zo/adj	4	ben/verb;bijt/verb;moeilijk/adj;neef_DIM/noun;technisch/adj;zo/adj	6	ben/verb;bijt/verb;een/det;het/det;in/prep;technisch/adj;zo/adj	7	ben/verb;bijt/verb;een/det;het/det;in/prep;technisch/adj;zo/adj	7	ben/verb;bijt/verb;een/det;het/det;in/prep;moeilijk/adj;neef_DIM/noun;technisch/adj;zelfs/adv;zo/adj	10	bijt/verb;technisch/adj	2	bijt/verb;technisch/adj	2	bijt/verb;neef_DIM/noun;technisch/adj	3	bijt/verb;een/det;het/det;in/prep;technisch/adj	5	bijt/verb;een/det;het/det;in/prep;technisch/adj	5	bijt/verb;een/det;het/det;in/prep;neef_DIM/noun;technisch/adj	6
stof/noun/nrc_handelsblad_19990403_18/2303	ander/adj;ben/verb;gebruik/noun;schadelijk/adj	4	ander/adj;ben/verb;gebruik/noun;schadelijk/adj	4	ander/adj;ben/verb;gebruik/noun;keer/noun;schadelijk/adj;verklaar/verb	6	alleen/adv;ander/adj;ben/verb;die/pron;een/det;gebruik/noun;het/det;schadelijk/adj	8	alleen/adv;ander/adj;ben/verb;die/pron;een/det;gebruik/noun;het/det;schadelijk/adj	8	alleen/adv;ander/adj;ben/verb;die/pron;een/det;gebruik/noun;het/det;keer/noun;schadelijk/adj;verklaar/verb	10	ander/adj;ben/verb;schadelijk/adj	3	ander/adj;ben/verb;schadelijk/adj	3	ander/adj;ben/verb;keer/noun;schadelijk/adj	4	alleen/adv;ander/adj;ben/verb;die/pron;een/det;schadelijk/adj	6	alleen/adv;ander/adj;ben/verb;die/pron;een/det;schadelijk/adj	6	alleen/adv;ander/adj;ben/verb;die/pron;een/det;keer/noun;schadelijk/adj	7
stof/noun/nrc_handelsblad_20020717_79/575	sla_neer/verb;vervuil/adj	2	sla_neer/verb;vervuil/adj	2	natuur_gebied/noun;sla_neer/verb;vervuil/adj	3	bijvoorbeeld/adv;in/prep;neer/part;ook/adv;sla_neer/verb;vervuil/adj	6	bijvoorbeeld/adv;in/prep;neer/part;ook/adv;sla_neer/verb;vervuil/adj	6	bijvoorbeeld/adv;dit/det;in/prep;natuur_gebied/noun;neer/part;ook/adv;sla_neer/verb;vervuil/adj	8	sla_neer/verb;vervuil/adj	2	sla_neer/verb;vervuil/adj	2	natuur_gebied/noun;sla_neer/verb;vervuil/adj	3	in/prep;neer/part;sla_neer/verb;vervuil/adj	4	in/prep;neer/part;sla_neer/verb;vervuil/adj	4	dit/det;in/prep;natuur_gebied/noun;neer/part;sla_neer/verb;vervuil/adj	6
stof/noun/nrc_handelsblad_20011004_158/266	bus_kruit/noun;mijn/noun;stuk/noun;verkoop/verb;vermeng/verb;word/verb	6	bus_kruit/noun;mijn/noun;stuk/noun;verkoop/verb;vermeng/verb;word/verb	6	bus_kruit/noun;mijn/noun;stuk/noun;vader/noun;verkoop/verb;vermeng/verb;word/verb	7	bus_kruit/noun;de/det;deze/det;die/pron;een/det;met/prep;mijn/noun;stuk/noun;verkoop/verb;vermeng/verb;word/verb	11	bus_kruit/noun;de/det;deze/det;die/pron;een/det;met/prep;mijn/noun;stuk/noun;verkoop/verb;vermeng/verb;word/verb	11	bus_kruit/noun;de/det;deze/det;die/pron;een/det;met/prep;mijn/noun;stuk/noun;vader/noun;verkoop/verb;vermeng/verb;word/verb	12	bus_kruit/noun;mijn/noun;vermeng/verb;word/verb	4	bus_kruit/noun;mijn/noun;vermeng/verb;word/verb	4	bus_kruit/noun;mijn/noun;vermeng/verb;word/verb	4	bus_kruit/noun;de/det;deze/det;die/pron;met/prep;mijn/noun;vermeng/verb;word/verb	8	bus_kruit/noun;de/det;deze/det;die/pron;met/prep;mijn/noun;vermeng/verb;word/verb	8	bus_kruit/noun;de/det;deze/det;die/pron;met/prep;mijn/noun;vermeng/verb;word/verb	8
stof/noun/nrc_handelsblad_20000217_118/131	bovenstaand/adj;gebruik/verb;meest/adj;vind/verb	4	bovenstaand/adj;gebruik/verb;meest/adj;vind/verb	4	bovenstaand/adj;film/noun;filmmaker/noun;gebruik/verb;meest/adj;verhaal/noun;vind/verb;zal/verb	8	bovenstaand/adj;de/det;gebruik/verb;genoeg/det;het/det;in/prep;meest/adj;vind/verb;voor/prep	9	bovenstaand/adj;de/det;gebruik/verb;genoeg/det;het/det;in/prep;meest/adj;vind/verb;voor/prep	9	bovenstaand/adj;daar/adv;de/det;film/noun;filmmaker/noun;gebruik/verb;genoeg/det;het/det;in/prep;meest/adj;verhaal/noun;vind/verb;voor/prep;waar/adv;wel/adv;zal/verb	16	bovenstaand/adj	1	bovenstaand/adj	1	bovenstaand/adj;film/noun;verhaal/noun;zal/verb	4	bovenstaand/adj;genoeg/det;het/det;in/prep;voor/prep	5	bovenstaand/adj;genoeg/det;het/det;in/prep;voor/prep	5	bovenstaand/adj;film/noun;genoeg/det;het/det;in/prep;verhaal/noun;voor/prep;wel/adv;zal/verb	9
stof/noun/nrc_handelsblad_20020322_170/71	ben/verb;gemaakt/adj;honger/noun;naakt/adj;ontsta/verb;tak/noun;uit/adj;verhuld/adj;vinger/noun	9	ben/verb;gemaakt/adj;honger/noun;naakt/adj;ontsta/verb;tak/noun;uit/adj;verhuld/adj;vinger/noun	9	ben/verb;gemaakt/adj;honger/noun;kijk/verb;naakt/adj;ontsta/verb;tak/noun;uit/adj;verhuld/adj;vinger/noun	10	ben/verb;de/det;gemaakt/adj;honger/noun;naakt/adj;ontsta/verb;tak/noun;uit/adj;van/prep;verhuld/adj;vinger/noun;ze/pron	12	ben/verb;de/det;gemaakt/adj;honger/noun;naakt/adj;ontsta/verb;tak/noun;uit/adj;van/prep;verhuld/adj;vinger/noun;ze/pron	12	ben/verb;de/det;gemaakt/adj;honger/noun;hun/det;kijk/verb;naakt/adj;ontsta/verb;tak/noun;uit/adj;van/prep;verhuld/adj;vinger/noun;waar/adv;ze/pron	15	gemaakt/adj;honger/noun;ontsta/verb;uit/adj	4	gemaakt/adj;honger/noun;ontsta/verb;uit/adj	4	gemaakt/adj;honger/noun;ontsta/verb;uit/adj	4	gemaakt/adj;honger/noun;ontsta/verb;uit/adj;van/prep;ze/pron	6	gemaakt/adj;honger/noun;ontsta/verb;uit/adj;van/prep;ze/pron	6	gemaakt/adj;honger/noun;ontsta/verb;uit/adj;van/prep;waar/adv;ze/pron	7
stof/noun/nrc_handelsblad_20040113_58/108	bacterie/noun;kan/verb;reageer/verb;schadelijk/adj;scheid_uit/verb;schimmel/noun;verpakking/noun	7	bacterie/noun;kan/verb;reageer/verb;schadelijk/adj;scheid_uit/verb;schimmel/noun;verpakking/noun	7	bacterie/noun;intelligent/adj;kan/verb;reageer/verb;schadelijk/adj;scheid_uit/verb;schimmel/noun;verpakking/noun	8	bacterie/noun;bijvoorbeeld/adv;die/pron;een/det;het/det;kan/verb;reageer/verb;schadelijk/adj;scheid_uit/verb;schimmel/noun;verpakking/noun	11	bacterie/noun;bijvoorbeeld/adv;die/pron;een/det;het/det;kan/verb;reageer/verb;schadelijk/adj;scheid_uit/verb;schimmel/noun;verpakking/noun	11	bacterie/noun;bijvoorbeeld/adv;die/pron;een/det;het/det;intelligent/adj;kan/verb;op/prep;reageer/verb;schadelijk/adj;scheid_uit/verb;schimmel/noun;verpakking/noun	13	bacterie/noun;kan/verb;reageer/verb;schadelijk/adj;schimmel/noun;verpakking/noun	6	bacterie/noun;kan/verb;reageer/verb;schadelijk/adj;schimmel/noun;verpakking/noun	6	bacterie/noun;kan/verb;reageer/verb;schadelijk/adj;schimmel/noun;verpakking/noun	6	bacterie/noun;bijvoorbeeld/adv;die/pron;kan/verb;reageer/verb;schadelijk/adj;schimmel/noun;verpakking/noun	8	bacterie/noun;bijvoorbeeld/adv;die/pron;kan/verb;reageer/verb;schadelijk/adj;schimmel/noun;verpakking/noun	8	bacterie/noun;bijvoorbeeld/adv;die/pron;kan/verb;op/prep;reageer/verb;schadelijk/adj;schimmel/noun;verpakking/noun	9
stof/noun/nrc_handelsblad_20020209_207/415	experimenteer/verb;verbeter/verb	2	experimenteer/verb;verbeter/verb	2	begin/verb;experimenteer/verb;jaar/noun;verbeter/verb;zal/verb	5	die/pron;een/det;experimenteer/verb;het/det;met/prep;verbeter/verb	6	die/pron;een/det;experimenteer/verb;het/det;met/prep;verbeter/verb	6	al/adv;begin/verb;die/pron;een/det;experimenteer/verb;het/det;jaar/noun;met/prep;verbeter/verb;zal/verb	10	experimenteer/verb;verbeter/verb	2	experimenteer/verb;verbeter/verb	2	experimenteer/verb;verbeter/verb;zal/verb	3	die/pron;een/det;experimenteer/verb;het/det;met/prep;verbeter/verb	6	die/pron;een/det;experimenteer/verb;het/det;met/prep;verbeter/verb	6	die/pron;een/det;experimenteer/verb;het/det;met/prep;verbeter/verb;zal/verb	7
stof/noun/nrc_handelsblad_20020528_15/20	meter/noun	1	meter/noun	1	meter/noun;onbespreekbaar/adj;zet_recht/verb	3	betrekking/prep;de/det;met/prep;meter/noun;tot/prep;van/prep	6	betrekking/prep;de/det;met/prep;meter/noun;tot/prep;van/prep	6	betrekking/prep;de/det;met/prep;meter/noun;onbespreekbaar/adj;tot/prep;van/prep;zet_recht/verb	8	meter/noun	1	meter/noun	1	meter/noun;onbespreekbaar/adj	2	meter/noun;van/prep	2	meter/noun;van/prep	2	meter/noun;onbespreekbaar/adj;van/prep	3
stof/noun/nrc_handelsblad_20010910_42/454	lawaai/noun;schadelijk/adj;stank/noun;vrees/verb;westen_wind/noun	5	lawaai/noun;schadelijk/adj;stank/noun;vrees/verb;westen_wind/noun	5	bewoner/noun;lawaai/noun;schadelijk/adj;stank/noun;vrees/verb;westen_wind/noun	6	bij/prep;de/det;lawaai/noun;schadelijk/adj;stank/noun;vrees/verb;westen_wind/noun	7	bij/prep;de/det;lawaai/noun;schadelijk/adj;stank/noun;vrees/verb;westen_wind/noun	7	bewoner/noun;bij/prep;de/det;lawaai/noun;schadelijk/adj;stank/noun;vrees/verb;westen_wind/noun	8	lawaai/noun;schadelijk/adj;stank/noun	3	lawaai/noun;schadelijk/adj;stank/noun	3	lawaai/noun;schadelijk/adj;stank/noun	3	lawaai/noun;schadelijk/adj;stank/noun	3	lawaai/noun;schadelijk/adj;stank/noun	3	lawaai/noun;schadelijk/adj;stank/noun	3
stof/noun/nrc_handelsblad_20000122_90/607	kan/verb;leerling/noun;stimuleer/verb;verplicht/adj	4	kan/verb;leerling/noun;stimuleer/verb;verplicht/adj	4	extra/noun;heb/verb;kan/verb;leerling/noun;school/noun;stimuleer/verb;verplicht/adj;zal/verb	8	de/det;die/det;die/pron;je/pron;kan/verb;leerling/noun;meer/det;stimuleer/verb;veel/det;verplicht/adj;wat/det	11	de/det;die/det;die/pron;je/pron;kan/verb;leerling/noun;meer/det;stimuleer/verb;veel/det;verplicht/adj;wat/det	11	de/det;die/det;die/pron;extra/noun;heb/verb;je/pron;kan/verb;leerling/noun;meer/det;niet/adv;school/noun;stimuleer/verb;veel/det;verplicht/adj;waarom/adv;wat/det;zal/verb	17	kan/verb;verplicht/adj	2	kan/verb;verplicht/adj	2	kan/verb;verplicht/adj;zal/verb	3	de/det;die/det;je/pron;kan/verb;meer/det;verplicht/adj	6	de/det;die/det;je/pron;kan/verb;meer/det;verplicht/adj	6	de/det;die/det;je/pron;kan/verb;meer/det;verplicht/adj;waarom/adv;zal/verb	8
stof/noun/nrc_handelsblad_20040422_37/177	ben/verb;combinatie/noun;gedecoreerd/adj;moderniteit/noun;overvloedig/adj;traditie/noun;vreemd/adj	7	ben/verb;combinatie/noun;gedecoreerd/adj;moderniteit/noun;overvloedig/adj;traditie/noun;vreemd/adj	7	ben/verb;combinatie/noun;gedecoreerd/adj;moderniteit/noun;overvloedig/adj;traditie/noun;vreemd/adj	7	ben/verb;combinatie/noun;er/adv;gedecoreerd/adj;moderniteit/noun;overvloedig/adj;traditie/noun;van/prep;vreemd/adj	9	ben/verb;combinatie/noun;er/adv;gedecoreerd/adj;moderniteit/noun;overvloedig/adj;traditie/noun;van/prep;vreemd/adj	9	ben/verb;combinatie/noun;er/adv;gedecoreerd/adj;moderniteit/noun;overvloedig/adj;traditie/noun;van/prep;vreemd/adj;zo/adv	10	ben/verb;combinatie/noun;gedecoreerd/adj;overvloedig/adj;traditie/noun;vreemd/adj	6	ben/verb;combinatie/noun;gedecoreerd/adj;overvloedig/adj;traditie/noun;vreemd/adj	6	ben/verb;combinatie/noun;gedecoreerd/adj;overvloedig/adj;traditie/noun;vreemd/adj	6	ben/verb;combinatie/noun;er/adv;gedecoreerd/adj;overvloedig/adj;traditie/noun;van/prep;vreemd/adj	8	ben/verb;combinatie/noun;er/adv;gedecoreerd/adj;overvloedig/adj;traditie/noun;van/prep;vreemd/adj	8	ben/verb;combinatie/noun;er/adv;gedecoreerd/adj;overvloedig/adj;traditie/noun;van/prep;vreemd/adj;zo/adv	9
stof/noun/nrc_handelsblad_20020524_31/564	ben/verb;zacht/adj	2	ben/verb;zacht/adj	2	alleen/adj;ben/verb;flexibel/adj;moet/verb;zacht/adj	5	ben/verb;de/det;zacht/adj	3	ben/verb;de/det;zacht/adj	3	alleen/adj;ben/verb;de/det;flexibel/adj;maar/adv;moet/verb;niet/adv;zacht/adj	8	zacht/adj	1	zacht/adj	1	alleen/adj;moet/verb;zacht/adj	3	de/det;zacht/adj	2	de/det;zacht/adj	2	alleen/adj;de/det;moet/verb;niet/adv;zacht/adj	5
stof/noun/nrc_handelsblad_20040505_46/12		0		0	krant/noun;moet/verb;public/noun	3	de/det;door/prep;het/det;soms/adv	4	de/det;door/prep;het/det;soms/adv	4	de/det;door/prep;het/det;krant/noun;moet/verb;public/noun;soms/adv	7		0		0	public/noun	1	door/prep;het/det;soms/adv	3	door/prep;het/det;soms/adv	3	door/prep;het/det;public/noun;soms/adv	4
stof/noun/nrc_handelsblad_20010130_7/437	giftig/adj;grondwater/noun;monster/noun;word/verb	4	giftig/adj;grondwater/noun;monster/noun;word/verb	4	duidelijk/adj;giftig/adj;grondwater/noun;monster/noun;neem/verb;word/verb	6	er/adv;giftig/adj;grondwater/noun;het/det;monster/noun;word/verb	6	er/adv;giftig/adj;grondwater/noun;het/det;monster/noun;word/verb	6	duidelijk/adj;er/adv;giftig/adj;grondwater/noun;het/det;monster/noun;naar/prep;neem/verb;word/verb	9	giftig/adj;grondwater/noun;word/verb	3	giftig/adj;grondwater/noun;word/verb	3	duidelijk/adj;giftig/adj;grondwater/noun;word/verb	4	er/adv;giftig/adj;grondwater/noun;het/det;word/verb	5	er/adv;giftig/adj;grondwater/noun;het/det;word/verb	5	duidelijk/adj;er/adv;giftig/adj;grondwater/noun;het/det;naar/prep;word/verb	7
stof/noun/nrc_handelsblad_20011201_171/1129	ben/verb;kankerverwekkend/adj;ververs/verb;vorm/verb	4	ben/verb;kankerverwekkend/adj;ververs/verb;vorm/verb	4	ben/verb;heb/verb;kankerverwekkend/adj;tijd/noun;ververs/verb;vorm/verb	6	ben/verb;die/pron;kankerverwekkend/adj;ververs/verb;vorm/verb	5	ben/verb;die/pron;kankerverwekkend/adj;ververs/verb;vorm/verb	5	ben/verb;die/pron;heb/verb;kankerverwekkend/adj;niet/adv;op/prep;tijd/noun;ververs/verb;vorm/verb;zich/pron	10	kankerverwekkend/adj;ververs/verb;vorm/verb	3	kankerverwekkend/adj;ververs/verb;vorm/verb	3	heb/verb;kankerverwekkend/adj;ververs/verb;vorm/verb	4	kankerverwekkend/adj;ververs/verb;vorm/verb	3	kankerverwekkend/adj;ververs/verb;vorm/verb	3	heb/verb;kankerverwekkend/adj;ververs/verb;vorm/verb;zich/pron	5
