_id	_cws.grijs.foc10.nav.weight.bound	_count.grijs.foc10.nav.weight.bound	_cws.grijs.foc10.nav.selection.bound	_count.grijs.foc10.nav.selection.bound	_cws.grijs.foc10.nav.no.bound	_count.grijs.foc10.nav.no.bound	_cws.grijs.foc10.all.weight.bound	_count.grijs.foc10.all.weight.bound	_cws.grijs.foc10.all.selection.bound	_count.grijs.foc10.all.selection.bound	_cws.grijs.foc10.all.no.bound	_count.grijs.foc10.all.no.bound	_cws.grijs.foc5.nav.weight.bound	_count.grijs.foc5.nav.weight.bound	_cws.grijs.foc5.nav.selection.bound	_count.grijs.foc5.nav.selection.bound	_cws.grijs.foc5.nav.no.bound	_count.grijs.foc5.nav.no.bound	_cws.grijs.foc5.all.weight.bound	_count.grijs.foc5.all.weight.bound	_cws.grijs.foc5.all.selection.bound	_count.grijs.foc5.all.selection.bound	_cws.grijs.foc5.all.no.bound	_count.grijs.foc5.all.no.bound
grijs/adj/parool_20020108_32/392	gipsen/adj;oor/noun;rug/noun	3	gipsen/adj;oor/noun;rug/noun	3	gipsen/adj;oor/noun;rug/noun	3	een/det;gipsen/adj;met/prep;oor/noun;rug/noun	5	een/det;gipsen/adj;met/prep;oor/noun;rug/noun	5	een/det;gipsen/adj;met/prep;oor/noun;rug/noun	5	rug/noun	1	rug/noun	1	rug/noun	1	rug/noun	1	rug/noun	1	rug/noun	1
grijs/adj/parool_20011117_100/219	hip/adj	1	hip/adj	1	hip/adj	1	een/det;hip/adj;zo/adv	3	een/det;hip/adj;zo/adv	3	een/det;hip/adj;zo/adv	3	hip/adj	1	hip/adj	1	hip/adj	1	een/det;hip/adj;zo/adv	3	een/det;hip/adj;zo/adv	3	een/det;hip/adj;zo/adv	3
grijs/adj/parool_19990623_121/1118	ben/verb;groet/noun;neutraal/adj	3	ben/verb;groet/noun;neutraal/adj	3	ben/verb;groet/noun;neutraal/adj	3	ben/verb;een/det;groet/noun;het/det;maar/adv;neutraal/adj;uit/prep	7	ben/verb;een/det;groet/noun;het/det;maar/adv;neutraal/adj;uit/prep	7	ben/verb;een/det;groet/noun;het/det;maar/adv;neutraal/adj;uit/prep	7	neutraal/adj	1	neutraal/adj	1	neutraal/adj	1	een/det;maar/adv;neutraal/adj	3	een/det;maar/adv;neutraal/adj	3	een/det;maar/adv;neutraal/adj	3
grijs/adj/parool_19990515_36/1034	man/noun;training_broek/noun;wijs/verb	3	man/noun;training_broek/noun;wijs/verb	3	man/noun;training_broek/noun;wijs/verb	3	een/det;haar/pron;in/prep;man/noun;met/prep;training_broek/noun;wijs/verb;ze/pron	8	een/det;haar/pron;in/prep;man/noun;met/prep;training_broek/noun;wijs/verb;ze/pron	8	een/det;haar/pron;in/prep;man/noun;met/prep;training_broek/noun;wijs/verb;ze/pron	8	man/noun;training_broek/noun	2	man/noun;training_broek/noun	2	man/noun;training_broek/noun	2	haar/pron;in/prep;man/noun;met/prep;training_broek/noun	5	haar/pron;in/prep;man/noun;met/prep;training_broek/noun	5	haar/pron;in/prep;man/noun;met/prep;training_broek/noun	5
grijs/adj/parool_20010505_23/424	1932/noun;gezicht/noun;haarlok/noun;lang/adj;oreer/verb;strijk/verb	6	1932/noun;gezicht/noun;haarlok/noun;lang/adj;oreer/verb;strijk/verb	6	1932/noun;gezicht/noun;haarlok/noun;lang/adj;oreer/verb;strijk/verb	6	1932/noun;gezicht/noun;haarlok/noun;hij/pron;lang/adj;oreer/verb;strijk/verb;uit/prep;zijn/det	9	1932/noun;gezicht/noun;haarlok/noun;hij/pron;lang/adj;oreer/verb;strijk/verb;uit/prep;zijn/det	9	1932/noun;gezicht/noun;haarlok/noun;hij/pron;lang/adj;oreer/verb;strijk/verb;uit/prep;zijn/det	9	gezicht/noun;haarlok/noun;lang/adj;strijk/verb	4	gezicht/noun;haarlok/noun;lang/adj;strijk/verb	4	gezicht/noun;haarlok/noun;lang/adj;strijk/verb	4	gezicht/noun;haarlok/noun;hij/pron;lang/adj;strijk/verb;uit/prep;zijn/det	7	gezicht/noun;haarlok/noun;hij/pron;lang/adj;strijk/verb;uit/prep;zijn/det	7	gezicht/noun;haarlok/noun;hij/pron;lang/adj;strijk/verb;uit/prep;zijn/det	7
grijs/adj/parool_20000412_92/98	T-shirt/noun;bijpassend/adj;rok_DIM/noun;rose/adj;spijkerbroek/noun	5	T-shirt/noun;bijpassend/adj;rok_DIM/noun;rose/adj;spijkerbroek/noun	5	T-shirt/noun;bijpassend/adj;rok_DIM/noun;rose/adj;spijkerbroek/noun	5	T-shirt/noun;bijpassend/adj;een/det;in/prep;rok_DIM/noun;rose/adj;spijkerbroek/noun;ze/pron	8	T-shirt/noun;bijpassend/adj;een/det;in/prep;rok_DIM/noun;rose/adj;spijkerbroek/noun;ze/pron	8	T-shirt/noun;bijpassend/adj;een/det;in/prep;rok_DIM/noun;rose/adj;spijkerbroek/noun;ze/pron	8	bijpassend/adj;rok_DIM/noun;spijkerbroek/noun	3	bijpassend/adj;rok_DIM/noun;spijkerbroek/noun	3	bijpassend/adj;rok_DIM/noun;spijkerbroek/noun	3	bijpassend/adj;in/prep;rok_DIM/noun;spijkerbroek/noun	4	bijpassend/adj;in/prep;rok_DIM/noun;spijkerbroek/noun	4	bijpassend/adj;in/prep;rok_DIM/noun;spijkerbroek/noun	4
grijs/adj/parool_20020110_124/329	beschutting/noun;brommer/noun;rij/verb	3	beschutting/noun;brommer/noun;rij/verb	3	beschutting/noun;brommer/noun;rij/verb	3	beschutting/noun;brommer/noun;die/pron;een/det;rij/verb	5	beschutting/noun;brommer/noun;die/pron;een/det;rij/verb	5	beschutting/noun;brommer/noun;die/pron;een/det;rij/verb	5	brommer/noun	1	brommer/noun	1	brommer/noun	1	brommer/noun;die/pron;een/det	3	brommer/noun;die/pron;een/det	3	brommer/noun;die/pron;een/det	3
grijs/adj/parool_20040427_99/36	ben/verb;blauw/adj;hoes/noun;kleur/noun;los/adj;verkrijgbaar/adj;wit/adj	7	ben/verb;blauw/adj;hoes/noun;kleur/noun;los/adj;verkrijgbaar/adj;wit/adj	7	ben/verb;blauw/adj;hoes/noun;kleur/noun;los/adj;verkrijgbaar/adj;wit/adj	7	ben/verb;blauw/adj;hoes/noun;in/prep;kleur/noun;los/adj;verkrijgbaar/adj;wit/adj	8	ben/verb;blauw/adj;hoes/noun;in/prep;kleur/noun;los/adj;verkrijgbaar/adj;wit/adj	8	ben/verb;blauw/adj;hoes/noun;in/prep;kleur/noun;los/adj;verkrijgbaar/adj;wit/adj	8	blauw/adj;kleur/noun;verkrijgbaar/adj;wit/adj	4	blauw/adj;kleur/noun;verkrijgbaar/adj;wit/adj	4	blauw/adj;kleur/noun;verkrijgbaar/adj;wit/adj	4	blauw/adj;in/prep;kleur/noun;verkrijgbaar/adj;wit/adj	5	blauw/adj;in/prep;kleur/noun;verkrijgbaar/adj;wit/adj	5	blauw/adj;in/prep;kleur/noun;verkrijgbaar/adj;wit/adj	5
grijs/adj/parool_20040226_09/325	ben/verb;man/noun;vriendelijk/adj	3	ben/verb;man/noun;vriendelijk/adj	3	ben/verb;man/noun;vriendelijk/adj	3	ben/verb;een/det;hij/pron;je/pron;man/noun;vriendelijk/adj	6	ben/verb;een/det;hij/pron;je/pron;man/noun;vriendelijk/adj	6	ben/verb;een/det;hij/pron;je/pron;man/noun;vriendelijk/adj	6	ben/verb;man/noun;vriendelijk/adj	3	ben/verb;man/noun;vriendelijk/adj	3	ben/verb;man/noun;vriendelijk/adj	3	ben/verb;hij/pron;man/noun;vriendelijk/adj	4	ben/verb;hij/pron;man/noun;vriendelijk/adj	4	ben/verb;hij/pron;man/noun;vriendelijk/adj	4
grijs/adj/parool_20000422_24/2477	ben/verb;kleur/noun;kleurstof/noun;oorsprong/noun;vaal/adj	5	ben/verb;kleur/noun;kleurstof/noun;oorsprong/noun;vaal/adj	5	ben/verb;kleur/noun;kleurstof/noun;oorsprong/noun;vaal/adj	5	ben/verb;een/det;kleur/noun;kleurstof/noun;oorsprong/noun;vaal/adj;wat/adv;zonder/prep	8	ben/verb;een/det;kleur/noun;kleurstof/noun;oorsprong/noun;vaal/adj;wat/adv;zonder/prep	8	ben/verb;een/det;kleur/noun;kleurstof/noun;oorsprong/noun;vaal/adj;wat/adv;zonder/prep	8	ben/verb;kleurstof/noun	2	ben/verb;kleurstof/noun	2	ben/verb;kleurstof/noun	2	ben/verb;kleurstof/noun;zonder/prep	3	ben/verb;kleurstof/noun;zonder/prep	3	ben/verb;kleurstof/noun;zonder/prep	3
grijs/adj/algemeen_dagblad_20040922_03/141	draai_terug/verb;ingreep/noun;kenteken/noun;pre_pensioen/noun;vut/noun	5	draai_terug/verb;ingreep/noun;kenteken/noun;pre_pensioen/noun;vut/noun	5	draai_terug/verb;ingreep/noun;kenteken/noun;pre_pensioen/noun;vut/noun	5	draai_terug/verb;het/det;in/prep;ingreep/noun;kenteken/noun;pre_pensioen/noun;vut/noun	7	draai_terug/verb;het/det;in/prep;ingreep/noun;kenteken/noun;pre_pensioen/noun;vut/noun	7	draai_terug/verb;het/det;in/prep;ingreep/noun;kenteken/noun;pre_pensioen/noun;vut/noun	7	kenteken/noun;pre_pensioen/noun;vut/noun	3	kenteken/noun;pre_pensioen/noun;vut/noun	3	kenteken/noun;pre_pensioen/noun;vut/noun	3	kenteken/noun;pre_pensioen/noun;vut/noun	3	kenteken/noun;pre_pensioen/noun;vut/noun	3	kenteken/noun;pre_pensioen/noun;vut/noun	3
grijs/adj/algemeen_dagblad_19990525_101/1169		0		0		0	spijt/prep;wat/adv	2	spijt/prep;wat/adv	2	spijt/prep;wat/adv	2		0		0		0	spijt/prep;wat/adv	2	spijt/prep;wat/adv	2	spijt/prep;wat/adv	2
grijs/adj/algemeen_dagblad_20010212_3/1812	ben/verb;blijf_over/verb;gelukkig/adj;haal_af/verb;lauw/adj;niks/noun;waar/noun;zogenaamd/adj	8	ben/verb;blijf_over/verb;gelukkig/adj;haal_af/verb;lauw/adj;niks/noun;waar/noun;zogenaamd/adj	8	ben/verb;blijf_over/verb;gelukkig/adj;haal_af/verb;lauw/adj;niks/noun;waar/noun;zogenaamd/adj	8	allemaal/adv;ben/verb;blijf_over/verb;een/det;er/adv;gelukkig/adj;haal_af/verb;lauw/adj;niks/noun;waar/noun;zogenaamd/adj	11	allemaal/adv;ben/verb;blijf_over/verb;een/det;er/adv;gelukkig/adj;haal_af/verb;lauw/adj;niks/noun;waar/noun;zogenaamd/adj	11	allemaal/adv;ben/verb;blijf_over/verb;een/det;er/adv;gelukkig/adj;haal_af/verb;lauw/adj;niks/noun;waar/noun;zogenaamd/adj	11	blijf_over/verb;lauw/adj;waar/noun	3	blijf_over/verb;lauw/adj;waar/noun	3	blijf_over/verb;lauw/adj;waar/noun	3	allemaal/adv;blijf_over/verb;een/det;lauw/adj;waar/noun	5	allemaal/adv;blijf_over/verb;een/det;lauw/adj;waar/noun	5	allemaal/adv;blijf_over/verb;een/det;lauw/adj;waar/noun	5
grijs/adj/algemeen_dagblad_20020511_173/372	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2	klei/noun;slijmerig/adj	2
grijs/adj/algemeen_dagblad_20010306_148/126	beetje/noun;borgtocht/noun;verlegen/adj;zit/verb	4	beetje/noun;borgtocht/noun;verlegen/adj;zit/verb	4	beetje/noun;borgtocht/noun;verlegen/adj;zit/verb	4	beetje/noun;borgtocht/noun;die/pron;een/det;naast/prep;verlegen/adj;zit/verb	7	beetje/noun;borgtocht/noun;die/pron;een/det;naast/prep;verlegen/adj;zit/verb	7	beetje/noun;borgtocht/noun;die/pron;een/det;naast/prep;verlegen/adj;zit/verb	7	zit/verb	1	zit/verb	1	zit/verb	1	die/pron;naast/prep;zit/verb	3	die/pron;naast/prep;zit/verb	3	die/pron;naast/prep;zit/verb	3
grijs/adj/algemeen_dagblad_20010330_5/546	breed/adj;gang/noun;kleding/noun;schuifel/verb	4	breed/adj;gang/noun;kleding/noun;schuifel/verb	4	breed/adj;gang/noun;kleding/noun;schuifel/verb	4	breed/adj;door/prep;een/det;enkel/det;gang/noun;kleding/noun;langs/prep;schuifel/verb	8	breed/adj;door/prep;een/det;enkel/det;gang/noun;kleding/noun;langs/prep;schuifel/verb	8	breed/adj;door/prep;een/det;enkel/det;gang/noun;kleding/noun;langs/prep;schuifel/verb	8	breed/adj;gang/noun;schuifel/verb	3	breed/adj;gang/noun;schuifel/verb	3	breed/adj;gang/noun;schuifel/verb	3	breed/adj;door/prep;een/det;enkel/det;gang/noun;schuifel/verb	6	breed/adj;door/prep;een/det;enkel/det;gang/noun;schuifel/verb	6	breed/adj;door/prep;een/det;enkel/det;gang/noun;schuifel/verb	6
grijs/adj/algemeen_dagblad_20020816_85/108	gewillig/adj;gezet/adj;kijk/verb;terug/adj	4	gewillig/adj;gezet/adj;kijk/verb;terug/adj	4	gewillig/adj;gezet/adj;kijk/verb;terug/adj	4	gewillig/adj;gezet/adj;inmiddels/adv;kijk/verb;terug/adj	5	gewillig/adj;gezet/adj;inmiddels/adv;kijk/verb;terug/adj	5	gewillig/adj;gezet/adj;inmiddels/adv;kijk/verb;terug/adj	5	gewillig/adj;gezet/adj;kijk/verb	3	gewillig/adj;gezet/adj;kijk/verb	3	gewillig/adj;gezet/adj;kijk/verb	3	gewillig/adj;gezet/adj;inmiddels/adv;kijk/verb	4	gewillig/adj;gezet/adj;inmiddels/adv;kijk/verb	4	gewillig/adj;gezet/adj;inmiddels/adv;kijk/verb	4
grijs/adj/algemeen_dagblad_20011115_97/331	deel/noun;diep/adj;gepensioneerd/adj;krul/noun;secretaresse/noun;slaak/verb;strijk/verb;wijs/verb;zucht/noun	9	deel/noun;diep/adj;gepensioneerd/adj;krul/noun;secretaresse/noun;slaak/verb;strijk/verb;wijs/verb;zucht/noun	9	deel/noun;diep/adj;gepensioneerd/adj;krul/noun;secretaresse/noun;slaak/verb;strijk/verb;wijs/verb;zucht/noun	9	deel/noun;diep/adj;door/prep;een/det;gepensioneerd/adj;haar/det;krul/noun;secretaresse/noun;slaak/verb;strijk/verb;wijs/verb;zucht/noun	12	deel/noun;diep/adj;door/prep;een/det;gepensioneerd/adj;haar/det;krul/noun;secretaresse/noun;slaak/verb;strijk/verb;wijs/verb;zucht/noun	12	deel/noun;diep/adj;door/prep;een/det;gepensioneerd/adj;haar/det;krul/noun;secretaresse/noun;slaak/verb;strijk/verb;wijs/verb;zucht/noun	12	krul/noun;strijk/verb;wijs/verb;zucht/noun	4	krul/noun;strijk/verb;wijs/verb;zucht/noun	4	krul/noun;strijk/verb;wijs/verb;zucht/noun	4	door/prep;haar/det;krul/noun;strijk/verb;wijs/verb;zucht/noun	6	door/prep;haar/det;krul/noun;strijk/verb;wijs/verb;zucht/noun	6	door/prep;haar/det;krul/noun;strijk/verb;wijs/verb;zucht/noun	6
grijs/adj/algemeen_dagblad_19991218_300/229	ben/verb;golf/noun;groot/adj;overspoel/verb	4	ben/verb;golf/noun;groot/adj;overspoel/verb	4	ben/verb;golf/noun;groot/adj;overspoel/verb	4	ben/verb;door/prep;een/det;golf/noun;groot/adj;overspoel/verb;ze/pron	7	ben/verb;door/prep;een/det;golf/noun;groot/adj;overspoel/verb;ze/pron	7	ben/verb;door/prep;een/det;golf/noun;groot/adj;overspoel/verb;ze/pron	7	golf/noun;groot/adj;overspoel/verb	3	golf/noun;groot/adj;overspoel/verb	3	golf/noun;groot/adj;overspoel/verb	3	door/prep;een/det;golf/noun;groot/adj;overspoel/verb	5	door/prep;een/det;golf/noun;groot/adj;overspoel/verb	5	door/prep;een/det;golf/noun;groot/adj;overspoel/verb	5
grijs/adj/algemeen_dagblad_19990731_15/29	duur/adj;fiscaal/adj;pak/noun	3	duur/adj;fiscaal/adj;pak/noun	3	duur/adj;fiscaal/adj;pak/noun	3	die/pron;duur/adj;fiscaal/adj;in/prep;pak/noun	5	die/pron;duur/adj;fiscaal/adj;in/prep;pak/noun	5	die/pron;duur/adj;fiscaal/adj;in/prep;pak/noun	5	duur/adj;fiscaal/adj;pak/noun	3	duur/adj;fiscaal/adj;pak/noun	3	duur/adj;fiscaal/adj;pak/noun	3	die/pron;duur/adj;fiscaal/adj;in/prep;pak/noun	5	die/pron;duur/adj;fiscaal/adj;in/prep;pak/noun	5	die/pron;duur/adj;fiscaal/adj;in/prep;pak/noun	5
grijs/adj/algemeen_dagblad_20020125_150/304	saai/adj;schijn/noun;tegen/adj	3	saai/adj;schijn/noun;tegen/adj	3	saai/adj;schijn/noun;tegen/adj	3	nog/adv;nogal/adv;saai/adj;schijn/noun;tegen/adj	5	nog/adv;nogal/adv;saai/adj;schijn/noun;tegen/adj	5	nog/adv;nogal/adv;saai/adj;schijn/noun;tegen/adj	5	saai/adj	1	saai/adj	1	saai/adj	1	nog/adv;saai/adj	2	nog/adv;saai/adj	2	nog/adv;saai/adj	2
grijs/adj/algemeen_dagblad_20020720_118/1861	ben/verb;gebied/noun	2	ben/verb;gebied/noun	2	ben/verb;gebied/noun	2	ben/verb;een/det;gebied/noun;het/det	4	ben/verb;een/det;gebied/noun;het/det	4	ben/verb;een/det;gebied/noun;het/det	4	ben/verb;gebied/noun	2	ben/verb;gebied/noun	2	ben/verb;gebied/noun	2	ben/verb;een/det;gebied/noun;het/det	4	ben/verb;een/det;gebied/noun;het/det	4	ben/verb;een/det;gebied/noun;het/det	4
grijs/adj/algemeen_dagblad_20010519_168/97	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun;zo/adv	4	auto/noun;ben/verb;kenteken/noun;zo/adv	4	auto/noun;ben/verb;kenteken/noun;zo/adv	4	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun	3	auto/noun;ben/verb;kenteken/noun	3
grijs/adj/algemeen_dagblad_20010615_106/111	praat_programma/noun;val_op/verb	2	praat_programma/noun;val_op/verb	2	praat_programma/noun;val_op/verb	2	praat_programma/noun;val_op/verb	2	praat_programma/noun;val_op/verb	2	praat_programma/noun;val_op/verb	2	praat_programma/noun	1	praat_programma/noun	1	praat_programma/noun	1	praat_programma/noun	1	praat_programma/noun	1	praat_programma/noun	1
grijs/adj/algemeen_dagblad_20010517_21/391	groot/adj	1	groot/adj	1	groot/adj	1	een/det;groot/adj;zijn/det	3	een/det;groot/adj;zijn/det	3	een/det;groot/adj;zijn/det	3		0		0		0	een/det;zijn/det	2	een/det;zijn/det	2	een/det;zijn/det	2
grijs/adj/algemeen_dagblad_19990615_105/461	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;een/det;hij/pron;met/prep;rijzig/adj	7	ben/verb;bril/noun;draag/verb;een/det;hij/pron;met/prep;rijzig/adj	7	ben/verb;bril/noun;draag/verb;een/det;hij/pron;met/prep;rijzig/adj	7	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;rijzig/adj	4	ben/verb;bril/noun;draag/verb;rijzig/adj	4
grijs/adj/algemeen_dagblad_19990421_35/394	legende/noun;oorspronkelijk/adj;wolf/noun	3	legende/noun;oorspronkelijk/adj;wolf/noun	3	legende/noun;oorspronkelijk/adj;wolf/noun	3	die/pron;een/det;het/det;legende/noun;oorspronkelijk/adj;uit/prep;voort/part;wolf/noun	8	die/pron;een/det;het/det;legende/noun;oorspronkelijk/adj;uit/prep;voort/part;wolf/noun	8	die/pron;een/det;het/det;legende/noun;oorspronkelijk/adj;uit/prep;voort/part;wolf/noun	8	legende/noun;oorspronkelijk/adj;wolf/noun	3	legende/noun;oorspronkelijk/adj;wolf/noun	3	legende/noun;oorspronkelijk/adj;wolf/noun	3	die/pron;een/det;legende/noun;oorspronkelijk/adj;wolf/noun	5	die/pron;een/det;legende/noun;oorspronkelijk/adj;wolf/noun	5	die/pron;een/det;legende/noun;oorspronkelijk/adj;wolf/noun	5
grijs/adj/algemeen_dagblad_20020228_175/177	hoed/noun;pak/noun;stropdas/noun;vest/noun	4	hoed/noun;pak/noun;stropdas/noun;vest/noun	4	hoed/noun;pak/noun;stropdas/noun;vest/noun	4	een/det;hoed/noun;met/prep;pak/noun;stropdas/noun;vest/noun	6	een/det;hoed/noun;met/prep;pak/noun;stropdas/noun;vest/noun	6	een/det;hoed/noun;met/prep;pak/noun;stropdas/noun;vest/noun	6	hoed/noun;stropdas/noun	2	hoed/noun;stropdas/noun	2	hoed/noun;stropdas/noun	2	hoed/noun;stropdas/noun	2	hoed/noun;stropdas/noun	2	hoed/noun;stropdas/noun	2
grijs/adj/algemeen_dagblad_20000413_116/405	haar/noun;hoofd/noun;trek/verb	3	haar/noun;hoofd/noun;trek/verb	3	haar/noun;hoofd/noun;trek/verb	3	haar/noun;het/det;hoofd/noun;inderdaad/adv;trek/verb;uit/prep	6	haar/noun;het/det;hoofd/noun;inderdaad/adv;trek/verb;uit/prep	6	haar/noun;het/det;hoofd/noun;inderdaad/adv;trek/verb;uit/prep	6	haar/noun;hoofd/noun	2	haar/noun;hoofd/noun	2	haar/noun;hoofd/noun	2	haar/noun;het/det;hoofd/noun;inderdaad/adv;uit/prep	5	haar/noun;het/det;hoofd/noun;inderdaad/adv;uit/prep	5	haar/noun;het/det;hoofd/noun;inderdaad/adv;uit/prep	5
grijs/adj/algemeen_dagblad_19991209_95/564	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3	ben/verb;haar_kleur/noun;overheers/adj	3
grijs/adj/algemeen_dagblad_20000517_81/542	hoofd/noun;pruik/noun;sta_op/verb	3	hoofd/noun;pruik/noun;sta_op/verb	3	hoofd/noun;pruik/noun;sta_op/verb	3	het/det;hoofd/noun;pruik/noun;sta_op/verb	4	het/det;hoofd/noun;pruik/noun;sta_op/verb	4	het/det;hoofd/noun;pruik/noun;sta_op/verb	4	hoofd/noun;pruik/noun	2	hoofd/noun;pruik/noun	2	hoofd/noun;pruik/noun	2	het/det;hoofd/noun;pruik/noun	3	het/det;hoofd/noun;pruik/noun	3	het/det;hoofd/noun;pruik/noun	3
grijs/adj/algemeen_dagblad_20040426_64/64	echt/adj;muis_DIM/noun;spreek/verb;verander/verb	4	echt/adj;muis_DIM/noun;spreek/verb;verander/verb	4	echt/adj;muis_DIM/noun;spreek/verb;verander/verb	4	echt/adj;een/det;in/prep;met/prep;muis_DIM/noun;spreek/verb;verander/verb	7	echt/adj;een/det;in/prep;met/prep;muis_DIM/noun;spreek/verb;verander/verb	7	echt/adj;een/det;in/prep;met/prep;muis_DIM/noun;spreek/verb;verander/verb	7	echt/adj;muis_DIM/noun;spreek/verb;verander/verb	4	echt/adj;muis_DIM/noun;spreek/verb;verander/verb	4	echt/adj;muis_DIM/noun;spreek/verb;verander/verb	4	echt/adj;een/det;in/prep;muis_DIM/noun;spreek/verb;verander/verb	6	echt/adj;een/det;in/prep;muis_DIM/noun;spreek/verb;verander/verb	6	echt/adj;een/det;in/prep;muis_DIM/noun;spreek/verb;verander/verb	6
grijs/adj/algemeen_dagblad_19990415_198/426	dik/adj;hang/verb;wolk/noun	3	dik/adj;hang/verb;wolk/noun	3	dik/adj;hang/verb;wolk/noun	3	dik/adj;een/det;hang/verb;omheen/prep;wolk/noun	5	dik/adj;een/det;hang/verb;omheen/prep;wolk/noun	5	dik/adj;een/det;hang/verb;omheen/prep;wolk/noun	5	dik/adj;hang/verb;wolk/noun	3	dik/adj;hang/verb;wolk/noun	3	dik/adj;hang/verb;wolk/noun	3	dik/adj;een/det;hang/verb;omheen/prep;wolk/noun	5	dik/adj;een/det;hang/verb;omheen/prep;wolk/noun	5	dik/adj;een/det;hang/verb;omheen/prep;wolk/noun	5
grijs/adj/algemeen_dagblad_20030818_90/267	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;zak/noun	5	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;zak/noun	5	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;zak/noun	5	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;in/prep;zak/noun	6	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;in/prep;zak/noun	6	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;in/prep;zak/noun	6	gezellig/adj;zak/noun	2	gezellig/adj;zak/noun	2	gezellig/adj;zak/noun	2	gezellig/adj;in/prep;zak/noun	3	gezellig/adj;in/prep;zak/noun	3	gezellig/adj;in/prep;zak/noun	3
grijs/adj/algemeen_dagblad_19990818_9/630		0		0		0	als/prep;door/prep;een/det;het/det	4	als/prep;door/prep;een/det;het/det	4	als/prep;door/prep;een/det;het/det	4		0		0		0	als/prep;door/prep;een/det;het/det	4	als/prep;door/prep;een/det;het/det	4	als/prep;door/prep;een/det;het/det	4
grijs/adj/algemeen_dagblad_20020722_82/348	doek/noun;groot/adj;help_mee/verb	3	doek/noun;groot/adj;help_mee/verb	3	doek/noun;groot/adj;help_mee/verb	3	doek/noun;een/det;enerzijds/adv;groot/adj;help_mee/verb	5	doek/noun;een/det;enerzijds/adv;groot/adj;help_mee/verb	5	doek/noun;een/det;enerzijds/adv;groot/adj;help_mee/verb	5	doek/noun;groot/adj;help_mee/verb	3	doek/noun;groot/adj;help_mee/verb	3	doek/noun;groot/adj;help_mee/verb	3	doek/noun;een/det;enerzijds/adv;groot/adj;help_mee/verb	5	doek/noun;een/det;enerzijds/adv;groot/adj;help_mee/verb	5	doek/noun;een/det;enerzijds/adv;groot/adj;help_mee/verb	5
grijs/adj/algemeen_dagblad_20010210_148/440	ben/verb;decor/noun;muzikaal/adj;omlijsting/noun	4	ben/verb;decor/noun;muzikaal/adj;omlijsting/noun	4	ben/verb;decor/noun;muzikaal/adj;omlijsting/noun	4	ben/verb;dat/pron;decor/noun;een/det;in/prep;muzikaal/adj;omlijsting/noun;wat/adv	8	ben/verb;dat/pron;decor/noun;een/det;in/prep;muzikaal/adj;omlijsting/noun;wat/adv	8	ben/verb;dat/pron;decor/noun;een/det;in/prep;muzikaal/adj;omlijsting/noun;wat/adv	8	ben/verb;muzikaal/adj;omlijsting/noun	3	ben/verb;muzikaal/adj;omlijsting/noun	3	ben/verb;muzikaal/adj;omlijsting/noun	3	ben/verb;in/prep;muzikaal/adj;omlijsting/noun;wat/adv	5	ben/verb;in/prep;muzikaal/adj;omlijsting/noun;wat/adv	5	ben/verb;in/prep;muzikaal/adj;omlijsting/noun;wat/adv	5
