_id	_cws.schaal.foc10.nav.ppmi_weight.bound	_count.schaal.foc10.nav.ppmi_weight.bound	_cws.schaal.foc10.nav.ppmi_sel.bound	_count.schaal.foc10.nav.ppmi_sel.bound	_cws.schaal.foc10.nav.no_ppmi.bound	_count.schaal.foc10.nav.no_ppmi.bound	_cws.schaal.foc10.all.ppmi_weight.bound	_count.schaal.foc10.all.ppmi_weight.bound	_cws.schaal.foc10.all.ppmi_sel.bound	_count.schaal.foc10.all.ppmi_sel.bound	_cws.schaal.foc10.all.no_ppmi.bound	_count.schaal.foc10.all.no_ppmi.bound	_cws.schaal.foc5.nav.ppmi_weight.bound	_count.schaal.foc5.nav.ppmi_weight.bound	_cws.schaal.foc5.nav.ppmi_sel.bound	_count.schaal.foc5.nav.ppmi_sel.bound	_cws.schaal.foc5.nav.no_ppmi.bound	_count.schaal.foc5.nav.no_ppmi.bound	_cws.schaal.foc5.all.ppmi_weight.bound	_count.schaal.foc5.all.ppmi_weight.bound	_cws.schaal.foc5.all.ppmi_sel.bound	_count.schaal.foc5.all.ppmi_sel.bound	_cws.schaal.foc5.all.no_ppmi.bound	_count.schaal.foc5.all.no_ppmi.bound
schaal/noun/nrc_handelsblad_20010922_144/172	atoom/noun;glad/adj;individueel/adj;oppervlak/noun	4	atoom/noun;glad/adj;individueel/adj;oppervlak/noun	4	atoom/noun;ben/verb;glad/adj;individueel/adj;kom/verb;oppervlak/noun;vlak/adj	7	allerlei/det;atoom/noun;de/det;dit/det;glad/adj;individueel/adj;op/prep;oppervlak/noun;van/prep;zelfs/adv	10	allerlei/det;atoom/noun;de/det;dit/det;glad/adj;individueel/adj;op/prep;oppervlak/noun;van/prep;zelfs/adv	10	allerlei/det;atoom/noun;ben/verb;de/det;dit/det;glad/adj;individueel/adj;kom/verb;niet/adv;op/prep;oppervlak/noun;van/prep;vlak/adj;zelfs/adv	14	atoom/noun;glad/adj;individueel/adj;oppervlak/noun	4	atoom/noun;glad/adj;individueel/adj;oppervlak/noun	4	atoom/noun;glad/adj;individueel/adj;oppervlak/noun;vlak/adj	5	atoom/noun;de/det;glad/adj;individueel/adj;op/prep;oppervlak/noun;van/prep;zelfs/adv	8	atoom/noun;de/det;glad/adj;individueel/adj;op/prep;oppervlak/noun;van/prep;zelfs/adv	8	atoom/noun;de/det;glad/adj;individueel/adj;niet/adv;op/prep;oppervlak/noun;van/prep;vlak/adj;zelfs/adv	10
schaal/noun/nrc_handelsblad_20011211_25/302	doe/verb;groot/adj;mark/noun;ondervraagd/adj;zal/verb	5	doe/verb;groot/adj;mark/noun;ondervraagd/adj;zal/verb	5	boodschap/noun;doe/verb;groot/adj;mark/noun;ondervraagd/adj;procent/noun;zal/verb	7	de/det;doe/verb;groot/adj;in/prep;mark/noun;met/prep;ondervraagd/adj;op/prep;van/prep;zal/verb	10	de/det;doe/verb;groot/adj;in/prep;mark/noun;met/prep;ondervraagd/adj;op/prep;van/prep;zal/verb	10	boodschap/noun;de/det;doe/verb;groot/adj;in/prep;mark/noun;met/prep;nog/adv;ondervraagd/adj;op/prep;procent/noun;van/prep;zal/verb	13	doe/verb;groot/adj;zal/verb	3	doe/verb;groot/adj;zal/verb	3	boodschap/noun;doe/verb;groot/adj;zal/verb	4	de/det;doe/verb;groot/adj;in/prep;met/prep;op/prep;zal/verb	7	de/det;doe/verb;groot/adj;in/prep;met/prep;op/prep;zal/verb	7	boodschap/noun;de/det;doe/verb;groot/adj;in/prep;met/prep;nog/adv;op/prep;zal/verb	9
schaal/noun/nrc_handelsblad_20011107_56/17	aarde/noun;eerder/adj;ongekend/adj;vertoond/adj	4	aarde/noun;eerder/adj;ongekend/adj;vertoond/adj	4	aarde/noun;eerder/adj;ongekend/adj;snelheid/noun;vertoond/adj	5	aarde/noun;een/det;eerder/adj;met/prep;nooit/adv;ongekend/adj;op/prep;vertoond/adj	8	aarde/noun;een/det;eerder/adj;met/prep;nooit/adv;ongekend/adj;op/prep;vertoond/adj	8	aarde/noun;een/det;eerder/adj;met/prep;nooit/adv;ongekend/adj;op/prep;snelheid/noun;vertoond/adj	9	eerder/adj;vertoond/adj	2	eerder/adj;vertoond/adj	2	eerder/adj;vertoond/adj	2	een/det;eerder/adj;nooit/adv;op/prep;vertoond/adj	5	een/det;eerder/adj;nooit/adv;op/prep;vertoond/adj	5	een/det;eerder/adj;nooit/adv;op/prep;vertoond/adj	5
schaal/noun/nrc_handelsblad_19990108_30/54	Europees/adj;continent/noun;dagdroom/noun	3	Europees/adj;continent/noun;dagdroom/noun	3	Europees/adj;continent/noun;dagdroom/noun;gevaarlijk/adj;keer_terug/verb;oud/adj	6	Europees/adj;continent/noun;dagdroom/noun;de/det;op/prep;van/prep	6	Europees/adj;continent/noun;dagdroom/noun;de/det;op/prep;van/prep	6	Europees/adj;continent/noun;dagdroom/noun;de/det;gevaarlijk/adj;het/det;keer_terug/verb;op/prep;oud/adj;van/prep;weleer/adv	11	Europees/adj;dagdroom/noun	2	Europees/adj;dagdroom/noun	2	Europees/adj;dagdroom/noun;keer_terug/verb	3	Europees/adj;dagdroom/noun;op/prep;van/prep	4	Europees/adj;dagdroom/noun;op/prep;van/prep	4	Europees/adj;dagdroom/noun;keer_terug/verb;op/prep;van/prep;weleer/adv	6
schaal/noun/nrc_handelsblad_20000928_92/257	gewicht/noun;kan/verb;leg/verb;monetair/adj;oppepper/noun;zal/verb	6	gewicht/noun;kan/verb;leg/verb;monetair/adj;oppepper/noun;zal/verb	6	ben/verb;gewicht/noun;kan/verb;leg/verb;monetair/adj;oppepper/noun;psychologisch/adj;zal/verb	8	de/det;een/det;gewicht/noun;in/prep;kan/verb;leg/verb;monetair/adj;oppepper/noun;veel/det;weliswaar/adv;zal/verb	11	de/det;een/det;gewicht/noun;in/prep;kan/verb;leg/verb;monetair/adj;oppepper/noun;veel/det;weliswaar/adv;zal/verb	11	ben/verb;de/det;een/det;gewicht/noun;in/prep;kan/verb;leg/verb;monetair/adj;niet/adv;oppepper/noun;psychologisch/adj;veel/det;voor/prep;weliswaar/adv;zal/verb	15	gewicht/noun;zal/verb	2	gewicht/noun;zal/verb	2	gewicht/noun;psychologisch/adj;zal/verb	3	een/det;gewicht/noun;in/prep;veel/det;zal/verb	5	een/det;gewicht/noun;in/prep;veel/det;zal/verb	5	een/det;gewicht/noun;in/prep;niet/adv;psychologisch/adj;veel/det;zal/verb	7
schaal/noun/nrc_handelsblad_20001109_110/153	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;verstrek/verb	6	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;verstrek/verb	6	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;verstrek/verb	6	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;op/prep;verstrek/verb	7	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;op/prep;verstrek/verb	7	aan/prep;bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;op/prep;verstrek/verb	8	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;verstrek/verb	6	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;verstrek/verb	6	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;verstrek/verb	6	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;op/prep;verstrek/verb	7	bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;op/prep;verstrek/verb	7	aan/prep;bank/noun;groot/adj;hybride/adj;lening/noun;onderneming/noun;op/prep;verstrek/verb	8
schaal/noun/nrc_handelsblad_20031230_103/435	bank/noun;doe/verb;groot/adj;koop_op/verb;laat/verb	5	bank/noun;doe/verb;groot/adj;koop_op/verb;laat/verb	5	bank/noun;centraal/adj;doe/verb;dollar/noun;groot/adj;koop_op/verb;laat/verb	7	bank/noun;dat/det;doe/verb;door/prep;groot/adj;hun/det;koop_op/verb;laat/verb;op/prep	9	bank/noun;dat/det;doe/verb;door/prep;groot/adj;hun/det;koop_op/verb;laat/verb;op/prep	9	bank/noun;centraal/adj;dat/det;doe/verb;dollar/noun;door/prep;groot/adj;hun/det;koop_op/verb;laat/verb;op/prep;ze/pron	12	bank/noun;groot/adj;koop_op/verb;laat/verb	4	bank/noun;groot/adj;koop_op/verb;laat/verb	4	bank/noun;centraal/adj;dollar/noun;groot/adj;koop_op/verb;laat/verb	6	bank/noun;groot/adj;hun/det;koop_op/verb;laat/verb;op/prep	6	bank/noun;groot/adj;hun/det;koop_op/verb;laat/verb;op/prep	6	bank/noun;centraal/adj;dollar/noun;groot/adj;hun/det;koop_op/verb;laat/verb;op/prep	8
schaal/noun/nrc_handelsblad_20040426_124/313	maat/noun;menselijk/adj;vind_uit/verb;word/verb	4	maat/noun;menselijk/adj;vind_uit/verb;word/verb	4	maat/noun;menselijk/adj;vind_uit/verb;word/verb	4	de/det;maat/noun;menselijk/adj;van/prep;vind_uit/verb;word/verb	6	de/det;maat/noun;menselijk/adj;van/prep;vind_uit/verb;word/verb	6	de/det;maat/noun;menselijk/adj;opnieuw/adv;van/prep;vind_uit/verb;word/verb	7	maat/noun;menselijk/adj;word/verb	3	maat/noun;menselijk/adj;word/verb	3	maat/noun;menselijk/adj;word/verb	3	de/det;maat/noun;menselijk/adj;van/prep;word/verb	5	de/det;maat/noun;menselijk/adj;van/prep;word/verb	5	de/det;maat/noun;menselijk/adj;van/prep;word/verb	5
schaal/noun/nrc_handelsblad_20000426_17/165	groot/adj;land/noun;maak/verb;nazi/noun;word/verb	5	groot/adj;land/noun;maak/verb;nazi/noun;word/verb	5	begin/noun;bezet/verb;groot/adj;land/noun;maak/verb;nazi/noun;neem/verb;word/verb;wraak/noun	9	de/det;door/prep;een/det;groot/adj;land/noun;maak/verb;nazi/noun;op/prep;word/verb	9	de/det;door/prep;een/det;groot/adj;land/noun;maak/verb;nazi/noun;op/prep;word/verb	9	begin/noun;bezet/verb;de/det;door/prep;een/det;groot/adj;het/det;land/noun;maak/verb;nazi/noun;neem/verb;op/prep;word/verb;wraak/noun	14	groot/adj	1	groot/adj	1	bezet/verb;groot/adj;neem/verb;wraak/noun	4	groot/adj;op/prep	2	groot/adj;op/prep	2	bezet/verb;groot/adj;neem/verb;op/prep;wraak/noun	5
schaal/noun/nrc_handelsblad_20010505_162/2305	gekleurd/adj;tafel/noun	2	gekleurd/adj;tafel/noun	2	gekleurd/adj;sta/verb;tafel/noun	3	een/det;gekleurd/adj;met/prep;op/prep;tafel/noun	5	een/det;gekleurd/adj;met/prep;op/prep;tafel/noun	5	een/det;gekleurd/adj;met/prep;op/prep;sta/verb;tafel/noun	6	gekleurd/adj;tafel/noun	2	gekleurd/adj;tafel/noun	2	gekleurd/adj;sta/verb;tafel/noun	3	een/det;gekleurd/adj;met/prep;op/prep;tafel/noun	5	een/det;gekleurd/adj;met/prep;op/prep;tafel/noun	5	een/det;gekleurd/adj;met/prep;op/prep;sta/verb;tafel/noun	6
schaal/noun/nrc_handelsblad_20020814_87/128	bedrijf/noun;groot/adj;koop/verb	3	bedrijf/noun;groot/adj;koop/verb	3	bedrijf/noun;groot/adj;juni/noun;koop/verb;voorganger/noun;vorig/adj	6	bedrijf/noun;de/det;groot/adj;koop/verb;op/prep;van/prep	6	bedrijf/noun;de/det;groot/adj;koop/verb;op/prep;van/prep	6	bedrijf/noun;de/det;groot/adj;het/det;juni/noun;koop/verb;op/prep;van/prep;voorganger/noun;vorig/adj	10	groot/adj	1	groot/adj	1	groot/adj	1	de/det;groot/adj;op/prep	3	de/det;groot/adj;op/prep	3	de/det;groot/adj;op/prep	3
schaal/noun/nrc_handelsblad_20000912_81/269	Europees/adj;belanghebbend/adj;dreiging/noun	3	Europees/adj;belanghebbend/adj;dreiging/noun	3	Europees/adj;belanghebbend/adj;dreiging/noun;nieuw/adj	4	Europees/adj;belanghebbend/adj;de/det;dreiging/noun;op/prep;van/prep	6	Europees/adj;belanghebbend/adj;de/det;dreiging/noun;op/prep;van/prep	6	Europees/adj;belanghebbend/adj;de/det;dreiging/noun;nieuw/adj;op/prep;tegen/prep;van/prep	8	Europees/adj	1	Europees/adj	1	Europees/adj;nieuw/adj	2	Europees/adj;op/prep;van/prep	3	Europees/adj;op/prep;van/prep	3	Europees/adj;nieuw/adj;op/prep;van/prep	4
schaal/noun/nrc_handelsblad_20020902_62/393	globalisering/noun;menselijk/adj	2	globalisering/noun;menselijk/adj	2	ben/verb;globalisering/noun;menselijk/adj	3	dat/det;globalisering/noun;menselijk/adj;op/prep	4	dat/det;globalisering/noun;menselijk/adj;op/prep	4	ben/verb;dat/det;globalisering/noun;menselijk/adj;op/prep	5	globalisering/noun;menselijk/adj	2	globalisering/noun;menselijk/adj	2	ben/verb;globalisering/noun;menselijk/adj	3	dat/det;globalisering/noun;menselijk/adj;op/prep	4	dat/det;globalisering/noun;menselijk/adj;op/prep	4	ben/verb;dat/det;globalisering/noun;menselijk/adj;op/prep	5
schaal/noun/nrc_handelsblad_19991124_98/72	bedreig/verb;grens/noun;groot/adj;mensenrechten/noun;schend/verb;word/verb	6	bedreig/verb;grens/noun;groot/adj;mensenrechten/noun;schend/verb;word/verb	6	bedreig/verb;eigen/adj;grens/noun;groot/adj;lid/noun;mensenrechten/noun;schend/verb;veiligheid/noun;word/verb	9	bedreig/verb;binnen/prep;de/det;een/det;grens/noun;groot/adj;mensenrechten/noun;op/prep;schend/verb;van/prep;word/verb	11	bedreig/verb;binnen/prep;de/det;een/det;grens/noun;groot/adj;mensenrechten/noun;op/prep;schend/verb;van/prep;word/verb	11	alle/pron;bedreig/verb;binnen/prep;dan/adv;de/det;een/det;eigen/adj;grens/noun;groot/adj;lid/noun;mensenrechten/noun;op/prep;schend/verb;van/prep;veiligheid/noun;word/verb	16	grens/noun;groot/adj;mensenrechten/noun;schend/verb;word/verb	5	grens/noun;groot/adj;mensenrechten/noun;schend/verb;word/verb	5	grens/noun;groot/adj;mensenrechten/noun;schend/verb;word/verb	5	grens/noun;groot/adj;mensenrechten/noun;op/prep;schend/verb;word/verb	6	grens/noun;groot/adj;mensenrechten/noun;op/prep;schend/verb;word/verb	6	dan/adv;grens/noun;groot/adj;mensenrechten/noun;op/prep;schend/verb;word/verb	7
schaal/noun/nrc_handelsblad_20000913_69/388	begin/verb;betrekkelijk/adj;groot/adj;mug/noun;zal/verb	5	begin/verb;betrekkelijk/adj;groot/adj;mug/noun;zal/verb	5	begin/verb;ben/verb;betrekkelijk/adj;groot/adj;loop_op/verb;mug/noun;snel/adj;strijd/noun;zal/verb;ziek/adj	10	begin/verb;betrekkelijk/adj;de/det;die/pron;groot/adj;met/prep;mug/noun;nu/adv;op/prep;pas/adv;zal/verb	11	begin/verb;betrekkelijk/adj;de/det;die/pron;groot/adj;met/prep;mug/noun;nu/adv;op/prep;pas/adv;zal/verb	11	begin/verb;ben/verb;betrekkelijk/adj;de/det;die/pron;groot/adj;het/det;loop_op/verb;met/prep;mug/noun;nu/adv;op/prep;pas/adv;snel/adj;strijd/noun;tegen/prep;zal/verb;ziek/adj	18	begin/verb;betrekkelijk/adj;groot/adj	3	begin/verb;betrekkelijk/adj;groot/adj	3	begin/verb;ben/verb;betrekkelijk/adj;groot/adj;strijd/noun	5	begin/verb;betrekkelijk/adj;groot/adj;met/prep;nu/adv;op/prep;pas/adv	7	begin/verb;betrekkelijk/adj;groot/adj;met/prep;nu/adv;op/prep;pas/adv	7	begin/verb;ben/verb;betrekkelijk/adj;groot/adj;met/prep;nu/adv;op/prep;pas/adv;strijd/noun	9
schaal/noun/nrc_handelsblad_20001025_108/443	fraude/noun;grof/adj;groot/adj;maak/verb;pleeg/verb;zal/verb	6	fraude/noun;grof/adj;groot/adj;maak/verb;pleeg/verb;zal/verb	6	ben/verb;fout/noun;fraude/noun;grof/adj;groot/adj;heb/verb;maak/verb;pleeg/verb;zal/verb	9	fraude/noun;grof/adj;groot/adj;maak/verb;op/prep;pleeg/verb;zal/verb	7	fraude/noun;grof/adj;groot/adj;maak/verb;op/prep;pleeg/verb;zal/verb	7	ben/verb;fout/noun;fraude/noun;grof/adj;groot/adj;heb/verb;maak/verb;op/prep;pleeg/verb;zal/verb;ze/pron	11	fraude/noun;groot/adj;maak/verb;pleeg/verb;zal/verb	5	fraude/noun;groot/adj;maak/verb;pleeg/verb;zal/verb	5	ben/verb;fraude/noun;groot/adj;heb/verb;maak/verb;pleeg/verb;zal/verb	7	fraude/noun;groot/adj;maak/verb;op/prep;pleeg/verb;zal/verb	6	fraude/noun;groot/adj;maak/verb;op/prep;pleeg/verb;zal/verb	6	ben/verb;fraude/noun;groot/adj;heb/verb;maak/verb;op/prep;pleeg/verb;zal/verb	8
schaal/noun/nrc_handelsblad_20020907_160/970	Europees/adj;gewicht/noun;land/noun;leg/verb	4	Europees/adj;gewicht/noun;land/noun;leg/verb	4	Europees/adj;debat/noun;gewicht/noun;land/noun;leg/verb;min/adj;natuurlijk/adj	7	Europees/adj;al/adv;de/det;gewicht/noun;in/prep;land/noun;leg/verb	7	Europees/adj;al/adv;de/det;gewicht/noun;in/prep;land/noun;leg/verb	7	Europees/adj;al/adv;dan/adv;de/det;debat/noun;gewicht/noun;het/det;in/prep;land/noun;leg/verb;min/adj;natuurlijk/adj;ons/det;ook/adv;over/prep	15	Europees/adj;gewicht/noun	2	Europees/adj;gewicht/noun	2	Europees/adj;gewicht/noun;min/adj;natuurlijk/adj	4	Europees/adj;gewicht/noun;in/prep	3	Europees/adj;gewicht/noun;in/prep	3	Europees/adj;gewicht/noun;het/det;in/prep;min/adj;natuurlijk/adj	6
schaal/noun/nrc_handelsblad_20040216_42/376	bouw/noun;fraudeer/verb;groot/adj;woning/noun	4	bouw/noun;fraudeer/verb;groot/adj;woning/noun	4	ben/verb;bouw/noun;fraudeer/verb;groot/adj;moet/verb;nieuw/adj;school/noun;snel/adj;woning/noun;ziekenhuis/noun	10	bouw/noun;de/det;door/prep;een/det;fraudeer/verb;groot/adj;op/prep;van/prep;woning/noun	9	bouw/noun;de/det;door/prep;een/det;fraudeer/verb;groot/adj;op/prep;van/prep;woning/noun	9	ben/verb;bouw/noun;de/det;door/prep;een/det;eveneens/adv;fraudeer/verb;groot/adj;moet/verb;nieuw/adj;op/prep;school/noun;snel/adj;van/prep;woning/noun;ziekenhuis/noun	16	fraudeer/verb;groot/adj	2	fraudeer/verb;groot/adj	2	ben/verb;fraudeer/verb;groot/adj;moet/verb;ziekenhuis/noun	5	door/prep;fraudeer/verb;groot/adj;op/prep	4	door/prep;fraudeer/verb;groot/adj;op/prep	4	ben/verb;door/prep;eveneens/adv;fraudeer/verb;groot/adj;moet/verb;op/prep;ziekenhuis/noun	8
schaal/noun/nrc_handelsblad_20000303_98/893	drijf/verb	1	drijf/verb	1	drijf/verb;figuur/noun	2	drijf/verb;in/prep	2	drijf/verb;in/prep	2	drijf/verb;figuur/noun;in/prep	3	drijf/verb	1	drijf/verb	1	drijf/verb;figuur/noun	2	drijf/verb;in/prep	2	drijf/verb;in/prep	2	drijf/verb;figuur/noun;in/prep	3
schaal/noun/nrc_handelsblad_20010727_68/97	afgelopen/adj;gepaard/adj;groot/adj;hoog/adj;ontwikkel/verb;temperatuur/noun;word/verb	7	afgelopen/adj;gepaard/adj;groot/adj;hoog/adj;ontwikkel/verb;temperatuur/noun;word/verb	7	afgelopen/adj;ga/verb;gepaard/adj;groot/adj;hoog/adj;jaar/noun;ontwikkel/verb;temperatuur/noun;word/verb	9	afgelopen/adj;de/det;die/pron;gepaard/adj;groot/adj;hoog/adj;met/prep;ontwikkel/verb;op/prep;pas/adv;temperatuur/noun;word/verb	12	afgelopen/adj;de/det;die/pron;gepaard/adj;groot/adj;hoog/adj;met/prep;ontwikkel/verb;op/prep;pas/adv;temperatuur/noun;word/verb	12	afgelopen/adj;de/det;die/pron;ga/verb;gepaard/adj;groot/adj;hoog/adj;jaar/noun;met/prep;ontwikkel/verb;op/prep;pas/adv;temperatuur/noun;word/verb	14	afgelopen/adj;gepaard/adj;groot/adj;ontwikkel/verb;word/verb	5	afgelopen/adj;gepaard/adj;groot/adj;ontwikkel/verb;word/verb	5	afgelopen/adj;ga/verb;gepaard/adj;groot/adj;jaar/noun;ontwikkel/verb;word/verb	7	afgelopen/adj;gepaard/adj;groot/adj;ontwikkel/verb;op/prep;word/verb	6	afgelopen/adj;gepaard/adj;groot/adj;ontwikkel/verb;op/prep;word/verb	6	afgelopen/adj;ga/verb;gepaard/adj;groot/adj;jaar/noun;ontwikkel/verb;op/prep;word/verb	8
schaal/noun/nrc_handelsblad_19991005_13/1313	gebeur/verb;groot/adj	2	gebeur/verb;groot/adj	2	ben/verb;gebeur/verb;groot/adj;jaar/noun;lijk/verb;vorig/adj;zomer/noun	7	dat/det;gebeur/verb;groot/adj;op/prep	4	dat/det;gebeur/verb;groot/adj;op/prep	4	ben/verb;dat/det;gebeur/verb;groot/adj;jaar/noun;lijk/verb;op/prep;vorig/adj;zomer/noun	9	gebeur/verb;groot/adj	2	gebeur/verb;groot/adj	2	ben/verb;gebeur/verb;groot/adj;jaar/noun;vorig/adj;zomer/noun	6	gebeur/verb;groot/adj;op/prep	3	gebeur/verb;groot/adj;op/prep	3	ben/verb;gebeur/verb;groot/adj;jaar/noun;op/prep;vorig/adj;zomer/noun	7
schaal/noun/nrc_handelsblad_20020109_69/985	groot/adj;kracht/noun;offer_op/verb;zal/verb	4	groot/adj;kracht/noun;offer_op/verb;zal/verb	4	er/noun;ga/verb;groot/adj;kracht/noun;offer_op/verb;soevereiniteit/noun;zal/verb	7	groot/adj;hun/det;kracht/noun;met/prep;offer_op/verb;op/prep;zal/verb	7	groot/adj;hun/det;kracht/noun;met/prep;offer_op/verb;op/prep;zal/verb	7	alle/det;er/noun;ga/verb;groot/adj;hun/det;kracht/noun;met/prep;offer_op/verb;op/prep;soevereiniteit/noun;voor/prep;zal/verb;zij/pron	13	groot/adj;offer_op/verb;zal/verb	3	groot/adj;offer_op/verb;zal/verb	3	ga/verb;groot/adj;offer_op/verb;soevereiniteit/noun;zal/verb	5	groot/adj;hun/det;offer_op/verb;op/prep;zal/verb	5	groot/adj;hun/det;offer_op/verb;op/prep;zal/verb	5	ga/verb;groot/adj;hun/det;offer_op/verb;op/prep;soevereiniteit/noun;zal/verb;zij/pron	8
schaal/noun/nrc_handelsblad_20000119_90/749	gewicht/noun;leg/verb;opzicht/noun	3	gewicht/noun;leg/verb;opzicht/noun	3	gewicht/noun;leg/verb;opzicht/noun;toekomst/noun	4	dat/det;de/det;gewicht/noun;in/prep;leg/verb;opzicht/noun	6	dat/det;de/det;gewicht/noun;in/prep;leg/verb;opzicht/noun	6	dat/det;de/det;geen/det;gewicht/noun;in/prep;leg/verb;meer/adv;opzicht/noun;toekomst/noun	9	gewicht/noun;leg/verb	2	gewicht/noun;leg/verb	2	gewicht/noun;leg/verb	2	de/det;gewicht/noun;in/prep;leg/verb	4	de/det;gewicht/noun;in/prep;leg/verb	4	de/det;geen/det;gewicht/noun;in/prep;leg/verb;meer/adv	6
schaal/noun/nrc_handelsblad_20000316_7/222	belegger/noun;klein/adj;tegen/adj	3	belegger/noun;klein/adj;tegen/adj	3	belegger/noun;ben/verb;borst/noun;klein/adj;stuit/verb;tegen/adj	6	belegger/noun;de/det;klein/adj;mee/adv;op/prep;tegen/adj	6	belegger/noun;de/det;klein/adj;mee/adv;op/prep;tegen/adj	6	belegger/noun;ben/verb;borst/noun;de/det;het/det;ik/pron;klein/adj;mee/adv;mij/pron;op/prep;stuit/verb;tegen/adj;zelf/adv	13	belegger/noun;klein/adj	2	belegger/noun;klein/adj	2	belegger/noun;klein/adj;stuit/verb	3	belegger/noun;klein/adj;op/prep	3	belegger/noun;klein/adj;op/prep	3	belegger/noun;het/det;klein/adj;mij/pron;op/prep;stuit/verb;zelf/adv	7
schaal/noun/volkskrant_19990220_72/467	Koerd/noun;actie/noun;klein/adj	3	Koerd/noun;actie/noun;klein/adj	3	Koerd/noun;actie/noun;klein/adj	3	Koerd/noun;actie/noun;door/part;hun/det;klein/adj;met/prep;op/prep;voorheen/adv	8	Koerd/noun;actie/noun;door/part;hun/det;klein/adj;met/prep;op/prep;voorheen/adv	8	Koerd/noun;actie/noun;door/part;hun/det;klein/adj;met/prep;op/prep;voorheen/adv	8	klein/adj	1	klein/adj	1	klein/adj	1	klein/adj;op/prep;voorheen/adv	3	klein/adj;op/prep;voorheen/adv	3	klein/adj;op/prep;voorheen/adv	3
schaal/noun/volkskrant_20000520_15/1153	bedacht/adj;constructie/noun;laat_in/verb;uur_DIM/noun;vervaardigd/adj	5	bedacht/adj;constructie/noun;laat_in/verb;uur_DIM/noun;vervaardigd/adj	5	bedacht/adj;constructie/noun;laat_in/verb;uur_DIM/noun;vervaardigd/adj;vrij/adj;zie/verb	7	bedacht/adj;constructie/noun;in/part;laat_in/verb;op/prep;uur_DIM/noun;vervaardigd/adj;wat/det	8	bedacht/adj;constructie/noun;in/part;laat_in/verb;op/prep;uur_DIM/noun;vervaardigd/adj;wat/det	8	bedacht/adj;constructie/noun;hij/pron;in/part;laat_in/verb;op/prep;uur_DIM/noun;vervaardigd/adj;vrij/adj;wat/det;zelf/adv;zie/verb;één/pron	13	bedacht/adj;constructie/noun;vervaardigd/adj	3	bedacht/adj;constructie/noun;vervaardigd/adj	3	bedacht/adj;constructie/noun;vervaardigd/adj;zie/verb	4	bedacht/adj;constructie/noun;op/prep;vervaardigd/adj	4	bedacht/adj;constructie/noun;op/prep;vervaardigd/adj	4	bedacht/adj;constructie/noun;op/prep;vervaardigd/adj;zelf/adv;zie/verb;één/pron	7
schaal/noun/volkskrant_20020119_178/282	doe_voor/verb;eerder/adj;ethiek/noun;groot/adj	4	doe_voor/verb;eerder/adj;ethiek/noun;groot/adj	4	doe_voor/verb;eerder/adj;ethiek/noun;groot/adj	4	al/adv;de/det;doe_voor/verb;eerder/adj;ethiek/noun;groot/adj;hetzelfde/det;in/prep;op/prep;voor/part	10	al/adv;de/det;doe_voor/verb;eerder/adj;ethiek/noun;groot/adj;hetzelfde/det;in/prep;op/prep;voor/part	10	al/adv;de/det;doe_voor/verb;eerder/adj;ethiek/noun;groot/adj;hetzelfde/det;in/prep;op/prep;voor/part;zich/pron	11	eerder/adj;ethiek/noun;groot/adj	3	eerder/adj;ethiek/noun;groot/adj	3	eerder/adj;ethiek/noun;groot/adj	3	al/adv;de/det;eerder/adj;ethiek/noun;groot/adj;in/prep;op/prep;voor/part	8	al/adv;de/det;eerder/adj;ethiek/noun;groot/adj;in/prep;op/prep;voor/part	8	al/adv;de/det;eerder/adj;ethiek/noun;groot/adj;in/prep;op/prep;voor/part;zich/pron	9
schaal/noun/volkskrant_20000513_133/305	appelmoes/noun;laag_DIM/noun;leg/verb	3	appelmoes/noun;laag_DIM/noun;leg/verb	3	appelmoes/noun;laag_DIM/noun;leg/verb	3	appelmoes/noun;een/det;eerst/adv;in/prep;laag_DIM/noun;leg/verb	6	appelmoes/noun;een/det;eerst/adv;in/prep;laag_DIM/noun;leg/verb	6	appelmoes/noun;een/det;eerst/adv;in/prep;laag_DIM/noun;leg/verb	6	leg/verb	1	leg/verb	1	leg/verb	1	eerst/adv;in/prep;leg/verb	3	eerst/adv;in/prep;leg/verb	3	eerst/adv;in/prep;leg/verb	3
