_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc5.all.ppmi_sel.bound.min1.soc4.all.foc	0.11093433523653111	-0.21216815528495495	472	1	all	bound	ppmi_sel	5_5	foc	472	all	4_4	279	horde	0.22038024238468346
horde.foc5.all.ppmi_sel.bound.min1.soc10.all.5000	0.1392815321940224	-0.1715200548768594	472	1	all	bound	ppmi_sel	5_5	5000	5e3	all	10_10	279	horde	0.20087174651127634
horde.foc5.all.ppmi_sel.bound.min1.soc10.all.10000	0.14520829741594435	-0.18615783255607832	472	1	all	bound	ppmi_sel	5_5	10000	1e4	all	10_10	279	horde	0.19556291552173097
horde.foc5.all.ppmi_sel.bound.min1.soc10.all.foc	0.06155030113636554	-0.16304266354462527	472	1	all	bound	ppmi_sel	5_5	foc	472	all	10_10	279	horde	0.2184547552595501
horde.foc5.all.no_ppmi.bound.min1.soc4.nav.5000	0.3982457471324741	-0.06094391784549888	671	1	all	bound	no_ppmi	5_5	5000	5e3	nav	4_4	279	horde	0.13680039687454199
horde.foc5.all.no_ppmi.bound.min1.soc4.nav.10000	0.4145893016950152	-0.0745277900562568	671	1	all	bound	no_ppmi	5_5	10000	1e4	nav	4_4	279	horde	0.16117060415117873
horde.foc5.all.no_ppmi.bound.min1.soc4.nav.foc	0.2785185326637655	-0.03205994907367414	671	1	all	bound	no_ppmi	5_5	foc	671	nav	4_4	279	horde	0.20709871091682575
horde.foc5.all.no_ppmi.bound.min1.soc10.nav.5000	0.28543757917924817	0.002151148949745522	671	1	all	bound	no_ppmi	5_5	5000	5e3	nav	10_10	279	horde	0.16032305499182653
horde.foc5.all.no_ppmi.bound.min1.soc10.nav.10000	0.30026029918704267	-0.013073509689079907	671	1	all	bound	no_ppmi	5_5	10000	1e4	nav	10_10	279	horde	0.16479436786185087
horde.foc5.all.no_ppmi.bound.min1.soc10.nav.foc	0.19329417381347522	-0.0031191917605651433	671	1	all	bound	no_ppmi	5_5	foc	671	nav	10_10	279	horde	0.21249188028509453
horde.foc5.all.no_ppmi.bound.min1.soc4.all.5000	0.39225586494291925	-0.04694635617931056	671	1	all	bound	no_ppmi	5_5	5000	5e3	all	4_4	279	horde	0.13405877425478258
horde.foc5.all.no_ppmi.bound.min1.soc4.all.10000	0.40366254129879425	-0.06134121792773261	671	1	all	bound	no_ppmi	5_5	10000	1e4	all	4_4	279	horde	0.15220068830402358
horde.foc5.all.no_ppmi.bound.min1.soc4.all.foc	0.2785185326425142	-0.03205994907549697	671	1	all	bound	no_ppmi	5_5	foc	671	all	4_4	279	horde	0.20709871091682575
horde.foc5.all.no_ppmi.bound.min1.soc10.all.5000	0.2933642836805703	0.01491854026250836	671	1	all	bound	no_ppmi	5_5	5000	5e3	all	10_10	279	horde	0.14741554524507441
horde.foc5.all.no_ppmi.bound.min1.soc10.all.10000	0.29080380558683583	-3.330419585487928e-4	671	1	all	bound	no_ppmi	5_5	10000	1e4	all	10_10	279	horde	0.1499015272256238
horde.foc5.all.no_ppmi.bound.min1.soc10.all.foc	0.19329417381106292	-0.003119191760019252	671	1	all	bound	no_ppmi	5_5	foc	671	all	10_10	279	horde	0.21249188028509453
