_id	_cws.hoopvol.foc10.nav.weight.bound	_count.hoopvol.foc10.nav.weight.bound	_cws.hoopvol.foc10.nav.selection.bound	_count.hoopvol.foc10.nav.selection.bound	_cws.hoopvol.foc10.nav.no.bound	_count.hoopvol.foc10.nav.no.bound	_cws.hoopvol.foc10.all.weight.bound	_count.hoopvol.foc10.all.weight.bound	_cws.hoopvol.foc10.all.selection.bound	_count.hoopvol.foc10.all.selection.bound	_cws.hoopvol.foc10.all.no.bound	_count.hoopvol.foc10.all.no.bound	_cws.hoopvol.foc5.nav.weight.bound	_count.hoopvol.foc5.nav.weight.bound	_cws.hoopvol.foc5.nav.selection.bound	_count.hoopvol.foc5.nav.selection.bound	_cws.hoopvol.foc5.nav.no.bound	_count.hoopvol.foc5.nav.no.bound	_cws.hoopvol.foc5.all.weight.bound	_count.hoopvol.foc5.all.weight.bound	_cws.hoopvol.foc5.all.selection.bound	_count.hoopvol.foc5.all.selection.bound	_cws.hoopvol.foc5.all.no.bound	_count.hoopvol.foc5.all.no.bound
hoopvol/adj/het_nieuwsblad_19990313_01_160/51	kort/adj;trip/noun	2	kort/adj;trip/noun	2	kort/adj;trip/noun	2	dan/adv;de/det;kort/adj;naar/prep;ook/adv;trip/noun	6	dan/adv;de/det;kort/adj;naar/prep;ook/adv;trip/noun	6	dan/adv;de/det;kort/adj;naar/prep;ook/adv;trip/noun	6	kort/adj;trip/noun	2	kort/adj;trip/noun	2	kort/adj;trip/noun	2	dan/adv;de/det;kort/adj;naar/prep;ook/adv;trip/noun	6	dan/adv;de/det;kort/adj;naar/prep;ook/adv;trip/noun	6	dan/adv;de/det;kort/adj;naar/prep;ook/adv;trip/noun	6
hoopvol/adj/het_nieuwsblad_20030314_01_603/40	ben/verb;producent/noun;regisseur/noun	3	ben/verb;producent/noun;regisseur/noun	3	ben/verb;producent/noun;regisseur/noun	3	ben/verb;de/det;producent/noun;regisseur/noun	4	ben/verb;de/det;producent/noun;regisseur/noun	4	ben/verb;de/det;producent/noun;regisseur/noun	4	ben/verb;regisseur/noun	2	ben/verb;regisseur/noun	2	ben/verb;regisseur/noun	2	ben/verb;de/det;regisseur/noun	3	ben/verb;de/det;regisseur/noun	3	ben/verb;de/det;regisseur/noun	3
hoopvol/adj/het_nieuwsblad_20001228_01_280/451	cultuur_schepen/noun;laat_uit/verb	2	cultuur_schepen/noun;laat_uit/verb	2	cultuur_schepen/noun;laat_uit/verb	2	cultuur_schepen/noun;de/det;laat_uit/verb;ook/adv;over/prep;uit/part	6	cultuur_schepen/noun;de/det;laat_uit/verb;ook/adv;over/prep;uit/part	6	cultuur_schepen/noun;de/det;laat_uit/verb;ook/adv;over/prep;uit/part	6	cultuur_schepen/noun;laat_uit/verb	2	cultuur_schepen/noun;laat_uit/verb	2	cultuur_schepen/noun;laat_uit/verb	2	cultuur_schepen/noun;de/det;laat_uit/verb;over/prep;uit/part	5	cultuur_schepen/noun;de/det;laat_uit/verb;over/prep;uit/part	5	cultuur_schepen/noun;de/det;laat_uit/verb;over/prep;uit/part	5
hoopvol/adj/het_nieuwsblad_20030121_01_425/52	2003/noun;ben/verb;hoop/noun;nieuw/adj;perspectief/noun	5	2003/noun;ben/verb;hoop/noun;nieuw/adj;perspectief/noun	5	2003/noun;ben/verb;hoop/noun;nieuw/adj;perspectief/noun	5	2003/noun;ben/verb;de/det;een/det;hoop/noun;nieuw/adj;perspectief/noun	7	2003/noun;ben/verb;de/det;een/det;hoop/noun;nieuw/adj;perspectief/noun	7	2003/noun;ben/verb;de/det;een/det;hoop/noun;nieuw/adj;perspectief/noun	7	2003/noun;ben/verb	2	2003/noun;ben/verb	2	2003/noun;ben/verb	2	2003/noun;ben/verb;de/det;een/det	4	2003/noun;ben/verb;de/det;een/det	4	2003/noun;ben/verb;de/det;een/det	4
hoopvol/adj/het_nieuwsblad_20040424_01_372/191	kijk_uit/verb;schepen/noun;vooruitzicht/noun	3	kijk_uit/verb;schepen/noun;vooruitzicht/noun	3	kijk_uit/verb;schepen/noun;vooruitzicht/noun	3	de/det;het/det;kijk_uit/verb;naar/prep;schepen/noun;uit/part;vooruitzicht/noun	7	de/det;het/det;kijk_uit/verb;naar/prep;schepen/noun;uit/part;vooruitzicht/noun	7	de/det;het/det;kijk_uit/verb;naar/prep;schepen/noun;uit/part;vooruitzicht/noun	7	kijk_uit/verb	1	kijk_uit/verb	1	kijk_uit/verb	1	de/det;kijk_uit/verb;naar/prep;uit/part	4	de/det;kijk_uit/verb;naar/prep;uit/part	4	de/det;kijk_uit/verb;naar/prep;uit/part	4
hoopvol/adj/het_nieuwsblad_20010322_01_495/493	goed/adj;jeugd_werking/noun;toekomst/noun;zie_tegemoet/verb	4	goed/adj;jeugd_werking/noun;toekomst/noun;zie_tegemoet/verb	4	goed/adj;jeugd_werking/noun;toekomst/noun;zie_tegemoet/verb	4	de/det;een/det;goed/adj;ik/pron;jeugd_werking/noun;tegemoet/part;toekomst/noun;we/pron;zie_tegemoet/verb	9	de/det;een/det;goed/adj;ik/pron;jeugd_werking/noun;tegemoet/part;toekomst/noun;we/pron;zie_tegemoet/verb	9	de/det;een/det;goed/adj;ik/pron;jeugd_werking/noun;tegemoet/part;toekomst/noun;we/pron;zie_tegemoet/verb	9	toekomst/noun;zie_tegemoet/verb	2	toekomst/noun;zie_tegemoet/verb	2	toekomst/noun;zie_tegemoet/verb	2	de/det;ik/pron;tegemoet/part;toekomst/noun;zie_tegemoet/verb	5	de/det;ik/pron;tegemoet/part;toekomst/noun;zie_tegemoet/verb	5	de/det;ik/pron;tegemoet/part;toekomst/noun;zie_tegemoet/verb	5
hoopvol/adj/het_nieuwsblad_20001020_01_301/137	belofte/noun;solidariteit/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	5	belofte/noun;solidariteit/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	5	belofte/noun;solidariteit/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	5	belofte/noun;de/det;een/det;solidariteit/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	7	belofte/noun;de/det;een/det;solidariteit/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	7	belofte/noun;de/det;een/det;solidariteit/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	7	belofte/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	4	belofte/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	4	belofte/noun;toekomst/noun;verdraagzaamheid/noun;vrede/noun	4	belofte/noun;de/det;een/det;toekomst/noun;verdraagzaamheid/noun;vrede/noun	6	belofte/noun;de/det;een/det;toekomst/noun;verdraagzaamheid/noun;vrede/noun	6	belofte/noun;de/det;een/det;toekomst/noun;verdraagzaamheid/noun;vrede/noun	6
hoopvol/adj/het_nieuwsblad_20030617_01_114/160	bind_aan/verb;competitie_start/noun;durf/verb;shoes/noun;werk_toe/verb	5	bind_aan/verb;competitie_start/noun;durf/verb;shoes/noun;werk_toe/verb	5	bind_aan/verb;competitie_start/noun;durf/verb;shoes/noun;werk_toe/verb	5	bind_aan/verb;competitie_start/noun;de/det;durf/verb;naar/prep;opnieuw/adv;shoes/noun;toe/part;we/pron;weer/adv;werk_toe/verb	11	bind_aan/verb;competitie_start/noun;de/det;durf/verb;naar/prep;opnieuw/adv;shoes/noun;toe/part;we/pron;weer/adv;werk_toe/verb	11	bind_aan/verb;competitie_start/noun;de/det;durf/verb;naar/prep;opnieuw/adv;shoes/noun;toe/part;we/pron;weer/adv;werk_toe/verb	11	bind_aan/verb;competitie_start/noun;durf/verb;shoes/noun;werk_toe/verb	5	bind_aan/verb;competitie_start/noun;durf/verb;shoes/noun;werk_toe/verb	5	bind_aan/verb;competitie_start/noun;durf/verb;shoes/noun;werk_toe/verb	5	bind_aan/verb;competitie_start/noun;de/det;durf/verb;naar/prep;shoes/noun;toe/part;we/pron;weer/adv;werk_toe/verb	10	bind_aan/verb;competitie_start/noun;de/det;durf/verb;naar/prep;shoes/noun;toe/part;we/pron;weer/adv;werk_toe/verb	10	bind_aan/verb;competitie_start/noun;de/det;durf/verb;naar/prep;shoes/noun;toe/part;we/pron;weer/adv;werk_toe/verb	10
hoopvol/adj/het_nieuwsblad_20040224_01_171/74	afloop/noun;verlies/verb	2	afloop/noun;verlies/verb	2	afloop/noun;verlies/verb	2	afloop/noun;na/prep;verlies/verb;we/pron	4	afloop/noun;na/prep;verlies/verb;we/pron	4	afloop/noun;na/prep;verlies/verb;we/pron	4	afloop/noun	1	afloop/noun	1	afloop/noun	1	afloop/noun;na/prep	2	afloop/noun;na/prep	2	afloop/noun;na/prep	2
hoopvol/adj/het_nieuwsblad_20030121_01_337/557		0		0		0		0		0		0		0		0		0		0		0		0
hoopvol/adj/het_nieuwsblad_19990823_01_335/229	stem/verb	1	stem/verb	1	stem/verb	1	dat/det;de/det;me/pron;stem/verb;voor/prep	5	dat/det;de/det;me/pron;stem/verb;voor/prep	5	dat/det;de/det;me/pron;stem/verb;voor/prep	5	stem/verb	1	stem/verb	1	stem/verb	1	dat/det;de/det;me/pron;stem/verb;voor/prep	5	dat/det;de/det;me/pron;stem/verb;voor/prep	5	dat/det;de/det;me/pron;stem/verb;voor/prep	5
hoopvol/adj/het_nieuwsblad_20000724_01_253/152	draai/verb;gast/noun	2	draai/verb;gast/noun	2	draai/verb;gast/noun	2	dan/adv;de/det;draai/verb;een/det;gast/noun;naar/prep	6	dan/adv;de/det;draai/verb;een/det;gast/noun;naar/prep	6	dan/adv;de/det;draai/verb;een/det;gast/noun;naar/prep	6	draai/verb;gast/noun	2	draai/verb;gast/noun	2	draai/verb;gast/noun	2	dan/adv;de/det;draai/verb;gast/noun;naar/prep	5	dan/adv;de/det;draai/verb;gast/noun;naar/prep	5	dan/adv;de/det;draai/verb;gast/noun;naar/prep	5
hoopvol/adj/het_nieuwsblad_19991020_01_591/39	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2	verlies/noun;ziekte/noun	2
hoopvol/adj/het_nieuwsblad_20010210_01_86/886	binnenstad/noun;leegstand/noun;los_op/verb;luid/verb	4	binnenstad/noun;leegstand/noun;los_op/verb;luid/verb	4	binnenstad/noun;leegstand/noun;los_op/verb;luid/verb	4	binnenstad/noun;de/det;het/det;leegstand/noun;los_op/verb;luid/verb	6	binnenstad/noun;de/det;het/det;leegstand/noun;los_op/verb;luid/verb	6	binnenstad/noun;de/det;het/det;leegstand/noun;los_op/verb;luid/verb	6	los_op/verb;luid/verb	2	los_op/verb;luid/verb	2	los_op/verb;luid/verb	2	het/det;los_op/verb;luid/verb	3	het/det;los_op/verb;luid/verb	3	het/det;los_op/verb;luid/verb	3
hoopvol/adj/het_nieuwsblad_20040421_01_145/219	laat/adj;opdracht/noun;sluit_af/verb;succesvol/adj	4	laat/adj;opdracht/noun;sluit_af/verb;succesvol/adj	4	laat/adj;opdracht/noun;sluit_af/verb;succesvol/adj	4	aldus/prep;de/det;een/det;laat/adj;opdracht/noun;sluit_af/verb;succesvol/adj;wij/pron	8	aldus/prep;de/det;een/det;laat/adj;opdracht/noun;sluit_af/verb;succesvol/adj;wij/pron	8	aldus/prep;de/det;een/det;laat/adj;opdracht/noun;sluit_af/verb;succesvol/adj;wij/pron	8	sluit_af/verb	1	sluit_af/verb	1	sluit_af/verb	1	aldus/prep;een/det;sluit_af/verb	3	aldus/prep;een/det;sluit_af/verb	3	aldus/prep;een/det;sluit_af/verb	3
hoopvol/adj/het_nieuwsblad_20001104_01_307/281	beeld_in/verb;gegeven/noun;lijk/verb	3	beeld_in/verb;gegeven/noun;lijk/verb	3	beeld_in/verb;gegeven/noun;lijk/verb	3	beeld_in/verb;dat/det;een/det;gegeven/noun;ik/pron;lijk/verb;me/pron;mij/pron	8	beeld_in/verb;dat/det;een/det;gegeven/noun;ik/pron;lijk/verb;me/pron;mij/pron	8	beeld_in/verb;dat/det;een/det;gegeven/noun;ik/pron;lijk/verb;me/pron;mij/pron	8	gegeven/noun;lijk/verb	2	gegeven/noun;lijk/verb	2	gegeven/noun;lijk/verb	2	dat/det;een/det;gegeven/noun;ik/pron;lijk/verb;mij/pron	6	dat/det;een/det;gegeven/noun;ik/pron;lijk/verb;mij/pron	6	dat/det;een/det;gegeven/noun;ik/pron;lijk/verb;mij/pron	6
hoopvol/adj/het_nieuwsblad_20010519_01_208/204	geluid/noun;hoek/noun;seizoen/noun;volg/adj	4	geluid/noun;hoek/noun;seizoen/noun;volg/adj	4	geluid/noun;hoek/noun;seizoen/noun;volg/adj	4	de/det;geluid/noun;hoek/noun;seizoen/noun;toch/adv;volg/adj;voor/prep	7	de/det;geluid/noun;hoek/noun;seizoen/noun;toch/adv;volg/adj;voor/prep	7	de/det;geluid/noun;hoek/noun;seizoen/noun;toch/adv;volg/adj;voor/prep	7	geluid/noun;seizoen/noun;volg/adj	3	geluid/noun;seizoen/noun;volg/adj	3	geluid/noun;seizoen/noun;volg/adj	3	de/det;geluid/noun;seizoen/noun;toch/adv;volg/adj;voor/prep	6	de/det;geluid/noun;seizoen/noun;toch/adv;volg/adj;voor/prep	6	de/det;geluid/noun;seizoen/noun;toch/adv;volg/adj;voor/prep	6
hoopvol/adj/het_nieuwsblad_20010201_01_222/141	glunder/verb;kijk_uit/verb;seizoen_start/noun;voorzitter/noun	4	glunder/verb;kijk_uit/verb;seizoen_start/noun;voorzitter/noun	4	glunder/verb;kijk_uit/verb;seizoen_start/noun;voorzitter/noun	4	de/det;glunder/verb;kijk_uit/verb;naar/prep;seizoen_start/noun;uit/part;voorzitter/noun;wij/pron	8	de/det;glunder/verb;kijk_uit/verb;naar/prep;seizoen_start/noun;uit/part;voorzitter/noun;wij/pron	8	de/det;glunder/verb;kijk_uit/verb;naar/prep;seizoen_start/noun;uit/part;voorzitter/noun;wij/pron	8	kijk_uit/verb;seizoen_start/noun	2	kijk_uit/verb;seizoen_start/noun	2	kijk_uit/verb;seizoen_start/noun	2	de/det;kijk_uit/verb;naar/prep;seizoen_start/noun;uit/part;wij/pron	6	de/det;kijk_uit/verb;naar/prep;seizoen_start/noun;uit/part;wij/pron	6	de/det;kijk_uit/verb;naar/prep;seizoen_start/noun;uit/part;wij/pron	6
hoopvol/adj/het_nieuwsblad_20020805_01_228/155	blik/verb;toekomst/noun	2	blik/verb;toekomst/noun	2	blik/verb;toekomst/noun	2	blik/verb;de/det;niettemin/adv;toekomst/noun;we/pron	5	blik/verb;de/det;niettemin/adv;toekomst/noun;we/pron	5	blik/verb;de/det;niettemin/adv;toekomst/noun;we/pron	5	blik/verb;toekomst/noun	2	blik/verb;toekomst/noun	2	blik/verb;toekomst/noun	2	blik/verb;de/det;niettemin/adv;toekomst/noun;we/pron	5	blik/verb;de/det;niettemin/adv;toekomst/noun;we/pron	5	blik/verb;de/det;niettemin/adv;toekomst/noun;we/pron	5
