_id	_cws.geldig.foc10.nav.weight.bound	_count.geldig.foc10.nav.weight.bound	_cws.geldig.foc10.nav.selection.bound	_count.geldig.foc10.nav.selection.bound	_cws.geldig.foc10.nav.no.bound	_count.geldig.foc10.nav.no.bound	_cws.geldig.foc10.all.weight.bound	_count.geldig.foc10.all.weight.bound	_cws.geldig.foc10.all.selection.bound	_count.geldig.foc10.all.selection.bound	_cws.geldig.foc10.all.no.bound	_count.geldig.foc10.all.no.bound	_cws.geldig.foc5.nav.weight.bound	_count.geldig.foc5.nav.weight.bound	_cws.geldig.foc5.nav.selection.bound	_count.geldig.foc5.nav.selection.bound	_cws.geldig.foc5.nav.no.bound	_count.geldig.foc5.nav.no.bound	_cws.geldig.foc5.all.weight.bound	_count.geldig.foc5.all.weight.bound	_cws.geldig.foc5.all.selection.bound	_count.geldig.foc5.all.selection.bound	_cws.geldig.foc5.all.no.bound	_count.geldig.foc5.all.no.bound
geldig/adj/het_nieuwsblad_20041006_01_126/87	doelpunt/noun;jammer/adj;keur_af/verb;scoor/verb;word/verb	5	doelpunt/noun;jammer/adj;keur_af/verb;scoor/verb;word/verb	5	doelpunt/noun;jammer/adj;keur_af/verb;scoor/verb;word/verb	5	dat/pron;doelpunt/noun;een/det;jammer/adj;keur_af/verb;scoor/verb;voor/prep;word/verb	8	dat/pron;doelpunt/noun;een/det;jammer/adj;keur_af/verb;scoor/verb;voor/prep;word/verb	8	dat/pron;doelpunt/noun;een/det;jammer/adj;keur_af/verb;scoor/verb;voor/prep;word/verb	8	doelpunt/noun;jammer/adj;keur_af/verb;scoor/verb	4	doelpunt/noun;jammer/adj;keur_af/verb;scoor/verb	4	doelpunt/noun;jammer/adj;keur_af/verb;scoor/verb	4	dat/pron;doelpunt/noun;een/det;jammer/adj;keur_af/verb;scoor/verb	6	dat/pron;doelpunt/noun;een/det;jammer/adj;keur_af/verb;scoor/verb	6	dat/pron;doelpunt/noun;een/det;jammer/adj;keur_af/verb;scoor/verb	6
geldig/adj/het_nieuwsblad_19990708_01_378/286	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3	ben/verb;maand/noun;toelating/noun	3
geldig/adj/het_nieuwsblad_20040312_01_330/188	ben/verb;heb/verb;jaar/noun;kwaliteit_label/noun	4	ben/verb;heb/verb;jaar/noun;kwaliteit_label/noun	4	ben/verb;heb/verb;jaar/noun;kwaliteit_label/noun	4	ben/verb;heb/verb;jaar/noun;kwaliteit_label/noun	4	ben/verb;heb/verb;jaar/noun;kwaliteit_label/noun	4	ben/verb;heb/verb;jaar/noun;kwaliteit_label/noun	4	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2
geldig/adj/het_nieuwsblad_19990428_01_303/435	35-jarige/adj;Kroaat/noun;ben/verb;bezit/verb;verblijfsvergunning/noun	5	35-jarige/adj;Kroaat/noun;ben/verb;bezit/verb;verblijfsvergunning/noun	5	35-jarige/adj;Kroaat/noun;ben/verb;bezit/verb;verblijfsvergunning/noun	5	35-jarige/adj;Kroaat/noun;ben/verb;bezit/verb;die/pron;een/det;geen/det;verblijfsvergunning/noun	8	35-jarige/adj;Kroaat/noun;ben/verb;bezit/verb;die/pron;een/det;geen/det;verblijfsvergunning/noun	8	35-jarige/adj;Kroaat/noun;ben/verb;bezit/verb;die/pron;een/det;geen/det;verblijfsvergunning/noun	8	35-jarige/adj;Kroaat/noun;bezit/verb;verblijfsvergunning/noun	4	35-jarige/adj;Kroaat/noun;bezit/verb;verblijfsvergunning/noun	4	35-jarige/adj;Kroaat/noun;bezit/verb;verblijfsvergunning/noun	4	35-jarige/adj;Kroaat/noun;bezit/verb;die/pron;een/det;geen/det;verblijfsvergunning/noun	7	35-jarige/adj;Kroaat/noun;bezit/verb;die/pron;een/det;geen/det;verblijfsvergunning/noun	7	35-jarige/adj;Kroaat/noun;bezit/verb;die/pron;een/det;geen/det;verblijfsvergunning/noun	7
geldig/adj/het_nieuwsblad_20010418_01_459/331	instantie/noun;klacht/noun;verklaar/verb;wijs_af/verb	4	instantie/noun;klacht/noun;verklaar/verb;wijs_af/verb	4	instantie/noun;klacht/noun;verklaar/verb;wijs_af/verb	4	af/part;beide/det;instantie/noun;klacht/noun;verklaar/verb;wijs_af/verb	6	af/part;beide/det;instantie/noun;klacht/noun;verklaar/verb;wijs_af/verb	6	af/part;beide/det;instantie/noun;klacht/noun;verklaar/verb;wijs_af/verb	6	verklaar/verb	1	verklaar/verb	1	verklaar/verb	1	af/part;verklaar/verb	2	af/part;verklaar/verb	2	af/part;verklaar/verb	2
geldig/adj/het_nieuwsblad_20000814_01_193/150	heb/verb;zak/noun	2	heb/verb;zak/noun	2	heb/verb;zak/noun	2	geen/det;heb/verb;hen/pron;zak/noun	4	geen/det;heb/verb;hen/pron;zak/noun	4	geen/det;heb/verb;hen/pron;zak/noun	4	heb/verb;zak/noun	2	heb/verb;zak/noun	2	heb/verb;zak/noun	2	geen/det;heb/verb;hen/pron;zak/noun	4	geen/det;heb/verb;hen/pron;zak/noun	4	geen/det;heb/verb;hen/pron;zak/noun	4
geldig/adj/het_nieuwsblad_20020112_01_2/293	ben/verb;breng_uit/verb;moet/verb;referendum/noun;stem/noun;zal/verb	6	ben/verb;breng_uit/verb;moet/verb;referendum/noun;stem/noun;zal/verb	6	ben/verb;breng_uit/verb;moet/verb;referendum/noun;stem/noun;zal/verb	6	ben/verb;breng_uit/verb;minstens/adv;moet/verb;referendum/noun;stem/noun;zal/verb	7	ben/verb;breng_uit/verb;minstens/adv;moet/verb;referendum/noun;stem/noun;zal/verb	7	ben/verb;breng_uit/verb;minstens/adv;moet/verb;referendum/noun;stem/noun;zal/verb	7	ben/verb;moet/verb;referendum/noun;zal/verb	4	ben/verb;moet/verb;referendum/noun;zal/verb	4	ben/verb;moet/verb;referendum/noun;zal/verb	4	ben/verb;minstens/adv;moet/verb;referendum/noun;zal/verb	5	ben/verb;minstens/adv;moet/verb;referendum/noun;zal/verb	5	ben/verb;minstens/adv;moet/verb;referendum/noun;zal/verb	5
geldig/adj/het_nieuwsblad_20040408_01_371/187	ben/verb;betaal_middel/noun	2	ben/verb;betaal_middel/noun	2	ben/verb;betaal_middel/noun	2	ben/verb;betaal_middel/noun;een/det	3	ben/verb;betaal_middel/noun;een/det	3	ben/verb;betaal_middel/noun;een/det	3	ben/verb;betaal_middel/noun	2	ben/verb;betaal_middel/noun	2	ben/verb;betaal_middel/noun	2	ben/verb;betaal_middel/noun;een/det	3	ben/verb;betaal_middel/noun;een/det	3	ben/verb;betaal_middel/noun;een/det	3
geldig/adj/het_nieuwsblad_19990706_01_17/591	ben/verb;divers/adj;instantie/noun;maand/noun;wettig/verb;word/verb	6	ben/verb;divers/adj;instantie/noun;maand/noun;wettig/verb;word/verb	6	ben/verb;divers/adj;instantie/noun;maand/noun;wettig/verb;word/verb	6	ben/verb;divers/adj;instantie/noun;maand/noun;slechts/adv;wettig/verb;word/verb	7	ben/verb;divers/adj;instantie/noun;maand/noun;slechts/adv;wettig/verb;word/verb	7	ben/verb;divers/adj;instantie/noun;maand/noun;slechts/adv;wettig/verb;word/verb	7	ben/verb;maand/noun	2	ben/verb;maand/noun	2	ben/verb;maand/noun	2	ben/verb;maand/noun;slechts/adv	3	ben/verb;maand/noun;slechts/adv	3	ben/verb;maand/noun;slechts/adv	3
geldig/adj/het_nieuwsblad_20000401_01_331/37	ben/verb;jaar/noun;kaart/noun;periode/noun	4	ben/verb;jaar/noun;kaart/noun;periode/noun	4	ben/verb;jaar/noun;kaart/noun;periode/noun	4	ben/verb;deze/det;een/det;jaar/noun;kaart/noun;periode/noun;voor/prep	7	ben/verb;deze/det;een/det;jaar/noun;kaart/noun;periode/noun;voor/prep	7	ben/verb;deze/det;een/det;jaar/noun;kaart/noun;periode/noun;voor/prep	7	ben/verb;kaart/noun;periode/noun	3	ben/verb;kaart/noun;periode/noun	3	ben/verb;kaart/noun;periode/noun	3	ben/verb;deze/det;een/det;kaart/noun;periode/noun;voor/prep	6	ben/verb;deze/det;een/det;kaart/noun;periode/noun;voor/prep	6	ben/verb;deze/det;een/det;kaart/noun;periode/noun;voor/prep	6
geldig/adj/het_nieuwsblad_20011211_01_162/604	ben/verb;jaar/noun;kost/verb	3	ben/verb;jaar/noun;kost/verb	3	ben/verb;jaar/noun;kost/verb	3	ben/verb;een/det;jaar/noun;kost/verb	4	ben/verb;een/det;jaar/noun;kost/verb	4	ben/verb;een/det;jaar/noun;kost/verb	4	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2
geldig/adj/het_nieuwsblad_20010420_01_112/56	excuus/noun;feit/noun;roep_in/verb	3	excuus/noun;feit/noun;roep_in/verb	3	excuus/noun;feit/noun;roep_in/verb	3	excuus/noun;feit/noun;in/part;roep_in/verb;voor/prep	5	excuus/noun;feit/noun;in/part;roep_in/verb;voor/prep	5	excuus/noun;feit/noun;in/part;roep_in/verb;voor/prep	5	excuus/noun;feit/noun;roep_in/verb	3	excuus/noun;feit/noun;roep_in/verb	3	excuus/noun;feit/noun;roep_in/verb	3	excuus/noun;feit/noun;in/part;roep_in/verb;voor/prep	5	excuus/noun;feit/noun;in/part;roep_in/verb;voor/prep	5	excuus/noun;feit/noun;in/part;roep_in/verb;voor/prep	5
geldig/adj/het_nieuwsblad_20001209_01_401/548	2001/noun;31/noun;advies/noun;breng_uit/verb;december/noun;kan/verb;sport_raad/noun	7	2001/noun;31/noun;advies/noun;breng_uit/verb;december/noun;kan/verb;sport_raad/noun	7	2001/noun;31/noun;advies/noun;breng_uit/verb;december/noun;kan/verb;sport_raad/noun	7	2001/noun;31/noun;advies/noun;breng_uit/verb;december/noun;geen/det;kan/verb;meer/adv;sport_raad/noun	9	2001/noun;31/noun;advies/noun;breng_uit/verb;december/noun;geen/det;kan/verb;meer/adv;sport_raad/noun	9	2001/noun;31/noun;advies/noun;breng_uit/verb;december/noun;geen/det;kan/verb;meer/adv;sport_raad/noun	9	advies/noun;breng_uit/verb;kan/verb;sport_raad/noun	4	advies/noun;breng_uit/verb;kan/verb;sport_raad/noun	4	advies/noun;breng_uit/verb;kan/verb;sport_raad/noun	4	advies/noun;breng_uit/verb;geen/det;kan/verb;meer/adv;sport_raad/noun	6	advies/noun;breng_uit/verb;geen/det;kan/verb;meer/adv;sport_raad/noun	6	advies/noun;breng_uit/verb;geen/det;kan/verb;meer/adv;sport_raad/noun	6
geldig/adj/het_nieuwsblad_20010609_01_725/245	aanbesteding/noun;ben/verb	2	aanbesteding/noun;ben/verb	2	aanbesteding/noun;ben/verb	2	aanbesteding/noun;ben/verb;niet/adv	3	aanbesteding/noun;ben/verb;niet/adv	3	aanbesteding/noun;ben/verb;niet/adv	3	aanbesteding/noun;ben/verb	2	aanbesteding/noun;ben/verb	2	aanbesteding/noun;ben/verb	2	aanbesteding/noun;ben/verb;niet/adv	3	aanbesteding/noun;ben/verb;niet/adv	3	aanbesteding/noun;ben/verb;niet/adv	3
geldig/adj/het_nieuwsblad_20040302_01_254/135	blijf/verb;datum/noun;word/verb	3	blijf/verb;datum/noun;word/verb	3	blijf/verb;datum/noun;word/verb	3	blijf/verb;datum/noun;die/det;tot/prep;word/verb;ze/pron	6	blijf/verb;datum/noun;die/det;tot/prep;word/verb;ze/pron	6	blijf/verb;datum/noun;die/det;tot/prep;word/verb;ze/pron	6	blijf/verb;datum/noun	2	blijf/verb;datum/noun	2	blijf/verb;datum/noun	2	blijf/verb;datum/noun;die/det;tot/prep;ze/pron	5	blijf/verb;datum/noun;die/det;tot/prep;ze/pron	5	blijf/verb;datum/noun;die/det;tot/prep;ze/pron	5
geldig/adj/het_nieuwsblad_20031204_01_348/183	blijf/verb;breng_terug/verb;jaar/noun;lid_kaart/noun;word/verb	5	blijf/verb;breng_terug/verb;jaar/noun;lid_kaart/noun;word/verb	5	blijf/verb;breng_terug/verb;jaar/noun;lid_kaart/noun;word/verb	5	blijf/verb;breng_terug/verb;jaar/noun;lid_kaart/noun;verloop/prep;voor/prep;word/verb	7	blijf/verb;breng_terug/verb;jaar/noun;lid_kaart/noun;verloop/prep;voor/prep;word/verb	7	blijf/verb;breng_terug/verb;jaar/noun;lid_kaart/noun;verloop/prep;voor/prep;word/verb	7	blijf/verb;jaar/noun;lid_kaart/noun	3	blijf/verb;jaar/noun;lid_kaart/noun	3	blijf/verb;jaar/noun;lid_kaart/noun	3	blijf/verb;jaar/noun;lid_kaart/noun;voor/prep	4	blijf/verb;jaar/noun;lid_kaart/noun;voor/prep	4	blijf/verb;jaar/noun;lid_kaart/noun;voor/prep	4
geldig/adj/het_nieuwsblad_19991026_01_126/759	abonnement/noun;ben/verb	2	abonnement/noun;ben/verb	2	abonnement/noun;ben/verb	2	abonnement/noun;ben/verb;deze/det;niet/adv;voor/prep	5	abonnement/noun;ben/verb;deze/det;niet/adv;voor/prep	5	abonnement/noun;ben/verb;deze/det;niet/adv;voor/prep	5	abonnement/noun;ben/verb	2	abonnement/noun;ben/verb	2	abonnement/noun;ben/verb	2	abonnement/noun;ben/verb;deze/det;niet/adv;voor/prep	5	abonnement/noun;ben/verb;deze/det;niet/adv;voor/prep	5	abonnement/noun;ben/verb;deze/det;niet/adv;voor/prep	5
geldig/adj/het_nieuwsblad_19990426_01_21/64	ben/verb;nodig/adj;procent/noun;referendum/noun	4	ben/verb;nodig/adj;procent/noun;referendum/noun	4	ben/verb;nodig/adj;procent/noun;referendum/noun	4	ben/verb;die/pron;een/det;nodig/adj;procent/noun;referendum/noun;voor/prep	7	ben/verb;die/pron;een/det;nodig/adj;procent/noun;referendum/noun;voor/prep	7	ben/verb;die/pron;een/det;nodig/adj;procent/noun;referendum/noun;voor/prep	7	ben/verb;nodig/adj;referendum/noun	3	ben/verb;nodig/adj;referendum/noun	3	ben/verb;nodig/adj;referendum/noun	3	ben/verb;die/pron;een/det;nodig/adj;referendum/noun;voor/prep	6	ben/verb;die/pron;een/det;nodig/adj;referendum/noun;voor/prep	6	ben/verb;die/pron;een/det;nodig/adj;referendum/noun;voor/prep	6
geldig/adj/het_nieuwsblad_20010818_01_319/280	31/noun;december/noun;heb/verb;huur_contract/noun	4	31/noun;december/noun;heb/verb;huur_contract/noun	4	31/noun;december/noun;heb/verb;huur_contract/noun	4	31/noun;december/noun;een/det;heb/verb;huur_contract/noun;iedereen/pron;minstens/adv;tot/prep	8	31/noun;december/noun;een/det;heb/verb;huur_contract/noun;iedereen/pron;minstens/adv;tot/prep	8	31/noun;december/noun;een/det;heb/verb;huur_contract/noun;iedereen/pron;minstens/adv;tot/prep	8	31/noun;december/noun;huur_contract/noun	3	31/noun;december/noun;huur_contract/noun	3	31/noun;december/noun;huur_contract/noun	3	31/noun;december/noun;een/det;huur_contract/noun;minstens/adv;tot/prep	6	31/noun;december/noun;een/det;huur_contract/noun;minstens/adv;tot/prep	6	31/noun;december/noun;een/det;huur_contract/noun;minstens/adv;tot/prep	6
geldig/adj/het_nieuwsblad_20040503_01_358/136	18-jarige/adj;adres/noun;illegaal/adj;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	7	18-jarige/adj;adres/noun;illegaal/adj;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	7	18-jarige/adj;adres/noun;illegaal/adj;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	7	18-jarige/adj;adres/noun;bovendien/adv;die/pron;een/det;geen/det;illegaal/adj;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb;nog/adv;ook/adv	13	18-jarige/adj;adres/noun;bovendien/adv;die/pron;een/det;geen/det;illegaal/adj;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb;nog/adv;ook/adv	13	18-jarige/adj;adres/noun;bovendien/adv;die/pron;een/det;geen/det;illegaal/adj;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb;nog/adv;ook/adv	13	18-jarige/adj;adres/noun;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	6	18-jarige/adj;adres/noun;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	6	18-jarige/adj;adres/noun;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	6	18-jarige/adj;adres/noun;die/pron;een/det;geen/det;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	9	18-jarige/adj;adres/noun;die/pron;een/det;geen/det;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	9	18-jarige/adj;adres/noun;die/pron;een/det;geen/det;inschrijving/noun;kan/verb;kerel/noun;leg_voor/verb	9
geldig/adj/het_nieuwsblad_20001027_01_469/142		0		0		0		0		0		0		0		0		0		0		0		0
