_id	_cws.spoor.foc10.nav.ppmi_weight.bound	_count.spoor.foc10.nav.ppmi_weight.bound	_cws.spoor.foc10.nav.ppmi_sel.bound	_count.spoor.foc10.nav.ppmi_sel.bound	_cws.spoor.foc10.nav.no_ppmi.bound	_count.spoor.foc10.nav.no_ppmi.bound	_cws.spoor.foc10.all.ppmi_weight.bound	_count.spoor.foc10.all.ppmi_weight.bound	_cws.spoor.foc10.all.ppmi_sel.bound	_count.spoor.foc10.all.ppmi_sel.bound	_cws.spoor.foc10.all.no_ppmi.bound	_count.spoor.foc10.all.no_ppmi.bound	_cws.spoor.foc5.nav.ppmi_weight.bound	_count.spoor.foc5.nav.ppmi_weight.bound	_cws.spoor.foc5.nav.ppmi_sel.bound	_count.spoor.foc5.nav.ppmi_sel.bound	_cws.spoor.foc5.nav.no_ppmi.bound	_count.spoor.foc5.nav.no_ppmi.bound	_cws.spoor.foc5.all.ppmi_weight.bound	_count.spoor.foc5.all.ppmi_weight.bound	_cws.spoor.foc5.all.ppmi_sel.bound	_count.spoor.foc5.all.ppmi_sel.bound	_cws.spoor.foc5.all.no_ppmi.bound	_count.spoor.foc5.all.no_ppmi.bound
spoor/noun/parool_20001014_92/245	Damstraat/noun;verlengde/noun	2	Damstraat/noun;verlengde/noun	2	Damstraat/noun;verlengde/noun	2	Damstraat/noun;de/det;een/det;geen/det;het/det;in/prep;van/prep;verlengde/noun	8	Damstraat/noun;de/det;een/det;geen/det;het/det;in/prep;van/prep;verlengde/noun	8	Damstraat/noun;de/det;een/det;geen/det;het/det;in/prep;van/prep;verlengde/noun	8		0		0		0	een/det;geen/det;het/det;in/prep	4	een/det;geen/det;het/det;in/prep	4	een/det;geen/det;het/det;in/prep	4
spoor/noun/parool_20010726_0/395	verkeer_leiding/noun	1	verkeer_leiding/noun	1	moet/verb;richt_in/verb;sta/verb;verkeer_leiding/noun	4	de/det;het/det;op/prep;verkeer_leiding/noun	4	de/det;het/det;op/prep;verkeer_leiding/noun	4	conform/prep;de/det;het/det;moet/verb;op/prep;richt_in/verb;sta/verb;verkeer_leiding/noun	8	verkeer_leiding/noun	1	verkeer_leiding/noun	1	verkeer_leiding/noun	1	de/det;het/det;op/prep;verkeer_leiding/noun	4	de/det;het/det;op/prep;verkeer_leiding/noun	4	conform/prep;de/det;het/det;op/prep;verkeer_leiding/noun	5
spoor/noun/parool_20010614_76/228	hole/noun;juist/adj;speur_af/verb	3	hole/noun;juist/adj;speur_af/verb	3	bepaal/verb;hole/noun;juist/adj;kan/verb;scherp/adj;speur_af/verb	6	de/det;het/det;hole/noun;juist/adj;naar/prep;nog/adv;speur_af/verb	7	de/det;het/det;hole/noun;juist/adj;naar/prep;nog/adv;speur_af/verb	7	bepaal/verb;de/det;het/det;hij/pron;hole/noun;juist/adj;kan/verb;naar/prep;nog/adv;scherp/adj;speur_af/verb	11	hole/noun;juist/adj;speur_af/verb	3	hole/noun;juist/adj;speur_af/verb	3	hole/noun;juist/adj;kan/verb;speur_af/verb	4	de/det;het/det;hole/noun;juist/adj;naar/prep;speur_af/verb	6	de/det;het/det;hole/noun;juist/adj;naar/prep;speur_af/verb	6	de/det;het/det;hole/noun;juist/adj;kan/verb;naar/prep;speur_af/verb	7
spoor/noun/parool_20020826_20/35	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5	ben/verb;beschadig/verb;honderden/noun;kilo_meter/noun;vele/adj	5
spoor/noun/parool_20010403_38/422	gefocust/adj;racisme/noun;zie/verb	3	gefocust/adj;racisme/noun;zie/verb	3	gefocust/adj;onderwerp/noun;racisme/noun;zie/verb;zo/adj	5	gefocust/adj;op/prep;overal/adv;racisme/noun;van/prep;zie/verb;zijn/det	7	gefocust/adj;op/prep;overal/adv;racisme/noun;van/prep;zie/verb;zijn/det	7	gefocust/adj;hij/pron;namelijk/adv;onderwerp/noun;op/prep;overal/adv;racisme/noun;van/prep;zie/verb;zijn/det;zo/adj	11	racisme/noun;zie/verb	2	racisme/noun;zie/verb	2	onderwerp/noun;racisme/noun;zie/verb	3	overal/adv;racisme/noun;van/prep;zie/verb	4	overal/adv;racisme/noun;van/prep;zie/verb	4	hij/pron;onderwerp/noun;overal/adv;racisme/noun;van/prep;zie/verb	6
spoor/noun/parool_20010813_67/81	misdrijf/noun;politie/noun;tref_aan/verb;wijs/verb	4	misdrijf/noun;politie/noun;tref_aan/verb;wijs/verb	4	misdrijf/noun;politie/noun;tref_aan/verb;wijs/verb	4	de/det;die/pron;een/det;geen/det;misdrijf/noun;op/prep;politie/noun;tref_aan/verb;wijs/verb	9	de/det;die/pron;een/det;geen/det;misdrijf/noun;op/prep;politie/noun;tref_aan/verb;wijs/verb	9	aan/part;de/det;die/pron;een/det;geen/det;misdrijf/noun;op/prep;politie/noun;tref_aan/verb;wijs/verb	10	politie/noun;tref_aan/verb;wijs/verb	3	politie/noun;tref_aan/verb;wijs/verb	3	politie/noun;tref_aan/verb;wijs/verb	3	de/det;die/pron;een/det;geen/det;op/prep;politie/noun;tref_aan/verb;wijs/verb	8	de/det;die/pron;een/det;geen/det;op/prep;politie/noun;tref_aan/verb;wijs/verb	8	aan/part;de/det;die/pron;een/det;geen/det;op/prep;politie/noun;tref_aan/verb;wijs/verb	9
spoor/noun/parool_20020427_64/4	ellende/noun;gewelddadig/adj;straat_rover/noun;trek/verb	4	ellende/noun;gewelddadig/adj;straat_rover/noun;trek/verb	4	ellende/noun;gewelddadig/adj;straat_rover/noun;trek/verb	4	dat/pron;de/det;door/prep;ellende/noun;gewelddadig/adj;het/det;straat_rover/noun;trek/verb;van/prep	9	dat/pron;de/det;door/prep;ellende/noun;gewelddadig/adj;het/det;straat_rover/noun;trek/verb;van/prep	9	dat/pron;de/det;door/prep;ellende/noun;gewelddadig/adj;het/det;straat_rover/noun;trek/verb;van/prep	9	ellende/noun;gewelddadig/adj	2	ellende/noun;gewelddadig/adj	2	ellende/noun;gewelddadig/adj	2	dat/pron;ellende/noun;gewelddadig/adj;het/det;van/prep	5	dat/pron;ellende/noun;gewelddadig/adj;het/det;van/prep	5	dat/pron;ellende/noun;gewelddadig/adj;het/det;van/prep	5
spoor/noun/parool_20020506_26/49	divers/adj;heb/verb;laat_achter/verb;verwoesting/noun	4	divers/adj;heb/verb;laat_achter/verb;verwoesting/noun	4	divers/adj;heb/verb;laat_achter/verb;maal/noun;vergeleken/adj;verwoesting/noun	6	al/adv;divers/adj;een/det;heb/verb;laat_achter/verb;van/prep;verwoesting/noun	7	al/adv;divers/adj;een/det;heb/verb;laat_achter/verb;van/prep;verwoesting/noun	7	al/adv;divers/adj;een/det;heb/verb;laat_achter/verb;maal/noun;uit/prep;van/prep;vergeleken/adj;verwoesting/noun	10	divers/adj;heb/verb;laat_achter/verb;verwoesting/noun	4	divers/adj;heb/verb;laat_achter/verb;verwoesting/noun	4	divers/adj;heb/verb;laat_achter/verb;maal/noun;verwoesting/noun	5	al/adv;divers/adj;een/det;heb/verb;laat_achter/verb;van/prep;verwoesting/noun	7	al/adv;divers/adj;een/det;heb/verb;laat_achter/verb;van/prep;verwoesting/noun	7	al/adv;divers/adj;een/det;heb/verb;laat_achter/verb;maal/noun;van/prep;verwoesting/noun	8
spoor/noun/parool_20020723_102/117	ben/verb;verleden/noun;wis_uit/verb	3	ben/verb;verleden/noun;wis_uit/verb	3	ben/verb;verleden/noun;wis_uit/verb	3	alle/det;ben/verb;het/det;verleden/noun;wis_uit/verb	5	alle/det;ben/verb;het/det;verleden/noun;wis_uit/verb	5	alle/det;ben/verb;het/det;niet/adv;uit/prep;verleden/noun;wis_uit/verb	7	ben/verb;verleden/noun;wis_uit/verb	3	ben/verb;verleden/noun;wis_uit/verb	3	ben/verb;verleden/noun;wis_uit/verb	3	alle/det;ben/verb;het/det;verleden/noun;wis_uit/verb	5	alle/det;ben/verb;het/det;verleden/noun;wis_uit/verb	5	alle/det;ben/verb;het/det;niet/adv;uit/prep;verleden/noun;wis_uit/verb	7
spoor/noun/parool_20000405_69/522	goed/adj	1	goed/adj	1	geval/noun;goed/adj;krijg/verb;praat/verb	4	goed/adj;het/det;ieder/det;in/prep;op/prep;over/prep	6	goed/adj;het/det;ieder/det;in/prep;op/prep;over/prep	6	geval/noun;goed/adj;het/det;ieder/det;in/prep;krijg/verb;op/prep;over/prep;praat/verb	9	goed/adj	1	goed/adj	1	geval/noun;goed/adj;krijg/verb	3	goed/adj;het/det;ieder/det;op/prep	4	goed/adj;het/det;ieder/det;op/prep	4	geval/noun;goed/adj;het/det;ieder/det;krijg/verb;op/prep	6
spoor/noun/parool_20020218_126/95	Italiaan/noun;goed/adj;koningin_rit/noun;volg/verb	4	Italiaan/noun;goed/adj;koningin_rit/noun;volg/verb	4	Italiaan/noun;Nederlander/noun;goed/adj;kan/verb;koningin_rit/noun;volg/verb;zaterdag/noun	7	Italiaan/noun;de/det;goed/adj;het/det;in/prep;koningin_rit/noun;over/prep;van/prep;volg/verb	9	Italiaan/noun;de/det;goed/adj;het/det;in/prep;koningin_rit/noun;over/prep;van/prep;volg/verb	9	Italiaan/noun;Nederlander/noun;de/det;goed/adj;het/det;in/prep;kan/verb;koningin_rit/noun;over/prep;van/prep;volg/verb;zaterdag/noun	12	Italiaan/noun;goed/adj;volg/verb	3	Italiaan/noun;goed/adj;volg/verb	3	Italiaan/noun;goed/adj;kan/verb;volg/verb;zaterdag/noun	5	Italiaan/noun;goed/adj;het/det;van/prep;volg/verb	5	Italiaan/noun;goed/adj;het/det;van/prep;volg/verb	5	Italiaan/noun;goed/adj;het/det;kan/verb;van/prep;volg/verb;zaterdag/noun	7
spoor/noun/parool_20030705_44/40	raak/verb;station/noun	2	raak/verb;station/noun	2	raak/verb;speel_af/verb;station/noun;vervreemd/adj	4	de/det;het/det;op/prep;raak/verb;station/noun;van/prep	6	de/det;het/det;op/prep;raak/verb;station/noun;van/prep	6	de/det;het/det;op/prep;raak/verb;speel_af/verb;station/noun;van/prep;vervreemd/adj;wat/pron;zich/pron	10	station/noun	1	station/noun	1	speel_af/verb;station/noun	2	de/det;het/det;op/prep;station/noun	4	de/det;het/det;op/prep;station/noun	4	de/det;het/det;op/prep;speel_af/verb;station/noun	5
spoor/noun/algemeen_dagblad_19990216_85/478	ben/verb;kom/verb	2	ben/verb;kom/verb	2	bedrijf/noun;ben/verb;bewust/adj;kom/verb;publicatie/noun	5	ben/verb;de/det;het/det;in/prep;kom/verb;na/prep;op/prep;van/prep	8	ben/verb;de/det;het/det;in/prep;kom/verb;na/prep;op/prep;van/prep	8	bedrijf/noun;ben/verb;bewust/adj;de/det;het/det;in/prep;kom/verb;na/prep;op/prep;publicatie/noun;van/prep	11	ben/verb;kom/verb	2	ben/verb;kom/verb	2	bedrijf/noun;ben/verb;bewust/adj;kom/verb	4	ben/verb;de/det;het/det;kom/verb;op/prep;van/prep	6	ben/verb;de/det;het/det;kom/verb;op/prep;van/prep	6	bedrijf/noun;ben/verb;bewust/adj;de/det;het/det;kom/verb;op/prep;van/prep	8
spoor/noun/algemeen_dagblad_20010418_142/1326	blijf/verb;journalist/noun	2	blijf/verb;journalist/noun	2	best/noun;blijf/verb;doe/verb;journalist/noun;uiterst/adj	5	blijf/verb;het/det;in/prep;journalist/noun;zijn/det	5	blijf/verb;het/det;in/prep;journalist/noun;zijn/det	5	best/noun;blijf/verb;die/det;doe/verb;het/det;in/prep;journalist/noun;uiterst/adj;zijn/det	9	blijf/verb	1	blijf/verb	1	best/noun;blijf/verb;uiterst/adj	3	blijf/verb;het/det;in/prep	3	blijf/verb;het/det;in/prep	3	best/noun;blijf/verb;het/det;in/prep;uiterst/adj	5
spoor/noun/algemeen_dagblad_20020926_109/110	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;nooit/adv;technisch/adj;vind/verb	5	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;technisch/adj;vind/verb	4	ben/verb;bruikbaar/adj;nooit/adv;technisch/adj;vind/verb	5
spoor/noun/algemeen_dagblad_20010227_44/50	strategisch/adj;trek/verb	2	strategisch/adj;trek/verb	2	jaar/noun;memoires/noun;reken_af/verb;strategisch/adj;trek/verb;verschenen/adj;vorig/adj;week/noun	8	door/prep;in/prep;strategisch/adj;trek/verb;zijn/det	5	door/prep;in/prep;strategisch/adj;trek/verb;zijn/det	5	af/part;dit/det;door/prep;hij/pron;in/prep;jaar/noun;memoires/noun;met/prep;reken_af/verb;strategisch/adj;trek/verb;verschenen/adj;vorig/adj;week/noun;zijn/det	15	strategisch/adj;trek/verb	2	strategisch/adj;trek/verb	2	jaar/noun;memoires/noun;strategisch/adj;trek/verb;verschenen/adj;vorig/adj;week/noun	7	door/prep;strategisch/adj;trek/verb;zijn/det	4	door/prep;strategisch/adj;trek/verb;zijn/det	4	door/prep;jaar/noun;memoires/noun;strategisch/adj;trek/verb;verschenen/adj;vorig/adj;week/noun;zijn/det	9
spoor/noun/algemeen_dagblad_20000425_69/477	op/adj;volg/verb;zoek/adj	3	op/adj;volg/verb;zoek/adj	3	op/adj;volg/verb;zoek/adj	3	die/pron;het/det;in/prep;naar/prep;op/adj;van/prep;volg/verb;zoek/adj	8	die/pron;het/det;in/prep;naar/prep;op/adj;van/prep;volg/verb;zoek/adj	8	die/pron;het/det;in/prep;naar/prep;op/adj;van/prep;volg/verb;wij/pron;zoek/adj	9	volg/verb	1	volg/verb	1	volg/verb	1	die/pron;het/det;van/prep;volg/verb	4	die/pron;het/det;van/prep;volg/verb	4	die/pron;het/det;van/prep;volg/verb;wij/pron	5
spoor/noun/algemeen_dagblad_20000809_69/29	doping/noun;urine/noun;vind/verb;word/verb	4	doping/noun;urine/noun;vind/verb;word/verb	4	doping/noun;urine/noun;vind/verb;word/verb	4	bij/prep;doping/noun;een/det;haar/det;in/prep;urine/noun;van/prep;vind/verb;word/verb	9	bij/prep;doping/noun;een/det;haar/det;in/prep;urine/noun;van/prep;vind/verb;word/verb	9	bij/prep;doping/noun;een/det;haar/det;in/prep;urine/noun;van/prep;vind/verb;word/verb	9	doping/noun;urine/noun;vind/verb;word/verb	4	doping/noun;urine/noun;vind/verb;word/verb	4	doping/noun;urine/noun;vind/verb;word/verb	4	doping/noun;haar/det;in/prep;urine/noun;van/prep;vind/verb;word/verb	7	doping/noun;haar/det;in/prep;urine/noun;van/prep;vind/verb;word/verb	7	doping/noun;haar/det;in/prep;urine/noun;van/prep;vind/verb;word/verb	7
spoor/noun/algemeen_dagblad_20010324_96/116	ben/verb;nederzetting/noun;streek/noun;talloos/adj;vind/verb;vroeg/adj	6	ben/verb;nederzetting/noun;streek/noun;talloos/adj;vind/verb;vroeg/adj	6	ben/verb;nederzetting/noun;streek/noun;talloos/adj;vind/verb;vroeg/adj	6	ben/verb;de/det;in/prep;nederzetting/noun;streek/noun;talloos/adj;van/prep;vind/verb;vroeg/adj	9	ben/verb;de/det;in/prep;nederzetting/noun;streek/noun;talloos/adj;van/prep;vind/verb;vroeg/adj	9	ben/verb;de/det;in/prep;nederzetting/noun;streek/noun;talloos/adj;van/prep;vind/verb;vroeg/adj;zeer/adv	10	ben/verb;nederzetting/noun;streek/noun;talloos/adj;vind/verb;vroeg/adj	6	ben/verb;nederzetting/noun;streek/noun;talloos/adj;vind/verb;vroeg/adj	6	ben/verb;nederzetting/noun;streek/noun;talloos/adj;vind/verb;vroeg/adj	6	ben/verb;de/det;nederzetting/noun;streek/noun;talloos/adj;van/prep;vind/verb;vroeg/adj	8	ben/verb;de/det;nederzetting/noun;streek/noun;talloos/adj;van/prep;vind/verb;vroeg/adj	8	ben/verb;de/det;nederzetting/noun;streek/noun;talloos/adj;van/prep;vind/verb;vroeg/adj;zeer/adv	9
spoor/noun/algemeen_dagblad_20000406_2/346	beland/verb;dood/adj;lijk/verb;word/verb	4	beland/verb;dood/adj;lijk/verb;word/verb	4	beland/verb;carrière/noun;dood/adj;leen_uit/verb;lijk/verb;word/verb	6	beland/verb;dood/adj;lijk/verb;op/prep;word/verb;zijn/det	6	beland/verb;dood/adj;lijk/verb;op/prep;word/verb;zijn/det	6	aan/prep;beland/verb;carrière/noun;dood/adj;hij/pron;leen_uit/verb;lijk/verb;op/prep;word/verb;zijn/det	10	beland/verb;dood/adj;lijk/verb;word/verb	4	beland/verb;dood/adj;lijk/verb;word/verb	4	beland/verb;carrière/noun;dood/adj;lijk/verb;word/verb	5	beland/verb;dood/adj;lijk/verb;op/prep;word/verb;zijn/det	6	beland/verb;dood/adj;lijk/verb;op/prep;word/verb;zijn/det	6	beland/verb;carrière/noun;dood/adj;hij/pron;lijk/verb;op/prep;word/verb;zijn/det	8
spoor/noun/algemeen_dagblad_20000420_56/19	huis/noun;recht/adj	2	huis/noun;recht/adj	2	bewaring/noun;houd/verb;huis/noun;personeel/noun;recht/adj;schiet/verb;tekort/noun	7	het/det;huis/noun;op/prep;recht/adj;van/prep	5	het/det;huis/noun;op/prep;recht/adj;van/prep	5	bewaring/noun;het/det;houd/verb;huis/noun;op/prep;personeel/noun;recht/adj;schiet/verb;tekort/noun;van/prep	10	recht/adj	1	recht/adj	1	houd/verb;personeel/noun;recht/adj;schiet/verb;tekort/noun	5	het/det;op/prep;recht/adj	3	het/det;op/prep;recht/adj	3	het/det;houd/verb;op/prep;personeel/noun;recht/adj;schiet/verb;tekort/noun	7
spoor/noun/algemeen_dagblad_20030619_113/168	urine/noun;zit/verb	2	urine/noun;zit/verb	2	urine/noun;zit/verb	2	in/prep;urine/noun;van/prep;zijn/det;zit/verb	5	in/prep;urine/noun;van/prep;zijn/det;zit/verb	5	in/prep;urine/noun;van/prep;zijn/det;zit/verb	5	urine/noun;zit/verb	2	urine/noun;zit/verb	2	urine/noun;zit/verb	2	in/prep;urine/noun;van/prep;zijn/det;zit/verb	5	in/prep;urine/noun;van/prep;zijn/det;zit/verb	5	in/prep;urine/noun;van/prep;zijn/det;zit/verb	5
spoor/noun/algemeen_dagblad_20011224_59/22	ben/verb;middel/noun;tref_aan/verb;urine/noun;verboden/adj	5	ben/verb;middel/noun;tref_aan/verb;urine/noun;verboden/adj	5	ben/verb;middel/noun;tref_aan/verb;urine/noun;verboden/adj	5	ben/verb;een/det;haar/det;in/prep;middel/noun;tref_aan/verb;urine/noun;van/prep;verboden/adj	9	ben/verb;een/det;haar/det;in/prep;middel/noun;tref_aan/verb;urine/noun;van/prep;verboden/adj	9	ben/verb;een/det;haar/det;in/prep;middel/noun;tref_aan/verb;urine/noun;van/prep;verboden/adj	9	ben/verb;tref_aan/verb;urine/noun;verboden/adj	4	ben/verb;tref_aan/verb;urine/noun;verboden/adj	4	ben/verb;tref_aan/verb;urine/noun;verboden/adj	4	ben/verb;een/det;haar/det;in/prep;tref_aan/verb;urine/noun;van/prep;verboden/adj	8	ben/verb;een/det;haar/det;in/prep;tref_aan/verb;urine/noun;van/prep;verboden/adj	8	ben/verb;een/det;haar/det;in/prep;tref_aan/verb;urine/noun;van/prep;verboden/adj	8
spoor/noun/algemeen_dagblad_20000720_100/196	aangetroffen/adj;bom/noun;elf/noun;vernietig/verb;word/verb	5	aangetroffen/adj;bom/noun;elf/noun;vernietig/verb;word/verb	5	aangetroffen/adj;bom/noun;elf/noun;vernietig/verb;word/verb	5	aangetroffen/adj;bij/prep;bom/noun;een/det;elf/noun;het/det;van/prep;vernietig/verb;vlak/adv;word/verb	10	aangetroffen/adj;bij/prep;bom/noun;een/det;elf/noun;het/det;van/prep;vernietig/verb;vlak/adv;word/verb	10	aangetroffen/adj;bij/prep;bom/noun;een/det;elf/noun;het/det;van/prep;vernietig/verb;vlak/adv;word/verb	10	vernietig/verb	1	vernietig/verb	1	vernietig/verb	1	bij/prep;het/det;van/prep;vernietig/verb;vlak/adv	5	bij/prep;het/det;van/prep;vernietig/verb;vlak/adv	5	bij/prep;het/det;van/prep;vernietig/verb;vlak/adv	5
spoor/noun/algemeen_dagblad_19990401_185/12	ben/verb	1	ben/verb	1	ben/verb;staatssecretaris/noun	2	ben/verb;het/det;in/prep;op/prep;van/prep	5	ben/verb;het/det;in/prep;op/prep;van/prep	5	ben/verb;het/det;ik/pron;in/prep;niet/adv;op/prep;staatssecretaris/noun;van/prep	8		0		0	staatssecretaris/noun	1	het/det;in/prep;op/prep	3	het/det;in/prep;op/prep	3	het/det;in/prep;niet/adv;op/prep;staatssecretaris/noun	5
spoor/noun/algemeen_dagblad_20010830_152/1012	dien_aan/verb;heb/verb;verdien/verb	3	dien_aan/verb;heb/verb;verdien/verb	3	cabaret/noun;dien_aan/verb;heb/verb;verdien/verb	4	die/pron;dien_aan/verb;heb/verb;het/det;hun/det;in/prep;verdien/verb	7	die/pron;dien_aan/verb;heb/verb;het/det;hun/det;in/prep;verdien/verb	7	cabaret/noun;die/pron;dien_aan/verb;heb/verb;het/det;hun/det;in/prep;verdien/verb;zich/pron	9	dien_aan/verb;heb/verb;verdien/verb	3	dien_aan/verb;heb/verb;verdien/verb	3	cabaret/noun;dien_aan/verb;heb/verb;verdien/verb	4	dien_aan/verb;heb/verb;het/det;hun/det;in/prep;verdien/verb	6	dien_aan/verb;heb/verb;het/det;hun/det;in/prep;verdien/verb	6	cabaret/noun;dien_aan/verb;heb/verb;het/det;hun/det;in/prep;verdien/verb;zich/pron	8
spoor/noun/algemeen_dagblad_20020325_28/121	blijf/verb	1	blijf/verb	1	blijf/verb	1	blijf/verb;enigszins/adv;het/det;in/prep;van/prep	5	blijf/verb;enigszins/adv;het/det;in/prep;van/prep	5	blijf/verb;enigszins/adv;het/det;in/prep;van/prep	5	blijf/verb	1	blijf/verb	1	blijf/verb	1	blijf/verb;enigszins/adv;het/det;in/prep;van/prep	5	blijf/verb;enigszins/adv;het/det;in/prep;van/prep	5	blijf/verb;enigszins/adv;het/det;in/prep;van/prep	5
spoor/noun/algemeen_dagblad_20001207_37/83	verkeerd/adj;zit/verb	2	verkeerd/adj;zit/verb	2	verkeerd/adj;zit/verb	2	een/det;op/prep;verkeerd/adj;zit/verb	4	een/det;op/prep;verkeerd/adj;zit/verb	4	een/det;ik/pron;op/prep;verkeerd/adj;zit/verb	5	verkeerd/adj;zit/verb	2	verkeerd/adj;zit/verb	2	verkeerd/adj;zit/verb	2	een/det;op/prep;verkeerd/adj;zit/verb	4	een/det;op/prep;verkeerd/adj;zit/verb	4	een/det;ik/pron;op/prep;verkeerd/adj;zit/verb	5
spoor/noun/algemeen_dagblad_20040409_67/5	twijfel/noun	1	twijfel/noun	1	geloof/verb;innerlijk/adj;twijfel/noun	3	een/det;enig/det;nog/adv;steeds/adv;twijfel/noun;van/prep;zonder/prep	7	een/det;enig/det;nog/adv;steeds/adv;twijfel/noun;van/prep;zonder/prep	7	een/det;enig/det;geloof/verb;innerlijk/adj;nog/adv;ooit/adv;steeds/adv;twijfel/noun;van/prep;zonder/prep	10	twijfel/noun	1	twijfel/noun	1	geloof/verb;innerlijk/adj;twijfel/noun	3	een/det;enig/det;twijfel/noun;van/prep;zonder/prep	5	een/det;enig/det;twijfel/noun;van/prep;zonder/prep	5	een/det;enig/det;geloof/verb;innerlijk/adj;twijfel/noun;van/prep;zonder/prep	7
spoor/noun/algemeen_dagblad_20041201_22/187	auto/noun;ben/verb;dorp_DIM/noun;haal_weg/verb;nader/verb;navigatie_systeem/noun;raak/verb;toegang_weg/noun	8	auto/noun;ben/verb;dorp_DIM/noun;haal_weg/verb;nader/verb;navigatie_systeem/noun;raak/verb;toegang_weg/noun	8	auto/noun;ben/verb;dorp_DIM/noun;haal_weg/verb;meest/adj;nader/verb;navigatie_systeem/noun;raak/verb;toegang_weg/noun	9	auto/noun;ben/verb;bijster/adv;de/det;dorp_DIM/noun;haal_weg/verb;het/det;nader/verb;navigatie_systeem/noun;raak/verb;toegang_weg/noun;van/prep	12	auto/noun;ben/verb;bijster/adv;de/det;dorp_DIM/noun;haal_weg/verb;het/det;nader/verb;navigatie_systeem/noun;raak/verb;toegang_weg/noun;van/prep	12	auto/noun;ben/verb;bijster/adv;de/det;dorp_DIM/noun;haal_weg/verb;het/det;meest/adj;nader/verb;navigatie_systeem/noun;raak/verb;toegang_weg/noun;van/prep;we/pron	14	auto/noun;dorp_DIM/noun;raak/verb	3	auto/noun;dorp_DIM/noun;raak/verb	3	auto/noun;dorp_DIM/noun;raak/verb	3	auto/noun;bijster/adv;dorp_DIM/noun;het/det;raak/verb;van/prep	6	auto/noun;bijster/adv;dorp_DIM/noun;het/det;raak/verb;van/prep	6	auto/noun;bijster/adv;dorp_DIM/noun;het/det;raak/verb;van/prep;we/pron	7
spoor/noun/algemeen_dagblad_20010224_144/732	ben/verb;virus/noun	2	ben/verb;virus/noun	2	ben/verb;denk/verb;minister/noun;virus/noun;zeg/verb	5	ben/verb;het/det;op/prep;virus/noun	4	ben/verb;het/det;op/prep;virus/noun	4	ben/verb;denk/verb;het/det;minister/noun;op/prep;virus/noun;we/pron;zeg/verb	8	ben/verb;virus/noun	2	ben/verb;virus/noun	2	ben/verb;minister/noun;virus/noun;zeg/verb	4	ben/verb;het/det;op/prep;virus/noun	4	ben/verb;het/det;op/prep;virus/noun	4	ben/verb;het/det;minister/noun;op/prep;virus/noun;zeg/verb	6
spoor/noun/algemeen_dagblad_20030513_04/223	ben/verb;onderzoek/noun	2	ben/verb;onderzoek/noun	2	ben/verb;erg/adj;gebrek/noun;gecompliceerd/adj;onderzoek/noun;verricht/verb	6	ben/verb;door/prep;het/det;onderzoek/noun	4	ben/verb;door/prep;het/det;onderzoek/noun	4	aan/prep;ben/verb;door/prep;erg/adj;gebrek/noun;gecompliceerd/adj;het/det;onderzoek/noun;verricht/verb	9	onderzoek/noun	1	onderzoek/noun	1	erg/adj;gebrek/noun;gecompliceerd/adj;onderzoek/noun	4	door/prep;het/det;onderzoek/noun	3	door/prep;het/det;onderzoek/noun	3	aan/prep;door/prep;erg/adj;gebrek/noun;gecompliceerd/adj;het/det;onderzoek/noun	7
