_id	_cws.zwart.foc10.nav.weight.bound	_cws.zwart.foc10.nav.selection.bound	_cws.zwart.foc10.nav.noweight.bound	_cws.zwart.foc10.all.weight.bound	_cws.zwart.foc10.all.selection.bound	_cws.zwart.foc10.all.noweight.bound	_cws.zwart.foc5.nav.weight.bound	_cws.zwart.foc5.nav.selection.bound	_cws.zwart.foc5.nav.noweight.bound	_cws.zwart.foc5.all.weight.bound	_cws.zwart.foc5.all.selection.bound	_cws.zwart.foc5.all.noweight.bound	_cws.zwart.foc10.nav.weight.nobound	_cws.zwart.foc10.nav.selection.nobound	_cws.zwart.foc10.nav.noweight.nobound	_cws.zwart.foc10.all.weight.nobound	_cws.zwart.foc10.all.selection.nobound	_cws.zwart.foc10.all.noweight.nobound	_cws.zwart.foc5.nav.weight.nobound	_cws.zwart.foc5.nav.selection.nobound	_cws.zwart.foc5.nav.noweight.nobound	_cws.zwart.foc5.all.weight.nobound	_cws.zwart.foc5.all.selection.nobound	_cws.zwart.foc5.all.noweight.nobound
zwart/adj/de_standaard_20010811_01_39/149	blank/adj;groep/noun;kolonie/noun;machthebber/noun;nationalistisch/adj	blank/adj;groep/noun;kolonie/noun;machthebber/noun;nationalistisch/adj	blank/adj;groep/noun;kolonie/noun;machthebber/noun;nationalistisch/adj	blank/adj;de/det;een/det;groep/noun;kolonie/noun;machthebber/noun;nationalistisch/adj;tussen/prep	blank/adj;de/det;een/det;groep/noun;kolonie/noun;machthebber/noun;nationalistisch/adj;tussen/prep	blank/adj;de/det;een/det;groep/noun;kolonie/noun;machthebber/noun;nationalistisch/adj;tussen/prep	blank/adj;groep/noun;machthebber/noun;nationalistisch/adj	blank/adj;groep/noun;machthebber/noun;nationalistisch/adj	blank/adj;groep/noun;machthebber/noun;nationalistisch/adj	blank/adj;de/det;groep/noun;machthebber/noun;nationalistisch/adj;tussen/prep	blank/adj;de/det;groep/noun;machthebber/noun;nationalistisch/adj;tussen/prep	blank/adj;de/det;groep/noun;machthebber/noun;nationalistisch/adj;tussen/prep	blank/adj;geleden/adj;groep/noun;jaar/noun;kolonie/noun;machthebber/noun;nationalistisch/adj	blank/adj;geleden/adj;groep/noun;jaar/noun;kolonie/noun;machthebber/noun;nationalistisch/adj	blank/adj;geleden/adj;groep/noun;jaar/noun;kolonie/noun;machthebber/noun;nationalistisch/adj	blank/adj;de/det;een/det;geleden/adj;groep/noun;jaar/noun;kolonie/noun;machthebber/noun;nationalistisch/adj;tussen/prep;uit/prep;van/prep	blank/adj;de/det;een/det;geleden/adj;groep/noun;jaar/noun;kolonie/noun;machthebber/noun;nationalistisch/adj;tussen/prep;uit/prep;van/prep	blank/adj;de/det;een/det;geleden/adj;groep/noun;jaar/noun;kolonie/noun;machthebber/noun;nationalistisch/adj;tussen/prep;uit/prep;van/prep	blank/adj;groep/noun;machthebber/noun;nationalistisch/adj	blank/adj;groep/noun;machthebber/noun;nationalistisch/adj	blank/adj;groep/noun;machthebber/noun;nationalistisch/adj	blank/adj;de/det;groep/noun;machthebber/noun;nationalistisch/adj;tussen/prep;uit/prep	blank/adj;de/det;groep/noun;machthebber/noun;nationalistisch/adj;tussen/prep;uit/prep	blank/adj;de/det;groep/noun;machthebber/noun;nationalistisch/adj;tussen/prep;uit/prep
zwart/adj/de_standaard_20010924_01_77/895	sneeuw/noun;zie/verb	sneeuw/noun;zie/verb	sneeuw/noun;zie/verb	in/prep;sneeuw/noun;zie/verb	in/prep;sneeuw/noun;zie/verb	in/prep;sneeuw/noun;zie/verb	sneeuw/noun;zie/verb	sneeuw/noun;zie/verb	sneeuw/noun;zie/verb	in/prep;sneeuw/noun;zie/verb	in/prep;sneeuw/noun;zie/verb	in/prep;sneeuw/noun;zie/verb	evenaar/verb;record/noun;sneeuw/noun;zie/verb	evenaar/verb;record/noun;sneeuw/noun;zie/verb	evenaar/verb;record/noun;sneeuw/noun;zie/verb	bij/prep;de/det;een/det;evenaar/verb;het/det;in/prep;record/noun;sneeuw/noun;van/prep;zie/verb	bij/prep;de/det;een/det;evenaar/verb;het/det;in/prep;record/noun;sneeuw/noun;van/prep;zie/verb	bij/prep;de/det;een/det;evenaar/verb;het/det;in/prep;record/noun;sneeuw/noun;van/prep;zie/verb	evenaar/verb;sneeuw/noun;zie/verb	evenaar/verb;sneeuw/noun;zie/verb	evenaar/verb;sneeuw/noun;zie/verb	de/det;evenaar/verb;in/prep;sneeuw/noun;zie/verb	de/det;evenaar/verb;in/prep;sneeuw/noun;zie/verb	de/det;evenaar/verb;in/prep;sneeuw/noun;zie/verb
zwart/adj/de_standaard_20011013_01_96/152	ben/verb;bladzij/noun;heb/verb;niks/noun;vlug/adj	ben/verb;bladzij/noun;heb/verb;niks/noun;vlug/adj	ben/verb;bladzij/noun;heb/verb;niks/noun;vlug/adj	ben/verb;bladzij/noun;de/det;heb/verb;ik/pron;mezelf/pron;niks/noun;vlug/adj	ben/verb;bladzij/noun;de/det;heb/verb;ik/pron;mezelf/pron;niks/noun;vlug/adj	ben/verb;bladzij/noun;de/det;heb/verb;ik/pron;mezelf/pron;niks/noun;vlug/adj	ben/verb;bladzij/noun;vlug/adj	ben/verb;bladzij/noun;vlug/adj	ben/verb;bladzij/noun;vlug/adj	ben/verb;bladzij/noun;de/det;vlug/adj	ben/verb;bladzij/noun;de/det;vlug/adj	ben/verb;bladzij/noun;de/det;vlug/adj	ben/verb;bitter/adj;bladzij/noun;blijf/verb;daar/noun;doe/verb;heb/verb;kan/verb;niks/noun;vlug/adj	ben/verb;bitter/adj;bladzij/noun;blijf/verb;daar/noun;doe/verb;heb/verb;kan/verb;niks/noun;vlug/adj	ben/verb;bitter/adj;bladzij/noun;blijf/verb;daar/noun;doe/verb;heb/verb;kan/verb;niks/noun;vlug/adj	ben/verb;bitter/adj;bladzij/noun;blijf/verb;daar/noun;de/det;doe/verb;heb/verb;ik/pron;je/pron;kan/verb;mezelf/pron;niet/adv;niks/noun;over/prep;vlug/adj	ben/verb;bitter/adj;bladzij/noun;blijf/verb;daar/noun;de/det;doe/verb;heb/verb;ik/pron;je/pron;kan/verb;mezelf/pron;niet/adv;niks/noun;over/prep;vlug/adj	ben/verb;bitter/adj;bladzij/noun;blijf/verb;daar/noun;de/det;doe/verb;heb/verb;ik/pron;je/pron;kan/verb;mezelf/pron;niet/adv;niks/noun;over/prep;vlug/adj	ben/verb;bladzij/noun;blijf/verb;doe/verb;vlug/adj	ben/verb;bladzij/noun;blijf/verb;doe/verb;vlug/adj	ben/verb;bladzij/noun;blijf/verb;doe/verb;vlug/adj	ben/verb;bladzij/noun;blijf/verb;de/det;doe/verb;over/prep;vlug/adj	ben/verb;bladzij/noun;blijf/verb;de/det;doe/verb;over/prep;vlug/adj	ben/verb;bladzij/noun;blijf/verb;de/det;doe/verb;over/prep;vlug/adj
zwart/adj/de_standaard_20011110_01_68/584	contact/noun;hoofd/noun;neem/verb	contact/noun;hoofd/noun;neem/verb	contact/noun;hoofd/noun;neem/verb	contact/noun;de/det;het/det;hoofd/noun;met/prep;neem/verb;van/prep	contact/noun;de/det;het/det;hoofd/noun;met/prep;neem/verb;van/prep	contact/noun;de/det;het/det;hoofd/noun;met/prep;neem/verb;van/prep				de/det;hoofd/noun;van/prep	de/det;hoofd/noun;van/prep	de/det;hoofd/noun;van/prep	contact/noun;doe/verb;hoofd/noun;iets/noun;neem/verb;wil/verb	contact/noun;doe/verb;hoofd/noun;iets/noun;neem/verb;wil/verb	contact/noun;doe/verb;hoofd/noun;iets/noun;neem/verb;wil/verb	contact/noun;de/det;die/pron;doe/verb;het/det;hoofd/noun;iets/noun;met/prep;neem/verb;van/prep;wil/verb	contact/noun;de/det;die/pron;doe/verb;het/det;hoofd/noun;iets/noun;met/prep;neem/verb;van/prep;wil/verb	contact/noun;de/det;die/pron;doe/verb;het/det;hoofd/noun;iets/noun;met/prep;neem/verb;van/prep;wil/verb				de/det;hoofd/noun;van/prep	de/det;hoofd/noun;van/prep	de/det;hoofd/noun;van/prep
zwart/adj/de_standaard_20020112_01_56/162	aanvankelijk/adj;ben/verb;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;ben/verb;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;ben/verb;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;ben/verb;blauw/adj;de/det;laat/adj;word/verb	aanvankelijk/adj;ben/verb;blauw/adj;de/det;laat/adj;word/verb	aanvankelijk/adj;ben/verb;blauw/adj;de/det;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;laat/adj;word/verb	aanvankelijk/adj;ben/verb;blauw/adj;gedij/verb;laat/adj;schaduw/noun;word/verb;zon/noun	aanvankelijk/adj;ben/verb;blauw/adj;gedij/verb;laat/adj;schaduw/noun;word/verb;zon/noun	aanvankelijk/adj;ben/verb;blauw/adj;gedij/verb;laat/adj;schaduw/noun;word/verb;zon/noun	aanvankelijk/adj;ben/verb;blauw/adj;de/det;gedij/verb;in/prep;laat/adj;op/prep;schaduw/noun;word/verb;zon/noun	aanvankelijk/adj;ben/verb;blauw/adj;de/det;gedij/verb;in/prep;laat/adj;op/prep;schaduw/noun;word/verb;zon/noun	aanvankelijk/adj;ben/verb;blauw/adj;de/det;gedij/verb;in/prep;laat/adj;op/prep;schaduw/noun;word/verb;zon/noun	aanvankelijk/adj;blauw/adj;gedij/verb;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;gedij/verb;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;gedij/verb;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;gedij/verb;in/prep;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;gedij/verb;in/prep;laat/adj;word/verb	aanvankelijk/adj;blauw/adj;gedij/verb;in/prep;laat/adj;word/verb
zwart/adj/de_standaard_20020125_01_14/2687	ben/verb;dat/noun;jaar/noun;zwart/adj	ben/verb;dat/noun;jaar/noun;zwart/adj	ben/verb;dat/noun;jaar/noun;zwart/adj	ben/verb;dat/noun;een/det;jaar/noun;mij/pron;voor/prep;zwart/adj	ben/verb;dat/noun;een/det;jaar/noun;mij/pron;voor/prep;zwart/adj	ben/verb;dat/noun;een/det;jaar/noun;mij/pron;voor/prep;zwart/adj	ben/verb;dat/noun	ben/verb;dat/noun	ben/verb;dat/noun	ben/verb;dat/noun;een/det;mij/pron;voor/prep	ben/verb;dat/noun;een/det;mij/pron;voor/prep	ben/verb;dat/noun;een/det;mij/pron;voor/prep	beest/noun;ben/verb;dat/noun;jaar/noun;zwart/adj	beest/noun;ben/verb;dat/noun;jaar/noun;zwart/adj	beest/noun;ben/verb;dat/noun;jaar/noun;zwart/adj	aan/part;beest/noun;ben/verb;dat/noun;een/det;iedereen/pron;jaar/noun;mij/pron;voor/prep;zwart/adj	aan/part;beest/noun;ben/verb;dat/noun;een/det;iedereen/pron;jaar/noun;mij/pron;voor/prep;zwart/adj	aan/part;beest/noun;ben/verb;dat/noun;een/det;iedereen/pron;jaar/noun;mij/pron;voor/prep;zwart/adj	ben/verb;dat/noun	ben/verb;dat/noun	ben/verb;dat/noun	aan/part;ben/verb;dat/noun;een/det;mij/pron;voor/prep	aan/part;ben/verb;dat/noun;een/det;mij/pron;voor/prep	aan/part;ben/verb;dat/noun;een/det;mij/pron;voor/prep
zwart/adj/de_standaard_20020126_01_58/1153	bedien/verb;bejaard/adj;ben/verb;dialect/noun;het/noun;kous/noun;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;word/verb	bedien/verb;bejaard/adj;ben/verb;dialect/noun;het/noun;kous/noun;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;word/verb	bedien/verb;bejaard/adj;ben/verb;dialect/noun;het/noun;kous/noun;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;word/verb	bedien/verb;bejaard/adj;ben/verb;bij/prep;dialect/noun;een/det;het/noun;kous/noun;met/prep;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;waar/adv;word/verb	bedien/verb;bejaard/adj;ben/verb;bij/prep;dialect/noun;een/det;het/noun;kous/noun;met/prep;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;waar/adv;word/verb	bedien/verb;bejaard/adj;ben/verb;bij/prep;dialect/noun;een/det;het/noun;kous/noun;met/prep;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;waar/adv;word/verb	bejaard/adj;kous/noun;taverne/noun;urenlang/adj;vrouw/noun	bejaard/adj;kous/noun;taverne/noun;urenlang/adj;vrouw/noun	bejaard/adj;kous/noun;taverne/noun;urenlang/adj;vrouw/noun	bejaard/adj;bij/prep;kous/noun;met/prep;taverne/noun;urenlang/adj;vrouw/noun;waar/adv	bejaard/adj;bij/prep;kous/noun;met/prep;taverne/noun;urenlang/adj;vrouw/noun;waar/adv	bejaard/adj;bij/prep;kous/noun;met/prep;taverne/noun;urenlang/adj;vrouw/noun;waar/adv	bedien/verb;bejaard/adj;ben/verb;dialect/noun;het/noun;kous/noun;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;word/verb	bedien/verb;bejaard/adj;ben/verb;dialect/noun;het/noun;kous/noun;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;word/verb	bedien/verb;bejaard/adj;ben/verb;dialect/noun;het/noun;kous/noun;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;word/verb	bedien/verb;bejaard/adj;ben/verb;bij/prep;dialect/noun;een/det;het/noun;kous/noun;met/prep;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;waar/adv;word/verb	bedien/verb;bejaard/adj;ben/verb;bij/prep;dialect/noun;een/det;het/noun;kous/noun;met/prep;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;waar/adv;word/verb	bedien/verb;bejaard/adj;ben/verb;bij/prep;dialect/noun;een/det;het/noun;kous/noun;met/prep;taverne/noun;thee/noun;urenlang/adj;vrouw/noun;waar/adv;word/verb	bejaard/adj;kous/noun;taverne/noun;urenlang/adj;vrouw/noun	bejaard/adj;kous/noun;taverne/noun;urenlang/adj;vrouw/noun	bejaard/adj;kous/noun;taverne/noun;urenlang/adj;vrouw/noun	bejaard/adj;bij/prep;kous/noun;met/prep;taverne/noun;urenlang/adj;vrouw/noun;waar/adv	bejaard/adj;bij/prep;kous/noun;met/prep;taverne/noun;urenlang/adj;vrouw/noun;waar/adv	bejaard/adj;bij/prep;kous/noun;met/prep;taverne/noun;urenlang/adj;vrouw/noun;waar/adv
zwart/adj/de_standaard_20020219_01_8/225	ben/verb;er/noun;onherkenbaar/adj;slaag/verb;tulband/noun;voortvluchtig/adj;word/verb	ben/verb;er/noun;onherkenbaar/adj;slaag/verb;tulband/noun;voortvluchtig/adj;word/verb	ben/verb;er/noun;onherkenbaar/adj;slaag/verb;tulband/noun;voortvluchtig/adj;word/verb	ben/verb;de/det;er/noun;in/prep;nu/adv;onherkenbaar/adj;slaag/verb;tot/prep;tulband/noun;uit/prep;voortvluchtig/adj;word/verb;zonder/prep	ben/verb;de/det;er/noun;in/prep;nu/adv;onherkenbaar/adj;slaag/verb;tot/prep;tulband/noun;uit/prep;voortvluchtig/adj;word/verb;zonder/prep	ben/verb;de/det;er/noun;in/prep;nu/adv;onherkenbaar/adj;slaag/verb;tot/prep;tulband/noun;uit/prep;voortvluchtig/adj;word/verb;zonder/prep	ben/verb;er/noun;tulband/noun;word/verb	ben/verb;er/noun;tulband/noun;word/verb	ben/verb;er/noun;tulband/noun;word/verb	ben/verb;er/noun;tot/prep;tulband/noun;word/verb;zonder/prep	ben/verb;er/noun;tot/prep;tulband/noun;word/verb;zonder/prep	ben/verb;er/noun;tot/prep;tulband/noun;word/verb;zonder/prep	ben/verb;er/noun;onherkenbaar/adj;slaag/verb;tulband/noun;voortvluchtig/adj;word/verb	ben/verb;er/noun;onherkenbaar/adj;slaag/verb;tulband/noun;voortvluchtig/adj;word/verb	ben/verb;er/noun;onherkenbaar/adj;slaag/verb;tulband/noun;voortvluchtig/adj;word/verb	ben/verb;de/det;er/noun;in/prep;nu/adv;onherkenbaar/adj;slaag/verb;tot/prep;tulband/noun;uit/prep;voortvluchtig/adj;word/verb;zonder/prep	ben/verb;de/det;er/noun;in/prep;nu/adv;onherkenbaar/adj;slaag/verb;tot/prep;tulband/noun;uit/prep;voortvluchtig/adj;word/verb;zonder/prep	ben/verb;de/det;er/noun;in/prep;nu/adv;onherkenbaar/adj;slaag/verb;tot/prep;tulband/noun;uit/prep;voortvluchtig/adj;word/verb;zonder/prep	ben/verb;er/noun;tulband/noun;word/verb	ben/verb;er/noun;tulband/noun;word/verb	ben/verb;er/noun;tulband/noun;word/verb	ben/verb;er/noun;tot/prep;tulband/noun;word/verb;zonder/prep	ben/verb;er/noun;tot/prep;tulband/noun;word/verb;zonder/prep	ben/verb;er/noun;tot/prep;tulband/noun;word/verb;zonder/prep
zwart/adj/de_standaard_20020329_01_91/135	breng/verb;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun	breng/verb;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun	breng/verb;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun	breng/verb;dat/det;de/det;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun;van/prep	breng/verb;dat/det;de/det;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun;van/prep	breng/verb;dat/det;de/det;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun;van/prep	breng/verb;federaal/adj;inkomst/noun;recherche/noun	breng/verb;federaal/adj;inkomst/noun;recherche/noun	breng/verb;federaal/adj;inkomst/noun;recherche/noun	breng/verb;de/det;federaal/adj;inkomst/noun;recherche/noun;van/prep	breng/verb;de/det;federaal/adj;inkomst/noun;recherche/noun;van/prep	breng/verb;de/det;federaal/adj;inkomst/noun;recherche/noun;van/prep	breng/verb;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun;zal/verb	breng/verb;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun;zal/verb	breng/verb;federaal/adj;inkomst/noun;onderzoek/noun;recherche/noun;zal/verb	breng/verb;dat/det;de/det;federaal/adj;hij/pron;inkomst/noun;onderzoek/noun;recherche/noun;van/prep;zal/verb	breng/verb;dat/det;de/det;federaal/adj;hij/pron;inkomst/noun;onderzoek/noun;recherche/noun;van/prep;zal/verb	breng/verb;dat/det;de/det;federaal/adj;hij/pron;inkomst/noun;onderzoek/noun;recherche/noun;van/prep;zal/verb	breng/verb;federaal/adj;inkomst/noun;recherche/noun	breng/verb;federaal/adj;inkomst/noun;recherche/noun	breng/verb;federaal/adj;inkomst/noun;recherche/noun	breng/verb;de/det;federaal/adj;inkomst/noun;recherche/noun;van/prep	breng/verb;de/det;federaal/adj;inkomst/noun;recherche/noun;van/prep	breng/verb;de/det;federaal/adj;inkomst/noun;recherche/noun;van/prep
zwart/adj/de_standaard_20020514_01_96/298	plaats/verb;schuin/adj;wand/noun	plaats/verb;schuin/adj;wand/noun	plaats/verb;schuin/adj;wand/noun	aan/prep;de/det;een/det;het/det;hij/pron;met/prep;na/part;plaats/verb;schuin/adj;wand/noun	aan/prep;de/det;een/det;het/det;hij/pron;met/prep;na/part;plaats/verb;schuin/adj;wand/noun	aan/prep;de/det;een/det;het/det;hij/pron;met/prep;na/part;plaats/verb;schuin/adj;wand/noun	schuin/adj;wand/noun	schuin/adj;wand/noun	schuin/adj;wand/noun	met/prep;na/part;schuin/adj;wand/noun	met/prep;na/part;schuin/adj;wand/noun	met/prep;na/part;schuin/adj;wand/noun	plaats/verb;schuin/adj;wand/noun	plaats/verb;schuin/adj;wand/noun	plaats/verb;schuin/adj;wand/noun	aan/prep;de/det;een/det;het/det;hij/pron;met/prep;na/part;plaats/verb;schuin/adj;wand/noun	aan/prep;de/det;een/det;het/det;hij/pron;met/prep;na/part;plaats/verb;schuin/adj;wand/noun	aan/prep;de/det;een/det;het/det;hij/pron;met/prep;na/part;plaats/verb;schuin/adj;wand/noun	schuin/adj;wand/noun	schuin/adj;wand/noun	schuin/adj;wand/noun	met/prep;na/part;schuin/adj;wand/noun	met/prep;na/part;schuin/adj;wand/noun	met/prep;na/part;schuin/adj;wand/noun
zwart/adj/de_standaard_20020529_01_114/253	beschuldig/verb;bevat/verb;blank/adj;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;dat/det;een/det;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;dat/det;een/det;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;dat/det;een/det;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;een/det;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;een/det;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;een/det;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;blank/adj;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;dat/det;een/det;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;dat/det;een/det;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;blank/adj;dat/det;een/det;element/noun;heb/verb;interessant/adj;proces/noun;vermoord/verb;word/verb	beschuldig/verb;bevat/verb;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;een/det;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;een/det;element/noun;interessant/adj;word/verb	beschuldig/verb;bevat/verb;een/det;element/noun;interessant/adj;word/verb
zwart/adj/de_standaard_20020710_01_0/505	bloed/noun;pseudoniem/noun;tekening/noun	bloed/noun;pseudoniem/noun;tekening/noun	bloed/noun;pseudoniem/noun;tekening/noun	bloed/noun;pseudoniem/noun;tekening/noun;van/prep	bloed/noun;pseudoniem/noun;tekening/noun;van/prep	bloed/noun;pseudoniem/noun;tekening/noun;van/prep	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;pseudoniem/noun;tekening/noun	bloed/noun;pseudoniem/noun;tekening/noun	bloed/noun;pseudoniem/noun;tekening/noun	bloed/noun;pseudoniem/noun;tekening/noun;van/prep	bloed/noun;pseudoniem/noun;tekening/noun;van/prep	bloed/noun;pseudoniem/noun;tekening/noun;van/prep	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun	bloed/noun;tekening/noun
zwart/adj/de_standaard_20020726_01_19/326	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;goed/adj;vertrekker/noun;zal/verb;zaterdag/noun;zondag/noun	ben/verb;dag/noun;goed/adj;vertrekker/noun;zal/verb;zaterdag/noun;zondag/noun	ben/verb;dag/noun;goed/adj;vertrekker/noun;zal/verb;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;evenveel/det;goed/adj;in/prep;vertrekker/noun;voor/prep;zal/verb;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;evenveel/det;goed/adj;in/prep;vertrekker/noun;voor/prep;zal/verb;zaterdag/noun;zondag/noun	ben/verb;dag/noun;de/det;evenveel/det;goed/adj;in/prep;vertrekker/noun;voor/prep;zal/verb;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun	ben/verb;dag/noun;vertrekker/noun;voor/prep;zaterdag/noun;zondag/noun
