_id	_cws.gemeen.foc10.nav.weight.bound	_count.gemeen.foc10.nav.weight.bound	_cws.gemeen.foc10.nav.selection.bound	_count.gemeen.foc10.nav.selection.bound	_cws.gemeen.foc10.nav.no.bound	_count.gemeen.foc10.nav.no.bound	_cws.gemeen.foc10.all.weight.bound	_count.gemeen.foc10.all.weight.bound	_cws.gemeen.foc10.all.selection.bound	_count.gemeen.foc10.all.selection.bound	_cws.gemeen.foc10.all.no.bound	_count.gemeen.foc10.all.no.bound	_cws.gemeen.foc5.nav.weight.bound	_count.gemeen.foc5.nav.weight.bound	_cws.gemeen.foc5.nav.selection.bound	_count.gemeen.foc5.nav.selection.bound	_cws.gemeen.foc5.nav.no.bound	_count.gemeen.foc5.nav.no.bound	_cws.gemeen.foc5.all.weight.bound	_count.gemeen.foc5.all.weight.bound	_cws.gemeen.foc5.all.selection.bound	_count.gemeen.foc5.all.selection.bound	_cws.gemeen.foc5.all.no.bound	_count.gemeen.foc5.all.no.bound
gemeen/adj/de_morgen_20020313_01_81/266	baksteen/noun;conservatief/adj;heb/verb;medestudent/noun;opmerking/noun;ouder/noun;reactie/noun;schrik/noun	8	baksteen/noun;conservatief/adj;heb/verb;medestudent/noun;opmerking/noun;ouder/noun;reactie/noun;schrik/noun	8	baksteen/noun;conservatief/adj;heb/verb;medestudent/noun;opmerking/noun;ouder/noun;reactie/noun;schrik/noun	8	als/prep;baksteen/noun;conservatief/adj;een/det;haar/det;heb/verb;medestudent/noun;opmerking/noun;ouder/noun;reactie/noun;schrik/noun	11	als/prep;baksteen/noun;conservatief/adj;een/det;haar/det;heb/verb;medestudent/noun;opmerking/noun;ouder/noun;reactie/noun;schrik/noun	11	als/prep;baksteen/noun;conservatief/adj;de/det;een/det;haar/det;heb/verb;medestudent/noun;opmerking/noun;ouder/noun;reactie/noun;schrik/noun;van/prep;voor/prep	14	conservatief/adj;heb/verb;medestudent/noun;opmerking/noun;ouder/noun	5	conservatief/adj;heb/verb;medestudent/noun;opmerking/noun;ouder/noun	5	conservatief/adj;heb/verb;medestudent/noun;opmerking/noun;ouder/noun	5	conservatief/adj;haar/det;heb/verb;medestudent/noun;opmerking/noun;ouder/noun	6	conservatief/adj;haar/det;heb/verb;medestudent/noun;opmerking/noun;ouder/noun	6	conservatief/adj;de/det;haar/det;heb/verb;medestudent/noun;opmerking/noun;ouder/noun;van/prep	8
gemeen/adj/de_morgen_20011124_01_31/414	ben/verb;heb/verb;vroeg/adj	3	ben/verb;heb/verb;vroeg/adj	3	ben/verb;heb/verb;vluchteling/noun;vroeg/adj;winnaar/noun	5	ben/verb;heb/verb;hen/pron;ook/adv;vroeg/adj;ze/pron	6	ben/verb;heb/verb;hen/pron;ook/adv;vroeg/adj;ze/pron	6	ben/verb;de/det;heb/verb;hen/pron;naast/prep;ook/adv;van/prep;vluchteling/noun;vroeg/adj;winnaar/noun;ze/pron	11	ben/verb	1	ben/verb	1	ben/verb;winnaar/noun	2	ben/verb;ook/adv;ze/pron	3	ben/verb;ook/adv;ze/pron	3	ben/verb;ook/adv;van/prep;winnaar/noun;ze/pron	5
gemeen/adj/de_morgen_20010104_01_56/32	amok/noun;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	6	amok/noun;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	6	amok/noun;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	6	amok/noun;dat/pron;een/det;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	8	amok/noun;dat/pron;een/det;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	8	amok/noun;dat/pron;een/det;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	8	amok/noun;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	6	amok/noun;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	6	amok/noun;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	6	amok/noun;dat/pron;een/det;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	8	amok/noun;dat/pron;een/det;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	8	amok/noun;dat/pron;een/det;maak/verb;publiek/noun;robbertje/noun;scheld/verb;vecht/verb	8
gemeen/adj/de_morgen_20040106_01_6/827	Vaticaan/noun;bijt_toe/verb;maak/verb;zaak/noun;zie/verb	5	Vaticaan/noun;bijt_toe/verb;maak/verb;zaak/noun;zie/verb	5	Vaticaan/noun;bijt_toe/verb;maak/verb;zaak/noun;zie/verb	5	Vaticaan/noun;bijt_toe/verb;maak/verb;met/prep;toch/adv;zaak/noun;zie/verb	7	Vaticaan/noun;bijt_toe/verb;maak/verb;met/prep;toch/adv;zaak/noun;zie/verb	7	Vaticaan/noun;bijt_toe/verb;het/det;maak/verb;met/prep;toch/adv;u/pron;zaak/noun;zie/verb	9	Vaticaan/noun;maak/verb;zaak/noun;zie/verb	4	Vaticaan/noun;maak/verb;zaak/noun;zie/verb	4	Vaticaan/noun;maak/verb;zaak/noun;zie/verb	4	Vaticaan/noun;maak/verb;met/prep;toch/adv;zaak/noun;zie/verb	6	Vaticaan/noun;maak/verb;met/prep;toch/adv;zaak/noun;zie/verb	6	Vaticaan/noun;het/det;maak/verb;met/prep;toch/adv;zaak/noun;zie/verb	7
gemeen/adj/de_morgen_19990923_01_99/289	deler/noun;denk/verb;groot/adj;spreek_aan/verb;versie/noun	5	deler/noun;denk/verb;groot/adj;spreek_aan/verb;versie/noun	5	deler/noun;denk/verb;groot/adj;spreek_aan/verb;versie/noun	5	deler/noun;denk/verb;die/det;groot/adj;niet/adv;spreek_aan/verb;versie/noun;zij/pron	8	deler/noun;denk/verb;die/det;groot/adj;niet/adv;spreek_aan/verb;versie/noun;zij/pron	8	de/det;deler/noun;denk/verb;die/det;groot/adj;niet/adv;spreek_aan/verb;versie/noun;zij/pron	9	deler/noun;denk/verb;groot/adj;spreek_aan/verb	4	deler/noun;denk/verb;groot/adj;spreek_aan/verb	4	deler/noun;denk/verb;groot/adj;spreek_aan/verb	4	deler/noun;denk/verb;die/det;groot/adj;spreek_aan/verb	5	deler/noun;denk/verb;die/det;groot/adj;spreek_aan/verb	5	de/det;deler/noun;denk/verb;die/det;groot/adj;spreek_aan/verb	6
gemeen/adj/de_morgen_20011013_01_143/1353	bestraf/verb;prompt/adj;staatsgreep/noun	3	bestraf/verb;prompt/adj;staatsgreep/noun	3	bestraf/verb;militair/adj;moeilijk/adj;prompt/adj;staatsgreep/noun;word/verb	6	bestraf/verb;dat/det;prompt/adj;staatsgreep/noun;wegens/prep	5	bestraf/verb;dat/det;prompt/adj;staatsgreep/noun;wegens/prep	5	bestraf/verb;dat/det;de/det;er/adv;evenwel/adv;het/det;militair/adj;moeilijk/adj;prompt/adj;staatsgreep/noun;wegens/prep;word/verb	12	bestraf/verb;prompt/adj	2	bestraf/verb;prompt/adj	2	bestraf/verb;moeilijk/adj;prompt/adj;word/verb	4	bestraf/verb;prompt/adj;wegens/prep	3	bestraf/verb;prompt/adj;wegens/prep	3	bestraf/verb;evenwel/adv;het/det;moeilijk/adj;prompt/adj;wegens/prep;word/verb	7
gemeen/adj/de_morgen_20041016_01_118/623	spel_DIM/noun;vrouw/noun;web/noun	3	spel_DIM/noun;vrouw/noun;web/noun	3	beland/verb;snel/adj;spel_DIM/noun;vrouw/noun;web/noun	5	een/det;spel_DIM/noun;vrouw/noun;web/noun	4	een/det;spel_DIM/noun;vrouw/noun;web/noun	4	al/adv;beland/verb;de/det;een/det;in/prep;snel/adj;spel_DIM/noun;van/prep;vrouw/noun;web/noun	10	spel_DIM/noun;vrouw/noun;web/noun	3	spel_DIM/noun;vrouw/noun;web/noun	3	spel_DIM/noun;vrouw/noun;web/noun	3	een/det;spel_DIM/noun;vrouw/noun;web/noun	4	een/det;spel_DIM/noun;vrouw/noun;web/noun	4	een/det;in/prep;spel_DIM/noun;van/prep;vrouw/noun;web/noun	6
gemeen/adj/de_morgen_19990830_01_40/229	heb/verb;leg_uit/verb;stok/noun	3	heb/verb;leg_uit/verb;stok/noun	3	flink/adj;heb/verb;leg_uit/verb;stok/noun	4	die/pron;heb/verb;leg_uit/verb;met/prep;steeds/adv;stok/noun;uit/part;wat/adv	8	die/pron;heb/verb;leg_uit/verb;met/prep;steeds/adv;stok/noun;uit/part;wat/adv	8	aan/prep;de/det;die/pron;flink/adj;heb/verb;het/det;leg_uit/verb;met/prep;nog/adv;steeds/adv;stok/noun;uit/part;wat/adv	13	heb/verb;stok/noun	2	heb/verb;stok/noun	2	flink/adj;heb/verb;stok/noun	3	heb/verb;met/prep;stok/noun	3	heb/verb;met/prep;stok/noun	3	de/det;flink/adj;heb/verb;met/prep;stok/noun	5
gemeen/adj/de_morgen_20030712_01_100/34	cool/adj;gadgets/noun;gestolen/adj;high_tech/adj;schurk/noun;sport_wagen/noun;stel/noun;technologisch/adj;wapen/noun;wereld/noun	10	cool/adj;gadgets/noun;gestolen/adj;high_tech/adj;schurk/noun;sport_wagen/noun;stel/noun;technologisch/adj;wapen/noun;wereld/noun	10	cool/adj;gadgets/noun;gestolen/adj;high_tech/adj;laat/adj;schurk/noun;sport_wagen/noun;stel/noun;technologisch/adj;wapen/noun;wereld/noun;wil/verb	12	cool/adj;die/pron;een/det;gadgets/noun;gestolen/adj;high_tech/adj;met/prep;over/prep;schurk/noun;sport_wagen/noun;stel/noun;technologisch/adj;wapen/noun;wereld/noun	14	cool/adj;die/pron;een/det;gadgets/noun;gestolen/adj;high_tech/adj;met/prep;over/prep;schurk/noun;sport_wagen/noun;stel/noun;technologisch/adj;wapen/noun;wereld/noun	14	cool/adj;de/det;die/pron;een/det;gadgets/noun;gestolen/adj;high_tech/adj;laat/adj;met/prep;over/prep;schurk/noun;sport_wagen/noun;stel/noun;technologisch/adj;wapen/noun;wereld/noun;wil/verb	17	gadgets/noun;gestolen/adj;high_tech/adj;schurk/noun;stel/noun;technologisch/adj	6	gadgets/noun;gestolen/adj;high_tech/adj;schurk/noun;stel/noun;technologisch/adj	6	gadgets/noun;gestolen/adj;high_tech/adj;schurk/noun;stel/noun;technologisch/adj	6	die/pron;een/det;gadgets/noun;gestolen/adj;high_tech/adj;met/prep;schurk/noun;stel/noun;technologisch/adj	9	die/pron;een/det;gadgets/noun;gestolen/adj;high_tech/adj;met/prep;schurk/noun;stel/noun;technologisch/adj	9	die/pron;een/det;gadgets/noun;gestolen/adj;high_tech/adj;met/prep;schurk/noun;stel/noun;technologisch/adj	9
gemeen/adj/de_morgen_20040420_01_26/778	chef/noun;gered/adj;hand/noun;heb/verb;vader/noun;wreek/verb	6	chef/noun;gered/adj;hand/noun;heb/verb;vader/noun;wreek/verb	6	chef/noun;gered/adj;hand/noun;heb/verb;vader/noun;wil/verb;wreek/verb	7	chef/noun;die/pron;gered/adj;hand/noun;heb/verb;ik/pron;je/pron;jouw/det;vader/noun;wreek/verb	10	chef/noun;die/pron;gered/adj;hand/noun;heb/verb;ik/pron;je/pron;jouw/det;vader/noun;wreek/verb	10	chef/noun;de/det;die/pron;gered/adj;hand/noun;heb/verb;ik/pron;je/pron;jouw/det;op/prep;uit/prep;vader/noun;van/prep;wil/verb;wreek/verb;zich/pron	16	chef/noun;hand/noun	2	chef/noun;hand/noun	2	chef/noun;hand/noun;wil/verb	3	chef/noun;die/pron;hand/noun	3	chef/noun;die/pron;hand/noun	3	chef/noun;de/det;die/pron;hand/noun;van/prep;wil/verb;zich/pron	7
gemeen/adj/de_morgen_20030714_01_7/935	deler/noun;doe/verb;groot/adj;manier/noun;opinie/noun;publiek/adj	6	deler/noun;doe/verb;groot/adj;manier/noun;opinie/noun;publiek/adj	6	daal/verb;deler/noun;doe/verb;groot/adj;manier/noun;opinie/noun;publiek/adj	7	als/prep;deler/noun;die/pron;doe/verb;door/prep;een/det;groot/adj;manier/noun;opinie/noun;publiek/adj	10	als/prep;deler/noun;die/pron;doe/verb;door/prep;een/det;groot/adj;manier/noun;opinie/noun;publiek/adj	10	als/prep;daal/verb;de/det;deler/noun;die/pron;doe/verb;door/prep;een/det;groot/adj;manier/noun;op/prep;opinie/noun;publiek/adj;van/prep	14	deler/noun;groot/adj;manier/noun;opinie/noun;publiek/adj	5	deler/noun;groot/adj;manier/noun;opinie/noun;publiek/adj	5	deler/noun;groot/adj;manier/noun;opinie/noun;publiek/adj	5	deler/noun;die/pron;door/prep;groot/adj;manier/noun;opinie/noun;publiek/adj	7	deler/noun;die/pron;door/prep;groot/adj;manier/noun;opinie/noun;publiek/adj	7	de/det;deler/noun;die/pron;door/prep;groot/adj;manier/noun;opinie/noun;publiek/adj;van/prep	9
gemeen/adj/de_morgen_20030509_01_57/521	angstaanjagend/adj;ben/verb;gevoel/noun;humor/noun;intelligentie/noun	5	angstaanjagend/adj;ben/verb;gevoel/noun;humor/noun;intelligentie/noun	5	angstaanjagend/adj;ben/verb;gevoel/noun;humor/noun;intelligentie/noun;staat/noun	6	angstaanjagend/adj;ben/verb;een/det;gevoel/noun;humor/noun;intelligentie/noun;met/prep	7	angstaanjagend/adj;ben/verb;een/det;gevoel/noun;humor/noun;intelligentie/noun;met/prep	7	angstaanjagend/adj;ben/verb;de/det;een/det;gevoel/noun;humor/noun;in/prep;intelligentie/noun;met/prep;staat/noun;voor/prep	11	gevoel/noun;humor/noun	2	gevoel/noun;humor/noun	2	gevoel/noun;humor/noun	2	een/det;gevoel/noun;humor/noun;met/prep	4	een/det;gevoel/noun;humor/noun;met/prep	4	een/det;gevoel/noun;humor/noun;met/prep;voor/prep	5
gemeen/adj/de_morgen_20000506_01_72/643	artistiek/adj;heb/verb;oog/noun;passie/noun;plant/noun	5	artistiek/adj;heb/verb;oog/noun;passie/noun;plant/noun	5	artistiek/adj;heb/verb;oog/noun;passie/noun;plant/noun	5	artistiek/adj;een/det;heb/verb;met/prep;oog/noun;passie/noun;plant/noun	7	artistiek/adj;een/det;heb/verb;met/prep;oog/noun;passie/noun;plant/noun	7	artistiek/adj;een/det;heb/verb;met/prep;oog/noun;passie/noun;plant/noun;voor/prep	8	heb/verb;passie/noun;plant/noun	3	heb/verb;passie/noun;plant/noun	3	heb/verb;passie/noun;plant/noun	3	een/det;heb/verb;passie/noun;plant/noun	4	een/det;heb/verb;passie/noun;plant/noun	4	een/det;heb/verb;passie/noun;plant/noun;voor/prep	5
gemeen/adj/de_morgen_19990303_01_161/1200	durf/verb;hard/adj;laat/verb;periode/noun;treed_op/verb	5	durf/verb;hard/adj;laat/verb;periode/noun;treed_op/verb	5	durf/verb;hard/adj;laat/verb;periode/noun;treed_op/verb	5	durf/verb;een/det;hard/adj;ik/pron;laat/verb;periode/noun;treed_op/verb;weer/adv	8	durf/verb;een/det;hard/adj;ik/pron;laat/verb;periode/noun;treed_op/verb;weer/adv	8	durf/verb;een/det;hard/adj;ik/pron;in/prep;laat/verb;nu/adv;periode/noun;treed_op/verb;weer/adv	10	durf/verb;hard/adj;laat/verb;treed_op/verb	4	durf/verb;hard/adj;laat/verb;treed_op/verb	4	durf/verb;hard/adj;laat/verb;treed_op/verb	4	durf/verb;hard/adj;ik/pron;laat/verb;treed_op/verb;weer/adv	6	durf/verb;hard/adj;ik/pron;laat/verb;treed_op/verb;weer/adv	6	durf/verb;hard/adj;ik/pron;laat/verb;treed_op/verb;weer/adv	6
gemeen/adj/de_morgen_20000819_01_6/667	heel/adj;vind/verb;wereld/noun	3	heel/adj;vind/verb;wereld/noun	3	heel/adj;vind/verb;wereld/noun	3	heel/adj;niet/adv;ook/adv;vind/verb;wereld/noun	5	heel/adj;niet/adv;ook/adv;vind/verb;wereld/noun	5	al/adv;de/det;heel/adj;niet/adv;ook/adv;vind/verb;wereld/noun	7	heel/adj;wereld/noun	2	heel/adj;wereld/noun	2	heel/adj;wereld/noun	2	heel/adj;niet/adv;wereld/noun	3	heel/adj;niet/adv;wereld/noun	3	al/adv;de/det;heel/adj;niet/adv;wereld/noun	5
gemeen/adj/de_morgen_20000413_01_63/217	boer/noun;braaf/adj;sport_wagen/noun;uiteindelijk/adj;verleid/verb;vrouw/noun	6	boer/noun;braaf/adj;sport_wagen/noun;uiteindelijk/adj;verleid/verb;vrouw/noun	6	boer/noun;braaf/adj;sport_wagen/noun;uiteindelijk/adj;verleid/verb;vrouw/noun;word/verb	7	boer/noun;braaf/adj;die/pron;door/prep;een/det;met/prep;sport_wagen/noun;terecht/part;uiteindelijk/adj;verleid/verb;vrouw/noun	11	boer/noun;braaf/adj;die/pron;door/prep;een/det;met/prep;sport_wagen/noun;terecht/part;uiteindelijk/adj;verleid/verb;vrouw/noun	11	boer/noun;braaf/adj;de/det;die/pron;door/prep;een/det;met/prep;sport_wagen/noun;terecht/part;uiteindelijk/adj;van/prep;verleid/verb;vrouw/noun;word/verb	14	sport_wagen/noun	1	sport_wagen/noun	1	sport_wagen/noun	1	die/pron;door/prep;een/det;met/prep;sport_wagen/noun	5	die/pron;door/prep;een/det;met/prep;sport_wagen/noun	5	die/pron;door/prep;een/det;met/prep;sport_wagen/noun	5
gemeen/adj/de_standaard_20020103_01_99/557	criticus/noun	1	criticus/noun	1	criticus/noun;hoef/verb	2	criticus/noun;zo/adv	2	criticus/noun;zo/adv	2	criticus/noun;de/det;hoef/verb;nu/adv;van/prep;zo/adv	6	criticus/noun	1	criticus/noun	1	criticus/noun	1	criticus/noun;zo/adv	2	criticus/noun;zo/adv	2	criticus/noun;de/det;van/prep;zo/adv	4
gemeen/adj/de_standaard_20010928_01_6/92	kan/verb;oogst/verb;vrucht/noun;wild/adj	4	kan/verb;oogst/verb;vrucht/noun;wild/adj	4	kan/verb;oogst/verb;vrucht/noun;wild/adj	4	dan/adv;je/pron;kan/verb;oogst/verb;toch/adv;vrucht/noun;wat/det;wild/adj	8	dan/adv;je/pron;kan/verb;oogst/verb;toch/adv;vrucht/noun;wat/det;wild/adj	8	dan/adv;je/pron;kan/verb;oogst/verb;op/prep;toch/adv;vrucht/noun;wat/det;wild/adj	9	kan/verb;vrucht/noun;wild/adj	3	kan/verb;vrucht/noun;wild/adj	3	kan/verb;vrucht/noun;wild/adj	3	dan/adv;je/pron;kan/verb;toch/adv;vrucht/noun;wat/det;wild/adj	7	dan/adv;je/pron;kan/verb;toch/adv;vrucht/noun;wat/det;wild/adj	7	dan/adv;je/pron;kan/verb;op/prep;toch/adv;vrucht/noun;wat/det;wild/adj	8
gemeen/adj/de_standaard_20030320_01_107/52	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;een/det;hij/pron	3	ben/verb;een/det;hij/pron	3	ben/verb;een/det;hij/pron;volgens/prep	4	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;een/det;hij/pron	3	ben/verb;een/det;hij/pron	3	ben/verb;een/det;hij/pron;volgens/prep	4
gemeen/adj/de_standaard_20041022_01_69/189	bijzonder/adj;koerier_bedrijf/noun;speel/verb;spel/noun;wentel_af/verb	5	bijzonder/adj;koerier_bedrijf/noun;speel/verb;spel/noun;wentel_af/verb	5	beslissing/noun;bijzonder/adj;koerier_bedrijf/noun;speel/verb;spel/noun;verantwoordelijkheid/noun;wentel_af/verb	7	af/part;bijzonder/adj;door/prep;een/det;haar/det;koerier_bedrijf/noun;speel/verb;spel/noun;wentel_af/verb	9	af/part;bijzonder/adj;door/prep;een/det;haar/det;koerier_bedrijf/noun;speel/verb;spel/noun;wentel_af/verb	9	af/part;beslissing/noun;bijzonder/adj;de/det;door/prep;een/det;haar/det;het/det;koerier_bedrijf/noun;speel/verb;spel/noun;verantwoordelijkheid/noun;voor/prep;wentel_af/verb	14	bijzonder/adj;koerier_bedrijf/noun;speel/verb;spel/noun	4	bijzonder/adj;koerier_bedrijf/noun;speel/verb;spel/noun	4	bijzonder/adj;koerier_bedrijf/noun;speel/verb;spel/noun;verantwoordelijkheid/noun	5	bijzonder/adj;door/prep;een/det;koerier_bedrijf/noun;speel/verb;spel/noun	6	bijzonder/adj;door/prep;een/det;koerier_bedrijf/noun;speel/verb;spel/noun	6	bijzonder/adj;de/det;door/prep;een/det;het/det;koerier_bedrijf/noun;speel/verb;spel/noun;verantwoordelijkheid/noun;voor/prep	10
gemeen/adj/de_standaard_20030218_01_28/252	mensensmokkelaar/noun;misdadiger/noun;prostituee/noun;recht/noun	4	mensensmokkelaar/noun;misdadiger/noun;prostituee/noun;recht/noun	4	mensensmokkelaar/noun;misdadiger/noun;prostituee/noun;recht/noun	4	mensensmokkelaar/noun;misdadiger/noun;prostituee/noun;recht/noun;vooral/adv	5	mensensmokkelaar/noun;misdadiger/noun;prostituee/noun;recht/noun;vooral/adv	5	bij/prep;mensensmokkelaar/noun;misdadiger/noun;prostituee/noun;recht/noun;van/prep;vooral/adv	7	misdadiger/noun;prostituee/noun;recht/noun	3	misdadiger/noun;prostituee/noun;recht/noun	3	misdadiger/noun;prostituee/noun;recht/noun	3	misdadiger/noun;prostituee/noun;recht/noun	3	misdadiger/noun;prostituee/noun;recht/noun	3	misdadiger/noun;prostituee/noun;recht/noun;van/prep	4
gemeen/adj/de_standaard_20021227_01_54/402	ben/verb;deler/noun;groot/adj;imago/noun;karakter_eigenschap/noun;vroeg/adj	6	ben/verb;deler/noun;groot/adj;imago/noun;karakter_eigenschap/noun;vroeg/adj	6	ben/verb;deler/noun;groot/adj;imago/noun;karakter_eigenschap/noun;vroeg/adj	6	ben/verb;dat/det;deler/noun;groot/adj;imago/noun;karakter_eigenschap/noun;vroeg/adj;wat/pron	8	ben/verb;dat/det;deler/noun;groot/adj;imago/noun;karakter_eigenschap/noun;vroeg/adj;wat/pron	8	ben/verb;dat/det;de/det;deler/noun;groot/adj;imago/noun;karakter_eigenschap/noun;van/prep;vroeg/adj;wat/pron	10	ben/verb;deler/noun;groot/adj;imago/noun;vroeg/adj	5	ben/verb;deler/noun;groot/adj;imago/noun;vroeg/adj	5	ben/verb;deler/noun;groot/adj;imago/noun;vroeg/adj	5	ben/verb;dat/det;deler/noun;groot/adj;imago/noun;vroeg/adj;wat/pron	7	ben/verb;dat/det;deler/noun;groot/adj;imago/noun;vroeg/adj;wat/pron	7	ben/verb;dat/det;de/det;deler/noun;groot/adj;imago/noun;vroeg/adj;wat/pron	8
gemeen/adj/de_standaard_20041202_01_53/671	aantijging/noun;doelwit/noun;eigen/adj;medium/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj;zeggen/verb	9	aantijging/noun;doelwit/noun;eigen/adj;medium/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj;zeggen/verb	9	aantijging/noun;doelwit/noun;eigen/adj;medium/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj;zeggen/verb	9	aantijging/noun;doelwit/noun;een/det;eigen/adj;medium/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj;zeggen/verb	10	aantijging/noun;doelwit/noun;een/det;eigen/adj;medium/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj;zeggen/verb	10	aantijging/noun;de/det;doelwit/noun;een/det;eigen/adj;in/prep;medium/noun;naar/prep;on_gefundeerd/adj;publicatie/noun;vaak/adj;van/prep;vele/adj;zeggen/verb	14	aantijging/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj	5	aantijging/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj	5	aantijging/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj	5	aantijging/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj	5	aantijging/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;vele/adj	5	aantijging/noun;on_gefundeerd/adj;publicatie/noun;vaak/adj;van/prep;vele/adj	6
gemeen/adj/de_standaard_20031126_01_138/1943	akelig/adj;beeld/noun;ben/verb;muziek/noun;nicht_DIM/noun;tand_arts/noun	6	akelig/adj;beeld/noun;ben/verb;muziek/noun;nicht_DIM/noun;tand_arts/noun	6	akelig/adj;beeld/noun;ben/verb;gewoon/adj;kom/verb;muziek/noun;nicht_DIM/noun;tand_arts/noun	8	akelig/adj;beeld/noun;ben/verb;dat/det;die/det;een/det;muziek/noun;nicht_DIM/noun;tand_arts/noun	9	akelig/adj;beeld/noun;ben/verb;dat/det;die/det;een/det;muziek/noun;nicht_DIM/noun;tand_arts/noun	9	akelig/adj;beeld/noun;ben/verb;dat/det;de/det;die/det;een/det;gewoon/adj;in/prep;kom/verb;muziek/noun;nicht_DIM/noun;tand_arts/noun;telkens/adv;van/prep	15	nicht_DIM/noun;tand_arts/noun	2	nicht_DIM/noun;tand_arts/noun	2	nicht_DIM/noun;tand_arts/noun	2	dat/det;nicht_DIM/noun;tand_arts/noun	3	dat/det;nicht_DIM/noun;tand_arts/noun	3	dat/det;de/det;in/prep;nicht_DIM/noun;tand_arts/noun;telkens/adv;van/prep	7
gemeen/adj/de_standaard_20040608_01_68/374	Waal/noun;steel/verb;transfer/noun	3	Waal/noun;steel/verb;transfer/noun	3	Waal/noun;euro/noun;jaar/noun;miljard/noun;steel/verb;transfer/noun	6	Waal/noun;die/pron;ons/pron;sic/adv;steel/verb;transfer/noun	6	Waal/noun;die/pron;ons/pron;sic/adv;steel/verb;transfer/noun	6	Waal/noun;aan/prep;de/det;die/pron;elk/det;euro/noun;jaar/noun;miljard/noun;ons/pron;sic/adv;steel/verb;transfer/noun;van/prep	13	Waal/noun;transfer/noun	2	Waal/noun;transfer/noun	2	Waal/noun;jaar/noun;transfer/noun	3	Waal/noun;die/pron;ons/pron;transfer/noun	4	Waal/noun;die/pron;ons/pron;transfer/noun	4	Waal/noun;aan/prep;de/det;die/pron;elk/det;jaar/noun;ons/pron;transfer/noun;van/prep	9
gemeen/adj/de_standaard_20001110_01_137/1822	ding/noun;doe/verb;oom/noun;tante/noun	4	ding/noun;doe/verb;oom/noun;tante/noun	4	Nederlander/noun;ding/noun;doe/verb;oom/noun;tante/noun;vertel/verb	6	ding/noun;doe/verb;mijn/det;ook/adv;oom/noun;tante/noun	6	ding/noun;doe/verb;mijn/det;ook/adv;oom/noun;tante/noun	6	Nederlander/noun;ding/noun;doe/verb;mijn/det;ook/adv;oom/noun;sommige/det;tante/noun;vertel/verb	9	ding/noun;doe/verb;oom/noun	3	ding/noun;doe/verb;oom/noun	3	Nederlander/noun;ding/noun;doe/verb;oom/noun;vertel/verb	5	ding/noun;doe/verb;mijn/det;ook/adv;oom/noun	5	ding/noun;doe/verb;mijn/det;ook/adv;oom/noun	5	Nederlander/noun;ding/noun;doe/verb;mijn/det;ook/adv;oom/noun;sommige/det;vertel/verb	8
