	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geestig/adj/nrc_handelsblad_20001201_188/1730/L4	geestig/adj/nrc_handelsblad_20001201_188/1730	L4	Hondius	name	Hondius/name	Hondius	True	L	5			
geestig/adj/nrc_handelsblad_20001201_188/1730/L5	geestig/adj/nrc_handelsblad_20001201_188/1730	L5	sentence_delimiter	none	none	<sentence>	none	L	6			
geestig/adj/nrc_handelsblad_20001201_188/1730/L6	geestig/adj/nrc_handelsblad_20001201_188/1730	L6	sentence_delimiter	none	none	</sentence>	none	L	7			
geestig/adj/nrc_handelsblad_20001201_188/1730/L7	geestig/adj/nrc_handelsblad_20001201_188/1730	L7	.	punct	./punct	.	False	L	8			
geestig/adj/nrc_handelsblad_20001201_188/1730/L8	geestig/adj/nrc_handelsblad_20001201_188/1730	L8	schort	noun	schort/noun	schort	False	L	9			
geestig/adj/nrc_handelsblad_20001201_188/1730/L9	geestig/adj/nrc_handelsblad_20001201_188/1730	L9	een	det	een/det	een	False	L	10	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20001201_188/1730/L10	geestig/adj/nrc_handelsblad_20001201_188/1730	L10	en	vg	en/vg	en	False	L	11			
geestig/adj/nrc_handelsblad_20001201_188/1730/L11	geestig/adj/nrc_handelsblad_20001201_188/1730	L11	knot	noun	knot/noun	knot	False	L	12			
geestig/adj/nrc_handelsblad_20001201_188/1730/L12	geestig/adj/nrc_handelsblad_20001201_188/1730	L12	een	det	een/det	een	False	L	13	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20001201_188/1730/L13	geestig/adj/nrc_handelsblad_20001201_188/1730	L13	met	prep	met/prep	met	False	L	14	0.19968848	4230163.0	782.0
geestig/adj/nrc_handelsblad_20001201_188/1730/L14	geestig/adj/nrc_handelsblad_20001201_188/1730	L14	kenau	noun	kenau/noun	kenau	False	L	15			
geestig/adj/nrc_handelsblad_20001201_188/1730/L15												
geestig/adj/nrc_handelsblad_20001201_188/1730/R0	geestig/adj/nrc_handelsblad_20001201_188/1730	R0	,	punct	,/punct	,	True	R	1			
geestig/adj/nrc_handelsblad_20001201_188/1730/R1	geestig/adj/nrc_handelsblad_20001201_188/1730	R1	ook	adv	ook/adv	ook	True	R	2	0.39413226	2214625.0	499.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R2	geestig/adj/nrc_handelsblad_20001201_188/1730	R2	bij	prep	bij/prep	bij	True	R	3	-0.36518013	1803877.0	189.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R3	geestig/adj/nrc_handelsblad_20001201_188/1730	R3	haar	pron	haar/pron	haar	True	R	4	0.5756269	125811.0	34.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R4	geestig/adj/nrc_handelsblad_20001201_188/1730	R4	overval	verb	overval/verb	overvalt	True	R	5	-0.10692139	7437.0	1.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R5	geestig/adj/nrc_handelsblad_20001201_188/1730	R5	de	det	de/det	de	True	R	6	-0.34015357	28074105.0	3021.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R6	geestig/adj/nrc_handelsblad_20001201_188/1730	R6	lezer	noun	lezer/noun	lezer	True	R	7	0.63451385	31642.0	9.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R7	geestig/adj/nrc_handelsblad_20001201_188/1730	R7	soms	adv	soms/adv	soms	True	R	8	2.0992339	121121.0	150.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R8	geestig/adj/nrc_handelsblad_20001201_188/1730	R8	een	det	een/det	een	True	R	9	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R9	geestig/adj/nrc_handelsblad_20001201_188/1730	R9	gevoel	noun	gevoel/noun	gevoel	True	R	10	0.32045424	71743.0	15.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R10	geestig/adj/nrc_handelsblad_20001201_188/1730	R10	van	prep	van/prep	van	True	R	11	-0.10687933	12638933.0	1718.0
geestig/adj/nrc_handelsblad_20001201_188/1730/R11	geestig/adj/nrc_handelsblad_20001201_188/1730	R11	overbodig_heid	noun	overbodig_heid/noun	overbodigheid	True	R	12			
geestig/adj/nrc_handelsblad_20001201_188/1730/R12	geestig/adj/nrc_handelsblad_20001201_188/1730	R12	en	vg	en/vg	en	True	R	13			
geestig/adj/nrc_handelsblad_20001201_188/1730/R13	geestig/adj/nrc_handelsblad_20001201_188/1730	R13	verveling	noun	verveling/noun	verveling	True	R	14			
geestig/adj/nrc_handelsblad_20001201_188/1730/R14	geestig/adj/nrc_handelsblad_20001201_188/1730	R14	,	punct	,/punct	,	True	R	15			
geestig/adj/nrc_handelsblad_20001201_188/1730/R15												
geestig/adj/nrc_handelsblad_20001216_8/845/L0	geestig/adj/nrc_handelsblad_20001216_8/845	L0	een	det	een/det	een	True	L	1	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20001216_8/845/L1	geestig/adj/nrc_handelsblad_20001216_8/845	L1	,	punct	,/punct	,	True	L	2			
geestig/adj/nrc_handelsblad_20001216_8/845/L2	geestig/adj/nrc_handelsblad_20001216_8/845	L2	heb	verb	heb/verb	hadden	True	L	3	-0.45254478	4034811.0	387.0
geestig/adj/nrc_handelsblad_20001216_8/845/L3	geestig/adj/nrc_handelsblad_20001216_8/845	L3	villa	noun	villa/noun	villa	True	L	4	-0.19253288	8013.0	1.0
geestig/adj/nrc_handelsblad_20001216_8/845/L4	geestig/adj/nrc_handelsblad_20001216_8/845	L4	een	det	een/det	een	True	L	5	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20001216_8/845/L5	geestig/adj/nrc_handelsblad_20001216_8/845	L5	leider	noun	leider/noun	leiders	True	L	6	-0.58964515	72061.0	6.0
geestig/adj/nrc_handelsblad_20001216_8/845/L6	geestig/adj/nrc_handelsblad_20001216_8/845	L6	communistisch	adj	communistisch/adj	communistische	True	L	7	-0.298798	8885.0	1.0
geestig/adj/nrc_handelsblad_20001216_8/845/L7	geestig/adj/nrc_handelsblad_20001216_8/845	L7	veel	det	veel/det	veel	True	L	8	0.28868255	287287.0	58.0
geestig/adj/nrc_handelsblad_20001216_8/845/L8	geestig/adj/nrc_handelsblad_20001216_8/845	L8	waar	adv	waar/adv	waar	True	L	9	-0.64540935	363546.0	29.0
geestig/adj/nrc_handelsblad_20001216_8/845/L9	geestig/adj/nrc_handelsblad_20001216_8/845	L9	,	punct	,/punct	,	True	L	10			
geestig/adj/nrc_handelsblad_20001216_8/845/L10	geestig/adj/nrc_handelsblad_20001216_8/845	L10	Pankow	name	Pankow/name	Pankow	True	L	11			
geestig/adj/nrc_handelsblad_20001216_8/845/L11	geestig/adj/nrc_handelsblad_20001216_8/845	L11	wijk	noun	wijk/noun	wijk	True	L	12			
geestig/adj/nrc_handelsblad_20001216_8/845/L12	geestig/adj/nrc_handelsblad_20001216_8/845	L12	Oost_Berlijns	adj	Oost_Berlijns/adj	Oost-Berlijnse	True	L	13			
geestig/adj/nrc_handelsblad_20001216_8/845/L13	geestig/adj/nrc_handelsblad_20001216_8/845	L13	de	det	de/det	de	True	L	14	-0.34015357	28074105.0	3021.0
geestig/adj/nrc_handelsblad_20001216_8/845/L14	geestig/adj/nrc_handelsblad_20001216_8/845	L14	over	prep	over/prep	over	True	L	15	0.50853103	1300877.0	327.0
geestig/adj/nrc_handelsblad_20001216_8/845/L15												
geestig/adj/nrc_handelsblad_20001216_8/845/R0	geestig/adj/nrc_handelsblad_20001216_8/845	R0	lied	noun	lied/noun	lied	True	R	1	1.5539141	11158.0	8.0
geestig/adj/nrc_handelsblad_20001216_8/845/R1	geestig/adj/nrc_handelsblad_20001216_8/845	R1	maak	verb	maak/verb	gemaakt	True	R	2	0.39515500000000003	801559.0	180.0
geestig/adj/nrc_handelsblad_20001216_8/845/R2	geestig/adj/nrc_handelsblad_20001216_8/845	R2	.	punct	./punct	.	True	R	3			
geestig/adj/nrc_handelsblad_20001216_8/845/R3	geestig/adj/nrc_handelsblad_20001216_8/845	R3	sentence_delimiter	none	none	</sentence>	none	R	4			
geestig/adj/nrc_handelsblad_20001216_8/845/R4	geestig/adj/nrc_handelsblad_20001216_8/845	R4	sentence_delimiter	none	none	<sentence>	none	R	5			
geestig/adj/nrc_handelsblad_20001216_8/845/R5	geestig/adj/nrc_handelsblad_20001216_8/845	R5	""""	punct	"""/punct"	""""	False	R	6			
geestig/adj/nrc_handelsblad_20001216_8/845/R6	geestig/adj/nrc_handelsblad_20001216_8/845	R6	Entschuldigen	name	Entschuldigen/name	Entschuldigen	False	R	7			
geestig/adj/nrc_handelsblad_20001216_8/845/R7	geestig/adj/nrc_handelsblad_20001216_8/845	R7	Sie	name	Sie/name	Sie	False	R	8			
geestig/adj/nrc_handelsblad_20001216_8/845/R8	geestig/adj/nrc_handelsblad_20001216_8/845	R8	,	punct	,/punct	,	False	R	9			
geestig/adj/nrc_handelsblad_20001216_8/845/R9	geestig/adj/nrc_handelsblad_20001216_8/845	R9	ist	UNKNOWN	ist/UNKNOWN	ist	False	R	10			
geestig/adj/nrc_handelsblad_20001216_8/845/R10	geestig/adj/nrc_handelsblad_20001216_8/845	R10	das	noun	das/noun	das	False	R	11			
geestig/adj/nrc_handelsblad_20001216_8/845/R11	geestig/adj/nrc_handelsblad_20001216_8/845	R11	de	det	de/det	der	False	R	12	-0.34015357	28074105.0	3021.0
geestig/adj/nrc_handelsblad_20001216_8/845/R12	geestig/adj/nrc_handelsblad_20001216_8/845	R12	Sonderzug	name	Sonderzug/name	Sonderzug	False	R	13			
geestig/adj/nrc_handelsblad_20001216_8/845/R13	geestig/adj/nrc_handelsblad_20001216_8/845	R13	nach	name	nach/name	nach	False	R	14			
geestig/adj/nrc_handelsblad_20001216_8/845/R14	geestig/adj/nrc_handelsblad_20001216_8/845	R14	Pankow	name	Pankow/name	Pankow	False	R	15			
geestig/adj/nrc_handelsblad_20001216_8/845/R15												
geestig/adj/nrc_handelsblad_20000218_54/577/L0	geestig/adj/nrc_handelsblad_20000218_54/577	L0	even	adv	even/adv	even	True	L	1	2.3459923	32250.0	51.0
geestig/adj/nrc_handelsblad_20000218_54/577/L1	geestig/adj/nrc_handelsblad_20000218_54/577	L1	ben	verb	ben/verb	is	True	L	2	0.38828874	9938754.0	2217.0
geestig/adj/nrc_handelsblad_20000218_54/577/L2	geestig/adj/nrc_handelsblad_20000218_54/577	L2	vers	noun	vers/noun	vers	True	L	3	2.4796467	2775.0	5.0
geestig/adj/nrc_handelsblad_20000218_54/577/L3	geestig/adj/nrc_handelsblad_20000218_54/577	L3	zo'n	det	zo'n/det	Zo'n	True	L	4	0.36000386	216106.0	47.0
geestig/adj/nrc_handelsblad_20000218_54/577/L4	geestig/adj/nrc_handelsblad_20000218_54/577	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
geestig/adj/nrc_handelsblad_20000218_54/577/L5	geestig/adj/nrc_handelsblad_20000218_54/577	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
geestig/adj/nrc_handelsblad_20000218_54/577/L6	geestig/adj/nrc_handelsblad_20000218_54/577	L6	.	punct	./punct	.	False	L	7			
geestig/adj/nrc_handelsblad_20000218_54/577/L7	geestig/adj/nrc_handelsblad_20000218_54/577	L7	kind_spel	noun	kind_spel/noun	kinderspel	False	L	8			
geestig/adj/nrc_handelsblad_20000218_54/577/L8	geestig/adj/nrc_handelsblad_20000218_54/577	L8	ben	verb	ben/verb	is	False	L	9	0.38828874	9938754.0	2217.0
geestig/adj/nrc_handelsblad_20000218_54/577/L9	geestig/adj/nrc_handelsblad_20000218_54/577	L9	maak	verb	maak/verb	maken	False	L	10	0.39515500000000003	801559.0	180.0
geestig/adj/nrc_handelsblad_20000218_54/577/L10	geestig/adj/nrc_handelsblad_20000218_54/577	L10	on_klaar	adj	on_klaar/adj	onklaar	False	L	11			
geestig/adj/nrc_handelsblad_20000218_54/577/L11	geestig/adj/nrc_handelsblad_20000218_54/577	L11	rest	noun	rest/noun	rest	False	L	12	-0.18275803	63293.0	8.0
geestig/adj/nrc_handelsblad_20000218_54/577/L12	geestig/adj/nrc_handelsblad_20000218_54/577	L12	de	det	de/det	De	False	L	13	-0.34015357	28074105.0	3021.0
geestig/adj/nrc_handelsblad_20000218_54/577/L13	geestig/adj/nrc_handelsblad_20000218_54/577	L13	sentence_delimiter	none	none	<sentence>	none	L	14			
geestig/adj/nrc_handelsblad_20000218_54/577/L14	geestig/adj/nrc_handelsblad_20000218_54/577	L14	sentence_delimiter	none	none	</sentence>	none	L	15			
geestig/adj/nrc_handelsblad_20000218_54/577/L15												
geestig/adj/nrc_handelsblad_20000218_54/577/R0	geestig/adj/nrc_handelsblad_20000218_54/577	R0	als	comparative	als/comparative	als	True	R	1			
geestig/adj/nrc_handelsblad_20000218_54/577/R1	geestig/adj/nrc_handelsblad_20000218_54/577	R1	verontrustend	adj	verontrustend/adj	verontrustend	True	R	2	1.338244	3471.0	2.0
geestig/adj/nrc_handelsblad_20000218_54/577/R2	geestig/adj/nrc_handelsblad_20000218_54/577	R2	,	punct	,/punct	,	True	R	3			
geestig/adj/nrc_handelsblad_20000218_54/577/R3	geestig/adj/nrc_handelsblad_20000218_54/577	R3	en	vg	en/vg	en	True	R	4			
geestig/adj/nrc_handelsblad_20000218_54/577/R4	geestig/adj/nrc_handelsblad_20000218_54/577	R4	dit	det	dit/det	dit	True	R	5	0.21917896	795783.0	150.0
geestig/adj/nrc_handelsblad_20000218_54/577/R5	geestig/adj/nrc_handelsblad_20000218_54/577	R5	geld	verb	geld/verb	geldt	True	R	6	-0.016000538999999998	73758.0	11.0
geestig/adj/nrc_handelsblad_20000218_54/577/R6	geestig/adj/nrc_handelsblad_20000218_54/577	R6	voor	prep	voor/prep	voor	True	R	7	-0.53236806	3806927.0	337.0
geestig/adj/nrc_handelsblad_20000218_54/577/R7	geestig/adj/nrc_handelsblad_20000218_54/577	R7	veel	det	veel/det	veel	True	R	8	0.28868255	287287.0	58.0
geestig/adj/nrc_handelsblad_20000218_54/577/R8	geestig/adj/nrc_handelsblad_20000218_54/577	R8	ander	adj	ander/adj	andere	True	R	9	-0.3644667	663512.0	70.0
geestig/adj/nrc_handelsblad_20000218_54/577/R9	geestig/adj/nrc_handelsblad_20000218_54/577	R9	gedicht	noun	gedicht/noun	gedichten	True	R	10	2.3130398	20912.0	32.0
geestig/adj/nrc_handelsblad_20000218_54/577/R10	geestig/adj/nrc_handelsblad_20000218_54/577	R10	in	prep	in/prep	in	True	R	11	-0.17375587	9492181.0	1204.0
geestig/adj/nrc_handelsblad_20000218_54/577/R11	geestig/adj/nrc_handelsblad_20000218_54/577	R11	Dansmuziek	name	Dansmuziek/name	Dansmuziek	True	R	12			
geestig/adj/nrc_handelsblad_20000218_54/577/R12	geestig/adj/nrc_handelsblad_20000218_54/577	R12	.	punct	./punct	.	True	R	13			
geestig/adj/nrc_handelsblad_20000218_54/577/R13	geestig/adj/nrc_handelsblad_20000218_54/577	R13	sentence_delimiter	none	none	</sentence>	none	R	14			
geestig/adj/nrc_handelsblad_20000218_54/577/R14	geestig/adj/nrc_handelsblad_20000218_54/577	R14	sentence_delimiter	none	none	<sentence>	none	R	15			
geestig/adj/nrc_handelsblad_20000218_54/577/R15												
geestig/adj/nrc_handelsblad_20010410_100/149/L0	geestig/adj/nrc_handelsblad_20010410_100/149	L0	onder	prep	onder/prep	Onder	True	L	1	-0.6723157	414521.0	32.0
geestig/adj/nrc_handelsblad_20010410_100/149/L1	geestig/adj/nrc_handelsblad_20010410_100/149	L1	sentence_delimiter	none	none	<sentence>	none	L	2			
geestig/adj/nrc_handelsblad_20010410_100/149/L2	geestig/adj/nrc_handelsblad_20010410_100/149	L2	sentence_delimiter	none	none	</sentence>	none	L	3			
geestig/adj/nrc_handelsblad_20010410_100/149/L3	geestig/adj/nrc_handelsblad_20010410_100/149	L3	.	punct	./punct	.	False	L	4			
geestig/adj/nrc_handelsblad_20010410_100/149/L4	geestig/adj/nrc_handelsblad_20010410_100/149	L4	nauwelijks	adv	nauwelijks/adv	nauwelijks	False	L	5	-0.14865294	68849.0	9.0
geestig/adj/nrc_handelsblad_20010410_100/149/L5	geestig/adj/nrc_handelsblad_20010410_100/149	L5	snurk	verb	snurk/verb	snurken	False	L	6			
geestig/adj/nrc_handelsblad_20010410_100/149/L6	geestig/adj/nrc_handelsblad_20010410_100/149	L6	ze	pron	ze/pron	ze	False	L	7	0.04255252	1808509.0	287.0
geestig/adj/nrc_handelsblad_20010410_100/149/L7	geestig/adj/nrc_handelsblad_20010410_100/149	L7	en	vg	en/vg	en	False	L	8			
geestig/adj/nrc_handelsblad_20010410_100/149/L8	geestig/adj/nrc_handelsblad_20010410_100/149	L8	Rubenstypes	noun	Rubenstypes/noun	Rubenstypes	False	L	9			
geestig/adj/nrc_handelsblad_20010410_100/149/L9	geestig/adj/nrc_handelsblad_20010410_100/149	L9	aantrekkelijk	adj	aantrekkelijk/adj	aantrekkelijke	False	L	10			
geestig/adj/nrc_handelsblad_20010410_100/149/L10	geestig/adj/nrc_handelsblad_20010410_100/149	L10	stuk	adv	stuk/adv	stuk	False	L	11			
geestig/adj/nrc_handelsblad_20010410_100/149/L11	geestig/adj/nrc_handelsblad_20010410_100/149	L11	voor	adv	voor/adv	voor	False	L	12			
geestig/adj/nrc_handelsblad_20010410_100/149/L12	geestig/adj/nrc_handelsblad_20010410_100/149	L12	stuk	adv	stuk/adv	stuk	False	L	13			
geestig/adj/nrc_handelsblad_20010410_100/149/L13	geestig/adj/nrc_handelsblad_20010410_100/149	L13	het	noun	het/noun	het	False	L	14	-0.200812	764720.0	95.0
geestig/adj/nrc_handelsblad_20010410_100/149/L14	geestig/adj/nrc_handelsblad_20010410_100/149	L14	ben	verb	ben/verb	zijn	False	L	15	0.38828874	9938754.0	2217.0
geestig/adj/nrc_handelsblad_20010410_100/149/L15												
geestig/adj/nrc_handelsblad_20010410_100/149/R0	geestig/adj/nrc_handelsblad_20010410_100/149	R0	bedoeld	adj	bedoeld/adj	bedoelde	True	R	1	2.8416917	9585.0	25.0
geestig/adj/nrc_handelsblad_20010410_100/149/R1	geestig/adj/nrc_handelsblad_20010410_100/149	R1	kop	noun	kop/noun	koppen	True	R	2	0.23196152	42106.0	8.0
geestig/adj/nrc_handelsblad_20010410_100/149/R2	geestig/adj/nrc_handelsblad_20010410_100/149	R2	als	prep	als/prep	als	True	R	3	0.5876416	1263756.0	345.0
geestig/adj/nrc_handelsblad_20010410_100/149/R3	geestig/adj/nrc_handelsblad_20010410_100/149	R3	`	punct	`/punct	`	True	R	4			
geestig/adj/nrc_handelsblad_20010410_100/149/R4	geestig/adj/nrc_handelsblad_20010410_100/149	R4	Gigabuik	noun	Gigabuik/noun	Gigabuik	True	R	5			
geestig/adj/nrc_handelsblad_20010410_100/149/R5	geestig/adj/nrc_handelsblad_20010410_100/149	R5	'	punct	'/punct	'	True	R	6			
geestig/adj/nrc_handelsblad_20010410_100/149/R6	geestig/adj/nrc_handelsblad_20010410_100/149	R6	en	name	en/name	en	True	R	7			
geestig/adj/nrc_handelsblad_20010410_100/149/R7	geestig/adj/nrc_handelsblad_20010410_100/149	R7	`	name	`/name	`	True	R	8			
geestig/adj/nrc_handelsblad_20010410_100/149/R8	geestig/adj/nrc_handelsblad_20010410_100/149	R8	Big	name	Big/name	Big	True	R	9			
geestig/adj/nrc_handelsblad_20010410_100/149/R9	geestig/adj/nrc_handelsblad_20010410_100/149	R9	Brother	name	Brother/name	Brother	True	R	10			
geestig/adj/nrc_handelsblad_20010410_100/149/R10	geestig/adj/nrc_handelsblad_20010410_100/149	R10	Light	name	Light/name	Light	True	R	11			
geestig/adj/nrc_handelsblad_20010410_100/149/R11	geestig/adj/nrc_handelsblad_20010410_100/149	R11	'	punct	'/punct	'	True	R	12			
geestig/adj/nrc_handelsblad_20010410_100/149/R12	geestig/adj/nrc_handelsblad_20010410_100/149	R12	word	verb	word/verb	worden	True	R	13	-0.46620712	3486710.0	331.0
geestig/adj/nrc_handelsblad_20010410_100/149/R13	geestig/adj/nrc_handelsblad_20010410_100/149	R13	zogenaamd	adj	zogenaamd/adj	zogenaamd	True	R	14			
geestig/adj/nrc_handelsblad_20010410_100/149/R14	geestig/adj/nrc_handelsblad_20010410_100/149	R14	leuk	adj	leuk/adj	leuke	True	R	15	1.4639245	72064.0	47.0
geestig/adj/nrc_handelsblad_20010410_100/149/R15												
geestig/adj/nrc_handelsblad_20001004_8/179/L0	geestig/adj/nrc_handelsblad_20001004_8/179	L0	echt	adj	echt/adj	Echt	True	L	1	0.6423536	253480.0	73.0
geestig/adj/nrc_handelsblad_20001004_8/179/L1	geestig/adj/nrc_handelsblad_20001004_8/179	L1	sentence_delimiter	none	none	<sentence>	none	L	2			
geestig/adj/nrc_handelsblad_20001004_8/179/L2	geestig/adj/nrc_handelsblad_20001004_8/179	L2	sentence_delimiter	none	none	</sentence>	none	L	3			
geestig/adj/nrc_handelsblad_20001004_8/179/L3	geestig/adj/nrc_handelsblad_20001004_8/179	L3	.	punct	./punct	.	False	L	4			
geestig/adj/nrc_handelsblad_20001004_8/179/L4	geestig/adj/nrc_handelsblad_20001004_8/179	L4	bij	prep	bij/prep	bij	False	L	5	-0.36518013	1803877.0	189.0
geestig/adj/nrc_handelsblad_20001004_8/179/L5	geestig/adj/nrc_handelsblad_20001004_8/179	L5	uitleg	noun	uitleg/noun	uitleg	False	L	6			
geestig/adj/nrc_handelsblad_20001004_8/179/L6	geestig/adj/nrc_handelsblad_20001004_8/179	L6	eigen	adj	eigen/adj	eigen	False	L	7	-0.31502557	316997.0	35.0
geestig/adj/nrc_handelsblad_20001004_8/179/L7	geestig/adj/nrc_handelsblad_20001004_8/179	L7	zijn	det	zijn/det	zijn	False	L	8	0.45009774	2164588.0	515.0
geestig/adj/nrc_handelsblad_20001004_8/179/L8	geestig/adj/nrc_handelsblad_20001004_8/179	L8	er	adv	er/adv	er	False	L	9	-0.5299746	1744977.0	156.0
geestig/adj/nrc_handelsblad_20001004_8/179/L9	geestig/adj/nrc_handelsblad_20001004_8/179	L9	verzin	verb	verzin/verb	verzint	False	L	10			
geestig/adj/nrc_handelsblad_20001004_8/179/L10	geestig/adj/nrc_handelsblad_20001004_8/179	L10	en	vg	en/vg	en	False	L	11			
geestig/adj/nrc_handelsblad_20001004_8/179/L11	geestig/adj/nrc_handelsblad_20001004_8/179	L11	volg	verb	volg/verb	volgen	False	L	12	0.15921307	152227.0	27.0
geestig/adj/nrc_handelsblad_20001004_8/179/L12	geestig/adj/nrc_handelsblad_20001004_8/179	L12	niet	adv	niet/adv	niet	False	L	13	-0.13294972	3455007.0	458.0
geestig/adj/nrc_handelsblad_20001004_8/179/L13	geestig/adj/nrc_handelsblad_20001004_8/179	L13	vaak	adj	vaak/adj	vaak	False	L	14	1.6399167000000001	194279.0	152.0
geestig/adj/nrc_handelsblad_20001004_8/179/L14	geestig/adj/nrc_handelsblad_20001004_8/179	L14	ouder	noun	ouder/noun	ouders	False	L	15			
geestig/adj/nrc_handelsblad_20001004_8/179/L15												
geestig/adj/nrc_handelsblad_20001004_8/179/R0	geestig/adj/nrc_handelsblad_20001004_8/179	R0	wil	verb	wil/verb	wil	True	R	1	-0.7854624	946915.0	65.0
geestig/adj/nrc_handelsblad_20001004_8/179/R1	geestig/adj/nrc_handelsblad_20001004_8/179	R1	Bobby's	name	Bobby's/name	Bobby's	True	R	2			
geestig/adj/nrc_handelsblad_20001004_8/179/R2	geestig/adj/nrc_handelsblad_20001004_8/179	R2	World	name	World/name	World	True	R	3			
geestig/adj/nrc_handelsblad_20001004_8/179/R3	geestig/adj/nrc_handelsblad_20001004_8/179	R3	echter	adv	echter/adv	echter	True	R	4	-1.0711411	172600.0	9.0
geestig/adj/nrc_handelsblad_20001004_8/179/R4	geestig/adj/nrc_handelsblad_20001004_8/179	R4	niet	adv	niet/adv	niet	True	R	5	-0.13294972	3455007.0	458.0
geestig/adj/nrc_handelsblad_20001004_8/179/R5	geestig/adj/nrc_handelsblad_20001004_8/179	R5	word	verb	word/verb	worden	True	R	6	-0.46620712	3486710.0	331.0
geestig/adj/nrc_handelsblad_20001004_8/179/R6	geestig/adj/nrc_handelsblad_20001004_8/179	R6	,	punct	,/punct	,	True	R	7			
geestig/adj/nrc_handelsblad_20001004_8/179/R7	geestig/adj/nrc_handelsblad_20001004_8/179	R7	daarvoor	pp	daarvoor/pp	daarvoor	True	R	8			
geestig/adj/nrc_handelsblad_20001004_8/179/R8	geestig/adj/nrc_handelsblad_20001004_8/179	R8	ben	verb	ben/verb	is	True	R	9	0.38828874	9938754.0	2217.0
geestig/adj/nrc_handelsblad_20001004_8/179/R9	geestig/adj/nrc_handelsblad_20001004_8/179	R9	het	det	het/det	het	True	R	10	-0.028987847	11650779.0	1712.0
geestig/adj/nrc_handelsblad_20001004_8/179/R10	geestig/adj/nrc_handelsblad_20001004_8/179	R10	te	adv	te/adv	te	True	R	11	0.27340686	407519.0	81.0
geestig/adj/nrc_handelsblad_20001004_8/179/R11	geestig/adj/nrc_handelsblad_20001004_8/179	R11	veel	adj	veel/adj	veel	True	R	12	-0.024031088	425020.0	63.0
geestig/adj/nrc_handelsblad_20001004_8/179/R12	geestig/adj/nrc_handelsblad_20001004_8/179	R12	op	prep	op/prep	op	True	R	13	-0.23028633	4502370.0	540.0
