_id	_cws.hachelijk.foc10.nav.weight.bound	_count.hachelijk.foc10.nav.weight.bound	_cws.hachelijk.foc10.nav.selection.bound	_count.hachelijk.foc10.nav.selection.bound	_cws.hachelijk.foc10.nav.no.bound	_count.hachelijk.foc10.nav.no.bound	_cws.hachelijk.foc10.all.weight.bound	_count.hachelijk.foc10.all.weight.bound	_cws.hachelijk.foc10.all.selection.bound	_count.hachelijk.foc10.all.selection.bound	_cws.hachelijk.foc10.all.no.bound	_count.hachelijk.foc10.all.no.bound	_cws.hachelijk.foc5.nav.weight.bound	_count.hachelijk.foc5.nav.weight.bound	_cws.hachelijk.foc5.nav.selection.bound	_count.hachelijk.foc5.nav.selection.bound	_cws.hachelijk.foc5.nav.no.bound	_count.hachelijk.foc5.nav.no.bound	_cws.hachelijk.foc5.all.weight.bound	_count.hachelijk.foc5.all.weight.bound	_cws.hachelijk.foc5.all.selection.bound	_count.hachelijk.foc5.all.selection.bound	_cws.hachelijk.foc5.all.no.bound	_count.hachelijk.foc5.all.no.bound
hachelijk/adj/nrc_handelsblad_20000313_36/175	blijk/verb;klassiek/adj;kwaliteit/noun;onderneming/noun;plooi/verb;schijnbaar/adj;vaak/adj;vocaal/adj	8	blijk/verb;klassiek/adj;kwaliteit/noun;onderneming/noun;plooi/verb;schijnbaar/adj;vaak/adj;vocaal/adj	8	blijk/verb;klassiek/adj;kwaliteit/noun;onderneming/noun;plooi/verb;schijnbaar/adj;vaak/adj;vocaal/adj	8	blijk/verb;de/det;een/det;haar/det;klassiek/adj;kwaliteit/noun;naar/prep;onderneming/noun;plooi/verb;schijnbaar/adj;vaak/adj;vocaal/adj	12	blijk/verb;de/det;een/det;haar/det;klassiek/adj;kwaliteit/noun;naar/prep;onderneming/noun;plooi/verb;schijnbaar/adj;vaak/adj;vocaal/adj	12	blijk/verb;de/det;een/det;haar/det;klassiek/adj;kwaliteit/noun;naar/prep;onderneming/noun;plooi/verb;schijnbaar/adj;vaak/adj;vocaal/adj	12	blijk/verb;onderneming/noun;plooi/verb;vaak/adj	4	blijk/verb;onderneming/noun;plooi/verb;vaak/adj	4	blijk/verb;onderneming/noun;plooi/verb;vaak/adj	4	blijk/verb;een/det;onderneming/noun;plooi/verb;vaak/adj	5	blijk/verb;een/det;onderneming/noun;plooi/verb;vaak/adj	5	blijk/verb;een/det;onderneming/noun;plooi/verb;vaak/adj	5
hachelijk/adj/nrc_handelsblad_20011213_19/336	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	een/det;het/det;maak/verb;tot/prep;zaak/noun	5	een/det;het/det;maak/verb;tot/prep;zaak/noun	5	een/det;het/det;maak/verb;tot/prep;zaak/noun	5	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	een/det;maak/verb;tot/prep;zaak/noun	4	een/det;maak/verb;tot/prep;zaak/noun	4	een/det;maak/verb;tot/prep;zaak/noun	4
hachelijk/adj/nrc_handelsblad_20030724_36/43	ben/verb;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	4	ben/verb;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	4	ben/verb;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	4	ben/verb;dat/det;de/det;een/det;hen/pron;in/prep;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	9	ben/verb;dat/det;de/det;een/det;hen/pron;in/prep;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	9	ben/verb;dat/det;de/det;een/det;hen/pron;in/prep;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	9	luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	3	luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	3	luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	3	de/det;een/det;in/prep;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	6	de/det;een/det;in/prep;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	6	de/det;een/det;in/prep;luchtvaart/noun;onvoorspelbaar/adj;prognose/noun	6
hachelijk/adj/nrc_handelsblad_20020525_15/2097	ben/verb;globaal/adj;macht/noun;reder/noun;voorspelling/noun;word/verb;zaak/noun	7	ben/verb;globaal/adj;macht/noun;reder/noun;voorspelling/noun;word/verb;zaak/noun	7	ben/verb;globaal/adj;macht/noun;reder/noun;voorspelling/noun;word/verb;zaak/noun	7	ben/verb;de/det;een/det;globaal/adj;macht/noun;reder/noun;steeds/adv;voorspelling/noun;word/verb;zaak/noun	10	ben/verb;de/det;een/det;globaal/adj;macht/noun;reder/noun;steeds/adv;voorspelling/noun;word/verb;zaak/noun	10	ben/verb;de/det;een/det;globaal/adj;macht/noun;reder/noun;steeds/adv;voorspelling/noun;word/verb;zaak/noun	10	ben/verb;globaal/adj;macht/noun;zaak/noun	4	ben/verb;globaal/adj;macht/noun;zaak/noun	4	ben/verb;globaal/adj;macht/noun;zaak/noun	4	ben/verb;een/det;globaal/adj;macht/noun;zaak/noun	5	ben/verb;een/det;globaal/adj;macht/noun;zaak/noun	5	ben/verb;een/det;globaal/adj;macht/noun;zaak/noun	5
hachelijk/adj/nrc_handelsblad_19991117_30/301	ben/verb;gezondheidszorg/noun;kosten_beheersing/noun;onderwerp/noun	4	ben/verb;gezondheidszorg/noun;kosten_beheersing/noun;onderwerp/noun	4	ben/verb;gezondheidszorg/noun;kosten_beheersing/noun;onderwerp/noun	4	ben/verb;de/det;een/det;gezondheidszorg/noun;in/prep;kosten_beheersing/noun;nog/adv;onderwerp/noun;steeds/adv;toch/adv	10	ben/verb;de/det;een/det;gezondheidszorg/noun;in/prep;kosten_beheersing/noun;nog/adv;onderwerp/noun;steeds/adv;toch/adv	10	ben/verb;de/det;een/det;gezondheidszorg/noun;in/prep;kosten_beheersing/noun;nog/adv;onderwerp/noun;steeds/adv;toch/adv	10	ben/verb;gezondheidszorg/noun;kosten_beheersing/noun;onderwerp/noun	4	ben/verb;gezondheidszorg/noun;kosten_beheersing/noun;onderwerp/noun	4	ben/verb;gezondheidszorg/noun;kosten_beheersing/noun;onderwerp/noun	4	ben/verb;een/det;gezondheidszorg/noun;in/prep;kosten_beheersing/noun;nog/adv;onderwerp/noun;steeds/adv	8	ben/verb;een/det;gezondheidszorg/noun;in/prep;kosten_beheersing/noun;nog/adv;onderwerp/noun;steeds/adv	8	ben/verb;een/det;gezondheidszorg/noun;in/prep;kosten_beheersing/noun;nog/adv;onderwerp/noun;steeds/adv	8
hachelijk/adj/nrc_handelsblad_20000219_8/1232	definitie/noun;het/noun;voldoe/verb;word/verb;zaak/noun	5	definitie/noun;het/noun;voldoe/verb;word/verb;zaak/noun	5	definitie/noun;het/noun;voldoe/verb;word/verb;zaak/noun	5	aan/prep;de/det;definitie/noun;deze/det;een/det;grond/prep;het/noun;in/prep;voldoe/verb;word/verb;zaak/noun	11	aan/prep;de/det;definitie/noun;deze/det;een/det;grond/prep;het/noun;in/prep;voldoe/verb;word/verb;zaak/noun	11	aan/prep;de/det;definitie/noun;deze/det;een/det;grond/prep;het/noun;in/prep;voldoe/verb;word/verb;zaak/noun	11	het/noun;word/verb;zaak/noun	3	het/noun;word/verb;zaak/noun	3	het/noun;word/verb;zaak/noun	3	deze/det;een/det;het/noun;in/prep;word/verb;zaak/noun	6	deze/det;een/det;het/noun;in/prep;word/verb;zaak/noun	6	deze/det;een/det;het/noun;in/prep;word/verb;zaak/noun	6
hachelijk/adj/nrc_handelsblad_20010327_60/373	afkomst/noun;ben/verb;gebruik/noun;literair/adj;maak/verb;opgaaf/noun;pijnlijk/adj	7	afkomst/noun;ben/verb;gebruik/noun;literair/adj;maak/verb;opgaaf/noun;pijnlijk/adj	7	afkomst/noun;ben/verb;gebruik/noun;literair/adj;maak/verb;opgaaf/noun;pijnlijk/adj	7	afkomst/noun;ben/verb;dat/det;een/det;gebruik/noun;hun/det;literair/adj;maak/verb;opgaaf/noun;pijnlijk/adj	10	afkomst/noun;ben/verb;dat/det;een/det;gebruik/noun;hun/det;literair/adj;maak/verb;opgaaf/noun;pijnlijk/adj	10	afkomst/noun;ben/verb;dat/det;een/det;gebruik/noun;hun/det;literair/adj;maak/verb;opgaaf/noun;pijnlijk/adj	10	afkomst/noun;ben/verb;opgaaf/noun;pijnlijk/adj	4	afkomst/noun;ben/verb;opgaaf/noun;pijnlijk/adj	4	afkomst/noun;ben/verb;opgaaf/noun;pijnlijk/adj	4	afkomst/noun;ben/verb;dat/det;een/det;hun/det;opgaaf/noun;pijnlijk/adj	7	afkomst/noun;ben/verb;dat/det;een/det;hun/det;opgaaf/noun;pijnlijk/adj	7	afkomst/noun;ben/verb;dat/det;een/det;hun/det;opgaaf/noun;pijnlijk/adj	7
hachelijk/adj/nrc_handelsblad_20000825_126/2430	dood/noun;god/noun;noodzakelijk/adj;onderneming/noun	4	dood/noun;god/noun;noodzakelijk/adj;onderneming/noun	4	dood/noun;god/noun;noodzakelijk/adj;onderneming/noun	4	de/det;dood/noun;een/det;even/adv;god/noun;noodzakelijk/adj;onderneming/noun	7	de/det;dood/noun;een/det;even/adv;god/noun;noodzakelijk/adj;onderneming/noun	7	de/det;dood/noun;een/det;even/adv;god/noun;noodzakelijk/adj;onderneming/noun	7	noodzakelijk/adj;onderneming/noun	2	noodzakelijk/adj;onderneming/noun	2	noodzakelijk/adj;onderneming/noun	2	een/det;even/adv;noodzakelijk/adj;onderneming/noun	4	een/det;even/adv;noodzakelijk/adj;onderneming/noun	4	een/det;even/adv;noodzakelijk/adj;onderneming/noun	4
hachelijk/adj/nrc_handelsblad_20000619_120/393	bestaan/noun;ga_door/verb;word/verb	3	bestaan/noun;ga_door/verb;word/verb	3	bestaan/noun;ga_door/verb;word/verb	3	bestaan/noun;ga_door/verb;het/det;word/verb;zo/adv	5	bestaan/noun;ga_door/verb;het/det;word/verb;zo/adv	5	bestaan/noun;ga_door/verb;het/det;word/verb;zo/adv	5	bestaan/noun;word/verb	2	bestaan/noun;word/verb	2	bestaan/noun;word/verb	2	bestaan/noun;het/det;word/verb;zo/adv	4	bestaan/noun;het/det;word/verb;zo/adv	4	bestaan/noun;het/det;word/verb;zo/adv	4
hachelijk/adj/nrc_handelsblad_20001004_108/813	ben/verb;moet/verb;onderneming/noun;reuze/adj;vogel/noun	5	ben/verb;moet/verb;onderneming/noun;reuze/adj;vogel/noun	5	ben/verb;moet/verb;onderneming/noun;reuze/adj;vogel/noun	5	ben/verb;dat/det;de/det;een/det;in/prep;je/det;moet/verb;onderneming/noun;reuze/adj;vogel/noun	10	ben/verb;dat/det;de/det;een/det;in/prep;je/det;moet/verb;onderneming/noun;reuze/adj;vogel/noun	10	ben/verb;dat/det;de/det;een/det;in/prep;je/det;moet/verb;onderneming/noun;reuze/adj;vogel/noun	10	ben/verb;moet/verb;onderneming/noun;reuze/adj	4	ben/verb;moet/verb;onderneming/noun;reuze/adj	4	ben/verb;moet/verb;onderneming/noun;reuze/adj	4	ben/verb;dat/det;een/det;moet/verb;onderneming/noun;reuze/adj	6	ben/verb;dat/det;een/det;moet/verb;onderneming/noun;reuze/adj	6	ben/verb;dat/det;een/det;moet/verb;onderneming/noun;reuze/adj	6
hachelijk/adj/volkskrant_19990908_106/1237	ben/verb;democratisch/adj;eerlijk/adj;enig/adj;oplossing/noun;situatie/noun	6	ben/verb;democratisch/adj;eerlijk/adj;enig/adj;oplossing/noun;situatie/noun	6	ben/verb;democratisch/adj;eerlijk/adj;enig/adj;oplossing/noun;situatie/noun	6	ben/verb;de/det;democratisch/adj;deze/det;eerlijk/adj;enig/adj;in/prep;oplossing/noun;situatie/noun;voor/prep	10	ben/verb;de/det;democratisch/adj;deze/det;eerlijk/adj;enig/adj;in/prep;oplossing/noun;situatie/noun;voor/prep	10	ben/verb;de/det;democratisch/adj;deze/det;eerlijk/adj;enig/adj;in/prep;oplossing/noun;situatie/noun;voor/prep	10	ben/verb;enig/adj;oplossing/noun;situatie/noun	4	ben/verb;enig/adj;oplossing/noun;situatie/noun	4	ben/verb;enig/adj;oplossing/noun;situatie/noun	4	ben/verb;de/det;deze/det;enig/adj;in/prep;oplossing/noun;situatie/noun;voor/prep	8	ben/verb;de/det;deze/det;enig/adj;in/prep;oplossing/noun;situatie/noun;voor/prep	8	ben/verb;de/det;deze/det;enig/adj;in/prep;oplossing/noun;situatie/noun;voor/prep	8
hachelijk/adj/volkskrant_20020316_222/1600	onderwerp/noun	1	onderwerp/noun	1	onderwerp/noun	1	een/det;het/det;onderwerp/noun	3	een/det;het/det;onderwerp/noun	3	een/det;het/det;onderwerp/noun	3	onderwerp/noun	1	onderwerp/noun	1	onderwerp/noun	1	een/det;het/det;onderwerp/noun	3	een/det;het/det;onderwerp/noun	3	een/det;het/det;onderwerp/noun	3
hachelijk/adj/volkskrant_20040505_42/363	ben/verb;bron/noun;zaak/noun	3	ben/verb;bron/noun;zaak/noun	3	ben/verb;bron/noun;zaak/noun	3	ben/verb;bron/noun;dat/det;een/det;elk/det;zaak/noun	6	ben/verb;bron/noun;dat/det;een/det;elk/det;zaak/noun	6	ben/verb;bron/noun;dat/det;een/det;elk/det;zaak/noun	6	ben/verb;zaak/noun	2	ben/verb;zaak/noun	2	ben/verb;zaak/noun	2	ben/verb;dat/det;een/det;zaak/noun	4	ben/verb;dat/det;een/det;zaak/noun	4	ben/verb;dat/det;een/det;zaak/noun	4
hachelijk/adj/volkskrant_20010406_133/542	ben/verb;moment/noun	2	ben/verb;moment/noun	2	ben/verb;moment/noun	2	ben/verb;dit/det;een/det;moment/noun;toch/adv;zeker/adv;zoals/pron;één/pron	8	ben/verb;dit/det;een/det;moment/noun;toch/adv;zeker/adv;zoals/pron;één/pron	8	ben/verb;dit/det;een/det;moment/noun;toch/adv;zeker/adv;zoals/pron;één/pron	8	moment/noun	1	moment/noun	1	moment/noun	1	dit/det;een/det;moment/noun;toch/adv;zeker/adv;zoals/pron	6	dit/det;een/det;moment/noun;toch/adv;zeker/adv;zoals/pron	6	dit/det;een/det;moment/noun;toch/adv;zeker/adv;zoals/pron	6
hachelijk/adj/volkskrant_20020805_174/18	blijf/verb;deelname/noun;onderneming/noun;regering/noun	4	blijf/verb;deelname/noun;onderneming/noun;regering/noun	4	blijf/verb;deelname/noun;onderneming/noun;regering/noun	4	aan/prep;blijf/verb;de/det;deelname/noun;een/det;onderneming/noun;regering/noun	7	aan/prep;blijf/verb;de/det;deelname/noun;een/det;onderneming/noun;regering/noun	7	aan/prep;blijf/verb;de/det;deelname/noun;een/det;onderneming/noun;regering/noun	7	blijf/verb;onderneming/noun;regering/noun	3	blijf/verb;onderneming/noun;regering/noun	3	blijf/verb;onderneming/noun;regering/noun	3	aan/prep;blijf/verb;de/det;een/det;onderneming/noun;regering/noun	6	aan/prep;blijf/verb;de/det;een/det;onderneming/noun;regering/noun	6	aan/prep;blijf/verb;de/det;een/det;onderneming/noun;regering/noun	6
hachelijk/adj/volkskrant_20041005_32/272	ben/verb;clandestien/adj;kust/noun;oversteek/noun;veilig/adj	5	ben/verb;clandestien/adj;kust/noun;oversteek/noun;veilig/adj	5	ben/verb;clandestien/adj;kust/noun;oversteek/noun;veilig/adj	5	ben/verb;clandestien/adj;de/det;kust/noun;naar/prep;oversteek/noun;tot/prep;veilig/adj;voor/prep	9	ben/verb;clandestien/adj;de/det;kust/noun;naar/prep;oversteek/noun;tot/prep;veilig/adj;voor/prep	9	ben/verb;clandestien/adj;de/det;kust/noun;naar/prep;oversteek/noun;tot/prep;veilig/adj;voor/prep	9	ben/verb;clandestien/adj;kust/noun;oversteek/noun	4	ben/verb;clandestien/adj;kust/noun;oversteek/noun	4	ben/verb;clandestien/adj;kust/noun;oversteek/noun	4	ben/verb;clandestien/adj;de/det;kust/noun;oversteek/noun;voor/prep	6	ben/verb;clandestien/adj;de/det;kust/noun;oversteek/noun;voor/prep	6	ben/verb;clandestien/adj;de/det;kust/noun;oversteek/noun;voor/prep	6
hachelijk/adj/volkskrant_19990413_100/147	ben/verb;definitie/noun;element/noun;juist/adj;lijk/verb;onmisbaar/adj;zaak/noun	7	ben/verb;definitie/noun;element/noun;juist/adj;lijk/verb;onmisbaar/adj;zaak/noun	7	ben/verb;definitie/noun;element/noun;juist/adj;lijk/verb;onmisbaar/adj;zaak/noun	7	ben/verb;de/det;definitie/noun;een/det;element/noun;juist/adj;lijk/verb;onmisbaar/adj;zaak/noun	9	ben/verb;de/det;definitie/noun;een/det;element/noun;juist/adj;lijk/verb;onmisbaar/adj;zaak/noun	9	ben/verb;de/det;definitie/noun;een/det;element/noun;juist/adj;lijk/verb;onmisbaar/adj;zaak/noun	9	ben/verb;definitie/noun;element/noun;juist/adj;zaak/noun	5	ben/verb;definitie/noun;element/noun;juist/adj;zaak/noun	5	ben/verb;definitie/noun;element/noun;juist/adj;zaak/noun	5	ben/verb;de/det;definitie/noun;een/det;element/noun;juist/adj;zaak/noun	7	ben/verb;de/det;definitie/noun;een/det;element/noun;juist/adj;zaak/noun	7	ben/verb;de/det;definitie/noun;een/det;element/noun;juist/adj;zaak/noun	7
hachelijk/adj/volkskrant_20000204_117/299	exercitie/noun;kritiek/noun;uit/verb	3	exercitie/noun;kritiek/noun;uit/verb	3	exercitie/noun;kritiek/noun;uit/verb	3	beide/det;een/det;exercitie/noun;het/det;kritiek/noun;tot/prep;uit/verb;voor/prep	8	beide/det;een/det;exercitie/noun;het/det;kritiek/noun;tot/prep;uit/verb;voor/prep	8	beide/det;een/det;exercitie/noun;het/det;kritiek/noun;tot/prep;uit/verb;voor/prep	8	exercitie/noun;kritiek/noun	2	exercitie/noun;kritiek/noun	2	exercitie/noun;kritiek/noun	2	een/det;exercitie/noun;kritiek/noun;tot/prep	4	een/det;exercitie/noun;kritiek/noun;tot/prep	4	een/det;exercitie/noun;kritiek/noun;tot/prep	4
hachelijk/adj/volkskrant_19990319_135/850	ben/verb;geworden/adj;onhoudbaar/adj;positie/noun	4	ben/verb;geworden/adj;onhoudbaar/adj;positie/noun	4	ben/verb;geworden/adj;onhoudbaar/adj;positie/noun	4	ben/verb;de/det;geworden/adj;onhoudbaar/adj;positie/noun;zo/adv	6	ben/verb;de/det;geworden/adj;onhoudbaar/adj;positie/noun;zo/adv	6	ben/verb;de/det;geworden/adj;onhoudbaar/adj;positie/noun;zo/adv	6	geworden/adj;onhoudbaar/adj;positie/noun	3	geworden/adj;onhoudbaar/adj;positie/noun	3	geworden/adj;onhoudbaar/adj;positie/noun	3	de/det;geworden/adj;onhoudbaar/adj;positie/noun;zo/adv	5	de/det;geworden/adj;onhoudbaar/adj;positie/noun;zo/adv	5	de/det;geworden/adj;onhoudbaar/adj;positie/noun;zo/adv	5
hachelijk/adj/volkskrant_20031022_27/13	terrorist/noun;type/noun;veiligheid_situatie/noun	3	terrorist/noun;type/noun;veiligheid_situatie/noun	3	terrorist/noun;type/noun;veiligheid_situatie/noun	3	al/adv;de/det;een/det;in/prep;terrorist/noun;toch/adv;type/noun;veiligheid_situatie/noun	8	al/adv;de/det;een/det;in/prep;terrorist/noun;toch/adv;type/noun;veiligheid_situatie/noun	8	al/adv;de/det;een/det;in/prep;terrorist/noun;toch/adv;type/noun;veiligheid_situatie/noun	8	terrorist/noun;veiligheid_situatie/noun	2	terrorist/noun;veiligheid_situatie/noun	2	terrorist/noun;veiligheid_situatie/noun	2	al/adv;de/det;in/prep;terrorist/noun;toch/adv;veiligheid_situatie/noun	6	al/adv;de/det;in/prep;terrorist/noun;toch/adv;veiligheid_situatie/noun	6	al/adv;de/det;in/prep;terrorist/noun;toch/adv;veiligheid_situatie/noun	6
hachelijk/adj/volkskrant_20030519_49/130	geliefd/adj;woon/verb;word/verb;zaak/noun	4	geliefd/adj;woon/verb;word/verb;zaak/noun	4	geliefd/adj;woon/verb;word/verb;zaak/noun	4	een/det;geliefd/adj;het/det;in/prep;je/det;woon/verb;word/verb;zaak/noun	8	een/det;geliefd/adj;het/det;in/prep;je/det;woon/verb;word/verb;zaak/noun	8	een/det;geliefd/adj;het/det;in/prep;je/det;woon/verb;word/verb;zaak/noun	8	woon/verb;word/verb;zaak/noun	3	woon/verb;word/verb;zaak/noun	3	woon/verb;word/verb;zaak/noun	3	een/det;het/det;woon/verb;word/verb;zaak/noun	5	een/det;het/det;woon/verb;word/verb;zaak/noun	5	een/det;het/det;woon/verb;word/verb;zaak/noun	5
hachelijk/adj/volkskrant_20011029_78/354	positie/noun;uur/noun;word/verb	3	positie/noun;uur/noun;word/verb	3	positie/noun;uur/noun;word/verb	3	de/det;in/prep;positie/noun;steeds/adv;uur/noun;word/verb	6	de/det;in/prep;positie/noun;steeds/adv;uur/noun;word/verb	6	de/det;in/prep;positie/noun;steeds/adv;uur/noun;word/verb	6	positie/noun;word/verb	2	positie/noun;word/verb	2	positie/noun;word/verb	2	positie/noun;steeds/adv;word/verb	3	positie/noun;steeds/adv;word/verb	3	positie/noun;steeds/adv;word/verb	3
hachelijk/adj/volkskrant_20000701_218/434	ben/verb;onderneming/noun;volbreng/verb;word/verb	4	ben/verb;onderneming/noun;volbreng/verb;word/verb	4	ben/verb;onderneming/noun;volbreng/verb;word/verb	4	ben/verb;een/det;het/det;onderneming/noun;volbreng/verb;word/verb	6	ben/verb;een/det;het/det;onderneming/noun;volbreng/verb;word/verb	6	ben/verb;een/det;het/det;onderneming/noun;volbreng/verb;word/verb	6	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;een/det;het/det;onderneming/noun	4	ben/verb;een/det;het/det;onderneming/noun	4	ben/verb;een/det;het/det;onderneming/noun	4
hachelijk/adj/volkskrant_19990619_1/235	minderheid/noun;positie/noun;verkeer/verb;ziel/noun	4	minderheid/noun;positie/noun;verkeer/verb;ziel/noun	4	minderheid/noun;positie/noun;verkeer/verb;ziel/noun	4	circa/adv;een/det;in/prep;minderheid/noun;positie/noun;verkeer/verb;ziel/noun	7	circa/adv;een/det;in/prep;minderheid/noun;positie/noun;verkeer/verb;ziel/noun	7	circa/adv;een/det;in/prep;minderheid/noun;positie/noun;verkeer/verb;ziel/noun	7	positie/noun;verkeer/verb;ziel/noun	3	positie/noun;verkeer/verb;ziel/noun	3	positie/noun;verkeer/verb;ziel/noun	3	een/det;in/prep;positie/noun;verkeer/verb;ziel/noun	5	een/det;in/prep;positie/noun;verkeer/verb;ziel/noun	5	een/det;in/prep;positie/noun;verkeer/verb;ziel/noun	5
hachelijk/adj/volkskrant_20020608_181/959	man/noun;onderneem/verb;poging/noun;sloep/noun	4	man/noun;onderneem/verb;poging/noun;sloep/noun	4	man/noun;onderneem/verb;poging/noun;sloep/noun	4	de/det;een/det;in/prep;man/noun;onderneem/verb;poging/noun;sloep/noun	7	de/det;een/det;in/prep;man/noun;onderneem/verb;poging/noun;sloep/noun	7	de/det;een/det;in/prep;man/noun;onderneem/verb;poging/noun;sloep/noun	7	man/noun;onderneem/verb;poging/noun	3	man/noun;onderneem/verb;poging/noun	3	man/noun;onderneem/verb;poging/noun	3	een/det;man/noun;onderneem/verb;poging/noun	4	een/det;man/noun;onderneem/verb;poging/noun	4	een/det;man/noun;onderneem/verb;poging/noun	4
hachelijk/adj/volkskrant_20011214_36/17	haal_uit/verb;heet/verb;meest/adj;toer/noun;word/verb	5	haal_uit/verb;heet/verb;meest/adj;toer/noun;word/verb	5	haal_uit/verb;heet/verb;meest/adj;toer/noun;word/verb	5	de/det;haal_uit/verb;heet/verb;meest/adj;toer/noun;uit/part;word/verb	7	de/det;haal_uit/verb;heet/verb;meest/adj;toer/noun;uit/part;word/verb	7	de/det;haal_uit/verb;heet/verb;meest/adj;toer/noun;uit/part;word/verb	7	haal_uit/verb;meest/adj;toer/noun	3	haal_uit/verb;meest/adj;toer/noun	3	haal_uit/verb;meest/adj;toer/noun	3	de/det;haal_uit/verb;meest/adj;toer/noun;uit/part	5	de/det;haal_uit/verb;meest/adj;toer/noun;uit/part	5	de/det;haal_uit/verb;meest/adj;toer/noun;uit/part	5
hachelijk/adj/volkskrant_20020508_100/284	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;het/det;kant/noun;ons/pron	5	ben/verb;ga_op/verb;het/det;kant/noun;ons/pron	5	ben/verb;ga_op/verb;het/det;kant/noun;ons/pron	5	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;kant/noun	3	ben/verb;ga_op/verb;kant/noun	3
hachelijk/adj/volkskrant_20020521_58/376	avontuur/noun;begin/verb;kan/verb	3	avontuur/noun;begin/verb;kan/verb	3	avontuur/noun;begin/verb;kan/verb	3	aan/prep;avontuur/noun;begin/verb;de/det;het/det;kan/verb;vooral/adv	7	aan/prep;avontuur/noun;begin/verb;de/det;het/det;kan/verb;vooral/adv	7	aan/prep;avontuur/noun;begin/verb;de/det;het/det;kan/verb;vooral/adv	7	avontuur/noun	1	avontuur/noun	1	avontuur/noun	1	aan/prep;avontuur/noun;het/det	3	aan/prep;avontuur/noun;het/det	3	aan/prep;avontuur/noun;het/det	3
hachelijk/adj/volkskrant_20020828_102/721	eenvoudig/adj;luk/verb;moment/noun	3	eenvoudig/adj;luk/verb;moment/noun	3	eenvoudig/adj;luk/verb;moment/noun	3	dat/det;eenvoudig/adj;enkel/det;luk/verb;moment/noun;ondanks/prep	6	dat/det;eenvoudig/adj;enkel/det;luk/verb;moment/noun;ondanks/prep	6	dat/det;eenvoudig/adj;enkel/det;luk/verb;moment/noun;ondanks/prep	6	eenvoudig/adj;moment/noun	2	eenvoudig/adj;moment/noun	2	eenvoudig/adj;moment/noun	2	eenvoudig/adj;enkel/det;moment/noun;ondanks/prep	4	eenvoudig/adj;enkel/det;moment/noun;ondanks/prep	4	eenvoudig/adj;enkel/det;moment/noun;ondanks/prep	4
hachelijk/adj/volkskrant_19990417_142/416	ben/verb;diplomatiek/adj;gelijktijdig/adj;impasse/noun;uit_weg/noun;voer_op/verb	6	ben/verb;diplomatiek/adj;gelijktijdig/adj;impasse/noun;uit_weg/noun;voer_op/verb	6	ben/verb;diplomatiek/adj;gelijktijdig/adj;impasse/noun;uit_weg/noun;voer_op/verb	6	ben/verb;de/det;diplomatiek/adj;een/det;gelijktijdig/adj;het/det;impasse/noun;uit/prep;uit_weg/noun;voer_op/verb;voor/prep	11	ben/verb;de/det;diplomatiek/adj;een/det;gelijktijdig/adj;het/det;impasse/noun;uit/prep;uit_weg/noun;voer_op/verb;voor/prep	11	ben/verb;de/det;diplomatiek/adj;een/det;gelijktijdig/adj;het/det;impasse/noun;uit/prep;uit_weg/noun;voer_op/verb;voor/prep	11	ben/verb;impasse/noun;uit_weg/noun;voer_op/verb	4	ben/verb;impasse/noun;uit_weg/noun;voer_op/verb	4	ben/verb;impasse/noun;uit_weg/noun;voer_op/verb	4	ben/verb;het/det;impasse/noun;uit/prep;uit_weg/noun;voer_op/verb	6	ben/verb;het/det;impasse/noun;uit/prep;uit_weg/noun;voer_op/verb	6	ben/verb;het/det;impasse/noun;uit/prep;uit_weg/noun;voer_op/verb	6
hachelijk/adj/volkskrant_20020418_5/164	management/noun;onderneming/noun	2	management/noun;onderneming/noun	2	management/noun;onderneming/noun	2	dat/det;een/det;eenmaal/adv;management/noun;onderneming/noun	5	dat/det;een/det;eenmaal/adv;management/noun;onderneming/noun	5	dat/det;een/det;eenmaal/adv;management/noun;onderneming/noun	5	management/noun;onderneming/noun	2	management/noun;onderneming/noun	2	management/noun;onderneming/noun	2	een/det;management/noun;onderneming/noun	3	een/det;management/noun;onderneming/noun	3	een/det;management/noun;onderneming/noun	3
